,Country,Clo,Met,Relative humidity (%),Air velocity (m/s),Unnamed: 0,Publication (Citation),Data contributor,Year,Season,Koppen climate classification,Climate,City,Building type,Cooling startegy_building level,Age,Thermal sensation,Thermal preference,Air movement acceptability,Air movement preference,Air temperature (¡C),Air temperature (¡F),Air velocity (fpm),Subject«s height (cm),Subject«s weight (kg),Outdoor monthly air temperature (¡C),Outdoor monthly air temperature (¡F),Database
5573,Brazil,0.3,1.2,66.2,0.12,59901,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,23.0,1.0,no change,1.0,no change,25.8,78.5,23.75,160.0,50.0,25.0,77.0,Database 2
5574,Brazil,0.3,1.2,66.2,0.05,59902,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,23.0,1.0,no change,1.0,no change,25.8,78.5,9.84,160.0,50.0,25.0,77.0,Database 2
5575,Brazil,0.5,1.2,66.2,0.05,59903,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,21.0,0.0,no change,1.0,no change,25.8,78.5,9.84,175.0,63.0,25.0,77.0,Database 2
5576,Brazil,0.5,1.2,66.2,0.05,59904,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,21.0,1.0,cooler,1.0,more,25.8,78.5,9.84,175.0,63.0,25.0,77.0,Database 2
5577,Brazil,0.5,1.2,66.2,0.17,59905,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,21.0,0.0,no change,1.0,no change,25.8,78.5,33.33,175.0,63.0,25.0,77.0,Database 2
5578,Brazil,0.5,1.2,66.2,0.12,59906,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,21.0,0.0,no change,1.0,no change,25.8,78.5,23.75,175.0,63.0,25.0,77.0,Database 2
5579,Brazil,0.5,1.2,66.2,0.05,59907,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,21.0,0.0,no change,1.0,no change,25.8,78.5,9.84,175.0,63.0,25.0,77.0,Database 2
5580,Brazil,0.3,1.2,66.2,0.05,59908,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,29.0,1.0,no change,1.0,no change,25.8,78.5,9.84,167.0,68.0,25.0,77.0,Database 2
5581,Brazil,0.3,1.2,66.2,0.05,59909,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,29.0,1.0,no change,1.0,no change,25.8,78.5,9.84,167.0,68.0,25.0,77.0,Database 2
5582,Brazil,0.3,1.2,66.2,0.17,59910,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,29.0,1.0,no change,1.0,no change,25.8,78.5,33.33,167.0,68.0,25.0,77.0,Database 2
5583,Brazil,0.3,1.2,66.2,0.12,59911,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,29.0,1.0,no change,1.0,no change,25.8,78.5,23.75,167.0,68.0,25.0,77.0,Database 2
5584,Brazil,0.3,1.2,66.2,0.05,59912,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,29.0,1.0,no change,1.0,no change,25.8,78.5,9.84,167.0,68.0,25.0,77.0,Database 2
5585,Brazil,0.5,1.0,66.2,0.05,59913,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,28.0,0.0,no change,1.0,no change,25.8,78.5,9.84,169.0,56.0,25.0,77.0,Database 2
5586,Brazil,0.5,1.2,66.2,0.05,59914,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,28.0,0.0,no change,1.0,no change,25.8,78.5,9.84,169.0,56.0,25.0,77.0,Database 2
5587,Brazil,0.5,1.2,66.2,0.17,59915,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,28.0,0.0,no change,1.0,no change,25.8,78.5,33.33,169.0,56.0,25.0,77.0,Database 2
5588,Brazil,0.5,1.2,66.2,0.12,59916,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,28.0,-1.0,warmer,1.0,no change,25.8,78.5,23.75,169.0,56.0,25.0,77.0,Database 2
5589,Brazil,0.5,1.2,66.2,0.05,59917,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,28.0,-1.0,warmer,1.0,no change,25.8,78.5,9.84,169.0,56.0,25.0,77.0,Database 2
5590,Brazil,0.5,1.2,66.2,0.05,59918,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,20.0,-2.0,warmer,1.0,no change,25.8,78.5,9.84,161.0,52.0,25.0,77.0,Database 2
5591,Brazil,0.5,1.2,66.2,0.05,59919,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,20.0,1.0,no change,1.0,no change,25.8,78.5,9.84,161.0,52.0,25.0,77.0,Database 2
5592,Brazil,0.5,1.2,66.2,0.17,59920,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,20.0,0.0,no change,1.0,no change,25.8,78.5,33.33,161.0,52.0,25.0,77.0,Database 2
5593,Brazil,0.5,1.2,66.2,0.12,59921,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,20.0,0.0,no change,1.0,no change,25.8,78.5,23.75,161.0,52.0,25.0,77.0,Database 2
5594,Brazil,0.5,1.2,66.2,0.05,59922,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,20.0,0.0,no change,1.0,no change,25.8,78.5,9.84,161.0,52.0,25.0,77.0,Database 2
5595,Brazil,0.3,1.2,66.2,0.05,59923,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,18.0,-1.0,no change,1.0,more,25.8,78.5,9.84,175.0,62.0,25.0,77.0,Database 2
5596,Brazil,0.3,1.2,66.2,0.05,59924,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,18.0,0.0,no change,1.0,more,25.8,78.5,9.84,175.0,62.0,25.0,77.0,Database 2
5597,Brazil,0.3,1.2,66.2,0.17,59925,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,18.0,0.0,cooler,1.0,more,25.8,78.5,33.33,175.0,62.0,25.0,77.0,Database 2
5598,Brazil,0.3,1.2,66.2,0.12,59926,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,18.0,-1.0,cooler,1.0,more,25.8,78.5,23.75,175.0,62.0,25.0,77.0,Database 2
5599,Brazil,0.3,1.2,66.2,0.05,59927,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,18.0,-1.0,cooler,1.0,more,25.8,78.5,9.84,175.0,62.0,25.0,77.0,Database 2
5600,Brazil,0.5,1.2,66.2,0.05,59928,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,19.0,-1.0,no change,1.0,no change,25.8,78.5,9.84,161.0,67.0,25.0,77.0,Database 2
5601,Brazil,0.5,1.2,66.2,0.06,59929,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,19.0,0.0,no change,1.0,no change,25.8,78.5,11.14,161.0,67.0,25.0,77.0,Database 2
5602,Brazil,0.5,1.2,66.2,0.08,59930,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,19.0,0.0,cooler,1.0,no change,25.8,78.5,16.08,161.0,67.0,25.0,77.0,Database 2
5603,Brazil,0.5,1.2,66.2,0.06,59931,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,19.0,-1.0,cooler,1.0,no change,25.8,78.5,10.83,161.0,67.0,25.0,77.0,Database 2
5604,Brazil,0.5,1.2,66.2,0.1,59932,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,19.0,-1.0,cooler,1.0,no change,25.8,78.5,19.61,161.0,67.0,25.0,77.0,Database 2
5605,Brazil,0.5,1.2,66.2,0.05,59933,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,30.0,0.0,no change,1.0,more,25.8,78.5,9.84,170.0,50.0,25.0,77.0,Database 2
5606,Brazil,0.5,1.2,66.2,0.06,59934,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,30.0,0.0,no change,1.0,more,25.8,78.5,11.14,170.0,50.0,25.0,77.0,Database 2
5607,Brazil,0.5,1.2,66.2,0.08,59935,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,30.0,0.0,warmer,1.0,no change,25.8,78.5,16.08,170.0,50.0,25.0,77.0,Database 2
5608,Brazil,0.5,1.2,66.2,0.06,59936,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,30.0,-1.0,warmer,1.0,no change,25.8,78.5,10.83,170.0,50.0,25.0,77.0,Database 2
5609,Brazil,0.5,1.2,66.2,0.1,59937,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,30.0,-1.0,warmer,1.0,no change,25.8,78.5,19.61,170.0,50.0,25.0,77.0,Database 2
5610,Brazil,0.5,1.0,66.2,0.05,59938,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,19.0,0.0,no change,0.0,more,25.8,78.5,9.84,170.0,50.0,25.0,77.0,Database 2
5611,Brazil,0.5,1.0,66.2,0.06,59939,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,19.0,0.0,no change,0.0,more,25.8,78.5,11.14,170.0,50.0,25.0,77.0,Database 2
5612,Brazil,0.5,1.0,66.2,0.08,59940,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,19.0,0.0,no change,0.0,more,25.8,78.5,16.08,170.0,50.0,25.0,77.0,Database 2
5613,Brazil,0.5,1.0,66.2,0.06,59941,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,19.0,0.0,no change,0.0,more,25.8,78.5,10.83,170.0,50.0,25.0,77.0,Database 2
5614,Brazil,0.5,1.0,66.2,0.1,59942,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,19.0,0.0,no change,0.0,more,25.8,78.5,19.61,170.0,50.0,25.0,77.0,Database 2
5615,Brazil,0.3,1.2,66.2,0.05,59943,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,20.0,0.0,no change,1.0,no change,25.8,78.5,9.84,156.0,56.0,25.0,77.0,Database 2
5616,Brazil,0.3,1.2,66.2,0.06,59944,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,20.0,0.0,no change,1.0,no change,25.8,78.5,11.14,156.0,56.0,25.0,77.0,Database 2
5617,Brazil,0.3,1.2,66.2,0.08,59945,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,20.0,0.0,no change,1.0,no change,25.8,78.5,16.08,156.0,56.0,25.0,77.0,Database 2
5618,Brazil,0.3,1.2,66.2,0.06,59946,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,20.0,0.0,no change,1.0,no change,25.8,78.5,10.83,156.0,56.0,25.0,77.0,Database 2
5619,Brazil,0.3,1.2,66.2,0.1,59947,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,20.0,0.0,no change,1.0,no change,25.8,78.5,19.61,156.0,56.0,25.0,77.0,Database 2
5620,Brazil,0.5,1.2,66.2,0.05,59948,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,28.0,2.0,cooler,1.0,more,25.8,78.5,9.84,180.0,90.0,25.0,77.0,Database 2
5621,Brazil,0.5,1.2,66.2,0.06,59949,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,28.0,2.0,cooler,1.0,more,25.8,78.5,11.14,180.0,90.0,25.0,77.0,Database 2
5622,Brazil,0.5,1.2,66.2,0.08,59950,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,28.0,2.0,cooler,1.0,more,25.8,78.5,16.08,180.0,90.0,25.0,77.0,Database 2
5623,Brazil,0.5,1.2,66.2,0.06,59951,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,28.0,2.0,cooler,1.0,more,25.8,78.5,10.83,180.0,90.0,25.0,77.0,Database 2
5624,Brazil,0.5,1.2,66.2,0.1,59952,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,28.0,2.0,cooler,1.0,more,25.8,78.5,19.61,180.0,90.0,25.0,77.0,Database 2
5625,Brazil,0.5,1.0,66.2,0.05,59953,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,21.0,0.0,cooler,1.0,no change,25.8,78.5,9.84,185.0,80.0,25.0,77.0,Database 2
5626,Brazil,0.5,1.0,66.2,0.06,59954,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,21.0,0.0,cooler,1.0,no change,25.8,78.5,11.14,185.0,80.0,25.0,77.0,Database 2
5627,Brazil,0.5,1.0,66.2,0.08,59955,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,21.0,0.0,cooler,1.0,more,25.8,78.5,16.08,185.0,80.0,25.0,77.0,Database 2
5628,Brazil,0.5,1.0,66.2,0.06,59956,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,21.0,0.0,cooler,1.0,more,25.8,78.5,10.83,185.0,80.0,25.0,77.0,Database 2
5629,Brazil,0.5,1.0,66.2,0.1,59957,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,21.0,0.0,cooler,1.0,more,25.8,78.5,19.61,185.0,80.0,25.0,77.0,Database 2
5630,Brazil,0.5,1.2,66.2,0.07,59958,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,21.0,0.0,no change,1.0,no change,25.8,78.5,14.5,179.0,63.0,25.0,77.0,Database 2
5631,Brazil,0.5,1.2,66.2,0.1,59959,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,21.0,0.0,no change,1.0,no change,25.8,78.5,20.08,179.0,63.0,25.0,77.0,Database 2
5632,Brazil,0.5,1.2,66.2,0.11,59960,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,21.0,0.0,cooler,1.0,more,25.8,78.5,21.98,179.0,63.0,25.0,77.0,Database 2
5633,Brazil,0.5,1.2,66.2,0.14,59961,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,21.0,0.0,cooler,1.0,more,25.8,78.5,27.91,179.0,63.0,25.0,77.0,Database 2
5634,Brazil,0.5,1.2,66.2,0.11,59962,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,21.0,0.0,cooler,1.0,more,25.8,78.5,22.11,179.0,63.0,25.0,77.0,Database 2
5635,Brazil,0.5,1.2,66.2,0.07,59963,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,19.0,0.0,warmer,1.0,no change,25.8,78.5,14.5,173.0,65.0,25.0,77.0,Database 2
5636,Brazil,0.5,1.2,66.2,0.1,59964,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,19.0,0.0,no change,1.0,no change,25.8,78.5,20.08,173.0,65.0,25.0,77.0,Database 2
5637,Brazil,0.5,1.2,66.2,0.11,59965,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,19.0,1.0,cooler,1.0,more,25.8,78.5,21.98,173.0,65.0,25.0,77.0,Database 2
5638,Brazil,0.5,1.2,66.2,0.14,59966,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,19.0,1.0,cooler,1.0,more,25.8,78.5,27.91,173.0,65.0,25.0,77.0,Database 2
5639,Brazil,0.5,1.2,66.2,0.11,59967,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,19.0,1.0,cooler,1.0,more,25.8,78.5,22.11,173.0,65.0,25.0,77.0,Database 2
5640,Brazil,0.5,1.2,66.2,0.4,59968,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,19.0,0.0,no change,1.0,less,25.8,78.5,79.46,165.0,51.0,25.0,77.0,Database 2
5641,Brazil,0.5,1.2,66.2,0.2,59969,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,19.0,-2.0,warmer,1.0,less,25.8,78.5,38.58,165.0,51.0,25.0,77.0,Database 2
5642,Brazil,0.5,1.2,66.2,0.72,59970,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,19.0,-1.0,warmer,1.0,less,25.8,78.5,141.27,165.0,51.0,25.0,77.0,Database 2
5643,Brazil,0.5,1.2,66.2,0.75,59971,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,19.0,-1.0,warmer,1.0,less,25.8,78.5,147.77,165.0,51.0,25.0,77.0,Database 2
5644,Brazil,0.5,1.2,66.2,0.94,59972,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,19.0,-1.0,warmer,1.0,less,25.8,78.5,184.78,165.0,51.0,25.0,77.0,Database 2
5645,Brazil,0.5,1.2,66.2,0.4,59973,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,19.0,-1.0,warmer,1.0,no change,25.8,78.5,79.46,163.0,40.0,25.0,77.0,Database 2
5646,Brazil,0.5,1.2,66.2,0.2,59974,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,19.0,-1.0,warmer,1.0,less,25.8,78.5,38.58,163.0,40.0,25.0,77.0,Database 2
5647,Brazil,0.5,1.2,66.2,0.72,59975,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,19.0,-1.0,warmer,1.0,less,25.8,78.5,141.27,163.0,40.0,25.0,77.0,Database 2
5648,Brazil,0.5,1.2,66.2,0.75,59976,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,19.0,-1.0,warmer,1.0,less,25.8,78.5,147.77,163.0,40.0,25.0,77.0,Database 2
5649,Brazil,0.5,1.2,66.2,0.94,59977,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,19.0,-1.0,warmer,1.0,less,25.8,78.5,184.78,163.0,40.0,25.0,77.0,Database 2
5650,Brazil,0.3,1.0,66.2,0.4,59978,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,20.0,-1.0,no change,1.0,no change,25.8,78.5,79.46,155.0,44.0,25.0,77.0,Database 2
5651,Brazil,0.3,1.0,66.2,0.2,59979,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,20.0,-1.0,no change,1.0,no change,25.8,78.5,38.58,155.0,44.0,25.0,77.0,Database 2
5652,Brazil,0.3,1.0,66.2,0.72,59980,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,20.0,-1.0,no change,1.0,no change,25.8,78.5,141.27,155.0,44.0,25.0,77.0,Database 2
