,Country,PMV,PPD,SET,Clo,Met,Relative humidity (%),Air velocity (m/s),Unnamed: 0,Publication (Citation),Data contributor,Year,Season,Koppen climate classification,Climate,City,Cooling startegy_building level,Age,Thermal sensation,Thermal preference,Air temperature (¡C),Air temperature (¡F),Ta_m (¡C),Ta_m (¡F),Operative temperature (¡C),Operative temperature (¡F),Radiant temperature (¡C),Radiant temperature (¡F),Globe temperature (¡C),Globe temperature (¡F),Tg_m (¡C),Tg_m (¡F),Air velocity (fpm),Velocity_m (m/s),Velocity_m (fpm),Database
55,Pakistan,2.27,87.33,32.51,0.6,1.01,68.0,0.23,90281,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Karachi,Naturally Ventilated,47.0,0.0,no change,31.6,88.9,31.6,88.9,31.5,88.8,31.5,88.7,31.5,88.7,31.5,88.7,45.35,0.23,45.35,Database 1
56,Pakistan,2.42,91.64,33.91,0.6,1.01,67.7,0.09,90282,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Karachi,Naturally Ventilated,47.0,1.0,no change,31.7,89.1,31.7,89.1,31.7,89.1,31.7,89.1,31.7,89.1,31.7,89.1,17.72,0.09,17.72,Database 1
57,Pakistan,2.45,92.24,34.11,0.6,1.01,70.1,0.06,90283,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Karachi,Naturally Ventilated,47.0,1.0,no change,31.6,88.9,31.6,88.9,31.6,88.9,31.6,88.9,31.6,88.9,31.6,88.9,12.3,0.06,12.3,Database 1
58,Pakistan,1.67,60.33,29.83,0.6,1.01,71.2,0.44,90284,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Karachi,Naturally Ventilated,47.0,1.0,cooler,30.2,86.4,30.2,86.4,30.4,86.7,30.6,87.0,30.5,86.9,30.5,86.9,85.75,0.44,85.75,Database 1
59,Pakistan,1.54,53.2,28.62,0.6,1.01,74.2,1.08,90285,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Karachi,Naturally Ventilated,47.0,0.0,no change,30.4,86.7,30.4,86.7,30.3,86.6,30.3,86.5,30.3,86.5,30.3,86.5,212.91,1.08,212.91,Database 1
60,Pakistan,1.78,66.03,29.82,0.6,1.01,72.8,0.62,90286,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Karachi,Naturally Ventilated,47.0,1.0,cooler,30.7,87.3,30.7,87.3,30.6,87.2,30.6,87.0,30.6,87.1,30.6,87.1,122.85,0.62,122.85,Database 1
61,Pakistan,1.78,66.09,29.54,0.6,1.01,71.6,0.74,90287,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Karachi,Naturally Ventilated,47.0,1.0,cooler,30.8,87.4,30.8,87.4,30.7,87.3,30.7,87.2,30.7,87.3,30.7,87.3,145.59,0.74,145.59,Database 1
62,Pakistan,2.27,87.42,33.68,0.6,1.88,70.8,0.86,90288,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Karachi,Naturally Ventilated,47.0,2.0,cooler,31.1,88.0,31.1,88.0,31.2,88.1,31.2,88.2,31.2,88.2,31.2,88.2,170.26,0.86,170.26,Database 1
63,Pakistan,2.31,88.63,33.51,0.6,1.01,70.4,0.02,90289,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Karachi,Naturally Ventilated,47.0,0.0,no change,31.1,88.0,31.1,88.0,31.2,88.1,31.2,88.2,31.2,88.2,31.2,88.2,3.33,0.02,3.33,Database 1
64,Pakistan,2.32,89.0,33.53,0.6,1.01,69.9,0.03,90290,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Karachi,Naturally Ventilated,47.0,0.0,no change,31.2,88.2,31.2,88.2,31.2,88.2,31.2,88.2,31.2,88.2,31.2,88.2,6.38,0.03,6.38,Database 1
65,Pakistan,2.36,90.04,33.67,0.6,1.01,69.9,0.03,90291,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Karachi,Naturally Ventilated,47.0,0.0,no change,31.3,88.3,31.3,88.3,31.3,88.3,31.3,88.3,31.3,88.3,31.3,88.3,6.38,0.03,6.38,Database 1
66,Pakistan,2.36,90.15,33.75,0.6,1.01,70.3,0.04,90292,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Karachi,Naturally Ventilated,47.0,1.0,cooler,31.4,88.5,31.4,88.5,31.3,88.3,31.2,88.1,31.2,88.2,31.2,88.2,7.87,0.04,7.87,Database 1
67,Pakistan,2.39,90.89,33.75,0.6,1.01,69.5,0.02,90293,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Karachi,Naturally Ventilated,47.0,0.0,no change,31.4,88.5,31.4,88.5,31.4,88.5,31.4,88.5,31.4,88.5,31.4,88.5,4.43,0.02,4.43,Database 1
68,Pakistan,2.4,91.07,33.83,0.6,1.01,70.1,0.02,90294,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Karachi,Naturally Ventilated,47.0,1.0,cooler,31.4,88.5,31.4,88.5,31.4,88.5,31.4,88.5,31.4,88.5,31.4,88.5,3.33,0.02,3.33,Database 1
69,Pakistan,2.38,90.53,33.6,0.6,1.01,68.4,0.02,90295,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Karachi,Naturally Ventilated,47.0,1.0,cooler,31.4,88.5,31.4,88.5,31.4,88.5,31.4,88.5,31.4,88.5,31.4,88.5,4.43,0.02,4.43,Database 1
70,Pakistan,2.38,90.57,33.61,0.6,1.01,68.5,0.01,90296,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Karachi,Naturally Ventilated,47.0,1.0,cooler,31.4,88.5,31.4,88.5,31.4,88.5,31.4,88.5,31.4,88.5,31.4,88.5,2.38,0.01,2.38,Database 1
71,Pakistan,2.38,90.47,33.57,0.6,1.01,68.2,0.02,90297,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Karachi,Naturally Ventilated,47.0,1.0,cooler,31.4,88.5,31.4,88.5,31.4,88.5,31.4,88.5,31.4,88.5,31.4,88.5,3.33,0.02,3.33,Database 1
72,Pakistan,1.41,46.01,28.45,0.6,1.01,68.5,0.62,90298,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Karachi,Naturally Ventilated,47.0,0.0,no change,30.0,86.0,30.0,86.0,29.9,85.9,29.9,85.8,29.9,85.8,29.9,85.8,122.85,0.62,122.85,Database 1
73,Pakistan,1.72,62.76,27.97,0.6,1.01,59.7,1.56,90299,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Karachi,Naturally Ventilated,47.0,0.0,no change,31.2,88.2,31.2,88.2,31.2,88.2,31.2,88.2,31.2,88.2,31.2,88.2,307.58,1.56,307.58,Database 1
74,Pakistan,2.17,83.96,31.52,0.6,1.01,65.1,0.29,90300,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Karachi,Naturally Ventilated,47.0,1.0,cooler,31.4,88.5,31.4,88.5,31.5,88.7,31.6,88.9,31.6,88.9,31.6,88.9,57.4,0.29,57.4,Database 1
75,Pakistan,2.09,80.53,29.28,0.6,1.01,59.1,0.94,90301,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Karachi,Naturally Ventilated,47.0,0.0,no change,31.8,89.2,31.8,89.2,31.8,89.2,31.8,89.2,31.8,89.2,31.8,89.2,185.22,0.94,185.22,Database 1
76,Pakistan,2.36,89.9,29.55,0.6,1.01,55.6,1.08,90302,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Karachi,Naturally Ventilated,47.0,0.0,no change,32.6,90.7,32.6,90.7,32.3,90.2,32.1,89.7,32.2,90.0,32.2,90.0,212.91,1.08,212.91,Database 1
77,Pakistan,2.0,76.63,28.75,0.6,1.01,59.7,1.35,90303,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Karachi,Naturally Ventilated,47.0,2.0,cooler,31.7,89.1,31.7,89.1,31.7,89.1,31.7,89.1,31.7,89.1,31.7,89.1,264.88,1.35,264.88,Database 1
78,Pakistan,2.42,91.66,30.38,0.6,1.01,62.7,0.94,90304,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Karachi,Naturally Ventilated,47.0,0.0,cooler,32.4,90.3,32.4,90.3,32.4,90.3,32.4,90.3,32.4,90.3,32.4,90.3,185.22,0.94,185.22,Database 1
79,Pakistan,2.42,91.72,33.65,0.6,1.01,64.4,0.1,90305,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Karachi,Naturally Ventilated,47.0,0.0,no change,31.8,89.2,31.8,89.2,31.9,89.3,31.9,89.4,31.9,89.4,31.9,89.4,20.16,0.1,20.16,Database 1
80,Pakistan,1.78,65.98,28.99,0.6,1.01,64.4,0.79,90306,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Karachi,Naturally Ventilated,47.0,1.0,cooler,31.0,87.8,31.0,87.8,30.9,87.7,30.9,87.6,30.9,87.6,30.9,87.6,155.93,0.79,155.93,Database 1
81,Pakistan,2.02,77.77,31.51,0.6,1.88,67.8,1.35,90307,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Karachi,Naturally Ventilated,47.0,1.0,cooler,30.4,86.7,30.4,86.7,30.3,86.6,30.3,86.5,30.3,86.5,30.3,86.5,264.88,1.35,264.88,Database 1
82,Pakistan,1.71,62.15,28.91,0.6,1.01,65.2,0.74,90308,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Karachi,Naturally Ventilated,47.0,1.0,cooler,30.8,87.4,30.8,87.4,30.7,87.3,30.7,87.2,30.7,87.3,30.7,87.3,145.59,0.74,145.59,Database 1
83,Pakistan,1.72,62.81,29.1,0.6,1.01,66.1,0.67,90309,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Karachi,Naturally Ventilated,47.0,2.0,cooler,30.8,87.4,30.8,87.4,30.7,87.2,30.6,87.0,30.6,87.1,30.6,87.1,132.36,0.67,132.36,Database 1
84,Pakistan,1.93,73.39,30.01,0.6,1.01,64.4,0.48,90310,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Karachi,Naturally Ventilated,47.0,1.0,cooler,31.1,88.0,31.1,88.0,31.1,88.0,31.1,88.0,31.1,88.0,31.1,88.0,93.72,0.48,93.72,Database 1
85,Pakistan,1.83,68.81,28.98,0.6,1.01,67.0,1.08,90311,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Karachi,Naturally Ventilated,47.0,1.0,cooler,31.1,88.0,31.1,88.0,31.2,88.1,31.2,88.2,31.2,88.2,31.2,88.2,212.91,1.08,212.91,Database 1
86,Pakistan,2.18,84.17,30.1,0.6,1.01,64.8,0.79,90312,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Karachi,Naturally Ventilated,47.0,0.0,cooler,31.8,89.2,31.8,89.2,31.8,89.2,31.8,89.2,31.8,89.2,31.8,89.2,155.93,0.79,155.93,Database 1
87,Pakistan,2.08,80.03,29.84,0.6,1.01,65.3,0.79,90313,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Karachi,Naturally Ventilated,47.0,0.0,no change,31.6,88.9,31.6,88.9,31.5,88.8,31.5,88.7,31.5,88.7,31.5,88.7,155.93,0.79,155.93,Database 1
88,Pakistan,2.34,89.31,36.56,0.6,1.88,66.1,0.04,90314,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Karachi,Naturally Ventilated,47.0,0.0,no change,31.0,87.8,31.0,87.8,31.1,87.9,31.1,88.0,31.1,88.0,31.1,88.0,7.87,0.04,7.87,Database 1
89,Pakistan,0.62,13.06,28.91,0.6,0.65,69.8,0.71,90315,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Karachi,Naturally Ventilated,37.0,1.0,cooler,31.4,88.5,31.4,88.5,30.8,87.5,30.3,86.5,30.5,86.9,30.5,86.9,138.9,0.71,138.9,Database 1
90,Pakistan,2.07,79.92,29.32,0.6,1.01,68.9,1.74,90316,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Karachi,Naturally Ventilated,37.0,1.0,cooler,31.7,89.1,31.7,89.1,31.7,89.1,31.7,89.1,31.7,89.1,31.7,89.1,342.99,1.74,342.99,Database 1
91,Pakistan,2.71,96.82,34.41,0.6,1.88,67.7,0.92,90317,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Karachi,Naturally Ventilated,37.0,1.0,cooler,33.0,91.4,33.0,91.4,32.7,90.9,32.5,90.5,32.6,90.7,32.6,90.7,181.42,0.92,181.42,Database 1
92,Pakistan,2.4,91.2,36.87,0.6,1.88,67.3,0.03,90318,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Karachi,Naturally Ventilated,37.0,1.0,cooler,31.0,87.8,31.0,87.8,31.4,88.4,31.7,89.1,31.7,89.1,31.7,89.1,5.04,0.03,5.04,Database 1
93,Pakistan,2.19,84.67,32.82,0.6,0.89,66.8,0.0,90319,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Karachi,Naturally Ventilated,37.0,1.0,cooler,31.0,87.8,31.0,87.8,31.5,88.6,31.9,89.4,31.9,89.4,31.9,89.4,0.96,0.0,0.96,Database 1
94,Pakistan,2.14,82.83,32.64,0.6,0.89,66.1,0.01,90320,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Karachi,Naturally Ventilated,37.0,0.0,no change,31.0,87.8,31.0,87.8,31.4,88.4,31.7,89.1,31.7,89.1,31.7,89.1,2.83,0.01,2.83,Database 1
95,Pakistan,1.99,76.1,32.58,0.6,0.89,70.1,0.06,90321,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Karachi,Naturally Ventilated,37.0,0.0,no change,31.0,87.8,31.0,87.8,30.9,87.6,30.8,87.4,30.8,87.4,30.8,87.4,12.3,0.06,12.3,Database 1
96,Pakistan,2.23,85.89,33.62,0.6,1.88,71.6,0.81,90322,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Karachi,Naturally Ventilated,37.0,0.0,no change,30.7,87.3,30.7,87.3,31.1,88.0,31.6,88.8,31.4,88.5,31.4,88.5,159.45,0.81,159.45,Database 1
97,Pakistan,2.0,76.92,32.71,0.6,1.01,69.8,0.07,90323,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Karachi,Naturally Ventilated,37.0,0.0,no change,31.3,88.3,31.3,88.3,30.4,86.7,29.5,85.1,29.6,85.3,29.6,85.3,14.35,0.07,14.35,Database 1
98,Pakistan,2.4,91.23,34.29,0.58,1.88,68.9,0.5,90324,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Karachi,Naturally Ventilated,37.0,1.0,cooler,32.1,89.8,32.1,89.8,31.3,88.4,30.6,87.0,30.8,87.4,30.8,87.4,99.23,0.5,99.23,Database 1
99,Pakistan,2.28,87.74,34.52,0.6,1.88,67.7,0.35,90325,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Karachi,Naturally Ventilated,37.0,1.0,cooler,31.4,88.5,31.4,88.5,30.9,87.7,30.5,86.9,30.6,87.1,30.6,87.1,68.52,0.35,68.52,Database 1
100,Pakistan,2.46,92.6,30.93,0.6,1.01,65.7,0.81,90326,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Karachi,Naturally Ventilated,37.0,1.0,cooler,32.6,90.7,32.6,90.7,32.2,89.9,31.7,89.1,31.9,89.4,31.9,89.4,159.45,0.81,159.45,Database 1
101,Pakistan,2.35,89.8,30.52,0.6,0.89,63.7,0.98,90327,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Karachi,Naturally Ventilated,37.0,1.0,cooler,32.9,91.2,32.9,91.2,32.3,90.2,31.7,89.1,32.0,89.6,32.0,89.6,192.93,0.98,192.93,Database 1
102,Pakistan,2.33,89.03,35.9,0.6,1.88,63.6,0.17,90328,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Karachi,Naturally Ventilated,37.0,1.0,cooler,31.0,87.8,31.0,87.8,31.4,88.5,31.8,89.2,31.7,89.1,31.7,89.1,33.09,0.17,33.09,Database 1
103,Pakistan,1.75,64.49,31.78,0.6,0.89,73.4,0.01,90329,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Karachi,Naturally Ventilated,37.0,0.0,no change,29.1,84.4,29.1,84.4,30.3,86.5,31.5,88.6,31.4,88.5,31.4,88.5,2.83,0.01,2.83,Database 1
104,Pakistan,1.93,73.47,32.06,0.6,1.01,71.9,0.18,90330,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Karachi,Naturally Ventilated,37.0,1.0,cooler,30.3,86.5,30.3,86.5,30.6,87.0,30.9,87.5,30.8,87.4,30.8,87.4,36.4,0.18,36.4,Database 1
105,Pakistan,2.27,87.28,36.36,0.6,1.88,71.0,0.02,90331,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Karachi,Naturally Ventilated,37.0,1.0,cooler,29.6,85.3,29.6,85.3,30.6,87.0,31.6,88.8,31.5,88.7,31.5,88.7,3.86,0.02,3.86,Database 1
106,Pakistan,2.04,78.51,32.22,0.6,1.01,70.2,0.2,90332,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Karachi,Naturally Ventilated,37.0,1.0,cooler,31.4,88.5,31.4,88.5,30.7,87.3,30.1,86.1,30.2,86.4,30.2,86.4,39.86,0.2,39.86,Database 1
107,Pakistan,2.23,86.04,31.98,0.6,1.01,68.5,0.29,90333,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Karachi,Naturally Ventilated,37.0,1.0,cooler,31.4,88.5,31.4,88.5,31.6,88.8,31.7,89.1,31.7,89.1,31.7,89.1,57.4,0.29,57.4,Database 1
108,Pakistan,2.22,85.7,33.15,0.6,1.01,66.9,0.12,90334,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Karachi,Naturally Ventilated,37.0,1.0,cooler,30.7,87.3,30.7,87.3,31.3,88.4,32.0,89.6,31.9,89.4,31.9,89.4,24.11,0.12,24.11,Database 1
109,Pakistan,2.37,90.39,35.66,0.58,1.88,64.9,0.2,90335,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Karachi,Naturally Ventilated,37.0,1.0,cooler,31.4,88.5,31.4,88.5,31.6,88.8,31.7,89.1,31.7,89.1,31.7,89.1,39.86,0.2,39.86,Database 1
110,Pakistan,1.96,75.05,31.17,0.6,0.89,64.8,0.29,90336,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Karachi,Naturally Ventilated,37.0,1.0,cooler,31.4,88.5,31.4,88.5,31.6,88.8,31.7,89.1,31.7,89.1,31.7,89.1,57.4,0.29,57.4,Database 1
111,Pakistan,1.49,50.34,31.28,0.6,0.89,73.7,0.17,90337,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Karachi,Naturally Ventilated,37.0,1.0,cooler,30.8,87.4,30.8,87.4,29.9,85.8,28.9,84.1,29.1,84.4,29.1,84.4,33.09,0.17,33.09,Database 1
112,Pakistan,2.16,83.46,35.75,0.6,1.88,73.2,0.2,90338,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Karachi,Naturally Ventilated,37.0,1.0,cooler,31.0,87.8,31.0,87.8,30.0,86.0,29.0,84.2,29.2,84.6,29.2,84.6,39.86,0.2,39.86,Database 1
