,Country,Clo,Met,Relative humidity (%),Air velocity (m/s),Unnamed: 0,Publication (Citation),Data contributor,Year,Season,Koppen climate classification,Climate,City,Building type,Cooling startegy_building level,Age,Thermal sensation,Thermal sensation acceptability,Thermal preference,Air temperature (¡C),Air temperature (¡F),Tg_h (¡C),Tg_h (¡F),Humidity preference,Air velocity (fpm),Subject«s height (cm),Subject«s weight (kg),Fan,Window,Door,Outdoor monthly air temperature (¡C),Outdoor monthly air temperature (¡F),Database
874,Malaysia,0.3,1.0,70.9,0.7,26091,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Bedong,Multifamily housing,Naturally Ventilated,25.0,1.0,1.0,cooler,31.7,89.1,31.9,89.4,drier,137.8,148.0,55.0,1.0,1.0,1.0,28.0,82.4,Database 2
875,Malaysia,0.3,1.1,68.5,0.0,26092,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Bedong,Multifamily housing,Naturally Ventilated,25.0,2.0,1.0,cooler,32.9,91.2,33.0,91.4,more humid,0.0,153.0,55.0,1.0,1.0,1.0,28.0,82.4,Database 2
876,Malaysia,0.3,1.1,73.5,0.2,26093,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Bedong,Multifamily housing,Naturally Ventilated,36.0,0.0,1.0,cooler,31.6,88.9,31.7,89.1,no change,39.37,162.0,70.0,1.0,1.0,1.0,28.0,82.4,Database 2
877,Malaysia,0.5,1.1,72.5,0.9,26094,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Bedong,Multifamily housing,Naturally Ventilated,36.0,2.0,0.0,cooler,32.4,90.3,32.5,90.5,drier,177.17,157.0,65.0,1.0,1.0,1.0,28.0,82.4,Database 2
878,Malaysia,0.3,1.1,76.1,0.6,26095,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Bedong,Multifamily housing,Naturally Ventilated,25.0,0.0,1.0,cooler,31.9,89.4,32.1,89.8,no change,118.11,162.0,68.0,1.0,1.0,1.0,28.0,82.4,Database 2
879,Malaysia,0.2,1.0,70.3,0.1,26096,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Bedong,Multifamily housing,Naturally Ventilated,25.0,1.0,1.0,cooler,31.3,88.3,31.5,88.7,no change,19.69,150.0,90.0,1.0,1.0,1.0,28.0,82.4,Database 2
880,Malaysia,0.3,1.0,70.3,0.1,26097,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Bedong,Multifamily housing,Naturally Ventilated,25.0,1.0,1.0,cooler,31.3,88.3,31.5,88.7,no change,19.69,150.0,50.0,1.0,1.0,1.0,28.0,82.4,Database 2
881,Malaysia,0.3,1.0,82.3,0.1,26098,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Bedong,Multifamily housing,Naturally Ventilated,56.0,1.0,1.0,no change,30.8,87.4,31.1,88.0,drier,19.69,164.0,75.0,1.0,1.0,1.0,28.0,82.4,Database 2
882,Malaysia,0.4,1.0,73.8,0.1,26099,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Bedong,Multifamily housing,Naturally Ventilated,36.0,0.0,1.0,no change,30.8,87.4,31.0,87.8,no change,19.69,172.0,58.0,1.0,1.0,1.0,28.0,82.4,Database 2
883,Malaysia,0.4,1.0,75.1,0.4,26100,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Bedong,Multifamily housing,Naturally Ventilated,56.0,0.0,1.0,no change,31.7,89.1,31.9,89.4,no change,78.74,160.0,85.0,1.0,1.0,1.0,28.0,82.4,Database 2
884,Malaysia,0.3,1.0,76.6,0.6,26101,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Bedong,Multifamily housing,Naturally Ventilated,25.0,1.0,1.0,cooler,31.3,88.3,31.5,88.7,no change,118.11,160.0,43.0,1.0,1.0,1.0,28.0,82.4,Database 2
885,Malaysia,0.2,0.9,76.6,0.6,26102,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Bedong,Multifamily housing,Naturally Ventilated,25.0,1.0,0.0,no change,31.3,88.3,31.5,88.7,no change,118.11,160.0,39.0,1.0,1.0,1.0,28.0,82.4,Database 2
886,Malaysia,0.2,1.0,75.1,0.2,26103,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Bedong,Multifamily housing,Naturally Ventilated,25.0,0.0,1.0,no change,31.3,88.3,31.5,88.7,drier,39.37,160.0,62.0,1.0,1.0,1.0,28.0,82.4,Database 2
887,Malaysia,0.33,0.9,75.6,0.2,26104,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Bedong,Multifamily housing,Naturally Ventilated,25.0,1.0,1.0,cooler,31.1,88.0,31.2,88.2,more humid,39.37,167.0,61.0,1.0,0.0,1.0,28.0,82.4,Database 2
888,Malaysia,0.2,1.0,74.0,0.3,26105,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Bedong,Multifamily housing,Naturally Ventilated,25.0,1.0,1.0,no change,31.6,88.9,31.8,89.2,more humid,59.06,169.0,54.0,1.0,0.0,1.0,28.0,82.4,Database 2
889,Malaysia,0.2,1.0,74.5,0.0,26106,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Bedong,Multifamily housing,Naturally Ventilated,25.0,1.0,1.0,cooler,30.6,87.1,30.8,87.4,more humid,0.0,,45.0,0.0,1.0,1.0,28.0,82.4,Database 2
890,Malaysia,0.3,1.0,75.8,0.4,26107,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Bedong,Multifamily housing,Naturally Ventilated,46.0,-2.0,1.0,cooler,30.6,87.1,30.9,87.6,no change,78.74,162.0,70.0,1.0,1.0,1.0,28.0,82.4,Database 2
891,Malaysia,0.3,1.1,80.0,0.2,26108,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Bedong,Multifamily housing,Naturally Ventilated,46.0,2.0,0.0,cooler,30.1,86.2,30.4,86.7,more humid,39.37,157.0,62.0,1.0,1.0,1.0,28.0,82.4,Database 2
892,Malaysia,0.11,1.0,68.8,0.1,26109,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Bedong,Multifamily housing,Naturally Ventilated,46.0,1.0,1.0,no change,30.9,87.6,31.0,87.8,no change,19.69,165.0,64.0,0.0,1.0,1.0,28.0,82.4,Database 2
893,Malaysia,0.4,1.1,75.4,0.6,26110,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Bedong,Multifamily housing,Naturally Ventilated,36.0,-2.0,1.0,cooler,30.5,86.9,30.6,87.1,no change,118.11,160.0,86.0,1.0,0.0,1.0,28.0,82.4,Database 2
894,Malaysia,0.3,1.0,77.0,0.1,26111,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Bedong,Multifamily housing,Naturally Ventilated,46.0,1.0,1.0,cooler,29.3,84.7,29.7,85.5,more humid,19.69,160.0,67.0,1.0,1.0,1.0,28.0,82.4,Database 2
895,Malaysia,0.3,1.0,76.0,0.4,26112,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Bedong,Multifamily housing,Naturally Ventilated,46.0,0.0,1.0,no change,29.1,84.4,29.3,84.7,drier,78.74,175.0,75.0,1.0,1.0,1.0,28.0,82.4,Database 2
896,Malaysia,0.4,1.1,76.9,0.8,26113,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Bedong,Multifamily housing,Naturally Ventilated,25.0,0.0,1.0,no change,28.4,83.1,28.5,83.3,no change,157.48,170.0,93.0,1.0,1.0,1.0,28.0,82.4,Database 2
897,Malaysia,0.5,1.1,76.9,0.3,26114,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Bedong,Multifamily housing,Naturally Ventilated,25.0,0.0,1.0,cooler,28.4,83.1,28.5,83.3,no change,59.06,172.0,75.0,1.0,1.0,1.0,28.0,82.4,Database 2
898,Malaysia,0.2,1.0,77.0,0.0,26115,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Bedong,Multifamily housing,Naturally Ventilated,25.0,-2.0,1.0,cooler,28.4,83.1,28.5,83.3,no change,0.0,175.0,53.0,0.0,1.0,1.0,28.0,82.4,Database 2
899,Malaysia,0.3,1.0,74.6,0.6,26116,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Bedong,Multifamily housing,Naturally Ventilated,46.0,-1.0,1.0,cooler,28.5,83.3,28.9,84.0,no change,118.11,163.0,82.0,1.0,1.0,1.0,28.0,82.4,Database 2
900,Malaysia,0.2,1.0,74.0,0.1,26117,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Bedong,Multifamily housing,Naturally Ventilated,25.0,-2.0,1.0,cooler,30.4,86.7,30.7,87.3,no change,19.69,175.0,78.0,1.0,0.0,1.0,28.0,82.4,Database 2
901,Malaysia,0.3,1.1,76.0,0.1,26118,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Bedong,Multifamily housing,Naturally Ventilated,46.0,0.0,1.0,cooler,29.5,85.1,29.7,85.5,more humid,19.69,179.0,76.0,1.0,1.0,1.0,28.0,82.4,Database 2
902,Malaysia,0.5,1.0,75.3,0.1,26119,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Bedong,Multifamily housing,Naturally Ventilated,36.0,0.0,1.0,no change,29.3,84.7,29.4,84.9,no change,19.69,173.0,80.0,1.0,0.0,1.0,28.0,82.4,Database 2
903,Malaysia,0.2,1.0,75.3,0.5,26120,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Bedong,Multifamily housing,Naturally Ventilated,25.0,-1.0,1.0,cooler,29.3,84.7,29.4,84.9,more humid,98.43,152.0,65.0,1.0,0.0,1.0,28.0,82.4,Database 2
904,Malaysia,0.2,1.0,74.3,0.0,26121,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Bedong,Multifamily housing,Naturally Ventilated,25.0,0.0,1.0,cooler,29.4,84.9,29.6,85.3,more humid,0.0,160.0,68.0,0.0,0.0,1.0,28.0,82.4,Database 2
905,Malaysia,0.11,1.0,72.6,0.2,26122,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,36.0,-2.0,1.0,cooler,29.5,85.1,29.6,85.3,no change,39.37,157.0,72.0,1.0,1.0,1.0,28.0,82.4,Database 2
906,Malaysia,0.2,1.0,72.6,0.1,26123,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,25.0,-2.0,1.0,cooler,29.5,85.1,29.6,85.3,no change,19.69,150.0,65.0,1.0,1.0,1.0,28.0,82.4,Database 2
907,Malaysia,0.3,1.1,74.1,0.2,26124,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,36.0,1.0,1.0,cooler,30.1,86.2,30.4,86.7,more humid,39.37,157.0,60.0,1.0,1.0,1.0,28.0,82.4,Database 2
908,Malaysia,0.2,1.1,70.0,0.0,26125,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,46.0,0.0,1.0,cooler,29.9,85.8,30.1,86.2,no change,0.0,160.0,48.0,0.0,1.0,1.0,28.0,82.4,Database 2
909,Malaysia,0.11,1.0,65.6,0.2,26126,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,25.0,2.0,1.0,cooler,31.3,88.3,31.5,88.7,drier,39.37,175.0,60.0,1.0,1.0,1.0,28.0,82.4,Database 2
910,Malaysia,0.2,1.0,63.3,0.5,26127,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,25.0,0.0,1.0,cooler,31.1,88.0,31.4,88.5,no change,98.43,160.0,51.0,1.0,1.0,1.0,28.0,82.4,Database 2
911,Malaysia,0.2,1.1,65.2,0.5,26128,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,25.0,1.0,1.0,cooler,31.1,88.0,31.4,88.5,no change,98.43,162.0,80.0,1.0,1.0,1.0,28.0,82.4,Database 2
912,Malaysia,0.4,1.1,64.7,0.1,26129,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,36.0,1.0,1.0,cooler,31.0,87.8,31.2,88.2,more humid,19.69,165.0,64.0,1.0,0.0,1.0,28.0,82.4,Database 2
913,Malaysia,0.36,1.0,64.7,0.1,26130,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,36.0,-2.0,1.0,cooler,31.0,87.8,31.2,88.2,no change,19.69,153.0,67.0,1.0,0.0,1.0,28.0,82.4,Database 2
914,Malaysia,0.2,1.1,67.8,0.5,26131,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,25.0,0.0,1.0,cooler,30.5,86.9,30.7,87.3,no change,98.43,157.0,48.0,1.0,1.0,1.0,28.0,82.4,Database 2
915,Malaysia,0.2,1.1,67.8,0.5,26132,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,25.0,0.0,1.0,no change,30.5,86.9,30.7,87.3,no change,98.43,155.0,48.0,1.0,1.0,1.0,28.0,82.4,Database 2
916,Malaysia,0.2,1.0,68.4,0.2,26133,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,36.0,0.0,1.0,no change,30.8,87.4,31.0,87.8,no change,39.37,165.0,60.0,1.0,0.0,1.0,28.0,82.4,Database 2
917,Malaysia,0.17,1.0,69.4,0.6,26134,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,25.0,0.0,1.0,cooler,31.3,88.3,31.5,88.7,no change,118.11,163.0,60.0,1.0,0.0,1.0,28.0,82.4,Database 2
918,Malaysia,0.18,1.0,69.4,0.2,26135,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,36.0,0.0,1.0,cooler,31.3,88.3,31.5,88.7,more humid,39.37,169.0,55.0,1.0,0.0,1.0,28.0,82.4,Database 2
919,Malaysia,0.2,1.1,72.1,0.1,26136,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,36.0,0.0,1.0,no change,30.1,86.2,30.3,86.5,no change,19.69,152.0,60.0,1.0,0.0,1.0,28.0,82.4,Database 2
920,Malaysia,0.35,1.0,63.2,0.2,26137,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,25.0,2.0,1.0,cooler,32.3,90.1,32.5,90.5,drier,39.37,165.0,70.0,1.0,1.0,0.0,28.0,82.4,Database 2
921,Malaysia,0.2,1.0,66.1,0.2,26138,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,36.0,0.0,1.0,cooler,31.3,88.3,31.5,88.7,no change,39.37,163.0,65.0,1.0,1.0,1.0,28.0,82.4,Database 2
922,Malaysia,0.2,1.0,66.1,0.2,26139,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,36.0,1.0,0.0,no change,31.3,88.3,31.5,88.7,drier,39.37,178.0,82.0,1.0,1.0,1.0,28.0,82.4,Database 2
923,Malaysia,0.18,1.0,70.2,0.2,26140,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,25.0,0.0,1.0,cooler,30.3,86.5,30.6,87.1,more humid,39.37,175.0,60.0,1.0,1.0,1.0,28.0,82.4,Database 2
924,Malaysia,0.17,1.0,70.2,0.2,26141,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,25.0,0.0,1.0,cooler,30.3,86.5,30.6,87.1,more humid,39.37,168.0,55.0,1.0,1.0,1.0,28.0,82.4,Database 2
925,Malaysia,0.32,1.1,69.0,0.1,26142,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,36.0,-1.0,1.0,no change,31.3,88.3,31.5,88.7,drier,19.69,150.0,55.0,1.0,1.0,1.0,28.0,82.4,Database 2
926,Malaysia,0.19,1.0,69.0,0.1,26143,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,36.0,-2.0,1.0,cooler,31.3,88.3,31.5,88.7,drier,19.69,150.0,64.0,1.0,1.0,1.0,28.0,82.4,Database 2
927,Malaysia,0.32,1.0,70.6,0.3,26144,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,46.0,2.0,1.0,cooler,30.9,87.6,31.2,88.2,no change,59.06,163.0,57.0,1.0,1.0,1.0,28.0,82.4,Database 2
928,Malaysia,0.25,1.0,72.8,0.3,26145,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,25.0,1.0,1.0,cooler,30.9,87.6,31.1,88.0,no change,59.06,150.0,50.0,1.0,0.0,1.0,28.0,82.4,Database 2
929,Malaysia,0.22,1.0,74.3,0.6,26146,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,25.0,-2.0,1.0,cooler,30.8,87.4,31.1,88.0,drier,118.11,156.0,56.0,1.0,1.0,1.0,28.0,82.4,Database 2
930,Malaysia,0.36,1.0,67.5,0.2,26147,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,25.0,2.0,1.0,cooler,33.2,91.8,33.3,91.9,more humid,39.37,150.0,58.0,1.0,1.0,1.0,28.0,82.4,Database 2
931,Malaysia,0.25,1.1,67.5,0.2,26148,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,36.0,1.0,1.0,cooler,33.2,91.8,33.3,91.9,more humid,39.37,152.0,66.0,1.0,1.0,1.0,28.0,82.4,Database 2
932,Malaysia,0.35,1.1,66.9,0.2,26149,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,36.0,2.0,1.0,no change,32.6,90.7,32.8,91.0,more humid,39.37,154.0,55.0,1.0,1.0,1.0,28.0,82.4,Database 2
