,Country,PMV,PPD,SET,Clo,Met,Relative humidity (%),Air velocity (m/s),Unnamed: 0,Publication (Citation),Data contributor,Year,Season,Koppen climate classification,Climate,City,Building type,Cooling startegy_building level,Thermal sensation,Thermal sensation acceptability,Thermal preference,Air movement acceptability,Air movement preference,Thermal comfort,Air temperature (¡C),Air temperature (¡F),Tg_h (¡C),Tg_h (¡F),Air velocity (fpm),Outdoor monthly air temperature (¡C),Outdoor monthly air temperature (¡F),Database
0,Philippines,0.2,6.0,26.23,0.75,1.2,41.5,0.12,20722,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,1.0,1.0,no change,1.0,no change,5.0,24.4,75.8,24.1,75.3,24.48,25.9,78.6,Database 2
1,Philippines,0.4,9.0,27.24,0.76,1.4,41.9,0.1,20723,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,-1.0,1.0,no change,1.0,no change,5.0,24.0,75.3,23.8,74.8,20.61,25.9,78.6,Database 2
2,Philippines,-0.3,7.0,23.91,0.73,1.1,41.2,0.09,20724,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,-2.0,1.0,warmer,1.0,no change,5.0,23.5,74.3,22.7,72.9,18.27,25.9,78.6,Database 2
3,Philippines,0.0,5.0,25.64,0.85,1.2,43.8,0.1,20725,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,-2.0,1.0,no change,1.0,no change,5.0,22.8,73.0,22.5,72.5,19.19,25.9,78.6,Database 2
4,Philippines,0.5,9.0,27.33,0.73,1.5,45.0,0.03,20726,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,0.0,1.0,no change,1.0,no change,4.0,23.1,73.5,23.4,74.1,5.54,25.9,78.6,Database 2
5,Philippines,-0.8,20.0,22.84,0.53,1.1,45.4,0.13,20727,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,-2.0,0.0,warmer,0.0,less,4.0,23.4,74.1,23.4,74.1,26.51,25.9,78.6,Database 2
6,Philippines,0.3,7.0,26.52,0.57,1.5,41.8,0.13,20728,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,-2.0,1.0,no change,1.0,more,5.0,25.5,77.9,24.0,75.2,25.96,25.9,78.6,Database 2
7,Philippines,0.3,6.0,26.12,0.72,1.2,43.4,0.09,20729,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,0.0,1.0,cooler,1.0,no change,5.0,24.5,76.1,24.0,75.2,17.22,25.9,78.6,Database 2
8,Philippines,0.3,7.0,26.41,0.87,1.1,41.9,0.07,20730,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,-1.0,1.0,no change,1.0,no change,5.0,24.3,75.7,24.2,75.6,12.86,25.9,78.6,Database 2
9,Philippines,0.1,5.0,25.75,0.81,1.2,41.3,0.09,20731,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,-1.0,1.0,no change,1.0,no change,5.0,24.0,75.2,23.5,74.4,17.72,25.9,78.6,Database 2
10,Philippines,-0.3,6.0,23.97,0.49,1.2,41.8,0.08,20732,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,0.0,1.0,no change,1.0,no change,6.0,23.9,75.0,23.8,74.8,15.32,25.9,78.6,Database 2
11,Philippines,0.1,5.0,25.89,0.81,1.2,41.6,0.12,20733,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,-1.0,1.0,no change,1.0,no change,6.0,24.0,75.2,23.7,74.7,24.48,25.9,78.6,Database 2
12,Philippines,-0.1,5.0,24.39,0.51,1.3,40.8,0.09,20734,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,0.0,1.0,no change,1.0,more,6.0,24.1,75.5,23.8,74.9,18.21,25.9,78.6,Database 2
13,Philippines,-0.1,5.0,25.16,0.6,1.3,40.8,0.13,20735,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,-2.0,1.0,no change,1.0,no change,6.0,24.0,75.3,23.9,75.0,25.04,25.9,78.6,Database 2
14,Philippines,-0.6,12.0,23.03,0.45,1.3,46.6,0.14,20736,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,-1.0,1.0,no change,1.0,no change,5.0,24.5,76.2,23.3,73.9,27.31,25.9,78.6,Database 2
15,Philippines,-0.8,18.0,22.34,0.67,1.1,47.5,0.48,20737,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,-2.0,1.0,no change,0.0,less,5.0,23.9,75.1,23.7,74.7,94.67,25.9,78.6,Database 2
16,Philippines,0.1,5.0,25.62,0.76,1.4,44.9,0.2,20738,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,-2.0,1.0,warmer,1.0,no change,5.0,23.4,74.1,22.8,73.0,38.51,25.9,78.6,Database 2
17,Philippines,-0.2,6.0,24.56,0.84,1.2,44.9,0.2,20739,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,-2.0,1.0,no change,1.0,no change,5.0,23.4,74.1,22.8,73.0,38.51,25.9,78.6,Database 2
18,Philippines,-0.3,7.0,24.38,0.88,1.1,44.9,0.2,20740,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,-1.0,1.0,cooler,1.0,no change,5.0,23.4,74.1,22.8,73.0,38.51,25.9,78.6,Database 2
19,Philippines,0.2,6.0,26.08,0.76,1.2,42.7,0.06,20741,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,-2.0,1.0,no change,1.0,no change,5.0,23.9,75.0,24.3,75.8,11.38,25.9,78.6,Database 2
20,Philippines,0.4,9.0,26.89,0.69,1.3,42.8,0.07,20742,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,-1.0,0.0,cooler,1.0,more,5.0,23.9,75.0,24.4,75.8,12.86,25.9,78.6,Database 2
21,Philippines,0.4,8.0,26.88,0.83,1.2,41.9,0.1,20743,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,-2.0,1.0,no change,1.0,no change,4.0,24.4,75.9,24.5,76.2,20.35,25.9,78.6,Database 2
22,Philippines,0.8,19.0,29.0,0.73,1.6,41.9,0.09,20744,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,0.0,1.0,no change,1.0,no change,5.0,24.4,75.9,24.5,76.2,17.29,25.9,78.6,Database 2
23,Philippines,0.2,6.0,24.96,0.73,1.6,40.9,0.35,20745,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,-2.0,1.0,cooler,1.0,no change,6.0,24.1,75.4,23.2,73.7,68.53,25.9,78.6,Database 2
24,Philippines,0.3,7.0,26.51,0.73,1.3,38.7,0.1,20746,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,-1.0,1.0,no change,1.0,no change,2.0,23.8,74.8,23.9,75.0,19.75,25.9,78.6,Database 2
25,Philippines,-0.1,5.0,25.06,0.85,1.1,39.3,0.16,20747,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,-1.0,1.0,no change,1.0,no change,4.0,23.6,74.6,23.3,73.9,30.76,25.9,78.6,Database 2
26,Philippines,0.2,6.0,25.67,0.73,1.4,40.3,0.08,20748,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,-1.0,1.0,no change,0.0,less,4.0,24.1,75.4,22.2,71.9,16.3,25.9,78.6,Database 2
27,Philippines,-0.3,7.0,24.31,0.59,1.2,42.1,0.15,20749,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,-2.0,1.0,no change,1.0,no change,6.0,23.3,73.9,23.4,74.1,29.4,25.9,78.6,Database 2
28,Philippines,0.0,5.0,24.96,0.51,1.4,42.5,0.11,20750,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,-2.0,1.0,no change,1.0,no change,5.0,23.6,74.6,23.8,74.8,21.16,25.9,78.6,Database 2
29,Philippines,0.0,5.0,25.23,0.73,1.2,41.8,0.1,20751,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,-1.0,1.0,no change,1.0,no change,5.0,23.7,74.7,23.7,74.6,19.69,25.9,78.6,Database 2
30,Philippines,-1.9,73.0,18.82,0.67,1.1,44.5,0.72,20752,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,-2.0,1.0,cooler,1.0,less,5.0,22.2,72.0,21.7,71.0,141.73,25.9,78.6,Database 2
31,Philippines,-0.4,8.0,24.05,0.73,1.1,45.6,0.1,20753,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,-2.0,1.0,no change,1.0,no change,6.0,22.2,71.9,22.6,72.7,20.18,25.9,78.6,Database 2
32,Philippines,0.0,5.0,24.98,0.57,1.4,41.6,0.1,20754,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,0.0,1.0,cooler,1.0,more,5.0,23.1,73.6,23.2,73.7,19.75,25.9,78.6,Database 2
33,Philippines,0.1,5.0,25.91,0.71,1.5,41.1,0.14,20755,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,-1.0,1.0,cooler,1.0,more,5.0,22.7,72.8,22.5,72.5,28.42,25.9,78.6,Database 2
34,Philippines,-0.1,5.0,24.95,0.88,1.1,39.9,0.25,20756,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,-2.0,1.0,cooler,1.0,more,5.0,24.2,75.6,23.7,74.7,48.78,25.9,78.6,Database 2
35,Philippines,0.3,6.0,26.37,0.64,1.4,39.8,0.12,20757,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,-1.0,1.0,no change,1.0,more,6.0,24.0,75.3,24.0,75.2,23.56,25.9,78.6,Database 2
36,Philippines,-0.2,6.0,24.28,0.65,1.2,39.3,0.07,20758,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,0.0,1.0,no change,1.0,no change,5.0,23.8,74.9,23.2,73.8,12.86,25.9,78.6,Database 2
37,Philippines,-0.3,6.0,24.12,0.72,1.1,39.1,0.06,20759,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,0.0,1.0,cooler,1.0,no change,5.0,23.9,75.0,23.1,73.6,11.87,25.9,78.6,Database 2
38,Philippines,0.5,10.0,27.21,0.73,1.3,37.4,0.1,20760,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,-2.0,1.0,no change,0.0,no change,5.0,24.3,75.7,25.0,77.0,19.62,25.9,78.6,Database 2
39,Philippines,0.2,6.0,26.32,0.67,1.5,38.7,0.13,20761,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,0.0,1.0,no change,1.0,,6.0,23.7,74.6,23.1,73.6,26.45,25.9,78.6,Database 2
40,Philippines,-1.3,39.0,22.62,0.55,0.9,43.9,0.13,20762,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,0.0,1.0,no change,1.0,more,6.0,23.4,74.1,23.5,74.3,25.47,25.9,78.6,Database 2
41,Philippines,-0.6,11.0,22.36,0.88,1.1,37.3,0.27,20763,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,-2.0,1.0,no change,1.0,,6.0,26.0,78.9,22.6,72.7,52.6,25.9,78.6,Database 2
42,Philippines,-0.5,10.0,23.16,0.49,1.4,42.8,0.12,20764,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,0.0,1.0,no change,1.0,more,3.0,22.9,73.1,22.1,71.8,23.07,25.9,78.6,Database 2
43,Philippines,0.0,5.0,24.16,0.49,1.6,41.0,0.26,20765,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,1.0,1.0,no change,0.0,more,3.0,24.5,76.1,23.7,74.7,51.12,25.9,78.6,Database 2
44,Philippines,-0.6,12.0,22.78,0.68,1.2,43.1,0.23,20766,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,-2.0,1.0,warmer,1.0,no change,6.0,24.0,75.3,22.7,72.9,45.83,25.9,78.6,Database 2
45,Philippines,-0.3,6.0,24.52,0.73,1.2,44.9,0.15,20767,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,1.0,1.0,cooler,1.0,more,5.0,23.0,73.4,22.6,72.6,29.34,25.9,78.6,Database 2
46,Philippines,0.0,5.0,25.5,0.73,1.3,44.1,0.14,20768,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,-1.0,1.0,no change,1.0,more,5.0,22.8,73.1,22.8,73.1,27.87,25.9,78.6,Database 2
47,Philippines,-0.1,5.0,25.05,0.66,1.4,45.4,0.15,20769,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,-2.0,1.0,no change,1.0,more,5.0,22.5,72.5,22.4,72.4,29.22,25.9,78.6,Database 2
48,Philippines,-0.2,6.0,24.69,0.57,1.3,52.2,0.12,20770,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,-1.0,1.0,no change,1.0,no change,4.0,22.8,73.0,23.2,73.8,22.64,25.9,78.6,Database 2
49,Philippines,0.5,10.0,27.28,0.73,1.5,38.3,0.08,20771,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,1.0,1.0,cooler,0.0,more,4.0,24.0,75.2,23.4,74.1,15.75,25.9,78.6,Database 2
50,Philippines,-0.7,15.0,23.72,0.59,1.0,46.5,0.16,20772,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,0.0,1.0,no change,1.0,no change,5.0,23.9,75.1,24.3,75.7,31.25,25.9,78.6,Database 2
51,Philippines,-0.2,6.0,24.24,0.61,1.3,35.2,0.15,20773,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,-2.0,1.0,no change,1.0,no change,5.0,25.2,77.4,23.7,74.6,29.34,25.9,78.6,Database 2
52,Philippines,-0.4,8.0,23.74,0.59,1.2,35.2,0.15,20774,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,-1.0,1.0,cooler,1.0,more,5.0,25.2,77.4,23.7,74.6,29.34,25.9,78.6,Database 2
53,Philippines,0.1,5.0,25.55,0.95,1.1,45.9,0.09,20775,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,-1.0,1.0,cooler,1.0,no change,5.0,23.7,74.6,23.3,73.9,17.22,25.9,78.6,Database 2
54,Philippines,-0.8,19.0,23.02,0.67,1.0,47.0,0.15,20776,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,-1.0,1.0,no change,1.0,no change,5.0,22.9,73.2,22.9,73.2,28.79,25.9,78.6,Database 2
55,Philippines,0.6,12.0,28.18,0.67,1.6,43.9,0.14,20777,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,-2.0,1.0,no change,1.0,less,5.0,23.9,75.1,24.0,75.3,28.3,25.9,78.6,Database 2
56,Philippines,0.3,7.0,27.08,0.95,1.2,44.1,0.1,20778,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,0.0,1.0,cooler,1.0,no change,5.0,23.5,74.3,23.3,73.9,20.12,25.9,78.6,Database 2
57,Philippines,-0.2,6.0,24.59,0.78,1.2,45.3,0.16,20779,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,-1.0,1.0,no change,1.0,no change,5.0,23.1,73.5,22.4,72.4,32.23,25.9,78.6,Database 2
58,Philippines,-0.1,5.0,25.23,0.73,1.3,46.4,0.15,20780,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,-2.0,1.0,no change,1.0,no change,5.0,22.7,72.8,22.4,72.4,29.28,25.9,78.6,Database 2
59,Philippines,-0.7,17.0,22.99,0.73,1.1,46.5,0.15,20781,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,-1.0,1.0,no change,1.0,no change,6.0,22.7,72.8,22.4,72.3,30.2,25.9,78.6,Database 2
60,Philippines,0.2,6.0,25.93,0.7,1.4,35.7,0.16,20782,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,-1.0,1.0,no change,1.0,no change,5.0,24.7,76.5,23.5,74.3,31.74,25.9,78.6,Database 2
61,Philippines,-0.2,6.0,24.38,0.73,1.1,46.4,0.08,20783,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,0.0,1.0,no change,1.0,more,4.0,23.4,74.2,23.1,73.5,14.76,25.9,78.6,Database 2
62,Philippines,0.5,11.0,28.43,0.93,1.5,47.2,0.15,20784,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,-2.0,1.0,no change,1.0,more,5.0,23.2,73.8,22.9,73.2,29.34,25.9,78.6,Database 2
