,Country,Clo,Met,Relative humidity (%),Air velocity (m/s),Unnamed: 0,Data contributor,Year,Season,Koppen climate classification,Climate,City,Building type,Cooling startegy_building level,Age,Thermal sensation,Thermal preference,Air temperature (¡C),Air temperature (¡F),Air velocity (fpm),Outdoor monthly air temperature (¡C),Outdoor monthly air temperature (¡F),Database
1439,Iran,0.63,1.2,72.0,0.23,73713,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,45.0,0.0,no change,30.0,86.0,45.3,31.9,89.3,Database 2
1440,Iran,0.63,1.2,61.0,0.24,73714,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,35.0,0.0,no change,30.2,86.4,47.2,31.9,89.3,Database 2
1441,Iran,0.63,1.0,58.0,0.28,73715,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,25.0,1.0,no change,30.3,86.5,55.1,31.9,89.3,Database 2
1442,Iran,0.5,1.2,70.0,0.22,73716,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,25.0,0.0,no change,29.4,84.9,43.3,31.9,89.3,Database 2
1443,Iran,0.5,1.2,73.0,0.14,73717,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,15.0,1.0,no change,29.3,84.7,27.6,31.9,89.3,Database 2
1444,Iran,0.5,1.2,71.0,0.2,73718,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,15.0,0.0,no change,29.3,84.7,39.4,31.9,89.3,Database 2
1445,Iran,0.45,1.2,60.0,0.24,73719,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,35.0,0.0,no change,29.4,84.9,47.2,31.9,89.3,Database 2
1446,Iran,0.45,1.2,72.0,0.21,73720,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,35.0,0.0,no change,30.0,86.0,41.3,31.9,89.3,Database 2
1447,Iran,0.45,1.2,61.0,0.27,73721,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,25.0,1.0,no change,30.2,86.4,53.1,31.9,89.3,Database 2
1448,Iran,0.45,1.0,61.0,0.05,73722,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,55.0,1.0,no change,30.3,86.5,9.8,31.9,89.3,Database 2
1449,Iran,0.45,1.2,66.0,0.19,73723,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,45.0,2.0,cooler,30.7,87.3,37.4,31.9,89.3,Database 2
1450,Iran,0.53,1.2,60.0,0.11,73724,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,35.0,0.0,no change,29.4,84.9,21.7,31.9,89.3,Database 2
1451,Iran,0.53,1.2,56.0,0.27,73725,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,35.0,0.0,no change,30.0,86.0,53.1,31.9,89.3,Database 2
1452,Iran,0.45,1.2,61.0,0.11,73726,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,45.0,1.0,cooler,30.2,86.4,21.7,31.9,89.3,Database 2
1453,Iran,0.45,1.2,61.0,0.32,73727,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,25.0,1.0,no change,30.3,86.5,63.0,31.9,89.3,Database 2
1454,Iran,0.45,1.2,66.0,0.27,73728,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,25.0,1.0,no change,30.7,87.3,53.1,31.9,89.3,Database 2
1455,Iran,0.73,1.2,70.0,0.19,73729,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,25.0,0.0,cooler,29.4,84.9,37.4,31.9,89.3,Database 2
1456,Iran,0.64,1.2,73.0,0.14,73730,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,25.0,1.0,no change,29.3,84.7,27.6,31.9,89.3,Database 2
1457,Iran,0.57,1.2,60.0,0.11,73731,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,35.0,0.0,no change,29.4,84.9,21.7,31.9,89.3,Database 2
1458,Iran,0.65,1.0,63.0,0.21,73732,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,35.0,0.0,no change,29.8,85.6,41.3,31.9,89.3,Database 2
1459,Iran,0.54,1.2,56.0,0.22,73733,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,45.0,0.0,cooler,30.0,86.0,43.3,31.9,89.3,Database 2
1460,Iran,0.65,1.2,56.0,0.28,73734,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,45.0,1.0,no change,30.0,86.0,55.1,31.9,89.3,Database 2
1461,Iran,0.65,1.2,61.0,0.24,73735,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,55.0,1.0,cooler,30.2,86.4,47.2,31.9,89.3,Database 2
1462,Iran,0.45,1.2,58.0,0.34,73736,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,35.0,1.0,no change,30.3,86.5,66.9,31.9,89.3,Database 2
1463,Iran,0.56,1.0,61.0,0.27,73737,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,25.0,1.0,no change,30.3,86.5,53.1,31.9,89.3,Database 2
1464,Iran,0.56,1.2,58.0,0.23,73738,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,25.0,1.0,cooler,30.7,87.3,45.3,31.9,89.3,Database 2
1465,Iran,0.64,1.0,69.0,0.14,73739,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,15.0,1.0,no change,29.8,85.6,27.6,31.9,89.3,Database 2
1466,Iran,0.55,1.2,70.0,0.18,73740,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,35.0,0.0,cooler,29.4,84.9,35.4,31.9,89.3,Database 2
1467,Iran,0.65,1.4,69.0,0.28,73741,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,45.0,1.0,cooler,31.2,88.2,55.1,31.9,89.3,Database 2
1468,Iran,0.55,1.2,61.0,0.24,73742,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,45.0,1.0,cooler,32.1,89.8,47.2,31.9,89.3,Database 2
1469,Iran,0.6,1.4,53.0,0.32,73743,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,45.0,2.0,cooler,32.6,90.7,63.0,31.9,89.3,Database 2
1470,Iran,0.52,1.4,53.0,0.24,73744,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,45.0,2.0,cooler,31.9,89.4,47.2,31.9,89.3,Database 2
1471,Iran,0.55,1.4,69.0,0.16,73745,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,35.0,1.0,cooler,31.2,88.2,31.5,31.9,89.3,Database 2
1472,Iran,0.55,1.0,72.0,0.29,73746,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,25.0,1.0,no change,30.3,86.5,57.1,31.9,89.3,Database 2
1473,Iran,0.72,1.2,48.0,0.2,73747,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,45.0,1.0,no change,28.8,83.8,39.4,31.9,89.3,Database 2
1474,Iran,0.67,1.2,48.0,0.23,73748,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,45.0,0.0,no change,29.3,84.7,45.3,31.9,89.3,Database 2
1475,Iran,0.63,1.4,69.0,0.21,73749,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,55.0,1.0,cooler,31.2,88.2,41.3,31.9,89.3,Database 2
1476,Iran,0.63,1.2,64.0,0.26,73750,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,55.0,1.0,cooler,32.1,89.8,51.2,31.9,89.3,Database 2
1477,Iran,0.44,1.4,64.0,0.32,73751,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,15.0,1.0,no change,31.9,89.4,63.0,31.9,89.3,Database 2
1478,Iran,0.63,1.2,65.0,0.36,73752,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,35.0,1.0,no change,29.3,84.7,70.9,31.9,89.3,Database 2
1479,Iran,0.65,1.4,69.0,0.18,73753,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,25.0,1.0,cooler,31.2,88.2,35.4,31.9,89.3,Database 2
1480,Iran,0.55,1.2,68.0,0.2,73754,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,45.0,1.0,cooler,32.1,89.8,39.4,31.9,89.3,Database 2
1481,Iran,0.52,1.4,56.0,0.24,73755,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,35.0,1.0,cooler,31.9,89.4,47.2,31.9,89.3,Database 2
1482,Iran,0.54,1.0,62.0,0.24,73756,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,45.0,0.0,cooler,30.9,87.6,47.2,31.9,89.3,Database 2
1483,Iran,0.49,1.2,58.0,0.21,73757,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,35.0,1.0,cooler,32.1,89.8,41.3,31.9,89.3,Database 2
1484,Iran,0.49,1.2,64.0,0.23,73758,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,25.0,1.0,cooler,32.6,90.7,45.3,31.9,89.3,Database 2
1485,Iran,0.49,1.0,69.0,0.14,73759,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,35.0,1.0,no change,30.9,87.6,27.6,31.9,89.3,Database 2
1486,Iran,0.49,1.2,72.0,0.14,73760,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,45.0,1.0,no change,30.3,86.5,27.6,31.9,89.3,Database 2
1487,Iran,0.49,1.0,69.0,0.19,73761,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,45.0,0.0,cooler,30.9,87.6,37.4,31.9,89.3,Database 2
1488,Iran,0.49,1.2,48.0,0.33,73762,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,35.0,1.0,no change,28.8,83.8,65.0,31.9,89.3,Database 2
1489,Iran,0.49,1.2,57.0,0.2,73763,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,35.0,0.0,no change,29.3,84.7,39.4,31.9,89.3,Database 2
1490,Iran,0.49,1.2,68.0,0.11,73764,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,35.0,1.0,cooler,30.2,86.4,21.7,31.9,89.3,Database 2
1491,Iran,0.49,1.0,72.0,0.14,73765,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,45.0,1.0,no change,30.3,86.5,27.6,31.9,89.3,Database 2
1492,Iran,0.49,1.2,58.0,0.15,73766,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,45.0,1.0,cooler,30.7,87.3,29.5,31.9,89.3,Database 2
1493,Iran,0.49,1.2,59.0,0.37,73767,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,15.0,1.0,cooler,31.1,88.0,72.8,31.9,89.3,Database 2
1494,Iran,0.49,1.2,49.0,0.27,73768,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,15.0,1.0,cooler,31.4,88.5,53.1,31.9,89.3,Database 2
1495,Iran,0.49,1.2,57.0,0.24,73769,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,35.0,1.0,cooler,31.4,88.5,47.2,31.9,89.3,Database 2
1496,Iran,0.49,1.2,61.0,0.37,73770,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,55.0,1.0,cooler,31.1,88.0,72.8,31.9,89.3,Database 2
1497,Iran,0.49,1.2,65.0,0.18,73771,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,55.0,0.0,cooler,31.4,88.5,35.4,31.9,89.3,Database 2
1498,Iran,0.45,1.2,59.0,0.23,73772,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,55.0,0.0,no change,30.4,86.7,45.3,31.9,89.3,Database 2
1499,Iran,0.45,1.2,68.0,0.21,73773,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,45.0,0.0,cooler,30.2,86.4,41.3,31.9,89.3,Database 2
1500,Iran,0.45,1.2,58.0,0.23,73774,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,45.0,0.0,no change,30.3,86.5,45.3,31.9,89.3,Database 2
1501,Iran,0.45,1.0,58.0,0.16,73775,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,35.0,1.0,cooler,30.7,87.3,31.5,31.9,89.3,Database 2
1502,Iran,0.45,1.2,59.0,0.34,73776,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,35.0,1.0,no change,31.1,88.0,66.9,31.9,89.3,Database 2
1503,Iran,0.44,1.2,68.0,0.22,73777,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,35.0,0.0,no change,30.2,86.4,43.3,31.9,89.3,Database 2
1504,Iran,0.63,1.2,58.0,0.24,73778,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,25.0,0.0,no change,30.3,86.5,47.2,31.9,89.3,Database 2
1505,Iran,0.44,1.2,54.0,0.24,73779,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,35.0,1.0,cooler,31.3,88.3,47.2,31.9,89.3,Database 2
1506,Iran,0.61,1.0,58.0,0.26,73780,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,35.0,1.0,cooler,30.3,86.5,51.2,31.9,89.3,Database 2
1507,Iran,0.49,1.2,55.0,0.09,73781,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,25.0,1.0,cooler,31.3,88.3,17.7,31.9,89.3,Database 2
1508,Iran,0.65,1.4,57.0,0.28,73782,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,55.0,1.0,no change,31.4,88.5,55.1,31.9,89.3,Database 2
1509,Iran,0.47,1.2,54.0,0.27,73783,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,35.0,1.0,cooler,31.3,88.3,53.1,31.9,89.3,Database 2
1510,Iran,0.49,1.4,58.0,0.11,73784,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,35.0,1.0,no change,30.2,86.4,21.7,31.9,89.3,Database 2
1511,Iran,0.63,1.2,58.0,0.12,73785,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,35.0,1.0,no change,30.3,86.5,23.6,31.9,89.3,Database 2
1512,Iran,0.47,1.4,57.0,0.32,73786,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,35.0,1.0,cooler,31.4,88.5,63.0,31.9,89.3,Database 2
1513,Iran,0.47,1.2,54.0,0.22,73787,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,55.0,0.0,cooler,31.3,88.3,43.3,31.9,89.3,Database 2
1514,Iran,0.47,1.4,65.0,0.29,73788,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,35.0,1.0,cooler,31.4,88.5,57.1,31.9,89.3,Database 2
1515,Iran,0.47,1.4,58.0,0.26,73789,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,35.0,0.0,no change,30.2,86.4,51.2,31.9,89.3,Database 2
1516,Iran,0.63,1.2,58.0,0.24,73790,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,45.0,1.0,no change,30.3,86.5,47.2,31.9,89.3,Database 2
1517,Iran,0.45,1.2,55.0,0.21,73791,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,45.0,1.0,cooler,31.3,88.3,41.3,31.9,89.3,Database 2
1518,Iran,0.63,1.4,49.0,0.27,73792,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,35.0,1.0,no change,31.4,88.5,53.1,31.9,89.3,Database 2
1519,Iran,0.63,1.4,57.0,0.23,73793,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,35.0,1.0,cooler,31.4,88.5,45.3,31.9,89.3,Database 2
1520,Iran,0.51,1.2,54.0,0.19,73794,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,35.0,1.0,no change,31.3,88.3,37.4,31.9,89.3,Database 2
1521,Iran,0.45,1.4,65.0,0.18,73795,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,45.0,1.0,no change,31.4,88.5,35.4,31.9,89.3,Database 2
1522,Iran,0.7,1.0,58.0,0.32,73796,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,35.0,1.0,no change,30.2,86.4,63.0,31.9,89.3,Database 2
1523,Iran,0.63,1.2,59.0,0.14,73797,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,45.0,0.0,cooler,31.1,88.0,27.6,31.9,89.3,Database 2
1524,Iran,0.44,1.2,55.0,0.31,73798,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,45.0,1.0,no change,31.3,88.3,61.0,31.9,89.3,Database 2
1525,Iran,0.63,1.0,65.0,0.19,73799,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,35.0,1.0,no change,31.4,88.5,37.4,31.9,89.3,Database 2
1526,Iran,0.48,1.2,65.0,0.32,73800,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,35.0,1.0,cooler,31.4,88.5,63.0,31.9,89.3,Database 2
1527,Iran,0.48,1.0,54.0,0.27,73801,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,35.0,1.0,no change,31.3,88.3,53.1,31.9,89.3,Database 2
1528,Iran,0.45,1.2,56.0,0.22,73802,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,45.0,0.0,no change,29.2,84.6,43.3,31.9,89.3,Database 2
1529,Iran,0.45,1.2,65.0,0.21,73803,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,45.0,0.0,no change,30.0,86.0,41.3,31.9,89.3,Database 2
1530,Iran,0.45,1.0,66.0,0.24,73804,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,35.0,1.0,no change,30.6,87.1,47.2,31.9,89.3,Database 2
1531,Iran,0.45,1.2,65.0,0.38,73805,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,35.0,1.0,cooler,31.4,88.5,74.8,31.9,89.3,Database 2
1532,Iran,0.42,1.2,50.0,0.32,73806,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,35.0,0.0,cooler,32.4,90.3,63.0,31.9,89.3,Database 2
1533,Iran,0.42,1.2,53.0,0.14,73807,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,45.0,1.0,cooler,32.1,89.8,27.6,31.9,89.3,Database 2
1534,Iran,0.42,1.2,49.0,0.18,73808,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,45.0,1.0,cooler,32.1,89.8,35.4,31.9,89.3,Database 2
1535,Iran,0.42,1.4,54.0,0.24,73809,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,15.0,1.0,cooler,32.2,90.0,47.2,31.9,89.3,Database 2
1536,Iran,0.52,1.0,51.0,0.32,73810,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,15.0,0.0,cooler,31.7,89.1,63.0,31.9,89.3,Database 2
1537,Iran,0.66,1.2,56.0,0.18,73811,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,15.0,0.0,no change,29.2,84.6,35.4,31.9,89.3,Database 2
1538,Iran,0.78,1.0,66.0,0.21,73812,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,15.0,1.0,no change,30.6,87.1,41.3,31.9,89.3,Database 2
1539,Iran,0.63,1.2,58.0,0.32,73813,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,35.0,1.0,cooler,31.4,88.5,63.0,31.9,89.3,Database 2
1540,Iran,0.52,1.4,50.0,0.28,73814,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,45.0,1.0,cooler,32.4,90.3,55.1,31.9,89.3,Database 2
1541,Iran,0.64,1.2,53.0,0.19,73815,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,45.0,1.0,cooler,32.1,89.8,37.4,31.9,89.3,Database 2
1542,Iran,0.49,1.2,49.0,0.24,73816,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,35.0,1.0,cooler,32.1,89.8,47.2,31.9,89.3,Database 2
1543,Iran,0.49,1.2,62.0,0.24,73817,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,35.0,1.0,no change,32.2,90.0,47.2,31.9,89.3,Database 2
1544,Iran,0.65,1.2,66.0,0.24,73818,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,35.0,0.0,no change,30.6,87.1,47.2,31.9,89.3,Database 2
1545,Iran,0.55,1.2,61.0,0.27,73819,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,45.0,1.0,cooler,31.4,88.5,53.1,31.9,89.3,Database 2
1546,Iran,0.43,1.2,65.0,0.26,73820,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,45.0,1.0,no change,31.9,89.4,51.2,31.9,89.3,Database 2
1547,Iran,0.45,1.4,50.0,0.24,73821,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,35.0,1.0,cooler,32.4,90.3,47.2,31.9,89.3,Database 2
1548,Iran,0.52,1.2,53.0,0.23,73822,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,45.0,1.0,cooler,32.2,90.0,45.3,31.9,89.3,Database 2
1549,Iran,0.45,1.2,51.0,0.34,73823,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,45.0,0.0,cooler,31.7,89.1,66.9,31.9,89.3,Database 2
1550,Iran,0.46,1.4,66.0,0.18,73824,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,45.0,0.0,cooler,29.7,85.5,35.4,31.9,89.3,Database 2
1551,Iran,0.66,1.2,65.0,0.19,73825,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,45.0,0.0,no change,29.7,85.5,37.4,31.9,89.3,Database 2
1552,Iran,0.49,1.2,65.0,0.22,73826,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,45.0,0.0,no change,29.7,85.5,43.3,31.9,89.3,Database 2
1553,Iran,0.51,1.2,64.0,0.22,73827,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,55.0,0.0,no change,29.6,85.3,43.3,31.9,89.3,Database 2
1554,Iran,0.51,1.2,64.0,0.16,73828,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,35.0,0.0,cooler,29.5,85.1,31.5,31.9,89.3,Database 2
1555,Iran,0.48,1.2,66.0,0.18,73829,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,35.0,0.0,no change,29.7,85.5,35.4,31.9,89.3,Database 2
