,Country,Clo,Met,Relative humidity (%),Unnamed: 0,Publication (Citation),Data contributor,Year,Season,Koppen climate classification,Climate,City,Building type,Cooling startegy_building level,Age,Thermal sensation,Air temperature (¡C),Air temperature (¡F),Ta_m (¡C),Ta_m (¡F),Operative temperature (¡C),Operative temperature (¡F),Database
160,Indonesia,0.53,1.0,58.0,83524,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,30.0,0.0,27.0,80.6,27.0,80.6,27.9,82.2,Database 1
161,Indonesia,0.53,1.0,58.0,83525,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,26.0,0.0,27.0,80.6,27.0,80.6,27.7,81.9,Database 1
162,Indonesia,0.53,1.0,58.0,83526,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,32.0,0.0,27.0,80.6,27.0,80.6,27.7,81.9,Database 1
163,Indonesia,0.53,1.0,58.0,83527,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,40.0,0.0,27.0,80.6,27.0,80.6,27.7,81.9,Database 1
164,Indonesia,0.53,1.0,58.0,83528,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,29.0,0.0,28.0,82.4,28.0,82.4,28.0,82.4,Database 1
165,Indonesia,0.53,1.0,58.0,83529,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,35.0,0.0,28.0,82.4,28.0,82.4,27.9,82.2,Database 1
166,Indonesia,0.53,1.0,58.0,83530,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,32.0,2.0,28.0,82.4,28.0,82.4,27.9,82.2,Database 1
167,Indonesia,0.53,1.0,58.0,83531,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,39.0,1.0,28.0,82.4,28.0,82.4,27.9,82.2,Database 1
168,Indonesia,0.77,1.0,60.0,83532,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,26.0,1.0,28.0,82.4,28.0,82.4,27.9,82.2,Database 1
169,Indonesia,0.77,1.0,60.0,83533,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,27.0,1.0,28.0,82.4,28.0,82.4,27.9,82.2,Database 1
170,Indonesia,0.77,1.0,60.0,83534,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,27.0,2.0,28.0,82.4,28.0,82.4,27.9,82.2,Database 1
171,Indonesia,0.77,1.0,60.0,83535,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,29.0,1.0,28.0,82.4,28.0,82.4,27.9,82.2,Database 1
172,Indonesia,0.77,1.0,60.0,83536,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,27.0,0.0,28.0,82.4,28.0,82.4,27.9,82.2,Database 1
173,Indonesia,0.85,1.0,60.0,83537,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,42.0,1.0,28.0,82.4,28.0,82.4,27.9,82.2,Database 1
174,Indonesia,0.77,1.0,60.0,83538,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,29.0,1.0,28.0,82.4,28.0,82.4,27.9,82.2,Database 1
175,Indonesia,0.77,1.0,60.0,83539,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,25.0,0.0,28.0,82.4,28.0,82.4,27.9,82.2,Database 1
176,Indonesia,0.77,1.0,60.0,83540,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,27.0,1.0,28.0,82.4,28.0,82.4,27.9,82.2,Database 1
177,Indonesia,,1.0,60.0,83541,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,,2.0,28.0,82.4,28.0,82.4,27.9,82.2,Database 1
178,Indonesia,0.77,1.0,60.0,83542,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,28.0,2.0,28.0,82.4,28.0,82.4,27.9,82.2,Database 1
179,Indonesia,0.77,1.0,60.0,83543,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,28.0,1.0,28.0,82.4,28.0,82.4,27.9,82.2,Database 1
180,Indonesia,0.77,1.0,60.0,83544,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,24.0,1.0,28.0,82.4,28.0,82.4,27.9,82.2,Database 1
181,Indonesia,0.77,1.0,59.0,83545,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,29.0,-1.0,28.0,82.4,28.0,82.4,28.6,83.5,Database 1
182,Indonesia,0.85,1.0,59.0,83546,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,,1.0,28.0,82.4,28.0,82.4,28.5,83.3,Database 1
183,Indonesia,0.77,1.0,60.0,83547,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,36.0,0.0,29.0,84.2,29.0,84.2,28.7,83.7,Database 1
184,Indonesia,0.77,1.0,60.0,83548,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,46.0,1.0,29.0,84.2,29.0,84.2,28.7,83.7,Database 1
185,Indonesia,0.85,1.0,60.0,83549,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,,0.0,29.0,84.2,29.0,84.2,28.7,83.7,Database 1
186,Indonesia,0.77,1.0,59.0,83550,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,42.0,0.0,29.0,84.2,29.0,84.2,29.4,84.9,Database 1
187,Indonesia,0.77,1.0,59.0,83551,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,27.0,1.0,29.0,84.2,29.0,84.2,29.4,84.9,Database 1
188,Indonesia,0.53,1.0,52.0,83552,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,26.0,1.0,29.0,84.2,29.0,84.2,29.0,84.2,Database 1
189,Indonesia,0.63,1.0,52.0,83553,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,23.0,0.0,29.0,84.2,29.0,84.2,29.0,84.2,Database 1
190,Indonesia,0.53,1.0,52.0,83554,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,29.0,0.0,29.0,84.2,29.0,84.2,29.0,84.2,Database 1
191,Indonesia,0.53,1.0,52.0,83555,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,35.0,0.0,29.0,84.2,29.0,84.2,29.0,84.2,Database 1
192,Indonesia,0.53,1.0,52.0,83556,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,28.0,2.0,29.0,84.2,29.0,84.2,29.0,84.2,Database 1
193,Indonesia,0.53,1.0,52.0,83557,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,,1.0,29.0,84.2,29.0,84.2,29.0,84.2,Database 1
194,Indonesia,0.53,1.0,52.0,83558,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,,-1.0,29.0,84.2,29.0,84.2,29.0,84.2,Database 1
195,Indonesia,0.63,1.0,55.0,83559,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,22.0,1.0,29.0,84.2,29.0,84.2,29.9,85.8,Database 1
196,Indonesia,0.53,1.0,55.0,83560,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,30.0,0.0,29.0,84.2,29.0,84.2,29.9,85.8,Database 1
197,Indonesia,0.63,1.0,55.0,83561,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,25.0,1.0,29.0,84.2,29.0,84.2,29.9,85.8,Database 1
198,Indonesia,0.53,1.0,55.0,83562,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,27.0,0.0,29.0,84.2,29.0,84.2,29.9,85.8,Database 1
199,Indonesia,0.53,1.0,55.0,83563,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,21.0,0.0,29.0,84.2,29.0,84.2,29.9,85.8,Database 1
200,Indonesia,0.53,1.0,55.0,83564,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,27.0,1.0,29.0,84.2,29.0,84.2,29.9,85.8,Database 1
201,Indonesia,0.53,1.0,70.0,83565,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,30.0,0.0,28.0,82.4,28.0,82.4,28.3,82.9,Database 1
202,Indonesia,,1.0,70.0,83566,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,,0.0,28.0,82.4,28.0,82.4,28.3,82.9,Database 1
203,Indonesia,0.63,1.0,70.0,83567,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,32.0,2.0,28.0,82.4,28.0,82.4,28.3,82.9,Database 1
204,Indonesia,0.53,1.0,70.0,83568,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,26.0,2.0,28.0,82.4,28.0,82.4,28.3,82.9,Database 1
205,Indonesia,0.53,1.0,70.0,83569,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,25.0,2.0,28.0,82.4,28.0,82.4,28.3,82.9,Database 1
206,Indonesia,0.63,1.0,70.0,83570,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,,2.0,28.0,82.4,28.0,82.4,28.3,82.9,Database 1
207,Indonesia,0.63,1.0,70.0,83571,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,,0.0,28.0,82.4,28.0,82.4,28.3,82.9,Database 1
208,Indonesia,0.63,1.0,70.0,83572,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,24.0,1.0,28.0,82.4,28.0,82.4,28.3,82.9,Database 1
209,Indonesia,0.63,1.0,70.0,83573,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,28.0,2.0,28.0,82.4,28.0,82.4,28.3,82.9,Database 1
210,Indonesia,0.63,1.0,70.0,83574,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,,2.0,28.0,82.4,28.0,82.4,28.3,82.9,Database 1
211,Indonesia,0.53,1.0,70.0,83575,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,25.0,0.0,28.0,82.4,28.0,82.4,28.3,82.9,Database 1
212,Indonesia,0.53,1.0,70.0,83576,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,34.0,0.0,28.0,82.4,28.0,82.4,28.3,82.9,Database 1
213,Indonesia,0.53,1.0,70.0,83577,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,34.0,1.0,28.0,82.4,28.0,82.4,28.3,82.9,Database 1
214,Indonesia,0.53,1.0,70.0,83578,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,42.0,2.0,28.0,82.4,28.0,82.4,28.3,82.9,Database 1
215,Indonesia,0.53,1.0,67.0,83579,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,28.0,0.0,28.0,82.4,28.0,82.4,28.7,83.7,Database 1
216,Indonesia,0.63,1.0,67.0,83580,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,33.0,1.0,28.0,82.4,28.0,82.4,28.7,83.7,Database 1
217,Indonesia,0.53,1.0,67.0,83581,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,34.0,0.0,28.0,82.4,28.0,82.4,28.7,83.7,Database 1
218,Indonesia,0.53,1.0,67.0,83582,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,43.0,0.0,28.0,82.4,28.0,82.4,28.7,83.7,Database 1
219,Indonesia,0.63,1.0,67.0,83583,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,,1.0,28.0,82.4,28.0,82.4,28.7,83.7,Database 1
220,Indonesia,0.63,1.0,67.0,83584,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,,1.0,28.0,82.4,28.0,82.4,28.7,83.7,Database 1
221,Indonesia,0.63,1.0,67.0,83585,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,36.0,2.0,28.0,82.4,28.0,82.4,28.7,83.7,Database 1
222,Indonesia,,1.0,67.0,83586,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,,0.0,28.0,82.4,28.0,82.4,28.7,83.7,Database 1
223,Indonesia,0.53,1.0,67.0,83587,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,,0.0,28.0,82.4,28.0,82.4,28.7,83.7,Database 1
224,Indonesia,0.53,1.0,67.0,83588,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,25.0,1.0,28.0,82.4,28.0,82.4,28.7,83.7,Database 1
225,Indonesia,0.63,1.0,67.0,83589,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,32.0,0.0,28.0,82.4,28.0,82.4,28.7,83.7,Database 1
226,Indonesia,0.63,1.0,67.0,83590,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,28.0,0.0,28.0,82.4,28.0,82.4,28.7,83.7,Database 1
227,Indonesia,0.53,1.0,67.0,83591,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,25.0,0.0,28.0,82.4,28.0,82.4,28.7,83.7,Database 1
228,Indonesia,0.63,1.0,67.0,83592,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,,1.0,28.0,82.4,28.0,82.4,28.7,83.7,Database 1
229,Indonesia,0.63,1.0,67.0,83593,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,29.0,1.0,28.0,82.4,28.0,82.4,28.7,83.7,Database 1
230,Indonesia,0.63,1.0,67.0,83594,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,30.0,2.0,28.0,82.4,28.0,82.4,28.7,83.7,Database 1
231,Indonesia,0.53,1.0,67.0,83595,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,,0.0,28.0,82.4,28.0,82.4,28.7,83.7,Database 1
232,Indonesia,0.53,1.0,68.0,83596,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,30.0,0.0,29.0,84.2,29.0,84.2,29.3,84.7,Database 1
233,Indonesia,0.53,1.0,68.0,83597,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,30.0,2.0,29.0,84.2,29.0,84.2,29.3,84.7,Database 1
234,Indonesia,0.63,1.0,68.0,83598,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,24.0,0.0,29.0,84.2,29.0,84.2,29.3,84.7,Database 1
235,Indonesia,0.53,1.0,68.0,83599,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,24.0,0.0,29.0,84.2,29.0,84.2,29.3,84.7,Database 1
236,Indonesia,0.63,1.0,68.0,83600,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,35.0,1.0,29.0,84.2,29.0,84.2,29.3,84.7,Database 1
237,Indonesia,0.53,1.0,68.0,83601,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,24.0,0.0,29.0,84.2,29.0,84.2,29.3,84.7,Database 1
238,Indonesia,0.53,1.0,68.0,83602,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,23.0,1.0,29.0,84.2,29.0,84.2,29.3,84.7,Database 1
239,Indonesia,0.53,1.0,68.0,83603,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,33.0,0.0,29.0,84.2,29.0,84.2,29.3,84.7,Database 1
240,Indonesia,0.63,1.0,68.0,83604,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,26.0,0.0,29.0,84.2,29.0,84.2,29.3,84.7,Database 1
241,Indonesia,,1.0,68.0,83605,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,,2.0,29.0,84.2,29.0,84.2,29.3,84.7,Database 1
242,Indonesia,0.53,1.0,66.0,83606,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,27.0,0.0,26.0,78.8,26.0,78.8,26.4,79.5,Database 1
243,Indonesia,0.63,1.0,66.0,83607,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,29.0,0.0,26.0,78.8,26.0,78.8,26.4,79.5,Database 1
244,Indonesia,0.53,1.0,66.0,83608,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,31.0,0.0,26.0,78.8,26.0,78.8,26.4,79.5,Database 1
