,Country,PMV,PPD,SET,Clo,Met,Relative humidity (%),Air velocity (m/s),Unnamed: 0,Publication (Citation),Data contributor,Year,Season,Koppen climate classification,Climate,City,Building type,Cooling startegy_building level,Thermal sensation,Thermal comfort,activity_10,activity_30,Air temperature (¡C),Air temperature (¡F),Ta_m (¡C),Ta_m (¡F),Operative temperature (¡C),Operative temperature (¡F),Tg_m (¡C),Tg_m (¡F),Air velocity (fpm),Velocity_m (m/s),Velocity_m (fpm),Blind (curtain),Heater,Outdoor monthly air temperature (¡C),Outdoor monthly air temperature (¡F),Database
1355,Tunisia,-1.4,47.0,19.78,0.82,1.2,61.0,0.01,28380,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,Csa,Hot-summer Mediterranean,Tunis,Multifamily housing,Naturally Ventilated,0.0,5.0,1.2,1.2,16.5,61.7,16.5,61.7,16.6,61.9,16.7,62.1,2.74,0.01,2.74,0.0,0.0,13.0,55.4,Database 2
1356,Tunisia,-0.1,5.0,25.45,1.11,1.3,60.0,0.07,28381,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,Csa,Hot-summer Mediterranean,Tunis,Multifamily housing,Air Conditioned,0.0,5.0,1.2,1.6,18.4,65.1,18.4,65.1,18.7,65.6,18.9,66.0,13.9,0.07,13.92,0.0,1.0,13.0,55.4,Database 2
1357,Tunisia,-0.5,10.0,23.67,1.24,1.1,60.0,0.07,28382,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,Csa,Hot-summer Mediterranean,Tunis,Multifamily housing,Air Conditioned,0.0,5.0,1.0,1.2,18.4,65.1,18.4,65.1,18.7,65.6,18.9,66.0,13.9,0.07,13.92,0.0,1.0,13.0,55.4,Database 2
1358,Tunisia,-2.4,91.0,17.92,0.73,1.0,64.0,0.1,28383,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,Csa,Hot-summer Mediterranean,Tunis,Multifamily housing,Naturally Ventilated,-1.0,2.0,1.0,1.0,16.8,62.2,16.8,62.2,17.0,62.5,17.1,62.8,20.12,0.1,20.14,0.0,0.0,13.0,55.4,Database 2
1359,Tunisia,-0.2,6.0,25.16,1.27,1.3,64.0,0.1,28384,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,Csa,Hot-summer Mediterranean,Tunis,Multifamily housing,Naturally Ventilated,0.0,5.0,1.2,1.6,16.8,62.2,16.8,62.2,17.0,62.5,17.1,62.8,20.12,0.1,20.14,0.0,0.0,13.0,55.4,Database 2
1360,Tunisia,-3.0,99.0,15.52,0.54,1.1,63.0,0.08,28385,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,Csa,Hot-summer Mediterranean,Tunis,Multifamily housing,Naturally Ventilated,-1.0,2.0,1.0,1.2,15.7,60.3,15.7,60.3,15.9,60.7,16.1,61.0,16.52,0.08,16.54,0.0,0.0,13.0,55.4,Database 2
1361,Tunisia,-2.9,99.0,16.1,0.6,1.1,63.0,0.08,28386,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,Csa,Hot-summer Mediterranean,Tunis,Multifamily housing,Naturally Ventilated,-1.0,2.0,1.0,1.2,15.7,60.3,15.7,60.3,15.9,60.7,16.1,61.0,16.52,0.08,16.54,0.0,0.0,13.0,55.4,Database 2
1362,Tunisia,-1.6,55.0,20.35,0.76,1.0,63.0,0.02,28387,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,Csa,Hot-summer Mediterranean,Tunis,Multifamily housing,Air Conditioned,0.0,5.0,1.0,1.0,19.0,66.2,19.0,66.2,19.3,66.8,19.5,67.1,3.62,0.02,3.62,0.0,1.0,13.0,55.4,Database 2
1363,Tunisia,-1.4,44.0,20.87,0.83,1.0,63.0,0.02,28388,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,Csa,Hot-summer Mediterranean,Tunis,Multifamily housing,Air Conditioned,0.0,5.0,1.0,1.0,19.0,66.2,19.0,66.2,19.3,66.8,19.5,67.1,3.62,0.02,3.62,0.0,1.0,13.0,55.4,Database 2
1364,Tunisia,-0.3,7.0,24.13,1.02,1.1,64.0,0.04,28389,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,Csa,Hot-summer Mediterranean,Tunis,Office,Air Conditioned,0.0,5.0,1.0,1.2,20.7,69.3,20.7,69.3,20.8,69.5,20.9,69.6,7.16,0.04,7.16,0.0,0.0,13.0,55.4,Database 2
1365,Tunisia,-0.8,18.0,22.23,0.81,1.2,54.0,0.09,28390,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,Csa,Hot-summer Mediterranean,Tunis,Office,Air Conditioned,0.0,5.0,1.2,1.2,19.2,66.6,19.2,66.6,19.3,66.8,19.4,66.9,17.77,0.09,17.78,0.0,0.0,13.0,55.4,Database 2
1366,Tunisia,-0.6,13.0,23.06,1.25,1.2,53.0,0.03,28391,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,Csa,Hot-summer Mediterranean,Tunis,Office,Naturally Ventilated,0.0,5.0,1.0,1.6,16.7,62.1,16.7,62.1,16.8,62.3,16.9,62.4,5.37,0.03,5.37,1.0,0.0,13.0,55.4,Database 2
1367,Tunisia,-1.2,35.0,21.47,0.83,1.0,55.0,0.05,28392,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,Csa,Hot-summer Mediterranean,Tunis,Office,Air Conditioned,0.0,5.0,1.0,1.0,19.9,67.8,19.9,67.8,20.0,68.0,20.1,68.2,9.23,0.05,9.24,0.0,0.0,13.0,55.4,Database 2
1368,Tunisia,-0.8,19.0,21.92,0.67,1.3,54.0,0.07,28393,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,Csa,Hot-summer Mediterranean,Tunis,Office,Air Conditioned,0.0,5.0,1.2,1.6,19.1,66.4,19.1,66.4,19.2,66.6,19.3,66.7,14.03,0.07,14.04,0.0,1.0,13.0,55.4,Database 2
1369,Tunisia,-0.4,9.0,23.79,0.98,1.2,53.0,0.07,28394,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,Csa,Hot-summer Mediterranean,Tunis,Office,Air Conditioned,0.0,5.0,1.2,1.2,19.4,66.9,19.4,66.9,19.5,67.1,19.6,67.3,13.5,0.07,13.51,0.0,0.0,13.0,55.4,Database 2
1370,Tunisia,0.0,5.0,25.98,1.35,1.1,55.0,0.07,28395,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,Csa,Hot-summer Mediterranean,Tunis,Office,Air Conditioned,0.0,5.0,1.0,1.2,20.4,68.7,20.4,68.7,20.5,68.9,20.6,69.1,14.22,0.07,14.23,0.0,0.0,13.0,55.4,Database 2
1371,Tunisia,-1.0,25.0,21.2,0.93,1.3,57.0,0.02,28396,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,Csa,Hot-summer Mediterranean,Tunis,Office,Naturally Ventilated,0.0,5.0,1.0,2.0,16.1,61.0,16.1,61.0,16.3,61.3,16.4,61.5,3.09,0.02,3.1,0.0,0.0,13.0,55.4,Database 2
1372,Tunisia,-1.3,39.0,21.27,0.79,1.0,54.0,0.05,28397,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,Csa,Hot-summer Mediterranean,Tunis,Office,Air Conditioned,0.0,5.0,1.0,1.0,19.9,67.8,19.9,67.8,20.1,68.1,20.2,68.4,9.23,0.05,9.24,0.0,0.0,13.0,55.4,Database 2
1373,Tunisia,-1.7,61.0,20.08,0.7,1.0,58.0,0.09,28398,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,Csa,Hot-summer Mediterranean,Tunis,Office,Air Conditioned,0.0,5.0,1.0,1.0,19.4,66.9,19.4,66.9,19.5,67.1,19.6,67.3,16.88,0.09,16.89,0.0,1.0,13.0,55.4,Database 2
1374,Tunisia,-1.7,61.0,19.32,0.93,1.1,55.0,0.02,28399,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,Csa,Hot-summer Mediterranean,Tunis,Office,Naturally Ventilated,0.0,5.0,1.0,1.2,16.5,61.7,16.5,61.7,16.6,61.9,16.7,62.1,3.64,0.02,3.65,0.0,0.0,13.0,55.4,Database 2
1375,Tunisia,-0.5,11.0,23.22,0.8,1.3,56.0,0.06,28400,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,Csa,Hot-summer Mediterranean,Tunis,Office,Air Conditioned,0.0,5.0,1.2,1.6,19.2,66.6,19.2,66.6,19.3,66.8,19.4,66.9,11.34,0.06,11.34,0.0,0.0,13.0,55.4,Database 2
1376,Tunisia,0.4,8.0,28.16,1.35,1.2,64.0,0.04,28401,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,Csa,Hot-summer Mediterranean,Tunis,Office,Air Conditioned,0.0,5.0,1.2,1.2,20.9,69.6,20.9,69.6,21.0,69.7,21.0,69.8,7.38,0.04,7.38,0.0,0.0,13.0,55.4,Database 2
1377,Tunisia,,,,1.26,,53.0,0.01,28402,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,Csa,Hot-summer Mediterranean,Tunis,Office,Naturally Ventilated,-1.0,2.0,0.0,0.0,16.2,61.2,16.2,61.2,16.3,61.4,16.4,61.5,2.12,0.01,2.12,0.0,0.0,13.0,55.4,Database 2
1378,Tunisia,-0.4,8.0,24.31,1.34,1.0,58.0,0.08,28403,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,Csa,Hot-summer Mediterranean,Tunis,Office,Air Conditioned,0.0,5.0,1.0,1.0,19.3,66.7,19.3,66.7,19.4,66.8,19.4,66.9,16.68,0.08,16.69,0.0,1.0,13.0,55.4,Database 2
1379,Tunisia,-0.4,8.0,24.35,1.17,1.0,52.0,0.06,28404,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,Csa,Hot-summer Mediterranean,Tunis,Office,Air Conditioned,0.0,5.0,1.0,1.0,20.5,68.9,20.5,68.9,20.6,69.1,20.7,69.3,12.47,0.06,12.48,0.0,0.0,13.0,55.4,Database 2
1380,Tunisia,-1.4,46.0,20.22,0.86,1.1,66.0,0.06,28405,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,Csa,Hot-summer Mediterranean,Tunis,Office,Air Conditioned,0.0,5.0,1.0,1.2,17.9,64.2,17.9,64.2,18.0,64.4,18.1,64.6,11.21,0.06,11.21,0.0,0.0,13.0,55.4,Database 2
1381,Tunisia,-0.5,11.0,23.5,1.18,1.1,61.0,0.04,28406,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,Csa,Hot-summer Mediterranean,Tunis,Office,Air Conditioned,0.0,5.0,1.0,1.2,18.9,66.0,18.9,66.0,19.1,66.4,19.2,66.6,8.02,0.04,8.03,0.0,0.0,13.0,55.4,Database 2
1382,Tunisia,-0.5,11.0,23.68,1.3,1.0,60.0,0.04,28407,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,Csa,Hot-summer Mediterranean,Tunis,Office,Air Conditioned,0.0,5.0,1.0,1.0,18.9,66.0,18.9,66.0,19.0,66.2,19.1,66.4,8.02,0.04,8.03,0.0,0.0,13.0,55.4,Database 2
1383,Tunisia,-1.1,31.0,21.15,0.65,1.2,54.0,0.07,28408,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,Csa,Hot-summer Mediterranean,Tunis,Multifamily housing,Naturally Ventilated,0.0,5.0,1.0,1.6,19.6,67.3,19.6,67.3,19.7,67.5,19.8,67.6,12.86,0.07,12.87,1.0,1.0,13.0,55.4,Database 2
1384,Tunisia,-1.0,26.0,21.56,0.7,1.2,54.0,0.07,28409,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,Csa,Hot-summer Mediterranean,Tunis,Multifamily housing,Naturally Ventilated,0.0,5.0,1.0,1.6,19.6,67.3,19.6,67.3,19.7,67.5,19.8,67.6,12.86,0.07,12.87,1.0,1.0,13.0,55.4,Database 2
1385,Tunisia,-1.5,49.0,20.68,0.75,1.0,54.0,0.04,28410,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,Csa,Hot-summer Mediterranean,Tunis,Multifamily housing,Naturally Ventilated,0.0,5.0,1.0,1.0,19.7,67.5,19.7,67.5,19.8,67.7,19.9,67.8,8.32,0.04,8.33,0.0,0.0,13.0,55.4,Database 2
1386,Tunisia,-1.9,70.0,19.54,0.71,1.0,57.0,0.08,28411,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,Csa,Hot-summer Mediterranean,Tunis,Multifamily housing,Naturally Ventilated,0.0,5.0,1.0,1.0,18.8,65.8,18.8,65.8,18.9,66.0,19.0,66.2,15.73,0.08,15.74,0.0,0.0,13.0,55.4,Database 2
1387,Tunisia,-1.9,71.0,19.46,0.74,1.0,56.0,0.07,28412,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,Csa,Hot-summer Mediterranean,Tunis,Multifamily housing,Naturally Ventilated,0.0,5.0,1.0,1.0,18.5,65.3,18.5,65.3,18.6,65.5,18.7,65.7,13.04,0.07,13.05,0.0,1.0,13.0,55.4,Database 2
1388,Tunisia,-1.9,73.0,18.98,0.64,1.1,56.0,0.07,28413,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,Csa,Hot-summer Mediterranean,Tunis,Multifamily housing,Naturally Ventilated,0.0,5.0,1.0,1.2,18.5,65.3,18.5,65.3,18.6,65.5,18.7,65.7,13.04,0.07,13.05,0.0,1.0,13.0,55.4,Database 2
1389,Tunisia,-1.5,52.0,19.9,0.6,1.2,54.0,0.09,28414,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,Csa,Hot-summer Mediterranean,Tunis,Multifamily housing,Naturally Ventilated,0.0,5.0,1.0,1.6,18.5,65.3,18.5,65.3,18.7,65.7,18.9,66.0,17.69,0.09,17.71,0.0,0.0,13.0,55.4,Database 2
1390,Tunisia,-2.0,76.0,19.29,0.69,1.0,54.0,0.09,28415,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,Csa,Hot-summer Mediterranean,Tunis,Multifamily housing,Naturally Ventilated,0.0,5.0,1.0,1.0,18.5,65.3,18.5,65.3,18.7,65.7,18.9,66.0,17.69,0.09,17.71,0.0,0.0,13.0,55.4,Database 2
1391,Tunisia,-2.9,99.0,16.79,0.56,1.0,52.0,0.07,28416,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,Csa,Hot-summer Mediterranean,Tunis,Multifamily housing,Naturally Ventilated,0.0,5.0,1.0,1.0,17.3,63.1,17.3,63.1,17.5,63.5,17.6,63.7,13.19,0.07,13.2,1.0,0.0,13.0,55.4,Database 2
1392,Tunisia,-2.7,97.0,16.86,0.53,1.1,52.0,0.07,28417,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,Csa,Hot-summer Mediterranean,Tunis,Multifamily housing,Naturally Ventilated,0.0,5.0,1.0,1.2,17.3,63.1,17.3,63.1,17.5,63.5,17.6,63.7,13.19,0.07,13.2,1.0,0.0,13.0,55.4,Database 2
1393,Tunisia,-1.6,54.0,20.4,0.8,1.0,57.0,0.05,28418,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,Csa,Hot-summer Mediterranean,Tunis,Multifamily housing,Naturally Ventilated,0.0,5.0,1.0,1.0,18.8,65.8,18.8,65.8,19.0,66.3,19.2,66.6,9.97,0.05,9.98,1.0,0.0,13.0,55.4,Database 2
1394,Tunisia,-1.9,70.0,19.63,0.7,1.0,57.0,0.05,28419,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,Csa,Hot-summer Mediterranean,Tunis,Multifamily housing,Naturally Ventilated,0.0,5.0,1.0,1.0,18.8,65.8,18.8,65.8,19.0,66.3,19.2,66.6,9.97,0.05,9.98,1.0,0.0,13.0,55.4,Database 2
1395,Tunisia,-1.4,46.0,20.23,0.57,1.2,58.0,0.09,28420,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,Csa,Hot-summer Mediterranean,Tunis,Multifamily housing,Naturally Ventilated,0.0,5.0,1.0,1.6,19.4,66.9,19.4,66.9,19.5,67.0,19.5,67.1,16.88,0.09,16.89,0.0,0.0,13.0,55.4,Database 2
1396,Tunisia,-0.8,18.0,22.66,1.08,1.0,58.0,0.09,28421,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,Csa,Hot-summer Mediterranean,Tunis,Multifamily housing,Naturally Ventilated,0.0,5.0,1.0,1.0,19.4,66.9,19.4,66.9,19.5,67.0,19.5,67.1,16.88,0.09,16.89,0.0,0.0,13.0,55.4,Database 2
1397,Tunisia,-1.0,28.0,21.1,0.63,1.3,53.0,0.02,28422,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,Csa,Hot-summer Mediterranean,Tunis,Multifamily housing,Naturally Ventilated,0.0,5.0,1.2,1.6,18.6,65.5,18.6,65.5,18.8,65.8,18.9,66.0,4.36,0.02,4.36,1.0,0.0,13.0,55.4,Database 2
1398,Tunisia,-1.7,62.0,19.95,0.79,1.0,53.0,0.02,28423,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,Csa,Hot-summer Mediterranean,Tunis,Multifamily housing,Naturally Ventilated,0.0,5.0,1.0,1.0,18.6,65.5,18.6,65.5,18.8,65.8,18.9,66.0,4.36,0.02,4.36,1.0,0.0,13.0,55.4,Database 2
1399,Tunisia,-1.6,55.0,20.05,0.64,1.1,56.0,0.04,28424,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,Csa,Hot-summer Mediterranean,Tunis,Multifamily housing,Naturally Ventilated,-1.0,5.0,1.0,1.2,19.5,67.1,19.5,67.1,19.7,67.4,19.8,67.6,7.49,0.04,7.5,1.0,0.0,13.0,55.4,Database 2
1400,Tunisia,-0.4,8.0,23.92,0.97,1.2,56.0,0.04,28425,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,Csa,Hot-summer Mediterranean,Tunis,Multifamily housing,Naturally Ventilated,0.0,5.0,1.2,1.2,19.5,67.1,19.5,67.1,19.7,67.4,19.8,67.6,7.49,0.04,7.5,1.0,0.0,13.0,55.4,Database 2
1401,Tunisia,-1.2,35.0,20.8,0.64,1.2,54.0,0.03,28426,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,Csa,Hot-summer Mediterranean,Tunis,Multifamily housing,Naturally Ventilated,0.0,5.0,1.2,1.2,19.2,66.6,19.2,66.6,19.3,66.8,19.4,66.9,6.13,0.03,6.13,1.0,0.0,13.0,55.4,Database 2
1402,Tunisia,-0.5,10.0,23.33,0.82,1.3,54.0,0.03,28427,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,Csa,Hot-summer Mediterranean,Tunis,Multifamily housing,Naturally Ventilated,0.0,5.0,1.2,1.6,19.2,66.6,19.2,66.6,19.3,66.8,19.4,66.9,6.13,0.03,6.13,1.0,0.0,13.0,55.4,Database 2
1403,Tunisia,-1.1,32.0,21.32,0.83,1.2,56.0,0.19,28428,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,Csa,Hot-summer Mediterranean,Tunis,Office,Naturally Ventilated,0.0,5.0,1.2,1.2,18.4,65.1,18.4,65.1,18.6,65.5,18.8,65.8,38.13,0.19,38.16,0.0,0.0,13.0,55.4,Database 2
1404,Tunisia,-0.5,11.0,23.56,1.25,1.2,53.0,0.02,28429,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,Csa,Hot-summer Mediterranean,Tunis,Office,Naturally Ventilated,0.0,5.0,1.0,1.6,17.1,62.8,17.1,62.8,17.4,63.3,17.5,63.5,3.36,0.02,3.36,0.0,0.0,13.0,55.4,Database 2
1405,Tunisia,-1.3,40.0,21.18,0.83,1.0,53.0,0.07,28430,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,Csa,Hot-summer Mediterranean,Tunis,Office,Naturally Ventilated,0.0,5.0,1.0,1.0,19.6,67.3,19.6,67.3,19.7,67.5,19.8,67.6,12.86,0.07,12.87,0.0,0.0,13.0,55.4,Database 2
1406,Tunisia,-1.1,30.0,21.17,0.71,1.2,56.0,0.06,28431,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,Csa,Hot-summer Mediterranean,Tunis,Office,Naturally Ventilated,0.0,5.0,1.0,1.6,19.1,66.4,19.1,66.4,19.2,66.6,19.3,66.7,12.07,0.06,12.08,0.0,1.0,13.0,55.4,Database 2
1407,Tunisia,-0.4,8.0,24.06,1.03,1.2,58.0,0.04,28432,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,Csa,Hot-summer Mediterranean,Tunis,Office,Naturally Ventilated,0.0,5.0,1.0,1.6,19.5,67.1,19.5,67.1,19.6,67.2,19.6,67.3,8.73,0.04,8.73,0.0,0.0,13.0,55.4,Database 2
1408,Tunisia,0.1,5.0,26.43,1.35,1.2,52.0,0.02,28433,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,Csa,Hot-summer Mediterranean,Tunis,Office,Naturally Ventilated,0.0,5.0,1.2,1.2,19.3,66.7,19.3,66.7,19.5,67.1,19.6,67.3,4.51,0.02,4.52,0.0,0.0,13.0,55.4,Database 2
1409,Tunisia,-1.5,53.0,19.82,0.93,1.1,56.0,0.01,28434,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,Csa,Hot-summer Mediterranean,Tunis,Office,Naturally Ventilated,0.0,5.0,1.0,1.2,16.9,62.4,16.9,62.4,17.2,62.9,17.3,63.1,2.2,0.01,2.2,0.0,0.0,13.0,55.4,Database 2
