,Country,PMV,PPD,SET,Clo,Met,Relative humidity (%),Air velocity (m/s),Unnamed: 0,Publication (Citation),Data contributor,Year,Season,Koppen climate classification,Climate,City,Building type,Cooling startegy_building level,Heating strategy_building level,Thermal sensation,Thermal preference,Air movement preference,Air temperature (¡C),Air temperature (¡F),Radiant temperature (¡C),Radiant temperature (¡F),Globe temperature (¡C),Globe temperature (¡F),Humidity preference,Humidity sensation,Air velocity (fpm),Outdoor monthly air temperature (¡C),Outdoor monthly air temperature (¡F),Database
402,Sweden,0.0,5.0,25.73,0.93,1.3,26.8,0.0,51117,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Cfb,Temperate oceanic,Gothenburg,Classroom,Mixed Mode,Mechanical Heating,-1.0,warmer,no change,21.3,70.3,22.3,72.1,22.2,72.0,no change,0.0,0.0,0.7,33.3,Database 2
403,Sweden,0.8,17.0,29.32,0.83,2.0,27.6,0.0,51120,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Cfb,Temperate oceanic,Gothenburg,Classroom,Mixed Mode,Mechanical Heating,0.0,no change,no change,21.5,70.7,22.3,72.1,22.2,72.0,more humid,1.0,0.0,0.7,33.3,Database 2
404,Sweden,0.4,8.0,27.53,0.96,1.6,28.6,0.0,51121,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Cfb,Temperate oceanic,Gothenburg,Classroom,Mixed Mode,Mechanical Heating,-1.0,warmer,no change,21.3,70.3,22.5,72.5,22.1,71.8,no change,0.0,0.0,0.7,33.3,Database 2
405,Sweden,0.6,12.0,28.47,0.94,1.7,26.8,0.0,51123,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Cfb,Temperate oceanic,Gothenburg,Classroom,Mixed Mode,Mechanical Heating,0.0,warmer,no change,21.3,70.3,22.3,72.1,22.0,71.6,drier,1.0,0.0,0.7,33.3,Database 2
406,Sweden,0.4,8.0,27.4,0.96,1.6,27.4,0.0,51125,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Cfb,Temperate oceanic,Gothenburg,Classroom,Mixed Mode,Mechanical Heating,0.0,no change,no change,20.8,69.4,23.0,73.4,22.3,72.1,no change,0.0,0.0,0.7,33.3,Database 2
407,Sweden,0.1,5.0,26.15,1.08,1.2,26.9,0.0,51128,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Cfb,Temperate oceanic,Gothenburg,Classroom,Mixed Mode,Mechanical Heating,-1.0,warmer,no change,21.7,71.1,22.5,72.5,22.4,72.3,more humid,1.0,0.0,0.7,33.3,Database 2
408,Sweden,-0.1,5.0,25.27,0.82,1.2,24.7,0.1,51165,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Cfb,Temperate oceanic,Malmo,Office,Air Conditioned,Mechanical Heating,0.0,no change,no change,22.7,72.9,23.4,74.1,23.1,73.6,no change,0.0,19.69,3.9,39.0,Database 2
409,Sweden,0.4,8.0,27.35,1.09,1.2,23.9,0.1,51166,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Cfb,Temperate oceanic,Malmo,Office,Air Conditioned,Mechanical Heating,0.0,no change,no change,23.2,73.8,23.8,74.8,23.6,74.5,no change,0.0,19.69,3.9,39.0,Database 2
410,Sweden,-0.3,7.0,24.13,0.68,1.2,25.1,0.0,51167,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Cfb,Temperate oceanic,Malmo,Office,Air Conditioned,Mechanical Heating,0.0,no change,no change,22.6,72.7,23.3,73.9,23.2,73.8,no change,0.0,0.0,3.9,39.0,Database 2
411,Sweden,-0.1,5.0,25.02,0.81,1.2,26.1,0.0,51168,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Cfb,Temperate oceanic,Malmo,Office,Air Conditioned,Mechanical Heating,-1.0,warmer,no change,22.4,72.3,23.5,74.3,23.3,73.9,no change,0.0,0.0,3.9,39.0,Database 2
412,Sweden,0.7,15.0,28.87,0.95,1.7,24.5,0.0,51169,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Cfb,Temperate oceanic,Malmo,Office,Air Conditioned,Mechanical Heating,-1.0,no change,no change,22.6,72.7,23.2,73.8,23.0,73.4,no change,0.0,0.0,3.9,39.0,Database 2
413,Sweden,-0.2,5.0,24.89,0.87,1.2,25.3,0.0,51170,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Cfb,Temperate oceanic,Malmo,Office,Air Conditioned,Mechanical Heating,-1.0,warmer,no change,21.9,71.4,23.0,73.4,22.6,72.7,more humid,1.0,0.0,3.9,39.0,Database 2
414,Sweden,0.1,5.0,25.72,0.9,1.2,24.2,0.0,51171,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Cfb,Temperate oceanic,Malmo,Office,Air Conditioned,Mechanical Heating,0.0,no change,no change,22.8,73.0,23.6,74.5,23.3,73.9,no change,0.0,0.0,3.9,39.0,Database 2
415,Sweden,0.1,5.0,25.95,0.89,1.2,22.2,0.0,51172,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Cfb,Temperate oceanic,Malmo,Office,Air Conditioned,Mechanical Heating,0.0,no change,no change,23.0,73.4,24.1,75.4,23.9,75.0,more humid,1.0,0.0,3.9,39.0,Database 2
416,Sweden,0.3,7.0,27.01,1.08,1.2,22.5,0.0,51173,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Cfb,Temperate oceanic,Malmo,Office,Air Conditioned,Mechanical Heating,0.0,no change,no change,23.0,73.4,23.7,74.7,23.6,74.5,no change,0.0,0.0,3.9,39.0,Database 2
417,Sweden,-0.2,6.0,24.61,0.68,1.2,23.7,0.1,51174,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Cfb,Temperate oceanic,Malmo,Office,Air Conditioned,Mechanical Heating,0.0,no change,no change,22.6,72.7,24.0,75.2,23.4,74.1,no change,0.0,19.69,3.9,39.0,Database 2
418,Sweden,0.1,5.0,25.38,0.67,1.4,22.8,0.0,51175,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Cfb,Temperate oceanic,Malmo,Office,Air Conditioned,Mechanical Heating,0.0,no change,no change,22.9,73.2,23.8,74.8,23.6,74.5,no change,0.0,0.0,3.9,39.0,Database 2
419,Sweden,0.0,5.0,25.13,0.73,1.2,25.5,0.0,51176,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Cfb,Temperate oceanic,Malmo,Office,Air Conditioned,Mechanical Heating,0.0,no change,less,22.9,73.2,24.7,76.5,24.3,75.7,no change,0.0,0.0,3.9,39.0,Database 2
420,Sweden,0.1,5.0,25.11,0.6,1.3,21.9,0.0,51177,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Cfb,Temperate oceanic,Malmo,Office,Air Conditioned,Mechanical Heating,0.0,no change,less,23.8,74.8,24.5,76.1,24.3,75.7,no change,0.0,0.0,3.9,39.0,Database 2
421,Sweden,0.0,5.0,25.5,0.77,1.2,22.9,0.1,51178,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Cfb,Temperate oceanic,Malmo,Office,Air Conditioned,Mechanical Heating,0.0,no change,less,23.2,73.8,24.2,75.6,23.8,74.8,no change,0.0,19.69,3.9,39.0,Database 2
422,Sweden,0.2,6.0,26.21,0.82,1.2,22.0,0.1,51179,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Cfb,Temperate oceanic,Malmo,Office,Air Conditioned,Mechanical Heating,0.0,no change,no change,23.7,74.7,24.8,76.6,24.3,75.7,drier,-1.0,19.69,3.9,39.0,Database 2
423,Sweden,-0.2,6.0,24.56,0.73,1.2,22.6,0.0,51180,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Cfb,Temperate oceanic,Malmo,Office,Air Conditioned,Mechanical Heating,0.0,no change,no change,22.7,72.9,23.5,74.3,23.4,74.1,more humid,1.0,0.0,3.9,39.0,Database 2
424,Sweden,-0.2,6.0,24.58,0.73,1.2,24.0,0.0,51181,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Cfb,Temperate oceanic,Malmo,Office,Air Conditioned,Mechanical Heating,-1.0,warmer,no change,22.8,73.0,23.4,74.1,23.3,73.9,more humid,1.0,0.0,3.9,39.0,Database 2
425,Sweden,-0.2,6.0,24.54,0.73,1.2,24.0,0.0,51182,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Cfb,Temperate oceanic,Malmo,Office,Air Conditioned,Mechanical Heating,-1.0,warmer,no change,22.7,72.9,23.5,74.3,23.3,73.9,no change,0.0,0.0,3.9,39.0,Database 2
426,Sweden,0.2,6.0,26.14,0.93,1.2,21.8,0.0,51183,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Cfb,Temperate oceanic,Malmo,Office,Air Conditioned,Mechanical Heating,0.0,no change,no change,23.1,73.6,23.8,74.8,23.7,74.7,no change,0.0,0.0,3.9,39.0,Database 2
427,Sweden,0.1,5.0,25.84,0.87,1.2,21.5,0.0,51184,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Cfb,Temperate oceanic,Malmo,Office,Air Conditioned,Mechanical Heating,1.0,no change,less,23.5,74.3,23.6,74.5,23.6,74.5,no change,0.0,0.0,3.9,39.0,Database 2
428,Sweden,0.3,7.0,26.45,0.78,1.4,21.5,0.0,51185,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Cfb,Temperate oceanic,Malmo,Office,Air Conditioned,Mechanical Heating,0.0,no change,no change,23.8,74.8,23.6,74.5,23.6,74.5,no change,0.0,0.0,3.9,39.0,Database 2
429,Sweden,0.3,7.0,26.67,0.93,1.2,21.4,0.0,51186,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Cfb,Temperate oceanic,Malmo,Office,Air Conditioned,Mechanical Heating,1.0,cooler,no change,23.9,75.0,24.5,76.1,24.3,75.7,no change,0.0,0.0,3.9,39.0,Database 2
430,Sweden,0.2,6.0,26.51,1.03,1.2,23.7,0.0,51187,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Cfb,Temperate oceanic,Malmo,Office,Air Conditioned,Mechanical Heating,1.0,cooler,no change,22.6,72.7,23.7,74.7,23.4,74.1,more humid,1.0,0.0,3.9,39.0,Database 2
431,Sweden,0.3,7.0,26.99,1.08,1.2,25.6,0.1,51188,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Cfb,Temperate oceanic,Malmo,Office,Air Conditioned,Mechanical Heating,1.0,cooler,no change,23.2,73.8,23.3,73.9,23.2,73.8,no change,0.0,19.69,3.9,39.0,Database 2
432,Sweden,0.8,18.0,29.59,0.86,2.0,30.8,0.0,51189,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Cfb,Temperate oceanic,Halmstad,Others,Air Conditioned,Mechanical Heating,1.0,cooler,more,21.6,70.9,21.9,71.4,21.9,71.4,more humid,1.0,0.0,3.9,39.1,Database 2
433,Sweden,0.9,23.0,30.02,0.72,2.3,32.7,0.0,51190,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Cfb,Temperate oceanic,Halmstad,Others,Air Conditioned,Mechanical Heating,0.0,no change,less,21.6,70.9,22.2,72.0,22.1,71.8,more humid,1.0,0.0,3.9,39.1,Database 2
434,Sweden,0.7,15.0,29.29,0.86,2.0,35.3,0.0,51191,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Cfb,Temperate oceanic,Halmstad,Others,Air Conditioned,Mechanical Heating,-1.0,warmer,no change,20.7,69.3,21.5,70.7,21.4,70.5,no change,0.0,0.0,3.9,39.1,Database 2
435,Sweden,-0.1,5.0,25.43,1.03,1.2,30.7,0.0,51192,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Cfb,Temperate oceanic,Halmstad,Others,Air Conditioned,Mechanical Heating,-1.0,no change,no change,21.4,70.5,21.6,70.9,21.6,70.9,more humid,1.0,0.0,3.9,39.1,Database 2
436,Sweden,-0.1,5.0,25.14,0.93,1.2,32.2,0.0,51193,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Cfb,Temperate oceanic,Halmstad,Others,Air Conditioned,Mechanical Heating,0.0,no change,no change,21.7,71.1,22.2,72.0,22.1,71.8,no change,0.0,0.0,3.9,39.1,Database 2
437,Sweden,0.0,5.0,25.23,0.66,1.6,30.6,0.0,51194,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Cfb,Temperate oceanic,Halmstad,Others,Air Conditioned,Mechanical Heating,0.0,no change,less,21.5,70.7,22.1,71.8,22.0,71.6,more humid,3.0,0.0,3.9,39.1,Database 2
438,Sweden,-0.5,10.0,23.54,0.68,1.2,30.3,0.0,51195,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Cfb,Temperate oceanic,Halmstad,Others,Air Conditioned,Mechanical Heating,0.0,no change,no change,21.9,71.4,22.5,72.5,22.4,72.3,no change,0.0,0.0,3.9,39.1,Database 2
439,Sweden,0.5,10.0,27.95,0.94,1.6,30.2,0.0,51196,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Cfb,Temperate oceanic,Halmstad,Others,Air Conditioned,Mechanical Heating,-1.0,warmer,no change,22.4,72.3,22.5,72.5,22.4,72.3,no change,0.0,0.0,3.9,39.1,Database 2
440,Sweden,0.8,18.0,29.8,1.0,1.8,29.8,0.0,51198,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Cfb,Temperate oceanic,Halmstad,Others,Air Conditioned,Mechanical Heating,0.0,no change,no change,22.3,72.1,22.4,72.3,22.4,72.3,more humid,1.0,0.0,3.9,39.1,Database 2
441,Sweden,0.1,5.0,25.62,0.89,1.2,30.3,0.0,51204,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Cfb,Temperate oceanic,Halmstad,Others,Air Conditioned,Mechanical Heating,0.0,no change,less,22.7,72.9,23.1,73.6,23.0,73.4,more humid,1.0,0.0,3.9,39.1,Database 2
442,Sweden,0.4,9.0,27.28,0.77,1.6,29.3,0.1,51205,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Cfb,Temperate oceanic,Halmstad,Others,Air Conditioned,Mechanical Heating,0.0,no change,no change,22.9,73.2,23.4,74.1,23.2,73.8,no change,0.0,19.69,3.9,39.1,Database 2
443,Sweden,0.1,5.0,26.31,1.03,1.2,32.4,0.0,51206,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Cfb,Temperate oceanic,Halmstad,Others,Air Conditioned,Mechanical Heating,0.0,no change,no change,21.9,71.4,23.3,73.9,23.0,73.4,more humid,1.0,0.0,3.9,39.1,Database 2
444,Sweden,-0.1,5.0,24.85,0.76,1.2,30.4,0.0,51207,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Cfb,Temperate oceanic,Halmstad,Others,Air Conditioned,Mechanical Heating,0.0,no change,no change,22.5,72.5,23.7,74.7,23.4,74.1,no change,0.0,0.0,3.9,39.1,Database 2
445,Sweden,-0.1,5.0,24.84,0.82,1.2,31.8,0.0,51208,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Cfb,Temperate oceanic,Halmstad,Others,Air Conditioned,Mechanical Heating,-1.0,warmer,no change,22.2,72.0,22.9,73.2,22.7,72.9,no change,0.0,0.0,3.9,39.1,Database 2
446,Sweden,0.6,14.0,28.0,0.71,1.7,28.0,0.0,51211,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Cfb,Temperate oceanic,Halmstad,Others,Air Conditioned,Mechanical Heating,0.0,no change,less,23.6,74.5,23.4,74.1,23.4,74.1,no change,0.0,0.0,3.9,39.1,Database 2
447,Sweden,0.5,11.0,28.32,1.01,1.7,19.7,0.03,51526,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Winter,Cfb,Temperate oceanic,Gothenburg,Classroom,Mixed Mode,Mechanical Heating,1.0,cooler,less,21.2,70.2,21.4,70.5,21.4,70.4,no change,0.0,5.91,-4.4,24.0,Database 2
448,Sweden,0.4,9.0,27.78,1.05,1.6,20.2,0.03,51527,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Winter,Cfb,Temperate oceanic,Gothenburg,Classroom,Mixed Mode,Mechanical Heating,0.0,no change,less,21.3,70.4,21.8,71.2,21.6,70.9,no change,-1.0,5.91,-4.4,24.0,Database 2
449,Sweden,0.2,6.0,26.78,1.31,1.2,20.0,0.03,51528,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Winter,Cfb,Temperate oceanic,Gothenburg,Classroom,Mixed Mode,Mechanical Heating,-2.0,warmer,less,21.1,69.9,21.5,70.7,21.4,70.4,no change,0.0,5.91,-4.4,24.0,Database 2
450,Sweden,0.3,7.0,27.4,1.11,1.4,20.3,0.04,51529,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Winter,Cfb,Temperate oceanic,Gothenburg,Classroom,Mixed Mode,Mechanical Heating,0.0,warmer,no change,21.2,70.1,21.7,71.1,21.6,70.8,no change,0.0,7.87,-4.4,24.0,Database 2
451,Sweden,0.3,7.0,27.07,1.06,1.4,19.1,0.03,51530,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Winter,Cfb,Temperate oceanic,Gothenburg,Classroom,Mixed Mode,Mechanical Heating,1.0,no change,no change,21.8,71.2,22.3,72.1,22.1,71.9,no change,0.0,5.91,-4.4,24.0,Database 2
452,Sweden,-0.2,6.0,24.52,0.82,1.2,19.4,0.04,51531,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Winter,Cfb,Temperate oceanic,Gothenburg,Classroom,Mixed Mode,Mechanical Heating,-1.0,warmer,less,22.0,71.6,22.6,72.7,22.4,72.4,no change,0.0,7.87,-4.4,24.0,Database 2
453,Sweden,0.5,11.0,28.19,1.01,1.6,19.5,0.04,51532,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Winter,Cfb,Temperate oceanic,Gothenburg,Classroom,Mixed Mode,Mechanical Heating,0.0,no change,no change,22.2,72.0,22.8,73.0,22.6,72.7,more humid,1.0,7.87,-4.4,24.0,Database 2
454,Sweden,0.0,5.0,25.36,0.85,1.3,18.2,0.05,51533,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Winter,Cfb,Temperate oceanic,Gothenburg,Classroom,Mixed Mode,Mechanical Heating,-1.0,warmer,no change,21.5,70.6,22.8,73.0,22.3,72.2,no change,0.0,9.84,-4.4,24.0,Database 2
455,Sweden,-0.5,11.0,23.47,0.65,1.2,17.5,0.05,51534,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Winter,Cfb,Temperate oceanic,Gothenburg,Classroom,Mixed Mode,Mechanical Heating,1.0,cooler,no change,21.9,71.5,22.9,73.2,22.6,72.6,more humid,1.0,9.84,-4.4,24.0,Database 2
456,Sweden,0.1,5.0,25.47,0.72,1.5,17.4,0.05,51535,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Winter,Cfb,Temperate oceanic,Gothenburg,Classroom,Mixed Mode,Mechanical Heating,-1.0,no change,no change,21.8,71.2,22.6,72.7,22.3,72.2,no change,0.0,9.84,-4.4,24.0,Database 2
457,Sweden,0.4,8.0,27.85,1.38,1.2,29.9,0.05,51536,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Winter,Cfb,Temperate oceanic,Gothenburg,Classroom,Mixed Mode,Mechanical Heating,0.0,no change,less,21.2,70.2,22.2,72.0,21.9,71.3,no change,0.0,9.84,-4.4,24.0,Database 2
458,Sweden,0.5,10.0,27.69,0.77,1.9,18.6,0.05,51537,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Winter,Cfb,Temperate oceanic,Gothenburg,Classroom,Mixed Mode,Mechanical Heating,-2.0,warmer,no change,20.8,69.5,21.5,70.7,21.3,70.3,more humid,1.0,9.84,-4.4,24.0,Database 2
459,Sweden,-0.2,6.0,25.0,0.93,1.2,18.1,0.07,51538,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Winter,Cfb,Temperate oceanic,Gothenburg,Classroom,Mixed Mode,Mechanical Heating,0.0,no change,no change,21.3,70.3,22.6,72.7,22.1,71.7,no change,0.0,13.78,-4.4,24.0,Database 2
460,Sweden,0.1,5.0,25.76,0.93,1.3,20.9,0.03,51539,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Winter,Cfb,Temperate oceanic,Gothenburg,Classroom,Mixed Mode,Mechanical Heating,1.0,no change,less,22.0,71.7,22.0,71.6,22.0,71.7,more humid,1.0,5.91,-4.4,24.0,Database 2
461,Sweden,-0.2,6.0,24.41,0.77,1.2,21.3,0.03,51540,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Winter,Cfb,Temperate oceanic,Gothenburg,Classroom,Mixed Mode,Mechanical Heating,0.0,no change,less,22.4,72.4,22.8,73.0,22.7,72.8,more humid,1.0,5.91,-4.4,24.0,Database 2
