,Country,Relative humidity (%),Air velocity (m/s),Unnamed: 0,Publication (Citation),Data contributor,Year,Season,Koppen climate classification,Climate,City,Building type,Cooling startegy_building level,Age,Thermal sensation,Thermal preference,Air movement preference,Air temperature (¡C),Air temperature (¡F),Humidity preference,Humidity sensation,Air velocity (fpm),Outdoor monthly air temperature (¡C),Outdoor monthly air temperature (¡F),Database
249,Nigeria,78.0,0.0,76003,"Akande, O. K., & Adebamowo, M. A. (2010, April). Indoor thermal comfort for residential buildings in hot-dry climate of Nigeria. In Proceedings of Conference: Adapting to Change: New Thinking on Comfort, Cumberland Lodge, Windsor, UK (Vol. 911, p. 133144).",Michael Adebamowo,2009.0,Spring,Aw,Tropical wet savanna,Bauchi,Multifamily housing,Naturally Ventilated,38.0,1.0,cooler,more,30.0,86.0,drier,-2.0,0.0,37.8,100.0,Database 2
250,Nigeria,65.0,0.0,76004,"Akande, O. K., & Adebamowo, M. A. (2010, April). Indoor thermal comfort for residential buildings in hot-dry climate of Nigeria. In Proceedings of Conference: Adapting to Change: New Thinking on Comfort, Cumberland Lodge, Windsor, UK (Vol. 911, p. 133144).",Michael Adebamowo,2009.0,Spring,Aw,Tropical wet savanna,Bauchi,Multifamily housing,Naturally Ventilated,38.0,2.0,cooler,more,39.0,102.2,drier,-3.0,0.0,37.8,100.0,Database 2
251,Nigeria,78.0,0.0,76005,"Akande, O. K., & Adebamowo, M. A. (2010, April). Indoor thermal comfort for residential buildings in hot-dry climate of Nigeria. In Proceedings of Conference: Adapting to Change: New Thinking on Comfort, Cumberland Lodge, Windsor, UK (Vol. 911, p. 133144).",Michael Adebamowo,2009.0,Spring,Aw,Tropical wet savanna,Bauchi,Multifamily housing,Naturally Ventilated,23.0,1.0,cooler,more,30.0,86.0,drier,-1.0,0.0,37.8,100.0,Database 2
252,Nigeria,79.0,0.0,76006,"Akande, O. K., & Adebamowo, M. A. (2010, April). Indoor thermal comfort for residential buildings in hot-dry climate of Nigeria. In Proceedings of Conference: Adapting to Change: New Thinking on Comfort, Cumberland Lodge, Windsor, UK (Vol. 911, p. 133144).",Michael Adebamowo,2009.0,Spring,Aw,Tropical wet savanna,Bauchi,Multifamily housing,Naturally Ventilated,38.0,2.0,cooler,more,33.0,91.4,drier,-3.0,0.0,37.8,100.0,Database 2
253,Nigeria,78.0,0.1,76007,"Akande, O. K., & Adebamowo, M. A. (2010, April). Indoor thermal comfort for residential buildings in hot-dry climate of Nigeria. In Proceedings of Conference: Adapting to Change: New Thinking on Comfort, Cumberland Lodge, Windsor, UK (Vol. 911, p. 133144).",Michael Adebamowo,2009.0,Spring,Aw,Tropical wet savanna,Bauchi,Multifamily housing,Naturally Ventilated,38.0,1.0,cooler,more,29.0,84.2,drier,-2.0,19.6,37.8,100.0,Database 2
254,Nigeria,65.0,0.0,76008,"Akande, O. K., & Adebamowo, M. A. (2010, April). Indoor thermal comfort for residential buildings in hot-dry climate of Nigeria. In Proceedings of Conference: Adapting to Change: New Thinking on Comfort, Cumberland Lodge, Windsor, UK (Vol. 911, p. 133144).",Michael Adebamowo,2009.0,Spring,Aw,Tropical wet savanna,Bauchi,Multifamily housing,Naturally Ventilated,23.0,2.0,cooler,more,35.0,95.0,drier,-2.0,0.0,37.8,100.0,Database 2
255,Nigeria,85.0,0.1,76009,"Akande, O. K., & Adebamowo, M. A. (2010, April). Indoor thermal comfort for residential buildings in hot-dry climate of Nigeria. In Proceedings of Conference: Adapting to Change: New Thinking on Comfort, Cumberland Lodge, Windsor, UK (Vol. 911, p. 133144).",Michael Adebamowo,2009.0,Spring,Aw,Tropical wet savanna,Bauchi,Multifamily housing,Naturally Ventilated,23.0,1.0,cooler,more,30.0,86.0,drier,-2.0,19.6,37.8,100.0,Database 2
256,Nigeria,73.0,0.0,76010,"Akande, O. K., & Adebamowo, M. A. (2010, April). Indoor thermal comfort for residential buildings in hot-dry climate of Nigeria. In Proceedings of Conference: Adapting to Change: New Thinking on Comfort, Cumberland Lodge, Windsor, UK (Vol. 911, p. 133144).",Michael Adebamowo,2009.0,Spring,Aw,Tropical wet savanna,Bauchi,Multifamily housing,Naturally Ventilated,23.0,2.0,cooler,more,32.0,89.6,drier,-3.0,0.0,37.8,100.0,Database 2
257,Nigeria,78.0,0.1,76011,"Akande, O. K., & Adebamowo, M. A. (2010, April). Indoor thermal comfort for residential buildings in hot-dry climate of Nigeria. In Proceedings of Conference: Adapting to Change: New Thinking on Comfort, Cumberland Lodge, Windsor, UK (Vol. 911, p. 133144).",Michael Adebamowo,2009.0,Spring,Aw,Tropical wet savanna,Bauchi,Multifamily housing,Naturally Ventilated,23.0,1.0,cooler,more,30.0,86.0,drier,-1.0,19.6,37.8,100.0,Database 2
258,Nigeria,,0.0,76012,"Akande, O. K., & Adebamowo, M. A. (2010, April). Indoor thermal comfort for residential buildings in hot-dry climate of Nigeria. In Proceedings of Conference: Adapting to Change: New Thinking on Comfort, Cumberland Lodge, Windsor, UK (Vol. 911, p. 133144).",Michael Adebamowo,2009.0,Spring,Aw,Tropical wet savanna,Bauchi,Multifamily housing,Naturally Ventilated,38.0,2.0,cooler,more,,,drier,-3.0,0.0,37.8,100.0,Database 2
259,Nigeria,78.0,0.0,76013,"Akande, O. K., & Adebamowo, M. A. (2010, April). Indoor thermal comfort for residential buildings in hot-dry climate of Nigeria. In Proceedings of Conference: Adapting to Change: New Thinking on Comfort, Cumberland Lodge, Windsor, UK (Vol. 911, p. 133144).",Michael Adebamowo,2009.0,Spring,Aw,Tropical wet savanna,Bauchi,Multifamily housing,Naturally Ventilated,23.0,1.0,cooler,more,29.0,84.2,drier,-1.0,0.0,37.8,100.0,Database 2
260,Nigeria,,0.0,76014,"Akande, O. K., & Adebamowo, M. A. (2010, April). Indoor thermal comfort for residential buildings in hot-dry climate of Nigeria. In Proceedings of Conference: Adapting to Change: New Thinking on Comfort, Cumberland Lodge, Windsor, UK (Vol. 911, p. 133144).",Michael Adebamowo,2009.0,Spring,Aw,Tropical wet savanna,Bauchi,Multifamily housing,Naturally Ventilated,23.0,2.0,cooler,more,,,drier,-3.0,0.0,37.8,100.0,Database 2
261,Nigeria,78.0,0.0,76015,"Akande, O. K., & Adebamowo, M. A. (2010, April). Indoor thermal comfort for residential buildings in hot-dry climate of Nigeria. In Proceedings of Conference: Adapting to Change: New Thinking on Comfort, Cumberland Lodge, Windsor, UK (Vol. 911, p. 133144).",Michael Adebamowo,2009.0,Spring,Aw,Tropical wet savanna,Bauchi,Multifamily housing,Naturally Ventilated,23.0,-2.0,cooler,more,30.0,86.0,drier,-3.0,0.0,37.8,100.0,Database 2
262,Nigeria,,0.0,76016,"Akande, O. K., & Adebamowo, M. A. (2010, April). Indoor thermal comfort for residential buildings in hot-dry climate of Nigeria. In Proceedings of Conference: Adapting to Change: New Thinking on Comfort, Cumberland Lodge, Windsor, UK (Vol. 911, p. 133144).",Michael Adebamowo,2009.0,Spring,Aw,Tropical wet savanna,Bauchi,Multifamily housing,Naturally Ventilated,52.0,2.0,cooler,more,,,drier,-3.0,0.0,37.8,100.0,Database 2
263,Nigeria,93.0,0.0,76017,"Akande, O. K., & Adebamowo, M. A. (2010, April). Indoor thermal comfort for residential buildings in hot-dry climate of Nigeria. In Proceedings of Conference: Adapting to Change: New Thinking on Comfort, Cumberland Lodge, Windsor, UK (Vol. 911, p. 133144).",Michael Adebamowo,2009.0,Spring,Aw,Tropical wet savanna,Bauchi,Multifamily housing,Naturally Ventilated,52.0,2.0,cooler,more,30.0,86.0,drier,-3.0,0.0,37.8,100.0,Database 2
264,Nigeria,85.0,0.0,76018,"Akande, O. K., & Adebamowo, M. A. (2010, April). Indoor thermal comfort for residential buildings in hot-dry climate of Nigeria. In Proceedings of Conference: Adapting to Change: New Thinking on Comfort, Cumberland Lodge, Windsor, UK (Vol. 911, p. 133144).",Michael Adebamowo,2009.0,Spring,Aw,Tropical wet savanna,Bauchi,Multifamily housing,Naturally Ventilated,38.0,2.0,cooler,more,30.0,86.0,drier,-3.0,0.0,37.8,100.0,Database 2
265,Nigeria,85.0,0.0,76019,"Akande, O. K., & Adebamowo, M. A. (2010, April). Indoor thermal comfort for residential buildings in hot-dry climate of Nigeria. In Proceedings of Conference: Adapting to Change: New Thinking on Comfort, Cumberland Lodge, Windsor, UK (Vol. 911, p. 133144).",Michael Adebamowo,2009.0,Spring,Aw,Tropical wet savanna,Bauchi,Multifamily housing,Naturally Ventilated,38.0,2.0,cooler,more,30.0,86.0,drier,-3.0,0.0,37.8,100.0,Database 2
266,Nigeria,46.0,0.0,76020,"Akande, O. K., & Adebamowo, M. A. (2010, April). Indoor thermal comfort for residential buildings in hot-dry climate of Nigeria. In Proceedings of Conference: Adapting to Change: New Thinking on Comfort, Cumberland Lodge, Windsor, UK (Vol. 911, p. 133144).",Michael Adebamowo,2009.0,Spring,Aw,Tropical wet savanna,Bauchi,Multifamily housing,Naturally Ventilated,23.0,2.0,cooler,more,29.0,84.2,,,0.0,37.8,100.0,Database 2
267,Nigeria,78.0,0.0,76021,"Akande, O. K., & Adebamowo, M. A. (2010, April). Indoor thermal comfort for residential buildings in hot-dry climate of Nigeria. In Proceedings of Conference: Adapting to Change: New Thinking on Comfort, Cumberland Lodge, Windsor, UK (Vol. 911, p. 133144).",Michael Adebamowo,2009.0,Spring,Aw,Tropical wet savanna,Bauchi,Multifamily housing,Naturally Ventilated,38.0,2.0,cooler,more,29.0,84.2,,,0.0,37.8,100.0,Database 2
268,Nigeria,52.0,,76022,"Akande, O. K., & Adebamowo, M. A. (2010, April). Indoor thermal comfort for residential buildings in hot-dry climate of Nigeria. In Proceedings of Conference: Adapting to Change: New Thinking on Comfort, Cumberland Lodge, Windsor, UK (Vol. 911, p. 133144).",Michael Adebamowo,2009.0,Spring,Aw,Tropical wet savanna,Bauchi,Multifamily housing,Naturally Ventilated,23.0,1.0,cooler,,29.0,84.2,,,,37.8,100.0,Database 2
269,Nigeria,40.0,0.1,76023,"Akande, O. K., & Adebamowo, M. A. (2010, April). Indoor thermal comfort for residential buildings in hot-dry climate of Nigeria. In Proceedings of Conference: Adapting to Change: New Thinking on Comfort, Cumberland Lodge, Windsor, UK (Vol. 911, p. 133144).",Michael Adebamowo,2009.0,Spring,Aw,Tropical wet savanna,Bauchi,Multifamily housing,Naturally Ventilated,38.0,2.0,cooler,more,29.0,84.2,,,19.6,37.8,100.0,Database 2
270,Nigeria,85.0,0.0,76024,"Akande, O. K., & Adebamowo, M. A. (2010, April). Indoor thermal comfort for residential buildings in hot-dry climate of Nigeria. In Proceedings of Conference: Adapting to Change: New Thinking on Comfort, Cumberland Lodge, Windsor, UK (Vol. 911, p. 133144).",Michael Adebamowo,2009.0,Spring,Aw,Tropical wet savanna,Bauchi,Multifamily housing,Naturally Ventilated,38.0,2.0,cooler,more,30.0,86.0,,,0.0,37.8,100.0,Database 2
271,Nigeria,57.0,0.0,76025,"Akande, O. K., & Adebamowo, M. A. (2010, April). Indoor thermal comfort for residential buildings in hot-dry climate of Nigeria. In Proceedings of Conference: Adapting to Change: New Thinking on Comfort, Cumberland Lodge, Windsor, UK (Vol. 911, p. 133144).",Michael Adebamowo,2009.0,Spring,Aw,Tropical wet savanna,Bauchi,Multifamily housing,Naturally Ventilated,38.0,2.0,cooler,more,28.0,82.4,,,0.0,37.8,100.0,Database 2
272,Nigeria,78.0,0.5,76026,"Akande, O. K., & Adebamowo, M. A. (2010, April). Indoor thermal comfort for residential buildings in hot-dry climate of Nigeria. In Proceedings of Conference: Adapting to Change: New Thinking on Comfort, Cumberland Lodge, Windsor, UK (Vol. 911, p. 133144).",Michael Adebamowo,2009.0,Spring,Aw,Tropical wet savanna,Bauchi,Multifamily housing,Naturally Ventilated,38.0,1.0,cooler,more,31.0,87.8,,,98.0,37.8,100.0,Database 2
273,Nigeria,40.0,0.0,76027,"Akande, O. K., & Adebamowo, M. A. (2010, April). Indoor thermal comfort for residential buildings in hot-dry climate of Nigeria. In Proceedings of Conference: Adapting to Change: New Thinking on Comfort, Cumberland Lodge, Windsor, UK (Vol. 911, p. 133144).",Michael Adebamowo,2009.0,Spring,Aw,Tropical wet savanna,Bauchi,Multifamily housing,Naturally Ventilated,23.0,1.0,cooler,,29.0,84.2,,,0.0,37.8,100.0,Database 2
274,Nigeria,85.0,0.0,76028,"Akande, O. K., & Adebamowo, M. A. (2010, April). Indoor thermal comfort for residential buildings in hot-dry climate of Nigeria. In Proceedings of Conference: Adapting to Change: New Thinking on Comfort, Cumberland Lodge, Windsor, UK (Vol. 911, p. 133144).",Michael Adebamowo,2009.0,Spring,Aw,Tropical wet savanna,Bauchi,Multifamily housing,Naturally Ventilated,38.0,2.0,cooler,more,30.0,86.0,drier,-1.0,0.0,37.8,100.0,Database 2
275,Nigeria,45.0,0.0,76029,"Akande, O. K., & Adebamowo, M. A. (2010, April). Indoor thermal comfort for residential buildings in hot-dry climate of Nigeria. In Proceedings of Conference: Adapting to Change: New Thinking on Comfort, Cumberland Lodge, Windsor, UK (Vol. 911, p. 133144).",Michael Adebamowo,2009.0,Spring,Aw,Tropical wet savanna,Bauchi,Multifamily housing,Naturally Ventilated,38.0,2.0,cooler,more,28.0,82.4,drier,-3.0,0.0,37.8,100.0,Database 2
276,Nigeria,51.0,0.0,76030,"Akande, O. K., & Adebamowo, M. A. (2010, April). Indoor thermal comfort for residential buildings in hot-dry climate of Nigeria. In Proceedings of Conference: Adapting to Change: New Thinking on Comfort, Cumberland Lodge, Windsor, UK (Vol. 911, p. 133144).",Michael Adebamowo,2009.0,Spring,Aw,Tropical wet savanna,Bauchi,Multifamily housing,Naturally Ventilated,23.0,2.0,cooler,more,28.0,82.4,more humid,2.0,0.0,37.8,100.0,Database 2
277,Nigeria,52.0,0.0,76031,"Akande, O. K., & Adebamowo, M. A. (2010, April). Indoor thermal comfort for residential buildings in hot-dry climate of Nigeria. In Proceedings of Conference: Adapting to Change: New Thinking on Comfort, Cumberland Lodge, Windsor, UK (Vol. 911, p. 133144).",Michael Adebamowo,2009.0,Spring,Aw,Tropical wet savanna,Bauchi,Multifamily housing,Naturally Ventilated,23.0,-2.0,cooler,,29.0,84.2,,1.0,0.0,37.8,100.0,Database 2
278,Nigeria,72.0,0.0,76032,"Akande, O. K., & Adebamowo, M. A. (2010, April). Indoor thermal comfort for residential buildings in hot-dry climate of Nigeria. In Proceedings of Conference: Adapting to Change: New Thinking on Comfort, Cumberland Lodge, Windsor, UK (Vol. 911, p. 133144).",Michael Adebamowo,2009.0,Spring,Aw,Tropical wet savanna,Bauchi,Multifamily housing,Naturally Ventilated,38.0,1.0,cooler,more,30.0,86.0,,,0.0,37.8,100.0,Database 2
279,Nigeria,36.0,0.0,76033,"Akande, O. K., & Adebamowo, M. A. (2010, April). Indoor thermal comfort for residential buildings in hot-dry climate of Nigeria. In Proceedings of Conference: Adapting to Change: New Thinking on Comfort, Cumberland Lodge, Windsor, UK (Vol. 911, p. 133144).",Michael Adebamowo,2009.0,Spring,Aw,Tropical wet savanna,Bauchi,Multifamily housing,Naturally Ventilated,38.0,2.0,cooler,more,30.0,86.0,,,0.0,37.8,100.0,Database 2
280,Nigeria,72.0,0.0,76034,"Akande, O. K., & Adebamowo, M. A. (2010, April). Indoor thermal comfort for residential buildings in hot-dry climate of Nigeria. In Proceedings of Conference: Adapting to Change: New Thinking on Comfort, Cumberland Lodge, Windsor, UK (Vol. 911, p. 133144).",Michael Adebamowo,2009.0,Spring,Aw,Tropical wet savanna,Bauchi,Multifamily housing,Naturally Ventilated,38.0,2.0,cooler,more,30.0,86.0,,,0.0,37.8,100.0,Database 2
281,Nigeria,51.0,0.0,76035,"Akande, O. K., & Adebamowo, M. A. (2010, April). Indoor thermal comfort for residential buildings in hot-dry climate of Nigeria. In Proceedings of Conference: Adapting to Change: New Thinking on Comfort, Cumberland Lodge, Windsor, UK (Vol. 911, p. 133144).",Michael Adebamowo,2009.0,Spring,Aw,Tropical wet savanna,Bauchi,Multifamily housing,Naturally Ventilated,23.0,2.0,cooler,more,28.0,82.4,,,0.0,37.8,100.0,Database 2
282,Nigeria,36.0,0.0,76036,"Akande, O. K., & Adebamowo, M. A. (2010, April). Indoor thermal comfort for residential buildings in hot-dry climate of Nigeria. In Proceedings of Conference: Adapting to Change: New Thinking on Comfort, Cumberland Lodge, Windsor, UK (Vol. 911, p. 133144).",Michael Adebamowo,2009.0,Spring,Aw,Tropical wet savanna,Bauchi,Multifamily housing,Naturally Ventilated,38.0,2.0,cooler,more,30.0,86.0,,,0.0,37.8,100.0,Database 2
283,Nigeria,72.0,0.1,76037,"Akande, O. K., & Adebamowo, M. A. (2010, April). Indoor thermal comfort for residential buildings in hot-dry climate of Nigeria. In Proceedings of Conference: Adapting to Change: New Thinking on Comfort, Cumberland Lodge, Windsor, UK (Vol. 911, p. 133144).",Michael Adebamowo,2009.0,Spring,Aw,Tropical wet savanna,Bauchi,Multifamily housing,Naturally Ventilated,23.0,1.0,cooler,more,30.0,86.0,,,19.6,37.8,100.0,Database 2
284,Nigeria,36.0,0.0,76038,"Akande, O. K., & Adebamowo, M. A. (2010, April). Indoor thermal comfort for residential buildings in hot-dry climate of Nigeria. In Proceedings of Conference: Adapting to Change: New Thinking on Comfort, Cumberland Lodge, Windsor, UK (Vol. 911, p. 133144).",Michael Adebamowo,2009.0,Spring,Aw,Tropical wet savanna,Bauchi,Multifamily housing,Naturally Ventilated,38.0,2.0,cooler,more,30.0,86.0,,,0.0,37.8,100.0,Database 2
285,Nigeria,66.0,0.0,76039,"Akande, O. K., & Adebamowo, M. A. (2010, April). Indoor thermal comfort for residential buildings in hot-dry climate of Nigeria. In Proceedings of Conference: Adapting to Change: New Thinking on Comfort, Cumberland Lodge, Windsor, UK (Vol. 911, p. 133144).",Michael Adebamowo,2009.0,Spring,Aw,Tropical wet savanna,Bauchi,Multifamily housing,Naturally Ventilated,38.0,2.0,cooler,more,31.0,87.8,,2.0,0.0,37.8,100.0,Database 2
286,Nigeria,93.0,0.0,76040,"Akande, O. K., & Adebamowo, M. A. (2010, April). Indoor thermal comfort for residential buildings in hot-dry climate of Nigeria. In Proceedings of Conference: Adapting to Change: New Thinking on Comfort, Cumberland Lodge, Windsor, UK (Vol. 911, p. 133144).",Michael Adebamowo,2009.0,Spring,Aw,Tropical wet savanna,Bauchi,Multifamily housing,Naturally Ventilated,38.0,2.0,cooler,more,32.0,89.6,no change,2.0,0.0,37.8,100.0,Database 2
287,Nigeria,67.0,0.0,76041,"Akande, O. K., & Adebamowo, M. A. (2010, April). Indoor thermal comfort for residential buildings in hot-dry climate of Nigeria. In Proceedings of Conference: Adapting to Change: New Thinking on Comfort, Cumberland Lodge, Windsor, UK (Vol. 911, p. 133144).",Michael Adebamowo,2009.0,Spring,Aw,Tropical wet savanna,Bauchi,Multifamily housing,Naturally Ventilated,38.0,2.0,cooler,more,32.0,89.6,drier,2.0,0.0,37.8,100.0,Database 2
288,Nigeria,72.0,0.0,76042,"Akande, O. K., & Adebamowo, M. A. (2010, April). Indoor thermal comfort for residential buildings in hot-dry climate of Nigeria. In Proceedings of Conference: Adapting to Change: New Thinking on Comfort, Cumberland Lodge, Windsor, UK (Vol. 911, p. 133144).",Michael Adebamowo,2009.0,Spring,Aw,Tropical wet savanna,Bauchi,Multifamily housing,Naturally Ventilated,38.0,2.0,cooler,more,31.0,87.8,drier,2.0,0.0,37.8,100.0,Database 2
289,Nigeria,72.0,0.0,76043,"Akande, O. K., & Adebamowo, M. A. (2010, April). Indoor thermal comfort for residential buildings in hot-dry climate of Nigeria. In Proceedings of Conference: Adapting to Change: New Thinking on Comfort, Cumberland Lodge, Windsor, UK (Vol. 911, p. 133144).",Michael Adebamowo,2009.0,Spring,Aw,Tropical wet savanna,Bauchi,Multifamily housing,Naturally Ventilated,38.0,2.0,cooler,,31.0,87.8,,,0.0,37.8,100.0,Database 2
290,Nigeria,79.0,0.3,76044,"Akande, O. K., & Adebamowo, M. A. (2010, April). Indoor thermal comfort for residential buildings in hot-dry climate of Nigeria. In Proceedings of Conference: Adapting to Change: New Thinking on Comfort, Cumberland Lodge, Windsor, UK (Vol. 911, p. 133144).",Michael Adebamowo,2009.0,Winter,Aw,Tropical wet savanna,Bauchi,Multifamily housing,Naturally Ventilated,23.0,2.0,cooler,more,32.0,89.6,no change,-2.0,58.8,37.7,99.9,Database 2
291,Nigeria,55.0,0.3,76045,"Akande, O. K., & Adebamowo, M. A. (2010, April). Indoor thermal comfort for residential buildings in hot-dry climate of Nigeria. In Proceedings of Conference: Adapting to Change: New Thinking on Comfort, Cumberland Lodge, Windsor, UK (Vol. 911, p. 133144).",Michael Adebamowo,2009.0,Winter,Aw,Tropical wet savanna,Bauchi,Multifamily housing,Naturally Ventilated,38.0,2.0,cooler,more,32.0,89.6,drier,-2.0,58.8,37.7,99.9,Database 2
292,Nigeria,41.0,0.1,76046,"Akande, O. K., & Adebamowo, M. A. (2010, April). Indoor thermal comfort for residential buildings in hot-dry climate of Nigeria. In Proceedings of Conference: Adapting to Change: New Thinking on Comfort, Cumberland Lodge, Windsor, UK (Vol. 911, p. 133144).",Michael Adebamowo,2009.0,Winter,Aw,Tropical wet savanna,Bauchi,Multifamily housing,Naturally Ventilated,38.0,2.0,cooler,more,34.0,93.2,drier,-2.0,19.6,37.7,99.9,Database 2
293,Nigeria,62.0,0.1,76047,"Akande, O. K., & Adebamowo, M. A. (2010, April). Indoor thermal comfort for residential buildings in hot-dry climate of Nigeria. In Proceedings of Conference: Adapting to Change: New Thinking on Comfort, Cumberland Lodge, Windsor, UK (Vol. 911, p. 133144).",Michael Adebamowo,2009.0,Winter,Aw,Tropical wet savanna,Bauchi,Multifamily housing,Naturally Ventilated,38.0,2.0,cooler,more,34.0,93.2,drier,-3.0,19.6,37.7,99.9,Database 2
294,Nigeria,46.0,0.0,76048,"Akande, O. K., & Adebamowo, M. A. (2010, April). Indoor thermal comfort for residential buildings in hot-dry climate of Nigeria. In Proceedings of Conference: Adapting to Change: New Thinking on Comfort, Cumberland Lodge, Windsor, UK (Vol. 911, p. 133144).",Michael Adebamowo,2009.0,Winter,Aw,Tropical wet savanna,Bauchi,Multifamily housing,Naturally Ventilated,23.0,2.0,cooler,more,29.0,84.2,drier,-2.0,0.0,37.7,99.9,Database 2
295,Nigeria,47.0,0.0,76049,"Akande, O. K., & Adebamowo, M. A. (2010, April). Indoor thermal comfort for residential buildings in hot-dry climate of Nigeria. In Proceedings of Conference: Adapting to Change: New Thinking on Comfort, Cumberland Lodge, Windsor, UK (Vol. 911, p. 133144).",Michael Adebamowo,2009.0,Winter,Aw,Tropical wet savanna,Bauchi,Multifamily housing,Naturally Ventilated,38.0,2.0,cooler,more,31.0,87.8,drier,-2.0,0.0,37.7,99.9,Database 2
296,Nigeria,42.0,0.0,76050,"Akande, O. K., & Adebamowo, M. A. (2010, April). Indoor thermal comfort for residential buildings in hot-dry climate of Nigeria. In Proceedings of Conference: Adapting to Change: New Thinking on Comfort, Cumberland Lodge, Windsor, UK (Vol. 911, p. 133144).",Michael Adebamowo,2009.0,Winter,Aw,Tropical wet savanna,Bauchi,Multifamily housing,Naturally Ventilated,38.0,2.0,cooler,more,30.0,86.0,drier,-2.0,0.0,37.7,99.9,Database 2
297,Nigeria,72.0,0.3,76051,"Akande, O. K., & Adebamowo, M. A. (2010, April). Indoor thermal comfort for residential buildings in hot-dry climate of Nigeria. In Proceedings of Conference: Adapting to Change: New Thinking on Comfort, Cumberland Lodge, Windsor, UK (Vol. 911, p. 133144).",Michael Adebamowo,2009.0,Winter,Aw,Tropical wet savanna,Bauchi,Multifamily housing,Naturally Ventilated,38.0,2.0,cooler,no change,31.0,87.8,drier,2.0,58.8,37.7,99.9,Database 2
298,Nigeria,39.0,0.0,76052,"Akande, O. K., & Adebamowo, M. A. (2010, April). Indoor thermal comfort for residential buildings in hot-dry climate of Nigeria. In Proceedings of Conference: Adapting to Change: New Thinking on Comfort, Cumberland Lodge, Windsor, UK (Vol. 911, p. 133144).",Michael Adebamowo,2009.0,Winter,Aw,Tropical wet savanna,Bauchi,Multifamily housing,Naturally Ventilated,23.0,2.0,cooler,more,33.0,91.4,drier,-2.0,0.0,37.7,99.9,Database 2
299,Nigeria,68.0,0.0,76053,"Akande, O. K., & Adebamowo, M. A. (2010, April). Indoor thermal comfort for residential buildings in hot-dry climate of Nigeria. In Proceedings of Conference: Adapting to Change: New Thinking on Comfort, Cumberland Lodge, Windsor, UK (Vol. 911, p. 133144).",Michael Adebamowo,2009.0,Winter,Aw,Tropical wet savanna,Bauchi,Multifamily housing,Naturally Ventilated,38.0,2.0,cooler,more,34.0,93.2,drier,-3.0,0.0,37.7,99.9,Database 2
300,Nigeria,29.0,0.0,76054,"Akande, O. K., & Adebamowo, M. A. (2010, April). Indoor thermal comfort for residential buildings in hot-dry climate of Nigeria. In Proceedings of Conference: Adapting to Change: New Thinking on Comfort, Cumberland Lodge, Windsor, UK (Vol. 911, p. 133144).",Michael Adebamowo,2009.0,Winter,Aw,Tropical wet savanna,Bauchi,Multifamily housing,Naturally Ventilated,23.0,2.0,cooler,more,33.0,91.4,drier,-2.0,0.0,37.7,99.9,Database 2
301,Nigeria,44.0,0.0,76055,"Akande, O. K., & Adebamowo, M. A. (2010, April). Indoor thermal comfort for residential buildings in hot-dry climate of Nigeria. In Proceedings of Conference: Adapting to Change: New Thinking on Comfort, Cumberland Lodge, Windsor, UK (Vol. 911, p. 133144).",Michael Adebamowo,2009.0,Winter,Aw,Tropical wet savanna,Bauchi,Multifamily housing,Naturally Ventilated,23.0,2.0,cooler,more,33.0,91.4,drier,-3.0,0.0,37.7,99.9,Database 2
302,Nigeria,24.0,0.0,76056,"Akande, O. K., & Adebamowo, M. A. (2010, April). Indoor thermal comfort for residential buildings in hot-dry climate of Nigeria. In Proceedings of Conference: Adapting to Change: New Thinking on Comfort, Cumberland Lodge, Windsor, UK (Vol. 911, p. 133144).",Michael Adebamowo,2009.0,Winter,Aw,Tropical wet savanna,Bauchi,Multifamily housing,Naturally Ventilated,23.0,2.0,cooler,more,33.0,91.4,drier,-2.0,0.0,37.7,99.9,Database 2
303,Nigeria,27.0,0.0,76057,"Akande, O. K., & Adebamowo, M. A. (2010, April). Indoor thermal comfort for residential buildings in hot-dry climate of Nigeria. In Proceedings of Conference: Adapting to Change: New Thinking on Comfort, Cumberland Lodge, Windsor, UK (Vol. 911, p. 133144).",Michael Adebamowo,2009.0,Winter,Aw,Tropical wet savanna,Bauchi,Multifamily housing,Naturally Ventilated,23.0,2.0,cooler,more,33.0,91.4,drier,-2.0,0.0,37.7,99.9,Database 2
304,Nigeria,24.0,0.0,76058,"Akande, O. K., & Adebamowo, M. A. (2010, April). Indoor thermal comfort for residential buildings in hot-dry climate of Nigeria. In Proceedings of Conference: Adapting to Change: New Thinking on Comfort, Cumberland Lodge, Windsor, UK (Vol. 911, p. 133144).",Michael Adebamowo,2009.0,Winter,Aw,Tropical wet savanna,Bauchi,Multifamily housing,Naturally Ventilated,23.0,2.0,cooler,more,33.0,91.4,drier,-2.0,0.0,37.7,99.9,Database 2
305,Nigeria,24.0,0.0,76059,"Akande, O. K., & Adebamowo, M. A. (2010, April). Indoor thermal comfort for residential buildings in hot-dry climate of Nigeria. In Proceedings of Conference: Adapting to Change: New Thinking on Comfort, Cumberland Lodge, Windsor, UK (Vol. 911, p. 133144).",Michael Adebamowo,2009.0,Winter,Aw,Tropical wet savanna,Bauchi,Multifamily housing,Naturally Ventilated,38.0,2.0,cooler,more,33.0,91.4,drier,-2.0,0.0,37.7,99.9,Database 2
