,Country,PMV,PPD,SET,Clo,Met,Relative humidity (%),Air velocity (m/s),Unnamed: 0,Publication (Citation),Data contributor,Year,Season,Koppen climate classification,Climate,City,Building type,Cooling startegy_building level,Heating strategy_building level,Thermal sensation,Thermal preference,Air movement preference,Air temperature (¡C),Air temperature (¡F),Radiant temperature (¡C),Radiant temperature (¡F),Globe temperature (¡C),Globe temperature (¡F),Humidity preference,Humidity sensation,Air velocity (fpm),Outdoor monthly air temperature (¡C),Outdoor monthly air temperature (¡F),Database
1422,Portugal,1.3,38.0,31.43,0.63,1.9,55.2,0.04,53994,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Summer,Csb,Warm-summer Mediterranean,Porto,Office,Naturally Ventilated,Mechanical Heating,0.0,no change,less,25.3,77.6,26.3,79.3,26.0,78.8,no change,0.0,7.87,18.2,64.7,Database 2
1423,Portugal,0.5,10.0,27.01,0.6,1.2,56.4,0.04,53995,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Summer,Csb,Warm-summer Mediterranean,Porto,Office,Naturally Ventilated,Mechanical Heating,0.0,no change,no change,24.8,76.6,26.3,79.3,25.8,78.4,no change,0.0,7.87,18.2,64.7,Database 2
1424,Portugal,1.0,28.0,29.68,0.44,1.8,57.4,0.05,53996,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Summer,Csb,Warm-summer Mediterranean,Porto,Office,Naturally Ventilated,Mechanical Heating,1.0,cooler,less,25.0,77.1,26.6,79.9,26.1,78.9,more humid,2.0,9.84,18.2,64.7,Database 2
1425,Portugal,1.3,42.0,31.31,0.51,1.9,54.7,0.09,53997,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Summer,Csb,Warm-summer Mediterranean,Porto,Office,Naturally Ventilated,Mechanical Heating,0.0,no change,no change,25.7,78.2,27.4,81.3,26.7,80.0,no change,0.0,17.72,18.2,64.7,Database 2
1426,Portugal,0.9,21.0,28.5,0.54,1.3,54.1,0.09,53998,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Summer,Csb,Warm-summer Mediterranean,Porto,Office,Naturally Ventilated,Mechanical Heating,1.0,cooler,less,26.0,78.8,27.3,81.1,26.8,80.2,more humid,1.0,17.72,18.2,64.7,Database 2
1427,Portugal,0.8,19.0,28.28,0.63,1.2,57.8,0.07,53999,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Summer,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,1.0,cooler,no change,25.7,78.2,27.1,80.8,26.6,79.9,no change,1.0,13.78,19.8,67.6,Database 2
1428,Portugal,0.8,20.0,28.13,0.62,1.2,55.9,0.04,54000,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Summer,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0.0,no change,less,26.1,79.0,27.5,81.5,27.1,80.7,no change,0.0,7.87,19.8,67.6,Database 2
1429,Portugal,0.6,14.0,26.94,0.39,1.2,54.5,0.05,54001,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Summer,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,2.0,cooler,less,26.6,80.0,27.6,81.7,27.2,81.0,more humid,3.0,9.84,19.8,67.6,Database 2
1430,Portugal,1.1,32.0,29.16,0.61,1.2,52.2,0.03,54002,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Summer,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,2.0,cooler,less,27.0,80.7,28.5,83.3,28.1,82.5,more humid,2.0,5.91,19.8,67.6,Database 2
1431,Portugal,1.1,28.0,28.4,0.46,1.2,51.6,0.03,54003,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Summer,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0.0,no change,less,27.6,81.6,28.6,83.5,28.3,83.0,no change,0.0,5.91,19.8,67.6,Database 2
1432,Portugal,1.1,32.0,30.57,0.51,2.0,57.2,0.08,54004,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Summer,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0.0,no change,less,24.0,75.2,26.0,78.8,25.2,77.3,no change,0.0,15.75,19.5,67.1,Database 2
1433,Portugal,1.2,34.0,30.98,0.66,1.7,54.8,0.04,54005,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Summer,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0.0,no change,no change,25.0,77.1,26.5,79.7,26.1,78.9,no change,0.0,7.87,19.5,67.1,Database 2
1434,Portugal,0.9,21.0,29.5,0.51,2.0,57.3,0.1,54006,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Summer,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0.0,no change,no change,23.4,74.1,24.2,75.6,23.9,75.0,no change,0.0,19.69,19.5,67.1,Database 2
1435,Portugal,0.5,10.0,26.96,0.59,1.3,53.7,0.06,54007,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Summer,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0.0,no change,no change,24.5,76.1,25.4,77.7,25.1,77.2,no change,0.0,11.81,19.5,67.1,Database 2
1436,Portugal,0.4,8.0,26.84,0.68,1.2,54.2,0.06,54008,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Summer,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0.0,no change,no change,24.2,75.5,25.5,77.9,25.0,77.1,more humid,2.0,11.81,19.5,67.1,Database 2
1437,Portugal,0.5,9.0,27.01,0.63,1.2,61.2,0.08,54009,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Summer,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,1.0,cooler,no change,24.5,76.0,25.7,78.3,25.2,77.4,more humid,1.0,15.75,19.5,67.1,Database 2
1438,Portugal,1.7,60.0,32.73,0.44,2.6,55.3,0.08,54010,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Summer,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0.0,no change,no change,24.0,75.2,26.3,79.3,25.4,77.7,no change,0.0,15.75,19.5,67.1,Database 2
1439,Portugal,0.5,10.0,27.22,0.61,1.3,60.9,0.08,54011,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Summer,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0.0,no change,no change,24.2,75.6,25.5,77.9,25.0,76.9,no change,0.0,15.75,19.5,67.1,Database 2
1440,Portugal,-0.1,5.0,25.01,0.52,1.2,46.5,0.07,54012,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Summer,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0.0,no change,no change,22.9,73.1,25.8,78.4,24.6,76.4,no change,0.0,13.78,19.5,67.1,Database 2
1441,Portugal,0.1,5.0,25.49,0.63,1.2,49.1,0.05,54013,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Summer,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0.0,no change,no change,23.4,74.1,24.7,76.5,24.3,75.7,drier,-1.0,9.84,19.5,67.1,Database 2
1442,Portugal,0.8,18.0,28.46,0.6,1.4,56.9,0.03,54014,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Summer,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,1.0,cooler,no change,25.4,77.7,25.8,78.4,25.7,78.2,no change,0.0,5.91,19.5,67.1,Database 2
1443,Portugal,1.1,30.0,30.21,0.59,1.5,62.7,0.09,54015,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Summer,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0.0,no change,no change,25.1,77.1,27.6,81.7,26.5,79.8,no change,0.0,17.72,19.5,67.1,Database 2
1444,Portugal,0.5,10.0,27.24,0.58,1.2,56.4,0.11,54016,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Summer,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0.0,no change,no change,25.0,76.9,26.6,79.9,25.9,78.6,no change,-1.0,21.65,19.5,67.1,Database 2
1445,Portugal,1.8,67.0,33.18,0.47,2.4,50.3,0.06,54017,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Summer,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0.0,no change,less,26.0,78.8,27.8,82.0,27.1,80.9,more humid,2.0,11.81,19.5,67.1,Database 2
1446,Portugal,0.6,12.0,27.22,0.63,1.2,49.5,0.06,54018,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Summer,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,2.0,cooler,less,25.7,78.2,26.0,78.8,25.9,78.6,more humid,2.0,11.81,19.5,67.1,Database 2
1447,Portugal,0.6,13.0,27.21,0.56,1.2,49.8,0.03,54019,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Summer,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,1.0,cooler,no change,25.9,78.7,26.7,80.1,26.5,79.7,more humid,2.0,5.91,19.5,67.1,Database 2
1448,Portugal,0.9,22.0,28.79,0.57,1.4,51.1,0.09,54020,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Summer,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0.0,no change,no change,25.7,78.2,27.1,80.8,26.5,79.8,no change,1.0,17.72,19.5,67.1,Database 2
1449,Portugal,0.6,12.0,27.01,0.59,1.2,44.2,0.05,54021,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Summer,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,1.0,cooler,no change,25.4,77.7,26.8,80.2,26.3,79.4,no change,0.0,9.84,19.5,67.1,Database 2
1450,Portugal,0.4,8.0,26.19,0.51,1.2,43.9,0.05,54022,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Summer,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0.0,no change,no change,25.1,77.2,26.6,79.9,26.1,79.0,no change,0.0,9.84,19.5,67.1,Database 2
1451,Portugal,1.2,36.0,29.96,0.43,2.0,44.0,0.04,54023,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Summer,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,2.0,cooler,no change,25.3,77.5,26.8,80.2,26.3,79.4,more humid,1.0,7.87,19.5,67.1,Database 2
1452,Portugal,0.6,12.0,27.9,0.61,1.3,50.0,0.13,54024,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Summer,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,-1.0,no change,no change,24.6,76.4,26.6,79.9,25.7,78.3,no change,0.0,25.59,19.5,67.1,Database 2
1453,Portugal,0.6,13.0,27.83,0.43,2.0,50.9,0.08,54025,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Summer,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0.0,no change,no change,21.6,70.9,24.6,76.3,23.4,74.1,no change,1.0,15.75,19.4,66.9,Database 2
1454,Portugal,0.1,5.0,25.32,0.57,1.2,39.8,0.04,54026,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Summer,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0.0,no change,no change,23.7,74.6,25.2,77.4,24.7,76.4,no change,0.0,7.87,19.4,66.9,Database 2
1455,Portugal,0.0,5.0,25.7,0.58,1.2,52.1,0.13,54027,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Summer,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0.0,no change,no change,23.5,74.3,25.4,77.7,24.5,76.1,no change,0.0,25.59,19.4,66.9,Database 2
1456,Portugal,0.3,7.0,25.99,0.51,1.2,49.4,0.02,54028,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Summer,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0.0,no change,no change,25.1,77.3,26.0,78.8,25.8,78.4,no change,2.0,3.94,19.4,66.9,Database 2
1457,Portugal,1.1,33.0,29.91,0.48,1.8,49.1,0.01,54029,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Summer,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,-1.0,no change,no change,26.0,78.7,26.6,79.9,26.5,79.7,no change,2.0,1.97,19.4,66.9,Database 2
1458,Portugal,0.8,18.0,27.94,0.64,1.2,46.9,0.05,54030,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Summer,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0.0,no change,no change,26.0,78.8,27.2,81.0,26.8,80.2,no change,0.0,9.84,19.4,66.9,Database 2
1459,Portugal,1.0,26.0,28.39,0.58,1.2,45.5,0.05,54031,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Summer,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0.0,no change,no change,27.7,81.9,27.6,81.7,27.6,81.7,more humid,1.0,9.84,19.4,66.9,Database 2
1460,Portugal,1.8,67.0,32.76,0.46,2.5,44.0,0.05,54032,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Summer,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0.0,no change,no change,25.8,78.4,27.0,80.6,26.6,79.9,no change,0.0,9.84,19.4,66.9,Database 2
1461,Portugal,0.8,20.0,28.02,0.6,1.2,47.2,0.06,54033,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Summer,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0.0,no change,no change,26.2,79.2,27.6,81.7,27.1,80.8,no change,0.0,11.81,19.4,66.9,Database 2
1462,Portugal,1.0,25.0,29.24,0.51,1.6,54.0,0.05,54034,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Summer,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0.0,no change,no change,24.9,76.8,27.3,81.1,26.5,79.6,no change,2.0,9.84,19.4,66.9,Database 2
1463,Portugal,0.4,8.0,26.56,0.51,1.6,46.3,0.2,54035,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Summer,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0.0,no change,no change,22.8,73.0,26.9,80.4,24.8,76.6,no change,0.0,39.37,19.4,66.9,Database 2
1464,Portugal,0.4,9.0,26.62,0.56,1.3,46.0,0.08,54036,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Summer,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,1.0,cooler,no change,24.5,76.0,25.6,78.1,25.1,77.2,no change,0.0,15.75,19.4,66.9,Database 2
1465,Portugal,0.6,14.0,27.65,0.51,1.6,44.6,0.08,54037,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Summer,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0.0,no change,less,24.1,75.3,26.3,79.3,25.4,77.7,no change,0.0,15.75,19.4,66.9,Database 2
1466,Portugal,0.7,15.0,28.31,0.54,1.6,46.4,0.12,54038,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Summer,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0.0,no change,no change,23.3,73.9,26.9,80.4,25.2,77.4,no change,0.0,23.62,19.4,66.9,Database 2
1467,Portugal,1.6,54.0,32.99,0.54,2.0,63.1,0.06,54039,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Summer,Csa,Hot-summer Mediterranean,Lisbon,Others,Naturally Ventilated,Mechanical Heating,0.0,no change,no change,25.9,78.6,27.9,82.2,27.2,80.9,no change,0.0,11.81,22.5,72.5,Database 2
1468,Portugal,1.5,52.0,32.45,0.51,2.0,59.5,0.02,54040,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Summer,Csa,Hot-summer Mediterranean,Lisbon,Others,Naturally Ventilated,Mechanical Heating,-1.0,no change,no change,26.0,78.9,27.9,82.2,27.4,81.3,no change,0.0,3.94,22.5,72.5,Database 2
1469,Portugal,1.7,62.0,32.52,0.71,2.0,60.3,0.37,54041,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Summer,Csa,Hot-summer Mediterranean,Lisbon,Others,Naturally Ventilated,Mechanical Heating,2.0,cooler,no change,26.4,79.5,30.4,86.7,28.0,82.5,more humid,1.0,72.83,22.5,72.5,Database 2
1470,Portugal,1.9,71.0,34.29,0.47,2.4,63.9,0.04,54042,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Summer,Csa,Hot-summer Mediterranean,Lisbon,Others,Naturally Ventilated,Mechanical Heating,1.0,cooler,no change,26.0,78.7,27.9,82.2,27.3,81.2,no change,0.0,7.87,22.5,72.5,Database 2
1471,Portugal,1.5,52.0,33.26,0.56,2.0,64.2,0.12,54043,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Summer,Csa,Hot-summer Mediterranean,Lisbon,Others,Naturally Ventilated,Mechanical Heating,1.0,cooler,no change,25.8,78.4,27.9,82.2,27.0,80.5,drier,-2.0,23.62,22.5,72.5,Database 2
1472,Portugal,1.2,34.0,31.23,0.49,1.9,64.2,0.15,54044,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Summer,Csa,Hot-summer Mediterranean,Lisbon,Others,Naturally Ventilated,Mechanical Heating,0.0,no change,no change,25.0,76.9,26.9,80.4,26.0,78.8,no change,0.0,29.53,22.5,72.5,Database 2
1473,Portugal,1.2,36.0,30.95,0.86,1.2,61.4,0.12,54045,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Summer,Csa,Hot-summer Mediterranean,Lisbon,Others,Naturally Ventilated,Mechanical Heating,0.0,no change,more,26.2,79.1,28.2,82.8,27.3,81.1,no change,-1.0,23.62,22.5,72.5,Database 2
1474,Portugal,1.0,27.0,29.0,0.56,1.6,60.2,0.27,54046,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Summer,Csa,Hot-summer Mediterranean,Lisbon,Others,Naturally Ventilated,Mechanical Heating,-1.0,no change,more,25.5,77.9,28.5,83.3,26.9,80.4,drier,-2.0,53.15,22.5,72.5,Database 2
1475,Portugal,0.7,15.0,28.03,0.63,1.2,58.3,0.1,54047,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Summer,Csa,Hot-summer Mediterranean,Lisbon,Others,Naturally Ventilated,Mechanical Heating,0.0,no change,no change,25.1,77.2,27.0,80.6,26.2,79.2,no change,2.0,19.69,22.5,72.5,Database 2
1476,Portugal,0.9,23.0,29.2,0.53,1.5,57.7,0.05,54048,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Summer,Csa,Hot-summer Mediterranean,Lisbon,Others,Naturally Ventilated,Mechanical Heating,0.0,no change,no change,24.8,76.6,27.3,81.1,26.4,79.6,no change,-1.0,9.84,22.5,72.5,Database 2
1477,Portugal,0.9,23.0,28.64,0.61,1.2,56.2,0.04,54049,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Summer,Csa,Hot-summer Mediterranean,Lisbon,Others,Naturally Ventilated,Mechanical Heating,1.0,cooler,more,26.1,79.0,27.9,82.2,27.3,81.2,more humid,1.0,7.87,22.5,72.5,Database 2
1478,Portugal,1.0,25.0,28.87,0.6,1.2,60.4,0.05,54050,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Summer,Csa,Hot-summer Mediterranean,Lisbon,Others,Naturally Ventilated,Mechanical Heating,0.0,no change,no change,26.0,78.8,28.1,82.6,27.4,81.2,drier,-1.0,9.84,22.5,72.5,Database 2
1479,Portugal,1.1,28.0,29.21,0.6,1.2,60.7,0.06,54051,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Summer,Csa,Hot-summer Mediterranean,Lisbon,Others,Naturally Ventilated,Mechanical Heating,0.0,no change,no change,26.1,79.0,28.5,83.3,27.6,81.8,no change,0.0,11.81,22.5,72.5,Database 2
1480,Portugal,0.9,22.0,28.39,0.6,1.2,55.5,0.05,54052,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Summer,Csa,Hot-summer Mediterranean,Lisbon,Others,Naturally Ventilated,Mechanical Heating,0.0,no change,no change,26.3,79.3,27.5,81.5,27.1,80.7,no change,2.0,9.84,22.5,72.5,Database 2
