,Country,Clo,Unnamed: 0,Publication (Citation),Data contributor,Year,Season,Koppen climate classification,Climate,City,Building type,Cooling startegy_building level,Age,Thermal sensation,Air temperature (¡C),Air temperature (¡F),Outdoor monthly air temperature (¡C),Outdoor monthly air temperature (¡F),Database
430,South Korea,0.48,62148,"Bae C., Lee H., Chun C. Predicting indoor thermal sensation for the elderly in welfare centres in Korea using local skin temperatures. Indoor and Built Environment 26 (2017), 1155-1167.",Chungyoon Chun,2009.0,Autumn,Dwa,Monsoon-influenced hot-summer humid continental,Seoul,Senior center,Mixed Mode,71.0,0.0,27.4,81.3,13.0,55.0,Database 2
431,South Korea,0.38,62149,"Bae C., Lee H., Chun C. Predicting indoor thermal sensation for the elderly in welfare centres in Korea using local skin temperatures. Indoor and Built Environment 26 (2017), 1155-1167.",Chungyoon Chun,2009.0,Autumn,Dwa,Monsoon-influenced hot-summer humid continental,Seoul,Senior center,Mixed Mode,71.0,0.0,27.7,81.9,13.0,55.0,Database 2
432,South Korea,0.68,62150,"Bae C., Lee H., Chun C. Predicting indoor thermal sensation for the elderly in welfare centres in Korea using local skin temperatures. Indoor and Built Environment 26 (2017), 1155-1167.",Chungyoon Chun,2009.0,Autumn,Dwa,Monsoon-influenced hot-summer humid continental,Seoul,Senior center,Mixed Mode,72.0,1.0,27.4,81.3,13.0,55.0,Database 2
433,South Korea,0.84,62151,"Bae C., Lee H., Chun C. Predicting indoor thermal sensation for the elderly in welfare centres in Korea using local skin temperatures. Indoor and Built Environment 26 (2017), 1155-1167.",Chungyoon Chun,2009.0,Autumn,Dwa,Monsoon-influenced hot-summer humid continental,Seoul,Senior center,Mixed Mode,73.0,0.0,27.4,81.3,13.0,55.0,Database 2
434,South Korea,0.47,62152,"Bae C., Lee H., Chun C. Predicting indoor thermal sensation for the elderly in welfare centres in Korea using local skin temperatures. Indoor and Built Environment 26 (2017), 1155-1167.",Chungyoon Chun,2009.0,Autumn,Dwa,Monsoon-influenced hot-summer humid continental,Seoul,Senior center,Mixed Mode,73.0,0.0,27.8,82.0,13.0,55.0,Database 2
435,South Korea,0.47,62153,"Bae C., Lee H., Chun C. Predicting indoor thermal sensation for the elderly in welfare centres in Korea using local skin temperatures. Indoor and Built Environment 26 (2017), 1155-1167.",Chungyoon Chun,2009.0,Autumn,Dwa,Monsoon-influenced hot-summer humid continental,Seoul,Senior center,Mixed Mode,74.0,0.0,27.4,81.3,13.0,55.0,Database 2
436,South Korea,0.51,62154,"Bae C., Lee H., Chun C. Predicting indoor thermal sensation for the elderly in welfare centres in Korea using local skin temperatures. Indoor and Built Environment 26 (2017), 1155-1167.",Chungyoon Chun,2009.0,Autumn,Dwa,Monsoon-influenced hot-summer humid continental,Seoul,Senior center,Mixed Mode,74.0,-1.0,27.4,81.3,13.0,55.0,Database 2
437,South Korea,0.38,62155,"Bae C., Lee H., Chun C. Predicting indoor thermal sensation for the elderly in welfare centres in Korea using local skin temperatures. Indoor and Built Environment 26 (2017), 1155-1167.",Chungyoon Chun,2009.0,Autumn,Dwa,Monsoon-influenced hot-summer humid continental,Seoul,Senior center,Mixed Mode,74.0,1.0,27.8,82.0,13.0,55.0,Database 2
438,South Korea,0.55,62156,"Bae C., Lee H., Chun C. Predicting indoor thermal sensation for the elderly in welfare centres in Korea using local skin temperatures. Indoor and Built Environment 26 (2017), 1155-1167.",Chungyoon Chun,2009.0,Autumn,Dwa,Monsoon-influenced hot-summer humid continental,Seoul,Senior center,Mixed Mode,74.0,0.0,27.7,81.9,13.0,55.0,Database 2
439,South Korea,0.59,62157,"Bae C., Lee H., Chun C. Predicting indoor thermal sensation for the elderly in welfare centres in Korea using local skin temperatures. Indoor and Built Environment 26 (2017), 1155-1167.",Chungyoon Chun,2009.0,Autumn,Dwa,Monsoon-influenced hot-summer humid continental,Seoul,Senior center,Mixed Mode,76.0,0.0,27.4,81.3,13.0,55.0,Database 2
440,South Korea,0.37,62158,"Bae C., Lee H., Chun C. Predicting indoor thermal sensation for the elderly in welfare centres in Korea using local skin temperatures. Indoor and Built Environment 26 (2017), 1155-1167.",Chungyoon Chun,2009.0,Autumn,Dwa,Monsoon-influenced hot-summer humid continental,Seoul,Senior center,Mixed Mode,76.0,0.0,27.4,81.3,13.0,55.0,Database 2
441,South Korea,0.74,62159,"Bae C., Lee H., Chun C. Predicting indoor thermal sensation for the elderly in welfare centres in Korea using local skin temperatures. Indoor and Built Environment 26 (2017), 1155-1167.",Chungyoon Chun,2009.0,Autumn,Dwa,Monsoon-influenced hot-summer humid continental,Seoul,Senior center,Mixed Mode,77.0,0.0,27.4,81.3,13.0,55.0,Database 2
442,South Korea,0.62,62160,"Bae C., Lee H., Chun C. Predicting indoor thermal sensation for the elderly in welfare centres in Korea using local skin temperatures. Indoor and Built Environment 26 (2017), 1155-1167.",Chungyoon Chun,2009.0,Autumn,Dwa,Monsoon-influenced hot-summer humid continental,Seoul,Senior center,Mixed Mode,78.0,1.0,27.7,81.9,13.0,55.0,Database 2
443,South Korea,0.98,62161,"Bae C., Lee H., Chun C. Predicting indoor thermal sensation for the elderly in welfare centres in Korea using local skin temperatures. Indoor and Built Environment 26 (2017), 1155-1167.",Chungyoon Chun,2009.0,Autumn,Dwa,Monsoon-influenced hot-summer humid continental,Seoul,Senior center,Mixed Mode,79.0,2.0,27.4,81.3,13.0,55.0,Database 2
444,South Korea,0.48,62162,"Bae C., Lee H., Chun C. Predicting indoor thermal sensation for the elderly in welfare centres in Korea using local skin temperatures. Indoor and Built Environment 26 (2017), 1155-1167.",Chungyoon Chun,2009.0,Autumn,Dwa,Monsoon-influenced hot-summer humid continental,Seoul,Senior center,Mixed Mode,82.0,0.0,27.7,81.9,13.0,55.0,Database 2
445,South Korea,0.48,62163,"Bae C., Lee H., Chun C. Predicting indoor thermal sensation for the elderly in welfare centres in Korea using local skin temperatures. Indoor and Built Environment 26 (2017), 1155-1167.",Chungyoon Chun,2009.0,Autumn,Dwa,Monsoon-influenced hot-summer humid continental,Seoul,Senior center,Mixed Mode,85.0,1.0,27.8,82.0,13.0,55.0,Database 2
446,South Korea,0.62,62164,"Bae C., Lee H., Chun C. Predicting indoor thermal sensation for the elderly in welfare centres in Korea using local skin temperatures. Indoor and Built Environment 26 (2017), 1155-1167.",Chungyoon Chun,2009.0,Autumn,Dwa,Monsoon-influenced hot-summer humid continental,Seoul,Senior center,Mixed Mode,86.0,2.0,27.4,81.3,13.0,55.0,Database 2
447,South Korea,0.37,62165,"Bae C., Lee H., Chun C. Predicting indoor thermal sensation for the elderly in welfare centres in Korea using local skin temperatures. Indoor and Built Environment 26 (2017), 1155-1167.",Chungyoon Chun,2009.0,Autumn,Dwa,Monsoon-influenced hot-summer humid continental,Seoul,Senior center,Mixed Mode,65.0,0.0,24.5,76.1,13.0,55.0,Database 2
448,South Korea,0.73,62166,"Bae C., Lee H., Chun C. Predicting indoor thermal sensation for the elderly in welfare centres in Korea using local skin temperatures. Indoor and Built Environment 26 (2017), 1155-1167.",Chungyoon Chun,2009.0,Autumn,Dwa,Monsoon-influenced hot-summer humid continental,Seoul,Senior center,Mixed Mode,68.0,1.0,23.8,74.8,13.0,55.0,Database 2
449,South Korea,0.53,62167,"Bae C., Lee H., Chun C. Predicting indoor thermal sensation for the elderly in welfare centres in Korea using local skin temperatures. Indoor and Built Environment 26 (2017), 1155-1167.",Chungyoon Chun,2009.0,Autumn,Dwa,Monsoon-influenced hot-summer humid continental,Seoul,Senior center,Mixed Mode,68.0,0.0,23.8,74.8,13.0,55.0,Database 2
450,South Korea,0.37,62168,"Bae C., Lee H., Chun C. Predicting indoor thermal sensation for the elderly in welfare centres in Korea using local skin temperatures. Indoor and Built Environment 26 (2017), 1155-1167.",Chungyoon Chun,2009.0,Autumn,Dwa,Monsoon-influenced hot-summer humid continental,Seoul,Senior center,Mixed Mode,71.0,0.0,24.5,76.1,13.0,55.0,Database 2
451,South Korea,0.96,62169,"Bae C., Lee H., Chun C. Predicting indoor thermal sensation for the elderly in welfare centres in Korea using local skin temperatures. Indoor and Built Environment 26 (2017), 1155-1167.",Chungyoon Chun,2009.0,Autumn,Dwa,Monsoon-influenced hot-summer humid continental,Seoul,Senior center,Mixed Mode,71.0,0.0,24.5,76.1,13.0,55.0,Database 2
452,South Korea,0.83,62170,"Bae C., Lee H., Chun C. Predicting indoor thermal sensation for the elderly in welfare centres in Korea using local skin temperatures. Indoor and Built Environment 26 (2017), 1155-1167.",Chungyoon Chun,2009.0,Autumn,Dwa,Monsoon-influenced hot-summer humid continental,Seoul,Senior center,Mixed Mode,80.0,1.0,23.8,74.8,13.0,55.0,Database 2
453,South Korea,0.62,62171,"Bae C., Lee H., Chun C. Predicting indoor thermal sensation for the elderly in welfare centres in Korea using local skin temperatures. Indoor and Built Environment 26 (2017), 1155-1167.",Chungyoon Chun,2009.0,Autumn,Dwa,Monsoon-influenced hot-summer humid continental,Seoul,Senior center,Mixed Mode,65.0,0.0,24.5,76.1,13.0,55.0,Database 2
454,South Korea,0.37,62172,"Bae C., Lee H., Chun C. Predicting indoor thermal sensation for the elderly in welfare centres in Korea using local skin temperatures. Indoor and Built Environment 26 (2017), 1155-1167.",Chungyoon Chun,2009.0,Autumn,Dwa,Monsoon-influenced hot-summer humid continental,Seoul,Senior center,Mixed Mode,64.0,0.0,24.5,76.1,13.0,55.0,Database 2
455,South Korea,0.37,62173,"Bae C., Lee H., Chun C. Predicting indoor thermal sensation for the elderly in welfare centres in Korea using local skin temperatures. Indoor and Built Environment 26 (2017), 1155-1167.",Chungyoon Chun,2009.0,Autumn,Dwa,Monsoon-influenced hot-summer humid continental,Seoul,Senior center,Mixed Mode,65.0,0.0,24.5,76.1,13.0,55.0,Database 2
456,South Korea,0.51,62174,"Bae C., Lee H., Chun C. Predicting indoor thermal sensation for the elderly in welfare centres in Korea using local skin temperatures. Indoor and Built Environment 26 (2017), 1155-1167.",Chungyoon Chun,2009.0,Autumn,Dwa,Monsoon-influenced hot-summer humid continental,Seoul,Senior center,Mixed Mode,65.0,-1.0,23.8,74.8,13.0,55.0,Database 2
457,South Korea,0.47,62175,"Bae C., Lee H., Chun C. Predicting indoor thermal sensation for the elderly in welfare centres in Korea using local skin temperatures. Indoor and Built Environment 26 (2017), 1155-1167.",Chungyoon Chun,2009.0,Autumn,Dwa,Monsoon-influenced hot-summer humid continental,Seoul,Senior center,Mixed Mode,66.0,0.0,24.5,76.1,13.0,55.0,Database 2
458,South Korea,0.47,62176,"Bae C., Lee H., Chun C. Predicting indoor thermal sensation for the elderly in welfare centres in Korea using local skin temperatures. Indoor and Built Environment 26 (2017), 1155-1167.",Chungyoon Chun,2009.0,Autumn,Dwa,Monsoon-influenced hot-summer humid continental,Seoul,Senior center,Mixed Mode,66.0,2.0,24.5,76.1,13.0,55.0,Database 2
459,South Korea,0.73,62177,"Bae C., Lee H., Chun C. Predicting indoor thermal sensation for the elderly in welfare centres in Korea using local skin temperatures. Indoor and Built Environment 26 (2017), 1155-1167.",Chungyoon Chun,2009.0,Autumn,Dwa,Monsoon-influenced hot-summer humid continental,Seoul,Senior center,Mixed Mode,67.0,1.0,23.8,74.8,13.0,55.0,Database 2
460,South Korea,0.62,62178,"Bae C., Lee H., Chun C. Predicting indoor thermal sensation for the elderly in welfare centres in Korea using local skin temperatures. Indoor and Built Environment 26 (2017), 1155-1167.",Chungyoon Chun,2009.0,Autumn,Dwa,Monsoon-influenced hot-summer humid continental,Seoul,Senior center,Mixed Mode,67.0,1.0,23.8,74.8,13.0,55.0,Database 2
461,South Korea,0.37,62179,"Bae C., Lee H., Chun C. Predicting indoor thermal sensation for the elderly in welfare centres in Korea using local skin temperatures. Indoor and Built Environment 26 (2017), 1155-1167.",Chungyoon Chun,2009.0,Autumn,Dwa,Monsoon-influenced hot-summer humid continental,Seoul,Senior center,Mixed Mode,67.0,1.0,24.5,76.1,13.0,55.0,Database 2
462,South Korea,0.37,62180,"Bae C., Lee H., Chun C. Predicting indoor thermal sensation for the elderly in welfare centres in Korea using local skin temperatures. Indoor and Built Environment 26 (2017), 1155-1167.",Chungyoon Chun,2009.0,Autumn,Dwa,Monsoon-influenced hot-summer humid continental,Seoul,Senior center,Mixed Mode,68.0,0.0,24.5,76.1,13.0,55.0,Database 2
463,South Korea,0.37,62181,"Bae C., Lee H., Chun C. Predicting indoor thermal sensation for the elderly in welfare centres in Korea using local skin temperatures. Indoor and Built Environment 26 (2017), 1155-1167.",Chungyoon Chun,2009.0,Autumn,Dwa,Monsoon-influenced hot-summer humid continental,Seoul,Senior center,Mixed Mode,71.0,1.0,23.8,74.8,13.0,55.0,Database 2
464,South Korea,0.36,62182,"Bae C., Lee H., Chun C. Predicting indoor thermal sensation for the elderly in welfare centres in Korea using local skin temperatures. Indoor and Built Environment 26 (2017), 1155-1167.",Chungyoon Chun,2009.0,Autumn,Dwa,Monsoon-influenced hot-summer humid continental,Seoul,Senior center,Mixed Mode,72.0,0.0,23.8,74.8,13.0,55.0,Database 2
465,South Korea,0.52,62183,"Bae C., Lee H., Chun C. Predicting indoor thermal sensation for the elderly in welfare centres in Korea using local skin temperatures. Indoor and Built Environment 26 (2017), 1155-1167.",Chungyoon Chun,2009.0,Autumn,Dwa,Monsoon-influenced hot-summer humid continental,Seoul,Senior center,Mixed Mode,72.0,0.0,24.5,76.1,13.0,55.0,Database 2
466,South Korea,0.52,62184,"Bae C., Lee H., Chun C. Predicting indoor thermal sensation for the elderly in welfare centres in Korea using local skin temperatures. Indoor and Built Environment 26 (2017), 1155-1167.",Chungyoon Chun,2009.0,Autumn,Dwa,Monsoon-influenced hot-summer humid continental,Seoul,Senior center,Mixed Mode,72.0,0.0,24.5,76.1,13.0,55.0,Database 2
467,South Korea,0.38,62185,"Bae C., Lee H., Chun C. Predicting indoor thermal sensation for the elderly in welfare centres in Korea using local skin temperatures. Indoor and Built Environment 26 (2017), 1155-1167.",Chungyoon Chun,2009.0,Autumn,Dwa,Monsoon-influenced hot-summer humid continental,Seoul,Senior center,Mixed Mode,72.0,1.0,24.5,76.1,13.0,55.0,Database 2
468,South Korea,0.73,62186,"Bae C., Lee H., Chun C. Predicting indoor thermal sensation for the elderly in welfare centres in Korea using local skin temperatures. Indoor and Built Environment 26 (2017), 1155-1167.",Chungyoon Chun,2009.0,Autumn,Dwa,Monsoon-influenced hot-summer humid continental,Seoul,Senior center,Mixed Mode,73.0,0.0,24.5,76.1,13.0,55.0,Database 2
469,South Korea,0.62,62187,"Bae C., Lee H., Chun C. Predicting indoor thermal sensation for the elderly in welfare centres in Korea using local skin temperatures. Indoor and Built Environment 26 (2017), 1155-1167.",Chungyoon Chun,2009.0,Autumn,Dwa,Monsoon-influenced hot-summer humid continental,Seoul,Senior center,Mixed Mode,73.0,0.0,24.5,76.1,13.0,55.0,Database 2
470,South Korea,0.62,62188,"Bae C., Lee H., Chun C. Predicting indoor thermal sensation for the elderly in welfare centres in Korea using local skin temperatures. Indoor and Built Environment 26 (2017), 1155-1167.",Chungyoon Chun,2009.0,Autumn,Dwa,Monsoon-influenced hot-summer humid continental,Seoul,Senior center,Mixed Mode,74.0,2.0,24.5,76.1,13.0,55.0,Database 2
471,South Korea,0.37,62189,"Bae C., Lee H., Chun C. Predicting indoor thermal sensation for the elderly in welfare centres in Korea using local skin temperatures. Indoor and Built Environment 26 (2017), 1155-1167.",Chungyoon Chun,2009.0,Autumn,Dwa,Monsoon-influenced hot-summer humid continental,Seoul,Senior center,Mixed Mode,74.0,0.0,24.5,76.1,13.0,55.0,Database 2
472,South Korea,0.37,62190,"Bae C., Lee H., Chun C. Predicting indoor thermal sensation for the elderly in welfare centres in Korea using local skin temperatures. Indoor and Built Environment 26 (2017), 1155-1167.",Chungyoon Chun,2009.0,Autumn,Dwa,Monsoon-influenced hot-summer humid continental,Seoul,Senior center,Mixed Mode,74.0,1.0,24.5,76.1,13.0,55.0,Database 2
473,South Korea,0.37,62191,"Bae C., Lee H., Chun C. Predicting indoor thermal sensation for the elderly in welfare centres in Korea using local skin temperatures. Indoor and Built Environment 26 (2017), 1155-1167.",Chungyoon Chun,2009.0,Autumn,Dwa,Monsoon-influenced hot-summer humid continental,Seoul,Senior center,Mixed Mode,75.0,0.0,24.5,76.1,13.0,55.0,Database 2
474,South Korea,0.73,62192,"Bae C., Lee H., Chun C. Predicting indoor thermal sensation for the elderly in welfare centres in Korea using local skin temperatures. Indoor and Built Environment 26 (2017), 1155-1167.",Chungyoon Chun,2009.0,Autumn,Dwa,Monsoon-influenced hot-summer humid continental,Seoul,Senior center,Mixed Mode,75.0,0.0,24.5,76.1,13.0,55.0,Database 2
475,South Korea,0.46,62193,"Bae C., Lee H., Chun C. Predicting indoor thermal sensation for the elderly in welfare centres in Korea using local skin temperatures. Indoor and Built Environment 26 (2017), 1155-1167.",Chungyoon Chun,2009.0,Autumn,Dwa,Monsoon-influenced hot-summer humid continental,Seoul,Senior center,Mixed Mode,76.0,1.0,24.5,76.1,13.0,55.0,Database 2
476,South Korea,0.48,62194,"Bae C., Lee H., Chun C. Predicting indoor thermal sensation for the elderly in welfare centres in Korea using local skin temperatures. Indoor and Built Environment 26 (2017), 1155-1167.",Chungyoon Chun,2009.0,Autumn,Dwa,Monsoon-influenced hot-summer humid continental,Seoul,Senior center,Mixed Mode,77.0,0.0,24.5,76.1,13.0,55.0,Database 2
477,South Korea,0.37,62195,"Bae C., Lee H., Chun C. Predicting indoor thermal sensation for the elderly in welfare centres in Korea using local skin temperatures. Indoor and Built Environment 26 (2017), 1155-1167.",Chungyoon Chun,2009.0,Autumn,Dwa,Monsoon-influenced hot-summer humid continental,Seoul,Senior center,Mixed Mode,77.0,1.0,24.5,76.1,13.0,55.0,Database 2
478,South Korea,0.62,62196,"Bae C., Lee H., Chun C. Predicting indoor thermal sensation for the elderly in welfare centres in Korea using local skin temperatures. Indoor and Built Environment 26 (2017), 1155-1167.",Chungyoon Chun,2009.0,Autumn,Dwa,Monsoon-influenced hot-summer humid continental,Seoul,Senior center,Mixed Mode,78.0,1.0,24.5,76.1,13.0,55.0,Database 2
479,South Korea,0.37,62197,"Bae C., Lee H., Chun C. Predicting indoor thermal sensation for the elderly in welfare centres in Korea using local skin temperatures. Indoor and Built Environment 26 (2017), 1155-1167.",Chungyoon Chun,2009.0,Autumn,Dwa,Monsoon-influenced hot-summer humid continental,Seoul,Senior center,Mixed Mode,78.0,2.0,24.5,76.1,13.0,55.0,Database 2
480,South Korea,0.51,62198,"Bae C., Lee H., Chun C. Predicting indoor thermal sensation for the elderly in welfare centres in Korea using local skin temperatures. Indoor and Built Environment 26 (2017), 1155-1167.",Chungyoon Chun,2009.0,Autumn,Dwa,Monsoon-influenced hot-summer humid continental,Seoul,Senior center,Mixed Mode,80.0,0.0,23.8,74.8,13.0,55.0,Database 2
481,South Korea,0.81,62199,"Bae C., Lee H., Chun C. Predicting indoor thermal sensation for the elderly in welfare centres in Korea using local skin temperatures. Indoor and Built Environment 26 (2017), 1155-1167.",Chungyoon Chun,2009.0,Autumn,Dwa,Monsoon-influenced hot-summer humid continental,Seoul,Senior center,Mixed Mode,80.0,0.0,23.8,74.8,13.0,55.0,Database 2
482,South Korea,0.83,62200,"Bae C., Lee H., Chun C. Predicting indoor thermal sensation for the elderly in welfare centres in Korea using local skin temperatures. Indoor and Built Environment 26 (2017), 1155-1167.",Chungyoon Chun,2009.0,Autumn,Dwa,Monsoon-influenced hot-summer humid continental,Seoul,Senior center,Mixed Mode,81.0,0.0,24.5,76.1,13.0,55.0,Database 2
483,South Korea,0.47,62201,"Bae C., Lee H., Chun C. Predicting indoor thermal sensation for the elderly in welfare centres in Korea using local skin temperatures. Indoor and Built Environment 26 (2017), 1155-1167.",Chungyoon Chun,2009.0,Autumn,Dwa,Monsoon-influenced hot-summer humid continental,Seoul,Senior center,Mixed Mode,83.0,0.0,24.5,76.1,13.0,55.0,Database 2
484,South Korea,0.75,62202,"Bae C., Lee H., Chun C. Predicting indoor thermal sensation for the elderly in welfare centres in Korea using local skin temperatures. Indoor and Built Environment 26 (2017), 1155-1167.",Chungyoon Chun,2009.0,Autumn,Dwa,Monsoon-influenced hot-summer humid continental,Seoul,Senior center,Mixed Mode,87.0,0.0,24.5,76.1,13.0,55.0,Database 2
485,South Korea,0.6,62203,"Bae C., Lee H., Chun C. Predicting indoor thermal sensation for the elderly in welfare centres in Korea using local skin temperatures. Indoor and Built Environment 26 (2017), 1155-1167.",Chungyoon Chun,2009.0,Autumn,Dwa,Monsoon-influenced hot-summer humid continental,Seoul,Senior center,Mixed Mode,65.0,2.0,26.0,78.8,13.0,55.0,Database 2
486,South Korea,0.73,62204,"Bae C., Lee H., Chun C. Predicting indoor thermal sensation for the elderly in welfare centres in Korea using local skin temperatures. Indoor and Built Environment 26 (2017), 1155-1167.",Chungyoon Chun,2009.0,Autumn,Dwa,Monsoon-influenced hot-summer humid continental,Seoul,Senior center,Mixed Mode,67.0,0.0,25.8,78.4,13.0,55.0,Database 2
487,South Korea,0.37,62205,"Bae C., Lee H., Chun C. Predicting indoor thermal sensation for the elderly in welfare centres in Korea using local skin temperatures. Indoor and Built Environment 26 (2017), 1155-1167.",Chungyoon Chun,2009.0,Autumn,Dwa,Monsoon-influenced hot-summer humid continental,Seoul,Senior center,Mixed Mode,70.0,1.0,26.6,79.9,13.0,55.0,Database 2
488,South Korea,0.6,62206,"Bae C., Lee H., Chun C. Predicting indoor thermal sensation for the elderly in welfare centres in Korea using local skin temperatures. Indoor and Built Environment 26 (2017), 1155-1167.",Chungyoon Chun,2009.0,Autumn,Dwa,Monsoon-influenced hot-summer humid continental,Seoul,Senior center,Mixed Mode,64.0,0.0,26.0,78.8,13.0,55.0,Database 2
489,South Korea,0.63,62207,"Bae C., Lee H., Chun C. Predicting indoor thermal sensation for the elderly in welfare centres in Korea using local skin temperatures. Indoor and Built Environment 26 (2017), 1155-1167.",Chungyoon Chun,2009.0,Autumn,Dwa,Monsoon-influenced hot-summer humid continental,Seoul,Senior center,Mixed Mode,73.0,1.0,26.7,80.1,13.0,55.0,Database 2
490,South Korea,0.62,62208,"Bae C., Lee H., Chun C. Predicting indoor thermal sensation for the elderly in welfare centres in Korea using local skin temperatures. Indoor and Built Environment 26 (2017), 1155-1167.",Chungyoon Chun,2009.0,Autumn,Dwa,Monsoon-influenced hot-summer humid continental,Seoul,Senior center,Mixed Mode,73.0,1.0,26.7,80.1,13.0,55.0,Database 2
491,South Korea,0.62,62209,"Bae C., Lee H., Chun C. Predicting indoor thermal sensation for the elderly in welfare centres in Korea using local skin temperatures. Indoor and Built Environment 26 (2017), 1155-1167.",Chungyoon Chun,2009.0,Autumn,Dwa,Monsoon-influenced hot-summer humid continental,Seoul,Senior center,Mixed Mode,74.0,1.0,26.7,80.1,13.0,55.0,Database 2
492,South Korea,0.47,62210,"Bae C., Lee H., Chun C. Predicting indoor thermal sensation for the elderly in welfare centres in Korea using local skin temperatures. Indoor and Built Environment 26 (2017), 1155-1167.",Chungyoon Chun,2009.0,Autumn,Dwa,Monsoon-influenced hot-summer humid continental,Seoul,Senior center,Mixed Mode,75.0,0.0,26.7,80.1,13.0,55.0,Database 2
493,South Korea,0.63,62211,"Bae C., Lee H., Chun C. Predicting indoor thermal sensation for the elderly in welfare centres in Korea using local skin temperatures. Indoor and Built Environment 26 (2017), 1155-1167.",Chungyoon Chun,2009.0,Autumn,Dwa,Monsoon-influenced hot-summer humid continental,Seoul,Senior center,Mixed Mode,75.0,1.0,26.7,80.1,13.0,55.0,Database 2
494,South Korea,0.47,62212,"Bae C., Lee H., Chun C. Predicting indoor thermal sensation for the elderly in welfare centres in Korea using local skin temperatures. Indoor and Built Environment 26 (2017), 1155-1167.",Chungyoon Chun,2009.0,Autumn,Dwa,Monsoon-influenced hot-summer humid continental,Seoul,Senior center,Mixed Mode,77.0,0.0,25.8,78.4,13.0,55.0,Database 2
495,South Korea,0.63,62213,"Bae C., Lee H., Chun C. Predicting indoor thermal sensation for the elderly in welfare centres in Korea using local skin temperatures. Indoor and Built Environment 26 (2017), 1155-1167.",Chungyoon Chun,2009.0,Autumn,Dwa,Monsoon-influenced hot-summer humid continental,Seoul,Senior center,Mixed Mode,78.0,0.0,26.7,80.1,13.0,55.0,Database 2
496,South Korea,0.52,62214,"Bae C., Lee H., Chun C. Predicting indoor thermal sensation for the elderly in welfare centres in Korea using local skin temperatures. Indoor and Built Environment 26 (2017), 1155-1167.",Chungyoon Chun,2009.0,Autumn,Dwa,Monsoon-influenced hot-summer humid continental,Seoul,Senior center,Mixed Mode,78.0,0.0,25.8,78.4,13.0,55.0,Database 2
497,South Korea,0.63,62215,"Bae C., Lee H., Chun C. Predicting indoor thermal sensation for the elderly in welfare centres in Korea using local skin temperatures. Indoor and Built Environment 26 (2017), 1155-1167.",Chungyoon Chun,2009.0,Autumn,Dwa,Monsoon-influenced hot-summer humid continental,Seoul,Senior center,Mixed Mode,81.0,0.0,26.7,80.1,13.0,55.0,Database 2
498,South Korea,0.48,62216,"Bae C., Lee H., Chun C. Predicting indoor thermal sensation for the elderly in welfare centres in Korea using local skin temperatures. Indoor and Built Environment 26 (2017), 1155-1167.",Chungyoon Chun,2009.0,Autumn,Dwa,Monsoon-influenced hot-summer humid continental,Seoul,Senior center,Mixed Mode,82.0,1.0,25.8,78.4,13.0,55.0,Database 2
499,South Korea,0.83,62217,"Bae C., Lee H., Chun C. Predicting indoor thermal sensation for the elderly in welfare centres in Korea using local skin temperatures. Indoor and Built Environment 26 (2017), 1155-1167.",Chungyoon Chun,2009.0,Autumn,Dwa,Monsoon-influenced hot-summer humid continental,Seoul,Senior center,Mixed Mode,82.0,0.0,25.8,78.4,13.0,55.0,Database 2
500,South Korea,0.6,62218,"Bae C., Lee H., Chun C. Predicting indoor thermal sensation for the elderly in welfare centres in Korea using local skin temperatures. Indoor and Built Environment 26 (2017), 1155-1167.",Chungyoon Chun,2009.0,Autumn,Dwa,Monsoon-influenced hot-summer humid continental,Seoul,Senior center,Mixed Mode,83.0,1.0,26.0,78.8,13.0,55.0,Database 2
501,South Korea,0.47,62219,"Bae C., Lee H., Chun C. Predicting indoor thermal sensation for the elderly in welfare centres in Korea using local skin temperatures. Indoor and Built Environment 26 (2017), 1155-1167.",Chungyoon Chun,2009.0,Autumn,Dwa,Monsoon-influenced hot-summer humid continental,Seoul,Senior center,Mixed Mode,86.0,0.0,26.0,78.8,13.0,55.0,Database 2
502,South Korea,0.62,62220,"Bae C., Lee H., Chun C. Predicting indoor thermal sensation for the elderly in welfare centres in Korea using local skin temperatures. Indoor and Built Environment 26 (2017), 1155-1167.",Chungyoon Chun,2009.0,Autumn,Dwa,Monsoon-influenced hot-summer humid continental,Seoul,Senior center,Mixed Mode,87.0,2.0,26.0,78.8,13.0,55.0,Database 2
503,South Korea,0.62,62221,"Bae C., Lee H., Chun C. Predicting indoor thermal sensation for the elderly in welfare centres in Korea using local skin temperatures. Indoor and Built Environment 26 (2017), 1155-1167.",Chungyoon Chun,2009.0,Autumn,Dwa,Monsoon-influenced hot-summer humid continental,Seoul,Senior center,Mixed Mode,88.0,2.0,26.0,78.8,13.0,55.0,Database 2
504,South Korea,0.73,62222,"Bae C., Lee H., Chun C. Predicting indoor thermal sensation for the elderly in welfare centres in Korea using local skin temperatures. Indoor and Built Environment 26 (2017), 1155-1167.",Chungyoon Chun,2009.0,Autumn,Dwa,Monsoon-influenced hot-summer humid continental,Seoul,Senior center,Mixed Mode,89.0,1.0,26.0,78.8,13.0,55.0,Database 2
