,Age,Sex,Air velocity (m/s),Air temperature (¡C),Radiant temperature (¡C),Relative humidity (%),Clo,Met,Outdoor monthly air temperature (¡C),Thermal sensation
86920,38,1,0.06,26.4,26.4,57.4,0.61,1.06,13.4,2
86921,45,1,0.21,26.3,26.6,58.5,0.47,1.06,13.4,0
86922,52,1,0.1,24.4,24.4,63.4,0.42,1.06,13.4,2
86923,38,2,0.13,26.4,28,60.5,0.33,1.13,13.4,0
86924,24,1,0.13,26.2,26.7,59.1,0.47,1.31,13.4,0
86925,38,1,0.09,22.6,22.6,59.8,0.54,1.35,13.4,-1
86926,38,1,0.15,23.4,22.9,55.1,0.46,1.08,13.4,0
86927,24,2,0.07,22.6,22.6,59.8,0.51,1.13,13.4,-1
86928,38,1,0.12,23.5,24.6,62,0.63,1.08,13.4,0
86929,24,1,0.15,23.4,22.9,55.1,0.46,1.12,13.4,2
86930,18,1,0.1,23.4,23,55.1,0.46,1.1,13.4,1
86931,24,2,0.08,22.8,24.3,58.6,0.41,1.06,13.4,0
86932,52,1,0.05,25.4,25.6,50.8,0.62,1.35,13.4,2
86933,38,1,0.12,23.5,24.6,62,0.46,1.16,13.4,0
86934,24,1,0.11,22.9,24.2,58.7,0.53,1.08,13.4,0
86935,31,2,0.08,22.4,22.6,61,0.31,1.19,13.4,0
86936,24,2,0.12,24.5,23.4,56.9,0.53,1.06,13.4,0
86937,24,2,1.88,25,25,56.1,0.48,1.13,13.4,-1
86938,60,1,0.06,25,25.7,56.1,0.47,1.28,13.4,1
86939,45,1,0.09,24.8,25.8,58.5,0.51,1.06,13.4,1
86940,31,1,0.1,24.8,25.8,58.5,0.47,1.2,13.4,-1
86941,45,1,0.13,24.8,24.8,58.5,0.46,1.11,13.4,0
86942,18,2,0.22,24.5,27.2,59.5,0.52,1.06,13.4,-1
86943,31,2,0.05,24.5,26.2,59.5,0.46,1.2,13.4,0
86944,31,1,0.11,23.2,26.2,63.8,0.47,1.35,13.4,-1
86945,60,1,0.16,23.3,25,62.5,0.47,1.29,13.4,1
86946,31,1,0.08,23.4,23.8,63.3,0.47,1.19,13.4,1
86947,38,1,0.13,21.5,22.4,62.4,0.47,1.13,13.4,-2
86948,31,2,0.21,22.2,22.2,60.8,0.63,1.29,13.4,0
86949,45,1,0.13,22.3,22.3,60.2,0.47,1.29,13.4,0
86950,52,1,0.19,22.1,21.9,60.7,0.8,1.16,13.4,-2
86951,31,2,0.02,23.6,25.6,44.3,0.38,1.06,13.4,-1
86952,31,2,0.25,22.5,22.8,59.7,0.44,1.35,13.4,0
86953,38,2,0.36,23.5,26.4,48,0.53,1.06,13.4,0
86954,38,1,0.14,23.5,23.5,57.2,0.4,1.29,13.4,1
86955,38,2,0.08,24.2,24.2,54.6,0.54,1.09,13.4,-1
86956,38,2,0.27,21.6,22.5,61.7,0.73,1.13,13.4,-2
86957,24,2,0.22,22.2,22.2,60.8,0.53,1.35,13.4,0
86958,52,1,0.17,22.3,26.7,49.9,0.54,1.17,13.4,1
86959,31,1,0.2,22.6,24.2,68.4,0.47,1.06,13.4,-1
86960,31,2,0.1,21.8,26.3,53.4,0.59,1.09,13.4,-2
86961,18,1,0.09,23.2,22,48.3,0.47,1.22,13.4,-1
86962,31,2,0.15,22.9,24.3,58.7,0.63,1.2,13.4,0
86963,24,2,0.05,23.4,23.6,47.3,0.44,1.13,13.4,2
86964,18,2,0.1,23.5,24.5,48.7,0.57,1.24,13.4,-2
86965,38,2,0.12,23.5,24.6,48.7,0.31,1.09,13.4,0
86966,38,1,0.1,23.2,23.2,59.7,0.57,1.16,13.4,0
86967,18,2,0.13,23.5,26.8,48.7,0.57,1.13,13.4,2
86968,60,2,0.11,24.5,24.5,45.5,0.93,1.06,13.4,-1
86969,38,1,0.21,22.8,23.1,49.8,0.47,1.2,13.4,-1
86970,60,1,0.16,24.3,22.4,44.6,0.47,1.28,13.4,-2
86971,31,2,0.12,23.6,22.3,54.7,0.53,1.11,13.4,-2
86972,31,2,0.17,23.6,24.3,54.7,0.44,1.06,13.4,-1
86973,18,2,0.14,23.6,24.3,54.7,0.57,1.2,13.4,0
86974,31,2,0.21,23.6,24.4,54.7,0.51,1.13,13.4,-1
86975,31,2,0.15,23.6,24.3,54.7,0.48,1.28,13.4,-1
86976,38,2,0.14,23.5,24.6,50,0.57,1.22,13.4,-1
86977,24,2,0.06,23.4,24.5,53.1,0.64,1.13,13.4,0
86978,38,1,0.1,22.5,23.9,52.8,0.47,1.31,13.4,-1
86979,24,2,0.07,23,23.4,53.3,0.38,1.13,13.4,1
86980,31,2,0.27,22.1,21.8,53,0.73,1.22,13.4,-1
86981,31,1,0.06,22.1,22.1,53,0.47,1.28,13.4,0
86982,31,2,0.14,22.7,23.8,54.4,0.57,1.06,13.4,-2
86983,24,2,0.05,24.3,25.5,48.3,0.64,1.13,13.4,0
86984,38,1,0.04,22.9,24.5,50.6,0.58,1.38,13.4,1
86985,31,1,0.15,23.2,23.9,49,0.47,1.37,13.4,1
86986,31,1,0.16,23.4,23.9,50.5,0.47,1.37,13.4,0
86988,24,2,0.21,23.5,24.6,48.7,0.31,1.22,13.4,0
86989,31,2,0.1,22.5,23.9,52.8,0.44,1.35,13.4,0
86990,24,1,0.22,24.5,26.4,67.6,0.55,1.06,13.4,-1
86991,24,2,0.08,23.5,23.5,49.3,0.69,1.06,13.4,0
86992,38,2,0.17,22.4,23.6,52,0.44,1.13,13.4,0
86993,31,1,0.1,22.4,22.6,52,0.47,1.06,13.4,-1
86994,24,2,0.07,22.4,24.4,52,0.73,1.13,13.4,-2
86995,24,2,0.14,23.5,24,50,0.57,1.2,13.4,1
86996,24,2,0.08,23.8,24.6,47.7,0.53,1.13,13.4,0
86997,24,2,0.03,22.8,23.7,50.4,0.38,1.06,13.4,-1
86998,18,2,0.07,25.2,25.9,52.5,0.44,1.18,13.4,0
86999,31,2,0.09,24.3,25.7,47.7,0.54,1.13,13.4,1
87000,31,2,0.08,24.4,26.7,46.6,0.38,1.06,13.4,0
87001,38,2,0.04,24.2,25.5,45.1,0.53,1.35,13.4,0
87002,24,2,0.25,22.5,24.5,50.1,0.64,1.06,13.4,-1
87003,24,2,0.1,24,24,44.9,0.44,1.44,13.4,0
87004,31,1,0.14,25.2,24.5,57.5,0.55,1.17,13.4,-1
87005,24,2,0.05,24.1,23.9,61.8,0.33,1.06,13.4,1
87006,18,2,0.12,24.1,24.3,61.2,0.54,1.06,13.4,0
87007,24,2,0.05,24.1,23.9,61.8,0.41,1.08,13.4,0
87008,24,2,0.12,25.2,24.8,55.6,0.52,1.54,13.4,0
87009,18,2,0.08,24.1,23.9,61.8,0.41,1.49,13.4,0
87010,31,1,0.26,25.4,27.7,55.2,0.49,1.17,13.4,1
87011,24,1,0.1,24.3,23.3,60.7,0.47,1.13,13.4,-1
87012,31,1,0.16,23.4,23.6,65.4,0.42,1.35,13.4,-1
87013,24,1,0.09,24.1,23.5,63.2,0.57,1.13,13.4,0
87014,24,2,0.05,23.9,27.5,64.4,0.41,1.13,13.4,0
87015,24,2,0.1,23.4,23.6,64.7,0.46,1.06,13.4,0
87016,45,1,0.05,23.9,27.5,64.4,0.51,1.17,13.4,0
87017,45,1,0.17,23.2,23.2,68.1,0.49,1.28,13.4,0
87018,24,1,0.07,24.1,25.8,63.2,0.45,1.18,13.4,0
87019,31,1,0.09,24.3,25.3,63.4,0.43,1.49,13.4,1
87020,45,1,0.08,24.3,25.3,63.4,0.43,1.1,13.4,0
87021,24,2,0.16,25.2,25,58.8,0.31,1.06,13.4,0
87022,31,1,0.1,23.7,26,65,0.58,1.28,13.4,0
87023,52,2,0.18,25.6,27.1,56.6,0.43,1.15,13.4,0
87024,18,2,0.1,23.4,23.6,64.7,0.72,1.08,13.4,-1
87025,24,2,0.13,23.2,23.7,56.2,0.46,1.13,13.4,-2
87026,18,1,1.11,27,29.7,61.6,0.43,1.06,13.4,-2
87027,24,1,0.15,24.3,25.5,63.4,0.47,1.19,13.4,1
87028,24,1,0.3,28.2,28.2,60.7,0.47,1.19,13.4,2
87029,38,2,0.07,25.8,26.5,56.2,0.31,1.06,13.4,0
87030,60,1,0.15,21.7,23.1,58.9,0.47,1.06,13.4,-1
87031,38,1,0.38,23.2,26.9,62.4,0.55,1.2,13.4,0
87032,31,1,0.18,21.7,23.2,58.9,0.47,1.13,13.4,1
87033,60,1,0.11,25,25,58,0.39,1.35,13.4,1
87034,38,1,0.08,21.7,22.9,58.9,0.5,1.06,13.4,0
87035,60,1,0.2,22.1,22.4,57.9,0.5,1.17,13.4,1
87036,31,1,0.05,25.1,24.9,56.2,0.47,1.06,13.4,0
87037,24,2,0.13,22.5,22.1,55.5,0.44,1.06,13.4,0
87038,38,1,0.05,25.1,24.9,56.2,0.55,1.09,13.4,1
87039,24,1,0.17,27,27.2,62.9,0.47,1.09,13.4,1
87040,45,2,0.14,22.5,22,55.5,0.43,1.37,13.4,0
87041,24,2,0.06,24.2,24.7,58.6,0.53,1.06,13.4,0
87042,31,2,0.12,25,25.7,57.3,0.64,1.13,13.4,0
87043,24,2,0.22,25.7,24.6,53.6,0.38,1.65,13.4,0
87044,52,2,0.13,22,21.1,55,0.53,1.48,13.4,2
87045,38,2,0.75,25.4,26.8,54.5,0.51,1.13,13.4,-1
87046,31,1,0.3,22.5,20.4,52.8,0.74,1.28,13.4,2
87047,24,1,0.07,24.8,25.2,58.5,0.55,1.2,13.4,0
87048,31,1,0.11,22.1,22.3,57.9,0.47,1.35,13.4,1
87049,31,1,0.05,25,25,54.8,0.47,1.13,13.4,1
87050,38,1,0.06,24.2,24.2,57.2,0.47,1.37,13.4,0
87051,31,1,0.16,22.2,22.2,53.8,0.42,1.4,13.4,0
87052,31,2,0.12,22.2,21.8,53.8,0.54,1.06,13.4,-1
87053,38,2,0.17,22.5,28.1,58.3,0.52,1.18,13.4,-1
87054,31,2,0.19,22.6,28.2,56.3,0.46,1.13,13.4,0
87055,24,1,0.13,22.6,27.5,56.3,0.51,1.2,13.4,2
87056,38,2,0.1,22.8,23.2,61.4,0.48,1.06,13.4,0
87057,31,1,0.07,24.4,24.6,57.4,0.55,1.06,13.4,1
87058,18,2,0.14,22.6,27.6,56.3,0.56,1.13,13.4,1
87059,38,2,0.07,23.3,23.7,66,0.47,1.13,13.4,-1
87060,24,1,0.11,22.6,23.2,58.4,0.43,1.2,13.4,0
87061,52,1,0.1,22.6,23.2,57.7,0.78,1.06,13.4,-2
87062,52,2,0.06,23.3,23.7,66,0.8,1.06,13.4,-1
87063,24,2,0.13,22.6,23.3,57.7,0.79,1.08,13.4,1
87064,45,1,0.18,24.8,26.6,60.4,0.47,1.13,13.4,0
87065,24,1,0.16,26.5,27.7,60.6,0.4,1.13,13.4,0
87066,24,2,0.05,26.4,27.9,59.2,0.32,1.06,13.4,2
87068,38,1,0.12,26.4,28.4,59.2,0.63,1.51,13.4,2
87069,18,2,0.13,25.3,24.4,55.7,0.49,1.08,13.4,0
87070,24,2,0.15,23.7,23.7,62.9,0.51,1.2,13.4,0
87071,31,2,0.08,23.7,23.7,62.9,0.31,1.17,13.4,1
87072,38,1,0.1,23.7,23.7,62.9,0.47,3.41,13.4,2
87073,24,2,0.11,25.7,26.5,57.4,0.75,1.18,13.4,1
87074,60,1,0.12,25.7,26.6,57.4,0.47,1.22,13.4,0
87075,31,2,0.13,25.3,24.4,55.7,0.46,1.08,13.4,0
87076,60,1,0.43,25.3,26,56.3,0.47,1.06,13.4,1
87077,24,1,0.16,24.3,24.1,58.7,0.66,1.13,13.4,1
87078,24,2,0.26,24.3,24,58.7,0.41,1.06,13.4,0
87079,52,1,0.15,27,25.4,53.6,0.62,1.2,13.4,1
87080,24,2,0.2,25.5,24.7,58.4,0.52,1.06,13.4,0
87081,24,1,0.22,22.5,23,53.5,0.47,1.17,13.4,-1
87082,38,2,0.19,22.7,22.7,54.4,0.69,1.13,13.4,-2
87083,18,2,0.08,23.3,24.3,53.7,0.41,1.06,13.4,-1
87084,18,1,0.2,23.9,23.6,55,0.47,1.06,13.4,1
87085,24,2,0.09,22,24,56.4,0.53,1.13,13.4,-1
87086,24,2,0.06,23,24.4,53.3,0.41,1.19,13.4,-1
87087,24,2,0.06,23,23,53.3,0.33,1.06,13.4,0
87088,45,1,0.18,22.8,25.8,54.5,0.47,1.25,13.4,0
87089,45,1,0.13,21,21.7,58.9,0.49,1.07,13.4,-1
87090,45,1,0.09,22,24,56.4,0.51,1.08,13.4,0
87091,31,1,0.22,22.5,23,53.5,0.58,1.06,13.4,-2
87092,38,2,0.13,22.3,24.3,58.1,0.7,1.71,13.4,-2
87093,24,1,0.14,23.3,22.6,57,0.43,1.13,13.4,0
87094,18,1,0.22,24.6,24.9,56.3,0.46,1.71,13.4,2
87095,18,2,0.14,23.9,24.8,58.3,0.43,1.09,13.4,0
87096,31,1,0.18,24.8,25.3,61.8,0.55,1.06,13.4,0
87097,24,1,0.25,24.5,23.9,61.5,0.47,1.13,13.4,1
87098,31,1,0.1,24,23.8,65.9,0.47,1.13,13.4,-1
87099,24,1,0.13,24.2,24.2,63.3,0.57,1.09,13.4,0
87100,24,1,0.07,23.3,23.3,61.1,0.47,1.36,13.4,0
87101,24,2,0.16,23.4,24.4,61.9,0.52,1.29,13.4,0
87102,31,2,0.14,23,23,56,0.48,1.29,13.4,0
87103,24,2,0.1,22.5,22.1,55.5,0.33,1.06,13.4,-1
87104,38,2,0.04,25.9,26.4,54.4,0.31,1.28,13.4,1
87105,31,2,0.11,22.5,22.1,55.5,0.49,1.06,13.4,0
87106,31,2,0.12,22,22,67.2,0.32,1.06,13.4,-1
87108,24,2,0.05,21.1,24.2,68,0.62,1.06,13.4,-1
87110,18,1,0.06,21.7,24,62.5,0.59,1.11,13.4,0
87111,18,2,0.1,23.6,23,49.4,0.64,1.35,13.4,0
87112,31,2,0.11,23.6,23,49.4,0.48,1.06,13.4,-1
87113,24,2,0.12,22.6,23.5,52.9,0.38,1.24,13.4,-1
87114,24,2,0.12,23.9,22.6,48.5,0.64,1.06,13.4,-1
87115,31,2,0.15,23.6,22.9,49.4,0.51,1.06,13.4,0
87116,52,1,0.14,22.6,23.5,52.9,0.47,1.17,13.4,0
87117,24,2,0.11,23,23.4,53.3,0.31,1.22,13.4,-1
87118,52,1,0.2,23.2,22.4,50.9,0.47,1.11,13.4,0
87119,31,1,0.15,22.5,22.5,51.4,0.47,1.2,13.4,1
87120,31,2,0.14,22.1,23.9,51,0.57,1.13,13.4,-2
87121,38,2,0.15,24,23.5,48.6,0.44,1.06,13.4,-1
87122,52,2,0.11,25,26.5,52.9,0.51,1.08,13.4,0
87123,18,2,0.21,25,26.9,52.9,0.57,1.29,13.4,2
87124,38,2,0.2,25,26.8,52.9,0.51,1.35,13.4,1
87125,60,1,0.11,25.7,25.1,49.9,0.47,1.28,13.4,0
87126,18,1,0.16,25.2,23.8,51.8,0.47,1.2,13.4,0
87127,38,1,0.12,24.5,24.3,54.3,0.47,1.28,13.4,0
87128,18,2,0.17,25.6,28.5,51,0.31,1.17,13.4,0
87129,60,2,0.07,26.8,24.4,47.6,0.69,1.06,13.4,2
87130,38,1,0.13,22,22.2,59.9,0.62,1.13,13.4,-2
87131,38,2,0.1,23.8,23.2,58.2,0.54,1.35,13.4,-2
87132,52,1,0.14,23.2,23.2,60.4,0.65,1.13,13.4,0
87133,31,1,0.13,23.4,23.4,49.8,0.47,1.06,13.4,-1
87134,24,2,0.12,23.2,22.6,50.9,0.79,1.13,13.4,-2
87135,31,2,0.11,23.6,24.2,50.7,0.53,1.17,13.4,0
87136,38,2,0.1,23.6,24.2,50.7,0.54,1.06,13.4,-1
87137,38,2,0.13,23.6,24.3,50.7,0.31,1.06,13.4,-1
87138,38,2,0.12,23.6,24.3,50.1,0.56,1.13,13.4,-2
87139,38,2,0.15,21.9,22.1,52.8,0.31,1.13,13.4,-2
87140,31,2,0.13,24.8,25.3,60.4,0.57,1.06,13.4,2
87141,38,1,0.13,23.5,23.5,57.9,0.47,1.06,13.4,-1
87142,31,2,0.07,23.8,24.2,58.2,0.57,1.31,13.4,1
87143,38,1,0.15,23.5,23,57.9,0.47,1.13,13.4,-2
87144,24,2,0.12,23.5,24.6,57.2,0.38,1.28,13.4,-1
87145,38,1,0.12,24.6,25.9,54.4,0.58,1.17,13.4,2
87146,31,2,0.11,23.3,24.8,58.4,0.57,1.06,13.4,0
87147,31,1,0.07,24,24.4,55.7,0.47,1.28,13.4,0
87148,24,2,0.15,23.8,22.4,47.7,0.79,1.06,13.4,0
87149,38,2,0.11,23.5,22.9,50,0.79,1.06,13.4,-1
87150,24,2,0.25,25.7,25.4,48.1,0.58,1.06,13.4,0
87151,24,1,0.14,24.5,25.4,56.9,0.47,1.26,13.4,0
87152,38,2,0.11,22.3,24.2,60.2,0.44,1.06,13.4,1
87153,31,2,0.1,23.2,23.8,56.2,0.53,1.13,13.4,0
87154,60,1,0.13,23.3,26,49.1,0.42,1.37,13.4,-1
87155,31,2,0.12,23.2,26,49,0.54,1.35,13.4,0
87156,52,1,0.15,24.3,25,64,0.54,1.06,13.4,0
87158,31,2,0.24,24.1,24.9,41.3,0.38,1.24,13.4,-1
87159,31,2,0.17,23.8,24.8,64.3,0.52,1.28,13.4,0
87160,45,1,0.12,22.1,21.9,53,0.5,1.25,13.4,-1
87161,38,2,0.08,25.9,28,51.3,0.44,1.2,13.4,1
87162,24,2,0.2,25.3,29.7,48.9,0.44,1.06,13.4,1
87164,18,2,0.14,21.9,22.4,55.6,1.01,1.13,13.4,-1
87165,60,2,0.08,24.9,26.4,50.9,0.54,1.2,13.4,1
87166,18,2,0.08,24.9,26.4,50.9,0.44,1.2,13.4,0
87167,18,2,0.13,21.9,24.6,55.6,0.89,1.13,13.4,-2
87168,38,2,0.03,26,28.7,44.9,0.51,1.28,13.4,2
87169,52,1,0.07,23.3,25.3,46.5,0.54,1.16,13.4,1
87170,31,2,0.17,23.3,26,46.5,0.31,1.19,13.4,-1
87171,31,2,0.2,23.1,27.3,44.3,0.38,1.13,13.4,0
87172,38,2,0.1,22.4,24,58.2,0.44,1.35,13.4,0
87173,52,1,0.3,24.5,24.8,50.5,0.65,1.44,13.4,0
87174,38,1,0.03,23.3,23.6,55.7,0.57,1.4,13.4,0
87175,18,2,0.24,21.9,21.9,56.3,1.01,1.06,13.4,0
87176,31,1,0.18,26.4,27.9,69.6,0.55,1.06,13.4,1
87177,38,2,0.15,23.5,22.8,46.7,0.51,1.36,13.4,0
87178,31,2,0.1,23,23.8,58.8,0.59,1.35,13.4,-1
87179,52,1,0.12,23,23.9,58.8,0.54,1.22,13.4,-1
87180,38,2,0.12,23.5,24.4,46.1,0.53,1.06,13.4,0
87181,38,2,0.1,24.5,23.3,55.6,0.44,1.29,13.4,0
87182,31,2,0.12,24.5,23,50.5,0.38,1.06,13.4,-1
87183,38,1,0.14,22.3,24.4,67.4,0.47,1.24,13.4,0
87184,52,1,0.14,24.1,24.1,65.3,0.47,1.19,13.4,-1
87185,38,1,0.07,24.3,25,56.7,0.47,1.39,13.4,0
87186,60,2,0.1,24.1,23.7,65.3,0.54,1.06,13.4,0
87188,31,2,0.13,22.5,21.2,52.1,0.44,1.35,13.4,0
87189,52,1,0.11,22.9,22.9,53.2,0.78,1.09,13.4,-2
87190,38,2,0.08,22.5,22.9,58.3,0.46,1.2,13.4,-1
87227,38,1,0.06,23.9,23.9,56.9,0.69,1.06,13.4,1
87228,38,1,0.13,22.5,24.1,66.1,0.75,1.2,13.4,0
87229,24,1,0.09,22.5,23.9,66.1,0.64,1.06,13.4,0
87230,52,1,0.08,22.3,22.9,67.4,0.67,1.13,13.4,-1
87231,24,1,0.06,23.4,23.4,59.2,0.64,1.07,13.4,1
87232,31,1,0.06,23.4,23.4,59.2,0.74,1.06,13.4,1
87233,24,2,0.06,23.4,23.2,57.1,0.53,1.06,13.4,0
87234,31,2,0.06,23.5,23.1,56.6,0.61,1.06,13.4,-1
87235,31,1,0.09,24.1,23.5,54.5,0.67,1.09,13.4,0
87236,31,1,0.11,23.6,23.6,57.3,0.64,1.31,13.4,-1
87237,24,2,0.05,23.3,23.6,57.7,0.53,1.06,13.4,2
87238,45,1,0.15,24.5,24.3,37.7,0.64,1.26,13.4,0
87239,24,1,0.06,23.4,23.4,59.2,0.64,1.13,13.4,0
87240,38,1,0.08,23.7,23.7,56.8,0.62,1.28,13.4,-1
87241,24,1,0.08,24,23.6,56.4,0.69,1.13,13.4,0
87242,24,2,0.11,22.8,23.2,59.3,0.45,1.06,13.4,0
87243,52,1,0.07,24.9,24.9,57.3,0.67,1.36,13.4,0
87244,38,1,0.11,25.4,25.6,55.2,0.83,1.16,13.4,2
87245,24,1,0.09,24.8,24.8,57.8,0.69,1.2,13.4,1
87246,24,2,0.07,25.8,25.6,53.7,0.47,1.13,13.4,0
87247,24,1,0.08,24.8,24.8,57.8,0.67,1.06,13.4,2
87248,31,1,0.06,25.5,26.6,55.3,0.64,1.17,13.4,2
87249,52,1,0.25,24.7,24.7,58.4,0.64,1.06,13.4,0
87250,31,1,0.09,26,26.8,54.5,0.64,1.36,13.4,2
87251,52,1,0.22,23.8,24.9,60.9,0.79,1.2,13.4,2
87252,24,1,0.07,25.5,26.1,54.6,0.69,1.06,13.4,2
87253,52,1,0.14,24.4,24.6,52.2,0.73,1.2,13.4,-1
87254,31,1,0.08,24.4,25.6,53.5,0.64,1.13,13.4,2
87255,60,1,0.06,24.7,24.2,55.1,0.64,1.34,13.4,0
87256,24,1,0.06,24.6,25.5,53.7,0.64,1.06,13.4,0
87257,52,1,0.16,25.4,26.4,53.9,0.67,1.06,13.4,1
87258,45,1,0.14,25.4,26.3,51.4,0.83,1.13,13.4,1
87259,24,2,0.05,24.8,25.1,53.9,0.48,1.06,13.4,1
87260,38,1,0.11,25.6,25.6,51,0.64,1.2,13.4,1
87261,31,1,0.05,25.1,25.4,54.9,0.64,1.06,13.4,2
87262,38,1,0.21,24.7,25.5,55.1,0.64,1.13,13.4,1
87263,31,2,0.06,25.3,25.5,53.2,0.5,1.06,13.4,1
87264,18,2,0.13,26,25.6,51.4,0.43,1.52,13.4,1
87265,31,1,0.03,26.2,26.7,35,0.98,1.24,13.4,1
87266,31,1,0.11,21.8,22.9,40.6,0.62,1.06,13.4,0
87267,24,2,0.06,26.4,26.9,32.1,0.45,1.13,13.4,2
87268,31,2,0.09,23.4,23,37.3,0.65,1.37,13.4,-1
87269,31,1,0.07,26.4,26.6,32.6,0.79,1.04,13.4,1
87270,38,1,0.1,26.4,26.6,33.7,0.75,1.33,13.4,2
87271,24,1,0.15,24.4,26,35.2,0.69,1.06,13.4,1
87272,38,1,0.06,21.5,21.5,39.5,0.62,1.13,13.4,1
87273,24,1,0.09,24.5,25.7,34.8,0.69,1.11,13.4,0
87274,31,1,0.09,24.8,25.4,34.7,0.69,1.2,13.4,0
87275,31,1,0.11,24.4,26.1,30.7,0.73,1.22,13.4,1
87276,45,1,0.09,23.7,25.1,35.9,0.67,1.13,13.4,0
87277,45,1,0.07,24.3,25.8,32.8,0.69,1.09,13.4,1
87278,24,2,0.03,22.1,24.2,34.7,0.27,1.06,13.4,1
87279,38,2,0.06,23.4,23.9,41,0.37,1.18,13.4,-1
87280,38,1,0.09,22.4,22.6,35.2,0.78,1.06,13.4,0
87281,31,1,0.15,22,22.2,36.4,0.79,1.17,13.4,0
87282,18,1,0.26,23.4,24.8,30.8,0.79,1.06,13.4,-1
87283,24,2,0.06,22.7,23.2,30.8,0.75,1.25,13.4,0
87284,31,1,0.18,22.7,23.9,29.6,0.69,1.13,13.4,0
87285,45,1,0.05,21,21.8,35.4,0.85,1.32,13.4,0
87286,24,2,0.07,23.1,24.4,29.1,0.57,1.06,13.4,0
87287,31,1,0.08,21.8,21.6,34.2,0.73,1.13,13.4,0
87288,38,1,0.08,21.9,22.9,36.2,0.85,1.06,13.4,0
87289,38,1,0.11,22.8,25.1,34,0.85,1.13,13.4,1
87290,24,1,0.05,22,22.8,35.8,0.75,1.09,13.4,0
87291,60,1,0.05,22.5,23.2,34.1,0.8,1.06,13.4,0
87292,24,1,0.05,23.4,24.4,32.5,0.89,1.06,13.4,0
87293,31,1,0.06,22.5,23.7,34.7,0.8,1.13,13.4,0
87294,38,1,0.12,23,23.2,33.7,0.85,1.06,13.4,1
87295,31,1,0.12,23.1,23.1,34.4,0.74,1.06,13.4,-1
87296,24,1,0.05,22.7,23,36.9,0.74,1.06,13.4,-1
87297,45,2,0.06,23.6,24,45.6,0.56,1.22,13.4,0
87298,31,1,0.05,21.7,22.5,49.8,0.73,1.13,13.4,0
87299,24,1,0.1,21.5,22.7,50.9,0.91,1.25,13.4,1
87300,38,1,0.19,23.5,24,44.2,0.91,1.06,13.4,-1
87301,24,1,0.07,22.4,22.8,48,0.73,1.28,13.4,1
87302,38,1,0.07,22.1,23,47.6,0.69,1.09,13.4,0
87303,24,1,0.11,23.5,23.9,44.2,0.75,1.29,13.4,0
87304,52,1,0.06,23,23.9,43.6,0.85,1.06,13.4,0
87305,38,1,0.13,23.4,24.5,41.6,0.79,1.06,13.4,-1
87306,38,1,0.09,22.8,22.8,45.2,0.79,1.06,13.4,0
87307,52,1,0.07,21.5,22.8,46.8,0.79,1.13,13.4,0
87308,31,1,0.06,23.3,26.5,43.3,0.79,1.06,13.4,1
87309,52,1,0.05,22.7,22.9,42.5,0.73,1.2,13.4,0
87310,31,1,0.08,23.9,23.9,38.6,0.66,1.06,13.4,2
87311,45,1,0.13,24.6,24.2,37.3,0.69,1.06,13.4,1
87312,31,2,0.14,23.2,23.2,40.7,0.4,1.11,13.4,1
87313,24,1,0.15,24.5,24.5,37.1,0.73,1.06,13.4,0
87314,18,2,0.17,23.3,23.3,40.8,0.81,1.14,13.4,0
87315,38,1,0.11,24.4,24.6,36.4,0.69,1.06,13.4,0
87316,38,1,0.12,23.3,23.3,40.8,0.84,1.13,13.4,0
87317,52,1,0.07,23.6,23.4,37.6,0.74,1.28,13.4,-1
87318,38,1,0.06,22.9,24,40.3,0.79,1.06,13.4,0
87319,31,1,0.1,22.9,23.5,40.3,0.79,1.09,13.4,-1
87320,38,1,0.09,22.2,23.8,43.1,0.78,1.06,13.4,-1
87321,24,1,0.06,23,23.2,41,0.74,1.36,13.4,1
87322,38,1,0.07,23,23.2,41,1.14,1.13,13.4,0
87323,18,2,0.06,22.3,22.1,43.9,0.4,1.28,13.4,-1
87324,24,1,0.05,25.6,26.3,34.2,0.69,1.06,13.4,2
87325,24,2,0.16,22.8,24.5,42,0.43,1.11,13.4,0
87326,31,1,0.06,25.3,25.7,34.9,0.69,1.06,13.4,1
87327,31,1,0.07,25.1,26,35.1,0.83,1.09,13.4,0
87328,52,1,0.12,23.2,23.4,38.8,0.74,1.06,13.4,0
87329,31,2,0.12,23.2,23.4,38.8,0.61,1.33,13.4,0
87330,38,1,0.1,22.8,23.6,40.7,0.73,1.06,13.4,0
87331,31,1,0.26,24.9,24.9,34.3,0.73,1.2,13.4,0
87332,31,1,0.07,25,24.1,32.7,0.67,1.13,13.4,0
87333,24,2,0.06,23.2,22.1,41.3,0.57,1.11,13.4,0
87334,60,2,0.05,21.7,22,36.6,0.45,1.13,13.4,-1
87335,38,1,0.08,21,22.7,45.5,0.79,1.24,13.4,1
87336,24,2,0.05,23,23.2,41.7,0.45,1.13,13.4,0
87337,31,1,0.06,22.3,22.7,44.5,0.74,1.13,13.4,0
87338,24,1,0.12,22,22,44.8,0.69,1.06,13.4,-1
87339,24,1,0.13,22.2,23.8,43.8,0.79,1.06,13.4,1
87340,24,2,0.06,21.7,22.2,45.7,0.53,1.2,13.4,-2
87341,24,2,0.03,23.8,24.1,37.3,0.53,1.18,13.4,-1
