,Age,Sex,Air velocity (m/s),Air temperature (¡C),Radiant temperature (¡C),Relative humidity (%),Clo,Met,Outdoor monthly air temperature (¡C),Thermal sensation
101656,31,1,0.28,28.2,28.2,82.7,0.24,1.13,13.4,0
101657,31,1,0.28,28.2,28.2,82.7,0.09,1.17,13.4,-1
101658,31,1,0.48,28,28.4,83.3,0.05,1.01,13.4,-1
101659,31,2,0.48,28,28.4,83.3,0.33,1,13.4,0
101661,31,1,0.3,28.2,28.3,82,0.24,1.12,13.4,0
101662,31,2,0.3,28.2,28.3,82,0.31,1.63,13.4,0
101663,31,1,0.3,28.2,28.3,82,0.2,1.85,13.4,1
101664,31,2,0.3,28.2,28.3,82,0.25,1.39,13.4,0
101665,31,1,0.5,28.4,28.7,79.3,0.05,1.17,13.4,0
101666,31,2,0.08,28.8,29.3,74.2,0.34,1.16,13.4,2
101667,31,2,0.08,28.8,29.3,74.2,0.31,1.05,13.4,0
101668,31,2,0.08,28.8,29.3,74.2,0.34,1.17,13.4,1
101669,31,2,0.15,28.8,29.2,74.9,0.21,1.51,13.4,2
101670,31,1,0.15,28.8,29.2,74.9,0.07,1.39,13.4,1
101671,31,2,0.12,28.9,29.2,66.7,0.34,1.05,13.4,0
101672,31,2,0.2,28.9,29.6,66.7,0.21,1.02,13.4,0
101673,31,1,0.2,28.9,29.6,66.7,0.24,1.12,13.4,2
101674,31,2,0.2,28.9,29.6,66.7,0.34,1.16,13.4,1
101675,31,2,0.2,28.9,29.6,66.7,0.21,0.94,13.4,0
101676,31,1,0.1,29.6,29.9,70.2,0.07,0.99,13.4,0
101677,31,2,0.1,29.6,29.9,70.2,0.46,1.32,13.4,0
101678,31,2,0.1,29.6,29.9,70.2,0.46,1.34,13.4,0
101679,31,1,0.1,29.6,29.9,70.2,0.2,1.13,13.4,0
101680,31,1,0.08,29.2,29.6,71.2,0.24,1.06,13.4,0
101681,31,1,0.08,29.2,29.6,71.2,0.09,1.06,13.4,0
101682,31,1,0.08,29.2,29.6,71.2,0.05,1.1,13.4,1
101683,31,2,0.18,29.8,30.1,69.1,0.36,0.95,13.4,2
101684,31,2,0.18,29.8,30.1,69.1,0.35,0.99,13.4,0
101685,31,1,0.23,28.8,29.4,75.5,0.1,1.33,13.4,0
101686,31,2,0.23,28.8,29.4,75.5,0.22,1.32,13.4,0
101687,31,2,0.12,29.6,29.8,70.2,0.36,1.12,13.4,1
101688,31,1,0.12,29.6,29.8,70.2,0.07,0.91,13.4,1
101689,31,2,0.32,29.8,30,67.3,0.21,1.25,13.4,2
101690,31,2,0.21,29.8,30,61.9,0.34,1.45,13.4,0
101691,31,2,0.32,29.8,30,61.9,0.21,1.45,13.4,0
101692,31,1,0.32,29.8,30,61.9,0.2,1.36,13.4,0
101693,31,2,0.32,29.8,30,61.9,0.34,1.02,13.4,2
101694,31,1,0.17,29.8,31.6,74.1,0.2,1.15,13.4,0
101695,31,2,0.17,29.8,30.5,74.1,0.35,1.15,13.4,1
101696,31,2,0.11,29.3,29.8,73.2,0.32,1.06,13.4,1
101697,31,2,0.17,29.3,29.8,73.2,0.37,1.2,13.4,0
101698,31,2,0.17,29.3,29.8,73.2,0.21,1.27,13.4,-1
101699,31,2,0.45,29.2,30,73.8,0.33,1.02,13.4,0
101700,31,2,0.45,29.2,30,73.8,0.35,1,13.4,0
101701,31,1,0.15,28.1,28.8,80.6,0.2,1.15,13.4,1
101702,31,2,0.15,28.1,28.8,80.6,0.36,1.14,13.4,0
101703,31,1,0.15,28.1,28.8,79.2,0.2,1.56,13.4,0
101704,31,2,0.15,28.1,28.8,79.2,0.35,1.52,13.4,1
101705,31,1,0.12,28.2,28.4,78.6,0.05,1.42,13.4,0
101706,31,2,0.17,28.2,28.4,78.6,0.36,1.39,13.4,0
101707,31,1,0.17,28.2,28.4,78.6,0.05,1.26,13.4,1
101708,31,1,0.17,28.2,28.4,78.6,0.05,1.5,13.4,0
101709,31,1,0.21,28.1,28.7,79.2,0.05,1.6,13.4,0
101710,31,2,0.21,28.1,28.7,79.2,0.35,1.36,13.4,-1
101711,31,2,0.21,28.1,28.7,79.2,0.35,0.99,13.4,0
101712,31,1,0.11,28,28.9,79.9,0.05,1.39,13.4,0
101713,31,2,0.11,28,28.9,79.9,0.35,1.42,13.4,0
101714,31,2,0.11,28,28.9,79.9,0.36,1.06,13.4,1
101715,31,1,0.13,27.8,28.7,82.5,0.09,1.09,13.4,-2
101716,31,2,0.13,27.8,28.7,81.2,0.35,1.55,13.4,0
101717,31,1,0.09,27.2,28.9,79.5,0.05,1.52,13.4,-2
101718,31,1,0.19,28.1,28.7,75.9,0.24,1.15,13.4,1
101719,31,1,0.19,28.1,28.7,75.9,0.07,1.15,13.4,-1
101720,31,2,0.19,28.7,28.7,72.2,0.34,1.09,13.4,0
101721,31,2,0.19,28.1,28.7,75.9,0.35,1.09,13.4,1
101722,31,2,0.19,28.1,28.7,75.9,0.21,1.02,13.4,1
101723,31,1,0.1,27.9,28.8,73.8,0.2,1.02,13.4,-1
101724,31,2,0.11,28.2,28.8,79.9,0.34,1.17,13.4,0
101725,31,1,0.11,28.2,28.8,79.9,0.05,1.22,13.4,1
101726,31,2,0.11,28.2,28.8,79.9,0.34,1.23,13.4,2
101727,31,1,0.15,28.3,28.5,75.3,0.05,1.13,13.4,0
101728,31,1,0.15,28.3,28.5,72,0.2,1.48,13.4,0
101729,31,2,0.05,28.1,28.6,79.2,0.36,2.4,13.4,1
101730,31,1,0.05,28.1,28.6,79.2,0.09,2.59,13.4,1
101731,31,1,0.05,28.1,28.6,80.6,0.24,2.59,13.4,0
101732,31,1,0.05,28.1,28.6,80.6,0.05,2.3,13.4,0
101733,31,2,0.05,28.1,28.6,79.2,0.21,1.42,13.4,1
101734,31,2,0.05,28.1,28.6,80.6,0.35,1.18,13.4,0
101735,31,1,0.08,28.1,28.6,83.3,0.13,1.16,13.4,-1
101736,31,2,0.08,28.1,28.6,83.3,0.37,1.11,13.4,2
101737,31,2,0.08,28.7,28.6,79.5,0.35,1.59,13.4,0
101738,31,2,0.42,28.8,29.1,78.2,0.32,1.98,13.4,1
101739,31,2,0.42,28.8,29.1,78.2,0.35,1.48,13.4,0
101740,31,1,0.42,28.8,29.1,78.2,0.07,1.36,13.4,0
101741,31,2,0.42,28.8,29.1,78.2,0.34,1.36,13.4,1
101742,31,1,0.3,29,29.4,80.2,0.07,1.51,13.4,0
101743,31,1,0.3,29,29.4,80.2,0.05,1.65,13.4,0
101744,31,1,0.3,29,29.4,80.2,0.09,1.16,13.4,-1
101745,31,2,0.3,29,29.4,80.2,0.31,1.06,13.4,1
101746,31,1,0.3,29,29.4,80.2,0.07,1.09,13.4,0
101747,31,2,0.17,27.6,27.9,83.9,0.21,1.07,13.4,0
101748,31,1,0.17,27.6,27.9,82.5,0.09,1.1,13.4,1
101749,31,1,0.17,27.6,27.9,83.9,0.09,1.07,13.4,0
101750,31,2,0.17,27.6,27.9,82.5,0.34,1.02,13.4,0
101751,31,2,0.12,28.4,28.6,75.3,0.21,0.96,13.4,1
101752,31,2,0.12,28.4,28.6,75.3,0.21,0.85,13.4,-1
101753,31,2,0.12,28.4,28.6,75.3,0.37,0.91,13.4,1
101754,31,2,0.12,28.4,28.6,75.3,0.34,1.17,13.4,1
101755,31,1,0.12,28.4,28.6,75.3,0.07,1.44,13.4,-1
101756,31,1,0.12,28.4,28.7,72.1,0.2,1.36,13.4,0
101757,31,2,0.12,28.4,28.7,72.1,0.35,1.19,13.4,2
101758,31,2,0.12,28.4,28.7,72.1,0.21,1.19,13.4,2
101759,31,2,0.12,28.4,28.7,72.1,0.21,1.19,13.4,1
101760,31,1,0.12,28.4,28.7,72.1,0.05,1.18,13.4,1
101761,31,1,0.15,26.7,28.3,75.9,0.23,1.31,13.4,1
101762,31,2,0.35,26.7,28.3,75.9,0.35,1.25,13.4,-1
101763,31,1,0.15,26.7,28.3,75.9,0.28,1.12,13.4,-1
101764,31,2,0.15,26.7,28.3,75.9,0.39,1.08,13.4,1
101765,31,2,0.15,26.7,28.3,75.9,0.38,0.99,13.4,1
101766,31,2,0.15,26.7,28.3,75.9,0.35,0.99,13.4,1
101767,31,1,0.15,26.7,28.3,75.9,0.23,0.99,13.4,1
101768,31,2,0.25,26.7,28.3,75.9,0.37,1.18,13.4,0
101769,31,1,0.15,26.7,28.3,75.9,0.28,1.33,13.4,1
101770,31,2,0.09,29.8,30.4,71.6,0.34,1.43,13.4,2
101771,31,1,0.09,29.8,30.4,71.6,0.12,1.32,13.4,2
101772,31,2,0.18,30,30.1,71.7,0.34,1.17,13.4,1
101773,31,2,0.18,30,30.1,71.7,0.31,1.18,13.4,0
101774,31,2,0.42,30,30.1,71.7,0.33,1.19,13.4,0
101775,31,2,0.21,30,30.1,71.7,0.34,1.17,13.4,1
101776,31,1,0.13,30.2,30.4,73,0.18,1.06,13.4,1
101777,31,1,0.13,30.2,30.4,73,0.24,1.04,13.4,2
101778,31,2,0.2,30.1,30.5,71.7,0.21,1.6,13.4,2
101779,31,2,0.2,30.1,30.5,71.7,0.34,1.7,13.4,2
101780,31,1,0.2,30.1,30.5,71.7,0.09,1.1,13.4,2
101781,31,2,0.23,30.5,30.3,70.1,0.33,1.18,13.4,0
101782,31,2,0.23,30.5,30.3,70.1,0.21,1.21,13.4,1
101783,31,1,0.23,30.5,30.3,70.1,0.09,1.06,13.4,-1
101784,31,1,0.23,30.5,30.3,70.1,0.05,1.03,13.4,2
101785,31,1,0.07,29.4,30,77.8,0.05,1.05,13.4,0
101786,31,2,0.07,29.4,30,77.8,0.21,0.96,13.4,0
101787,31,2,0.07,29.4,30,77.8,0.34,0.8,13.4,0
101788,31,2,0.07,29.4,30.3,77.8,0.34,0.77,13.4,2
101789,31,1,0.07,29.4,30,77.8,0.09,0.96,13.4,0
101790,31,2,0.07,29.4,30,77.8,0.35,1.13,13.4,1
101791,31,2,0.45,29.8,30.1,77.9,0.32,1.09,13.4,2
101792,31,2,0.25,29.4,29.9,79.1,0.13,0.92,13.4,1
101793,31,2,0.25,29.4,29.9,79.1,0.35,0.89,13.4,1
101794,31,1,0.19,29.4,29.6,71.4,0.18,1.08,13.4,1
101795,31,2,0.19,29.4,29.6,71.4,0.34,1.34,13.4,1
101796,31,1,0.19,29.4,29.6,71.4,0.05,1.34,13.4,1
101797,31,1,0.19,29.4,29.6,71.4,0.05,1.08,13.4,1
101798,31,2,0.19,29.4,29.6,71.4,0.23,1.12,13.4,0
101799,31,2,0.51,29.2,29.4,73.1,0.34,1.19,13.4,-1
101800,31,2,0.51,29.2,29.4,73.1,0.35,1.1,13.4,1
101801,31,2,0.44,29.6,29.7,70.8,0.21,1.06,13.4,0
101802,31,2,0.44,29.6,29.2,70.8,0.33,1.06,13.4,0
101803,31,1,0.11,29.8,30,75.4,0.05,1.05,13.4,1
101804,31,1,0.11,29.8,30,75.4,0.05,1.05,13.4,2
101805,31,1,0.11,29.8,30,75.4,0.09,1.02,13.4,2
101809,31,2,0.17,29.8,29.9,74.7,0.32,1.11,13.4,1
101810,31,1,0.17,29.8,29.9,74.7,0.07,1.21,13.4,1
101811,31,1,0.17,29.8,29,78.6,0.2,1.19,13.4,1
101812,31,1,0.17,29.8,29.9,78.6,0.09,1.02,13.4,0
101813,31,1,0.09,29.4,29.9,75.2,0.05,1.06,13.4,2
101814,31,2,0.09,29.4,29.9,75.2,0.34,1.06,13.4,2
101815,31,2,0.09,29.4,29.9,75.2,0.32,1.02,13.4,1
101816,31,1,0.28,29.3,29.6,77.1,0.2,0.99,13.4,0
101817,31,1,0.28,29.3,29.6,77.1,0.2,0.99,13.4,1
101818,31,1,0.28,29.3,29.6,77.1,0.13,1.02,13.4,0
101819,31,2,0.21,29.2,29.6,82.3,0.37,1.06,13.4,0
101820,31,1,0.21,29.2,29.6,89.2,0.05,1.04,13.4,0
101821,31,2,0.21,29.2,29.6,89.2,0.43,1.13,13.4,2
101822,31,2,0.21,29.2,29.6,89.2,0.35,1.48,13.4,0
101823,31,1,0.21,29.2,29.6,89.2,0.05,1.44,13.4,0
101824,31,2,0.21,29.2,29.6,89.2,0.22,1.14,13.4,0
101825,31,2,0.21,29.2,29.6,89.2,0.35,1.09,13.4,0
101826,31,1,0.11,29.1,29.4,75,0.07,1.02,13.4,0
101827,31,2,0.11,29.1,29.4,75,0.35,1.02,13.4,0
101828,31,2,0.11,29.1,29.4,77.6,0.33,1.05,13.4,-1
101829,31,1,0.17,29.1,29.6,75,0.05,0.97,13.4,0
101830,31,2,0.17,29.2,29.5,77.7,0.33,1.19,13.4,1
101831,31,2,0.17,30.2,30.8,64.5,0.36,1.5,13.4,-1
101832,31,2,0.17,30.2,30.8,64.5,0.35,1.4,13.4,1
101833,31,2,0.42,30,30.9,66.8,0.32,1.17,13.4,0
101834,31,1,0.47,30,30.9,66.8,0.24,1.15,13.4,0
101835,31,1,0.13,30.5,30.3,64.1,0.12,1.31,13.4,0
101836,31,2,0.13,30.5,30.3,64.1,0.32,1.14,13.4,-1
101837,31,2,0.42,30.5,30.3,64.1,0.35,1.07,13.4,0
101838,31,1,0.42,30.5,30.3,67.1,0.24,1.11,13.4,0
101839,31,1,0.48,30.5,30.4,66.5,0.24,1.39,13.4,-1
101840,31,2,0.48,30.5,30.4,65.3,0.35,1.63,13.4,0
101841,31,1,0.11,30.1,30.5,83.9,0.2,1.48,13.4,0
101842,31,1,0.11,30.1,30.5,83.9,0.2,1.13,13.4,0
101843,31,2,0.17,29.9,30.4,66.1,0.33,1.38,13.4,1
101844,31,2,0.17,29.9,30.4,66.1,0.37,1.51,13.4,0
101845,31,1,0.17,29.9,30.4,66.1,0.09,1.26,13.4,0
101846,31,2,0.31,30.2,30.5,64.5,0.33,1.13,13.4,0
101847,31,1,0.31,30.2,30.5,64.5,0.12,0.77,13.4,0
101848,31,2,0.31,30.2,30.5,64.5,0.35,0.88,13.4,0
101849,31,1,0.28,30.2,30.4,70.5,0.05,1.09,13.4,0
101850,31,2,0.28,30.2,30.4,70.5,0.35,1.09,13.4,0
101853,31,1,0.28,30.1,30.3,65.6,0.05,1.06,13.4,2
101854,31,2,0.28,30.1,30.3,65.6,0.35,1.02,13.4,1
101855,31,2,0.28,30.1,30.3,65.6,0.32,0.99,13.4,1
101856,31,2,0.13,30,30.4,70.4,0.37,1.02,13.4,0
101857,31,1,0.22,30,30.4,66.8,0.05,1.3,13.4,0
101858,31,2,0.27,30,30.4,66.8,0.35,1.26,13.4,0
101859,31,1,0.13,29.9,30.2,68.5,0.24,1.36,13.4,0
101860,31,1,0.13,29.9,30.2,68.5,0.2,1.73,13.4,1
101861,31,1,0.13,29.9,30.2,68.5,0.2,1.26,13.4,1
101862,31,1,0.22,29.7,29.9,69,0.05,0.89,13.4,0
101863,31,2,0.22,29.7,29.9,69,0.32,1.16,13.4,0
101864,31,2,0.58,29.7,28.9,68.4,0.43,1.32,13.4,-1
101865,31,2,0.58,29.1,29,71.8,0.32,1.32,13.4,-2
101866,31,2,0.58,29.1,29.2,71.8,0.35,1.78,13.4,-1
101867,31,1,0.58,29.1,29,71.8,0.2,1.65,13.4,-1
101868,31,2,0.38,28.9,29.1,78.9,0.35,1.22,13.4,-1
101869,31,1,0.38,28.9,29.1,78.9,0.2,1.22,13.4,-1
101870,31,1,0.51,28.8,28.9,74.9,0.09,1.06,13.4,0
101871,31,1,0.51,28.8,28.9,74.9,0.24,1.06,13.4,0
101872,31,2,0.51,28.8,28.9,74.9,0.34,1.1,13.4,0
101873,31,1,0.51,28.8,28.9,74.9,0.09,1.1,13.4,-1
101874,31,1,0.51,28.8,28.9,74.9,0.2,1.06,13.4,0
101875,31,1,0.28,29.1,29.1,72.5,0.05,1.03,13.4,0
101877,31,1,0.28,29.1,29.1,72.5,0.2,1.19,13.4,0
101878,31,1,0.43,28.9,28.1,75.6,0.2,1.32,13.4,1
101879,31,2,0.43,28.9,29.2,75.6,0.43,1.31,13.4,1
101880,31,2,0.43,28.9,29.2,75.6,0.34,1.06,13.4,1
101881,31,1,0.43,28.9,29.2,75.6,0.05,1.01,13.4,-2
101882,31,2,0.43,28.9,29.2,75.6,0.32,1.09,13.4,-1
101883,31,2,0.33,29.2,29.1,75.1,0.35,1.02,13.4,1
101884,31,1,0.33,29.2,29.1,75.1,0.13,1.02,13.4,1
101885,31,2,0.13,28.1,28.9,78.5,0.4,1.69,13.4,-2
101886,31,1,0.42,28.7,28.9,78.8,0.09,1.73,13.4,-1
101887,31,2,0.23,30,31,69.2,0.33,1.52,13.4,0
101888,31,2,0.23,30,30,69.2,0.35,1.48,13.4,0
101889,31,1,0.23,30,31,69.2,0.05,1.02,13.4,1
101890,31,1,0.23,30.3,30.9,67.6,0.2,1.21,13.4,1
101891,31,1,0.23,30.3,30.9,67.6,0.2,1.24,13.4,1
101892,31,1,0.18,29.6,30.2,67.8,0.05,1.54,13.4,0
101893,31,2,0.18,29.6,30.2,67.8,0.35,1.63,13.4,0
101894,31,1,0.18,29.6,30.2,67.8,0.05,1.09,13.4,1
101895,31,1,0.18,29.6,30.2,69,0.24,1.32,13.4,-1
101896,31,1,0.38,29.6,30.3,69,0.05,1.63,13.4,1
101897,31,2,0.38,29.6,30.3,69,0.33,1.65,13.4,0
101898,31,2,0.38,29.6,30.3,74,0.32,1.28,13.4,1
101899,31,1,0.08,29.9,30,68.5,0.09,1.38,13.4,2
101900,31,2,0.08,29.9,30,68.5,0.37,1.73,13.4,2
101901,31,1,0.54,29.9,30,68.5,0.07,1.26,13.4,-1
101902,31,1,0.23,29.9,30.2,66.1,0.07,1.02,13.4,0
101903,31,1,0.23,29.9,30.2,66.1,0.23,1.01,13.4,0
101904,31,2,0.23,29.9,30.2,66.1,0.33,1.01,13.4,0
101905,31,1,0.23,29.9,30.2,66.1,0.09,1.18,13.4,0
101906,31,2,0.23,29.9,30.2,66.1,0.4,1.21,13.4,0
101907,31,1,0.36,30.2,30.7,68.7,0.09,1.08,13.4,0
101908,31,2,0.36,30.2,30.7,67.5,0.34,1.12,13.4,0
101909,31,1,0.36,30.2,30.7,67.5,0.24,1.34,13.4,1
101910,31,1,0.36,30.2,30.7,67.5,0.2,1.37,13.4,1
101911,31,1,0.1,30.3,30.7,75.6,0.09,1.4,13.4,2
101912,31,2,0.1,30.3,30.7,75.6,0.33,1.35,13.4,2
101913,31,2,0.1,30.3,30.7,75.6,0.33,0.93,13.4,2
101914,31,2,0.1,30.3,30.7,75.6,0.35,0.78,13.4,2
101915,31,2,0.38,30,30.7,62,0.35,1.13,13.4,2
101916,31,1,0.38,30,30.7,62,0.05,1.13,13.4,2
101917,31,2,0.38,30,30.7,62,0.32,1.38,13.4,0
101918,31,2,0.38,30,30.7,62,0.31,1.38,13.4,0
101919,31,2,0.38,30,30.7,62,0.34,0.88,13.4,1
101920,31,1,0.33,30.2,31.2,66.9,0.07,0.99,13.4,1
101921,31,2,0.14,30.2,31.1,66.9,0.32,0.98,13.4,1
101922,31,2,0.19,30.2,31.2,66.9,0.21,0.98,13.4,0
101923,31,2,0.17,30.2,31.1,66.9,0.35,1.02,13.4,2
101924,31,1,0.17,30.2,31.1,66.9,0.05,1.05,13.4,1
101925,31,2,0.21,29,30.4,77.6,0.32,1.06,13.4,1
101926,31,1,0.21,29,30.4,77.6,0.05,1.43,13.4,1
101927,31,2,0.21,29,30.4,77.6,0.34,1.42,13.4,2
101928,31,1,0.22,29.7,30.2,69.7,0.2,1.52,13.4,0
101929,31,2,0.22,29.7,30.2,69.7,0.35,1.56,13.4,0
101930,31,2,0.22,29.7,30.2,69.7,0.35,1.06,13.4,0
101931,31,1,0.22,29.7,30.2,69.7,0.05,1.02,13.4,2
101932,31,1,0.22,29.7,30.2,69.7,0.2,1.06,13.4,2
101933,31,2,0.29,29.7,30.2,69.7,0.35,1.06,13.4,0
101934,31,1,0.11,29.7,30.2,69.7,0.2,1.06,13.4,2
101935,31,1,0.21,29.7,30.2,69.7,0.09,1.18,13.4,2
101936,31,2,0.19,29.7,30.1,69.7,0.34,1.18,13.4,1
101937,31,1,0.33,29.7,30.5,70.3,0.09,1.46,13.4,0
101938,31,2,0.33,29.7,30.5,70.3,0.32,1.46,13.4,0
101939,31,2,0.48,29.7,30.5,70.3,0.33,1.06,13.4,-1
101940,31,1,0.1,30.3,30.4,69.4,0.05,1.06,13.4,1
101941,31,2,0.1,30.3,30.4,69.4,0.35,1.4,13.4,2
101942,31,2,0.1,30.3,30.4,69.4,0.33,1.43,13.4,2
101943,31,2,0.22,30.4,30.7,68.2,0.35,1.3,13.4,2
101944,31,1,0.22,30.4,30.7,68.2,0.2,1.31,13.4,2
101945,31,2,0.22,30.4,30.7,68.2,0.35,1.18,13.4,2
101946,31,2,0.41,29.6,30,70.2,0.31,1.19,13.4,-1
101947,31,2,0.41,29.6,30,70.2,0.34,1.09,13.4,-1
101948,31,1,0.41,29.6,30,70.2,0.2,1.05,13.4,0
101949,31,1,0.11,29.6,30,70.2,0.13,1.08,13.4,1
101950,31,1,0.15,29.9,30.1,69.2,0.07,1.16,13.4,-1
101951,31,2,0.11,29.6,30,70.2,0.34,1.15,13.4,1
101952,31,1,0.11,29.6,30,70.2,0.07,1.04,13.4,1
101953,31,2,0.08,29.6,30,70.8,0.32,1.06,13.4,2
101954,31,2,0.15,29.9,30.1,69.2,0.35,1,13.4,1
101955,31,1,0.25,29.9,30.1,69.2,0.05,1.03,13.4,1
101956,31,1,0.07,30.2,30.4,67.5,0.07,1.07,13.4,2
101957,31,1,0.07,30.2,30.4,67.5,0.07,1.03,13.4,2
101958,31,2,0.07,30.2,30.4,67.5,0.35,1.03,13.4,2
101959,31,1,0.07,30.2,30.4,67.5,0.05,1.19,13.4,2
101960,31,2,0.07,30.2,30.4,67.5,0.35,1.21,13.4,1
101961,31,1,0.07,30.2,30.4,67.5,0.2,1.29,13.4,2
101962,31,2,0.11,29.8,30,60.7,0.23,1.38,13.4,2
101963,31,1,0.11,29.8,30,60.7,0.2,1.3,13.4,2
101964,31,1,0.25,29.8,30,59.6,0.05,1.32,13.4,1
101965,31,1,0.25,29.8,30,59.6,0.2,1.23,13.4,1
101966,31,1,0.25,29.8,30,59.6,0.05,1.45,13.4,0
101967,31,2,0.31,29.8,30,59.6,0.33,1.39,13.4,0
101968,31,1,0.31,30,30.1,69.8,0.2,1.02,13.4,-1
101969,31,2,0.31,30,30.1,69.8,0.37,1.26,13.4,-1
101970,31,1,0.31,30,30.1,69.8,0.2,1.45,13.4,0
101971,31,1,0.28,29.6,30.1,83.1,0.2,1.45,13.4,-2
101972,31,2,0.28,29.6,30.1,83.1,0.36,1.3,13.4,0
101973,31,2,0.08,29.9,30,61.4,0.35,1.06,13.4,-1
101974,31,1,0.08,29,30,66.1,0.07,1.16,13.4,0
101975,31,1,0.11,29.9,30.1,62.6,0.12,1.4,13.4,2
101976,31,1,0.11,29.9,30.1,62.6,0.2,1.29,13.4,0
101977,31,2,0.48,29.9,30.1,57.9,0.35,1,13.4,0
101978,31,2,0.11,29.9,30.1,57.9,0.34,0.98,13.4,1
101979,31,1,0.23,29.9,30.1,57.9,0.09,1.04,13.4,0
101980,31,1,0.21,29.9,30,59.1,0.12,1.52,13.4,-1
101981,31,2,0.21,29.9,30,59.1,0.34,1.52,13.4,0
101982,31,2,0.21,29.9,30,59.1,0.32,1.09,13.4,0
101983,31,1,0.21,29.9,30,59.1,0.05,1.09,13.4,2
101984,31,1,0.14,30.6,30.2,61.3,0.05,1.13,13.4,2
101985,31,2,0.14,30.6,30.2,61.3,0.23,1.12,13.4,2
101986,31,1,0.14,30.6,30.2,61.3,0.18,1.05,13.4,1
101987,31,2,0.14,30.6,30.2,61.3,0.32,1.08,13.4,1
101988,31,1,0.14,30.6,30.2,61.3,0.2,1.09,13.4,1
101989,31,2,0.1,29.8,30.1,66.7,0.37,1.14,13.4,1
101990,31,2,0.1,29.8,30.1,66.7,0.37,1.13,13.4,2
101991,31,1,0.58,29.8,30,66.7,0.07,1.11,13.4,0
101992,31,1,0.08,28.8,30,74.9,0.07,1.07,13.4,-1
101993,31,1,0.08,28.8,30,74.9,0.2,1.48,13.4,0
101994,31,1,0.21,29.3,29.7,71.9,0.12,1.49,13.4,-1
101995,31,1,0.21,29.3,29.7,71.9,0.07,1.05,13.4,0
101996,31,2,0.36,27.5,27.7,79.7,0.38,1.06,13.4,-1
101997,31,1,0.36,27.5,27.7,79.7,0.05,1.04,13.4,-1
101998,31,1,0.08,27.8,27.6,75.7,0.07,1.46,13.4,0
101999,31,2,0.08,27.8,27.6,75.7,0.21,1.57,13.4,2
102000,31,1,0.48,27.8,27.6,74.4,0.09,1.29,13.4,0
102001,31,1,0.08,27.8,27.6,74.4,0.09,1.17,13.4,0
102002,31,1,0.37,27.7,27.9,78.4,0.24,1.18,13.4,-2
102003,31,2,0.37,27.7,27.9,78.4,0.34,1.07,13.4,-2
102004,31,1,0.37,27.7,27.9,78.4,0.09,0.89,13.4,-1
102005,31,1,0.32,27.2,27.7,76.8,0.24,1.07,13.4,-1
102006,31,2,0.32,27.2,27.7,76.8,0.33,1.14,13.4,-1
102007,31,1,0.32,27.2,27.7,76.8,0.09,1.08,13.4,0
102008,31,1,0.32,27.2,27.7,76.8,0.05,1.02,13.4,0
102009,31,2,0.41,28.1,28.2,72.6,0.22,1.03,13.4,-1
102010,31,2,0.41,28,28.2,73.2,0.25,1.08,13.4,-1
102011,31,1,0.11,28,28.2,73.2,0.13,1.06,13.4,1
102012,31,2,0.11,28,28.2,73.2,0.13,1.06,13.4,-1
102013,31,1,0.16,27.5,28.3,78.3,0.2,1.02,13.4,0
102014,31,2,0.16,27.5,28.3,78.3,0.32,0.99,13.4,0
102015,31,1,0.16,27.5,28.3,78.3,0.24,1.11,13.4,0
102016,31,1,0.16,27.5,28.3,78.3,0.05,1.25,13.4,1
102017,31,2,0.17,27.3,28.1,76.8,0.38,1.18,13.4,2
102018,31,1,0.17,27.3,28.1,76.8,0.26,1.29,13.4,-1
102019,31,1,0.17,27.3,28.1,76.8,0.24,1.37,13.4,1
102020,31,2,0.38,27.8,28.1,83.2,0.37,1.17,13.4,-1
102021,31,1,0.41,27.8,28.1,81.8,0.32,1.19,13.4,1
102022,31,1,0.41,27.8,28.1,81.8,0.05,1.2,13.4,-1
102023,31,1,0.11,27.7,28.4,84.6,0.05,1.14,13.4,1
102024,31,2,0.11,27.7,28.4,84.6,0.57,1.14,13.4,1
102025,31,2,0.18,27.7,28.4,84.6,0.33,1.1,13.4,1
102026,31,2,0.18,27.7,28.4,84.6,0.38,1.05,13.4,0
102027,31,1,0.31,27.6,28,74.3,0.12,1.08,13.4,-1
102028,31,2,0.31,27.7,28,81.1,0.35,1.11,13.4,-1
102029,31,2,0.31,27.7,28,81.1,0.33,1.04,13.4,-1
102030,31,1,0.41,27.7,28,81.1,0.09,0.93,13.4,-2
102031,31,1,0.14,27.7,28,81.1,0.05,1,13.4,-1
102032,31,1,0.21,26.4,26.8,89.3,0.05,0.96,13.4,0
102033,31,2,0.21,26.4,26.8,89.3,0.32,0.9,13.4,-1
102034,31,2,0.27,26.4,26.8,89.3,0.33,1.06,13.4,-2
102035,31,1,0.27,26.4,26.8,89.3,0.05,0.94,13.4,-1
102036,31,1,0.21,26,27.2,84.8,0.05,0.81,13.4,-1
102037,31,1,0.21,26,27.2,84.8,0.05,0.82,13.4,-1
102038,31,1,0.21,26,27.2,84.8,0.09,1.01,13.4,-1
102039,31,1,0.11,29.6,30,75.9,0.13,1.09,13.4,1
102040,31,2,0.11,29.6,30.8,75.9,0.35,1.27,13.4,0
102041,31,1,0.11,29.6,30.8,75.9,0.09,1.67,13.4,1
102042,31,1,0.09,29.7,30.2,74,0.2,1.69,13.4,2
