,Age,Sex,Air velocity (m/s),Air temperature (¡C),Radiant temperature (¡C),Relative humidity (%),Clo,Met,Outdoor monthly air temperature (¡C),Thermal sensation
99076,31,2,0.24,29.3,25.2,19.5,0.64,1.2,13.4,0
99077,31,2,0.06,22.6,23.1,28.1,0.66,1.2,13.4,-1
99078,31,1,0.15,22.5,23.5,28.5,0.62,1.2,13.4,0
99079,31,1,0.1,22,22.3,35.2,0.62,1,13.4,-1
99080,31,1,0.09,23.1,23.3,35.2,0.62,1.2,13.4,0
99081,31,1,0.08,22.6,22.9,28.5,0.62,1.2,13.4,0
99082,31,1,0.12,22.8,23.2,26.8,0.62,1,13.4,0
99083,31,1,0.11,22.1,22.5,28.4,0.62,1.2,13.4,-1
99084,31,1,0.1,20.7,21.2,44.3,0.72,1.2,13.4,2
99085,31,1,0.11,20.6,21.1,46.6,0.72,1,13.4,1
99086,31,1,0.09,20.6,21,48.2,0.72,1,13.4,0
99087,31,1,0.08,21.1,21.4,27.4,0.7,1,13.4,0
99088,31,1,0.06,21,21.2,31.5,0.77,1,13.4,0
99089,31,1,0.01,20.6,20.7,33.3,0.9,1.2,13.4,-2
99090,31,1,0.01,22.1,22.1,38,0.64,1.2,13.4,1
99091,31,1,0.01,22.5,22.5,41.1,0.57,1.2,13.4,2
99092,31,1,0.06,20.6,21.1,32.5,0.57,1.2,13.4,-1
99093,31,1,0.02,21.8,22.1,37.8,0.83,1.2,13.4,0
99094,31,1,0.02,22.1,22.4,40.1,0.83,1.2,13.4,0
99095,31,1,0.02,21.3,21.7,29,0.57,1.2,13.4,-1
99096,31,1,0.02,22,22.2,26.7,0.57,1,13.4,1
99097,31,1,0.04,20.5,21.1,33.6,0.57,1,13.4,-1
99098,31,1,0.02,20.6,20.9,32.8,0.56,1.2,13.4,-1
99099,31,1,0.01,22.2,22.6,36.4,0.56,1.2,13.4,0
99100,31,1,0.02,22.5,22.9,40.3,0.56,1.2,13.4,0
99101,31,2,0.02,21.1,21.3,30.1,0.67,1,13.4,-2
99102,31,2,0.1,22,22.2,35.7,0.49,1,13.4,0
99103,31,2,0.09,21.8,22.2,42.5,0.49,1.2,13.4,0
99104,31,2,0.06,22.6,22.7,26.9,0.21,1.2,13.4,0
99105,31,2,0.06,21.8,22,25.8,0.21,1.2,13.4,-1
99106,31,2,0.07,21.8,22,30.8,0.21,1.2,13.4,-1
99107,31,2,0.07,23.4,23.4,28,1.06,1,13.4,-1
99108,31,2,0.08,22.5,22.7,36.7,0.62,1.2,13.4,-2
99109,31,2,0.09,23,23.5,34.3,0.62,1,13.4,-2
99110,31,2,0.04,23.7,23.7,29.1,0.62,1,13.4,0
99111,31,2,0.07,22.9,22.9,28.6,1,1.4,13.4,0
99112,31,2,0.09,22.7,22.8,27.8,1,1.2,13.4,0
99113,31,2,0.08,22.7,23.1,25.4,1,1.2,13.4,1
99114,31,1,0.04,24.1,24.3,26.9,0.5,1,13.4,1
99115,31,1,0.06,24.3,24.4,31.1,0.61,1,13.4,1
99116,31,1,0.05,24,24.2,27.1,0.7,1.4,13.4,1
99117,31,1,0.04,23,23.2,29,0.5,1.2,13.4,0
99118,31,1,0.05,24.2,24.4,26.1,0.54,1.2,13.4,0
99119,31,1,0.04,24.1,24,23.8,0.54,1,13.4,1
99120,31,1,0.06,24.2,24.3,28.8,0.95,1.4,13.4,1
99121,31,1,0.04,24.1,24.1,26.4,0.62,1.2,13.4,2
99122,31,1,0.02,24.8,24.8,29.8,0.62,1,13.4,2
99123,31,1,0.08,23.6,23.8,28.2,0.62,1,13.4,2
99124,31,1,0.02,23.9,23.9,27.6,0.42,1,13.4,2
99125,31,1,0.04,24.1,24.2,26.6,0.42,1,13.4,2
99126,31,1,0.03,24.2,24.3,23.2,0.42,1.2,13.4,2
99127,31,1,0.03,24.2,24,29,0.42,1.4,13.4,2
99128,31,2,0.11,22.8,23.3,31.8,0.67,1.2,13.4,-1
99129,31,2,0.09,22.7,23,31.6,0.62,1,13.4,0
99130,31,2,0.09,23.1,23.3,30.2,0.62,1,13.4,0
99131,31,2,0.11,22.4,22.9,30.6,0.62,1,13.4,0
99132,31,2,0.09,22.7,22.8,40.7,0.67,1.2,13.4,1
99133,31,2,0.08,22.7,23.1,39.8,0.67,1.2,13.4,0
99134,31,2,0.07,23.5,23.6,30.4,0.88,1,13.4,-1
99135,31,2,0.08,23.1,23.3,31,1.18,1.2,13.4,1
99136,31,2,0.05,23.4,23.5,29.6,1.13,1.2,13.4,2
99137,31,2,0.11,23,23.2,29.4,1.08,1,13.4,1
99138,31,2,0.07,23.3,23.3,39.3,1.18,1,13.4,0
99139,31,2,0.06,23.7,23.7,37.4,1.18,1.2,13.4,1
99140,31,2,0.06,22.8,23.1,31.4,0.53,1.2,13.4,-1
99141,31,2,0.07,22.3,22.6,32,0.71,1.2,13.4,0
99142,31,2,0.05,22.7,23,30.8,0.71,1,13.4,0
99143,31,2,0.11,22,22.4,31.9,0.71,1.2,13.4,0
99144,31,2,0.03,23,23.2,39.7,0.67,1.4,13.4,0
99145,31,2,0.07,23.2,23.4,21.5,0.67,1.2,13.4,1
99146,31,2,0.06,23.1,23.3,31.2,1.11,1.2,13.4,0
99147,31,2,0.02,22.1,22.4,32.8,0.82,1.4,13.4,-1
99148,31,2,0.03,22.8,22.9,31,0.82,1.4,13.4,-1
99149,31,2,0.03,23.9,24.1,29,0.82,1,13.4,1
99150,31,2,0.03,23.2,23.4,39.3,0.58,1,13.4,0
99151,31,2,0.09,23.5,23.7,38.6,0.58,1,13.4,1
99152,31,2,0.07,22.7,22.9,32.6,0.76,1.2,13.4,1
99153,31,2,0.04,22.9,23,31.6,0.45,1.2,13.4,-1
99154,31,2,0.05,22.7,22.9,30.9,0.45,1.2,13.4,-2
99155,31,2,0.06,22.9,22.9,30.6,0.45,1.2,13.4,-2
99156,31,2,0.07,23.4,23.6,39.6,0.93,1.2,13.4,1
99157,31,2,0.07,23,23.2,39,0.93,1.2,13.4,0
99158,31,2,0.07,23.1,23.5,36,0.91,1,13.4,1
99159,31,2,0.12,22.8,23.1,33.5,0.54,1.2,13.4,-1
99160,31,2,0.13,22.6,23,32.5,0.71,1.2,13.4,-1
99161,31,2,0.09,22.6,22.8,32.5,0.71,1,13.4,-1
99162,31,2,0.13,22.6,22.9,41.9,0.63,1,13.4,-1
99163,31,2,0.11,22.9,23.2,40.6,0.63,1,13.4,1
99164,31,2,0.17,21.5,22.3,36.1,1.55,1.2,13.4,-2
99165,31,1,0.09,23.3,23.7,30.9,0.68,1,13.4,0
99166,31,1,0.08,23.4,23.6,30.6,0.56,1,13.4,0
99167,31,1,0.1,23.3,23.7,29.8,0.75,1.4,13.4,2
99168,31,1,0.09,23.1,23.4,29.4,0.44,1,13.4,0
99169,31,1,0.1,23,23.4,40,0.62,1,13.4,-1
99170,31,1,0.09,23.3,23.7,38.2,0.62,1.4,13.4,0
99171,31,2,0.06,22.7,23.1,33.2,0.52,1,13.4,0
99172,31,2,0.11,22.9,23.2,35.8,1.09,1,13.4,-2
99173,31,2,0.04,23.1,23.3,35.7,0.67,1,13.4,1
99174,31,1,0.09,22.8,23.2,36.5,0.53,1.2,13.4,0
99175,31,2,0.17,23.1,23.4,33.3,0.77,1,13.4,1
99176,31,2,0.17,22.9,23.2,32.6,0.77,1,13.4,0
99177,31,2,0.06,22.7,23,31.8,0.77,1,13.4,1
99178,31,2,0.18,23.1,23.3,41.6,0.42,1.2,13.4,1
99179,31,2,0.21,23.1,23.5,40.7,0.42,1,13.4,0
99180,31,2,0.09,23.6,23.8,30.3,0.86,1.2,13.4,0
99181,31,2,0.07,23.6,23.8,30,0.86,1.2,13.4,0
99182,31,2,0.05,23.4,23.6,29.8,0.86,1.2,13.4,1
99183,31,2,0.06,23.5,23.6,39.3,0.85,1,13.4,1
99184,31,2,0.09,23.6,23.7,40.7,0.85,1,13.4,1
99185,31,2,0.07,23.7,23.8,40.9,0.85,1.2,13.4,1
99186,31,2,0.07,23.5,23.7,30.8,0.67,1.2,13.4,1
99187,31,2,0.08,23.4,23.5,30.4,0.67,1.2,13.4,0
99188,31,2,0.07,23.2,23.4,30.2,0.67,1.2,13.4,0
99189,31,2,0.11,23.3,23.6,40.6,0.71,1.2,13.4,1
99190,31,2,0.12,23.4,23.7,41.1,0.71,1,13.4,0
99191,31,2,0.09,23.2,23.5,38.6,0.63,1,13.4,0
99192,31,2,0.1,23.1,23.5,31.3,0.91,1.2,13.4,1
99193,31,2,0.09,23.5,23.8,30.6,1,1.4,13.4,0
99194,31,2,0.08,22.5,23.1,30.9,0.75,1,13.4,0
99195,31,2,0.08,23,23.5,41.4,0.5,1.2,13.4,0
99196,31,2,0.1,22.8,23.2,42.4,0.49,1.2,13.4,1
99197,31,2,0.1,23.4,23.7,42.4,0.49,1,13.4,0
99198,31,2,0.04,24,24,32.8,0.44,1,13.4,0
99199,31,2,0.06,24.2,24.2,33.6,0.44,1,13.4,1
99200,31,2,0.05,24.1,24.2,39.2,0.47,1,13.4,0
99201,31,2,0.02,23.9,24,31.9,0.97,1,13.4,1
99202,31,2,0.01,23.7,23.8,34,1.02,1,13.4,1
99203,31,2,0.01,24,24.2,41.4,0.46,1,13.4,1
99204,31,2,0.02,24,24.2,41,0.46,1,13.4,1
99205,31,2,0.1,22.4,22.6,31,0.89,1.2,13.4,-1
99206,31,2,0.12,21.6,22.2,36.4,0.93,1.4,13.4,0
99207,31,2,0.11,22.2,22.7,37.3,1.11,1.2,13.4,0
99208,31,2,0.06,22.5,22.7,42.4,0.79,1,13.4,-2
99209,31,2,0.08,22.3,22.7,42.5,0.79,1,13.4,0
99210,31,2,0.11,22.7,23.1,43.3,0.79,1.2,13.4,1
99211,31,2,0.05,24.1,24.1,34.3,0.82,1,13.4,-1
99212,31,2,0.04,23.8,23.9,31.8,0.75,1,13.4,-2
99213,31,2,0.03,23.9,24.1,34,0.59,1,13.4,-1
99214,31,2,0.05,23.8,24,34.1,0.58,1,13.4,1
99215,31,2,0.02,24.1,24.1,39.7,1.11,1,13.4,-2
99216,31,2,0.03,24.2,24.2,40.2,1.11,1,13.4,-2
99217,31,2,0.03,24,24.1,34.6,0.55,1,13.4,2
99218,31,2,0.16,21.5,22.1,39.1,0.6,1.2,13.4,-2
99219,31,2,0.03,23.7,23.9,31.2,0.39,1,13.4,1
99220,31,2,0.04,24,24.2,33.8,0.39,1,13.4,2
99221,31,2,0.07,24,24.2,39.7,0.59,1,13.4,0
99222,31,2,0.07,24,24.4,40.2,0.59,1,13.4,2
99223,31,2,0.03,24.1,24.1,40.8,0.59,1,13.4,2
99224,31,2,0.07,24.3,24.4,33.9,0.48,1,13.4,0
99225,31,1,0.09,22.7,23.1,33.8,0.9,1.4,13.4,0
99226,31,1,0.09,22.8,23,36,0.84,1.4,13.4,0
99227,31,1,0.09,22.5,23,35.9,0.84,1.2,13.4,1
99228,31,1,0.09,22.7,23.3,41.7,0.47,1,13.4,0
99229,31,1,0.07,22.7,23,42.4,0.47,1.4,13.4,2
99230,31,1,0.05,23,23.1,43.3,0.47,1.4,13.4,2
99231,31,2,0.04,24.2,24.6,34.2,0.59,1,13.4,2
99232,31,2,0.12,22.9,23.3,31.6,0.71,1,13.4,-1
99233,31,2,0.14,22.6,23.3,31.3,0.71,1,13.4,-1
99234,31,2,0.07,23,23.4,30.7,0.71,1.2,13.4,-1
99235,31,2,0.15,22.4,23.2,43.9,0.84,1,13.4,-2
99236,31,2,0.07,22.8,23.2,43.7,0.59,1,13.4,0
99237,31,2,0.09,22.9,23.5,43.3,0.59,1.2,13.4,0
99238,31,1,0.08,24.5,24.7,31,0.48,1,13.4,0
99239,31,1,0.11,23.9,24.3,33.4,0.44,1,13.4,0
99240,31,2,0.08,23.2,23.5,35,0.98,1.2,13.4,2
99241,31,2,0.11,23.2,23.5,33.1,0.88,1.2,13.4,0
99242,31,2,0.09,23.2,23.5,34.7,0.88,1.4,13.4,0
99243,31,2,0.07,23.4,23.5,34.6,0.67,1.2,13.4,2
99244,31,2,0.08,22.9,23.2,35,0.67,1.2,13.4,-2
99245,31,2,0.07,22.6,23.1,43,1.09,1.2,13.4,2
99246,31,2,0.09,22.7,23.3,43.3,1.09,1,13.4,1
99247,31,2,0.1,22.7,23.4,39.9,1.09,1,13.4,-1
99248,31,2,0.08,23.1,23.5,35.6,0.46,1,13.4,0
99249,31,2,0.11,23.2,23.6,34.7,0.76,1.2,13.4,1
99250,31,2,0.07,23.4,23.6,34.7,0.76,1,13.4,0
99251,31,2,0.05,23.6,23.8,41.9,0.43,1.2,13.4,0
99252,31,2,0.12,23,23.3,38.5,0.52,1,13.4,0
99253,31,2,0.08,23.3,23.6,38.1,0.52,1.2,13.4,0
99254,31,2,0.09,23.4,23.5,30.2,0.55,1.2,13.4,0
99255,31,2,0.08,23.6,23.7,33.2,0.55,1.2,13.4,0
99256,31,2,0.11,23.5,23.6,34.1,0.55,1.2,13.4,1
99257,31,2,0.09,22.4,22.8,41.9,0.59,1.2,13.4,0
99258,31,2,0.01,23.2,23.2,37.2,0.67,1.2,13.4,0
99259,31,2,0.06,23.1,23.2,37.9,0.67,1,13.4,1
99260,31,2,0.04,23.3,23.4,30.2,0.94,1,13.4,1
99261,31,2,0.05,23,23.2,34,0.94,1,13.4,1
99262,31,2,0.06,22.8,23,35.6,0.94,1,13.4,0
99263,31,2,0.05,23.5,23.7,40.3,0.94,1,13.4,0
99264,31,2,0.05,23.3,23.6,40.2,0.94,1.2,13.4,1
99265,31,2,0.07,23.3,23.5,40.3,0.94,1.4,13.4,0
99266,31,2,0.07,23.3,23.5,29.2,0.59,1,13.4,-2
99267,31,2,0.05,23.2,23.3,34.3,0.59,1.4,13.4,-1
99268,31,2,0.04,23.4,23.4,34.8,0.59,1,13.4,0
99269,31,2,0.01,23.8,24,39.3,0.46,1.2,13.4,0
99270,31,2,0.02,24,24.1,38.9,0.46,1.4,13.4,-1
99271,31,2,0.02,23.9,24.1,39.5,0.46,1,13.4,0
99272,31,2,0.04,23.3,23.3,31.7,0.52,1.2,13.4,0
99273,31,2,0.06,23.5,23.8,34.8,0.52,1,13.4,0
99396,31,1,0.12,20.4,20.1,58.8,0.67,1,13.4,0
99397,31,2,0.05,21.8,21.8,53.9,1.11,1.2,13.4,0
99398,31,2,0.05,21.9,22.1,53.6,0.67,1.2,13.4,0
99399,31,2,0.11,21.5,21.6,55.9,0.72,1.2,13.4,-1
99400,31,1,0.03,20.8,21.2,58.1,0.7,1,13.4,-2
99402,31,1,0.03,21.8,22.2,54.7,0.81,1.2,13.4,1
99403,31,1,0.02,21.1,21.7,56.8,1.26,1,13.4,-2
99404,31,2,0.03,22.6,22.6,51.8,0.82,1.2,13.4,2
99405,31,1,0.02,20.1,20.4,61.6,0.87,1.4,13.4,-1
99406,31,2,0.02,21.1,21.5,56.5,0.59,1.2,13.4,-1
99407,31,1,0.01,20.1,20.4,60.7,0.99,1.2,13.4,-1
99408,31,2,0.02,20.8,21,57.6,1.08,1.2,13.4,0
99409,31,2,0.02,21,21.1,56.5,1.13,1,13.4,-1
99410,31,2,0.04,20.6,21.2,58.2,1.06,1,13.4,-1
99411,31,2,0.01,21.6,21.7,54.7,0.76,1,13.4,-2
99412,31,2,0.03,19.2,19.7,57,0.91,1.2,13.4,-1
99414,31,1,0.01,22.1,22.1,48.2,0.63,1.4,13.4,2
99415,31,2,0.2,22.1,22,46.9,0.81,1,13.4,-2
99416,31,2,0.04,22,22.2,47.1,0.49,1,13.4,0
99417,31,1,0.02,20.3,20.6,51.5,1.05,1,13.4,-1
99418,31,2,0.13,21.6,21.6,48.9,0.46,1,13.4,-2
99419,31,1,0.01,20.5,20.9,52.5,1.07,1,13.4,0
99420,31,1,0.01,20.5,20.7,51.2,0.91,1.4,13.4,-2
99421,31,2,0.11,22.3,22.5,45.6,0.67,1.2,13.4,2
99422,31,1,0.04,22.3,22.5,45.5,0.63,1.4,13.4,1
99423,31,2,0.06,22.3,22.5,45.4,0.58,1.2,13.4,-1
99424,31,2,0.02,20.8,21.4,48,0.83,1.2,13.4,-1
99425,31,2,0.05,22.6,22.4,43.2,1.14,1.2,13.4,0
99426,31,2,0.19,23.2,24.4,41.4,0.8,1.2,13.4,0
99427,31,2,0.07,19.5,20.3,50.9,0.91,1.2,13.4,0
99428,31,2,0.01,21.1,21.4,46.1,0.52,1,13.4,0
99429,31,1,0.01,20.4,20.8,50.3,0.7,1,13.4,1
99430,31,2,0.01,22.8,23,42.4,0.54,1,13.4,0
99431,31,1,0.05,22.9,23.1,42.5,0.83,1,13.4,1
99432,31,2,0.17,22.8,23.2,42.4,0.67,1.2,13.4,0
99433,31,2,0.22,23,23,41.9,0.81,1,13.4,-1
99434,31,2,0.14,23.2,23.4,42.1,1.11,1,13.4,0
99435,31,2,0.04,20.5,21.1,49.3,0.83,1,13.4,1
99436,31,2,0.01,21.5,22,46.3,0.46,1,13.4,-1
99437,31,1,0.02,21.3,21.8,46.6,1.05,1.2,13.4,1
99438,31,1,0.01,20.9,21.1,48.4,0.78,1.2,13.4,0
99439,31,2,0.09,21.2,21.5,47.2,0.83,1,13.4,-1
99440,31,1,0.01,22.6,22.7,44.1,0.63,1.2,13.4,0
99441,31,2,0.09,22.3,22.4,44.6,0.88,1,13.4,0
99442,31,2,0.05,22.3,22.4,44,1.02,1,13.4,2
99443,31,1,0.09,21.2,21.6,47.2,0.57,1,13.4,0
99444,31,2,0.11,21.1,21.5,46.9,0.69,1.4,13.4,-1
99445,31,1,0.04,22.1,22.7,42.3,0.76,1,13.4,0
99447,31,2,0.01,23.4,23.5,39.6,0.97,1,13.4,-2
99448,31,1,0.16,22.9,22.9,40.3,0.5,1.4,13.4,0
99449,31,2,0.04,23.3,23.5,39.7,0.54,1,13.4,1
99450,31,2,0.05,22.8,23,39.4,0.86,1,13.4,0
99451,31,1,0.1,23.3,23.6,38.7,0.71,1,13.4,1
99452,31,1,0.04,23.2,23.9,40.1,0.88,1,13.4,1
99453,31,2,0.12,22.9,23.3,39.8,0.88,1,13.4,1
99454,31,2,0.09,23.1,23.3,38.7,1,1,13.4,2
99455,31,1,0.02,20.5,20.7,46.9,0.75,1,13.4,1
99456,31,1,0.01,22.4,22.6,38.3,0.76,1,13.4,1
99457,31,1,0.17,23,22.8,36.3,0.5,1.4,13.4,0
99458,31,1,0.03,22.9,22.9,35.9,0.54,1.2,13.4,1
99459,31,2,0.02,23.1,23.3,35.3,0.54,1.2,13.4,2
99460,31,1,0.02,23.7,23.7,35.4,0.75,1,13.4,1
99461,31,2,0.02,23.5,23.5,33.7,0.63,1,13.4,-1
99462,31,1,0.04,23.1,23.4,37.4,0.87,1.2,13.4,-1
99463,31,2,0.06,23,23.2,32.7,0.86,1.2,13.4,1
99464,31,1,0.07,21.9,22.2,39.6,0.54,1.4,13.4,0
99465,31,1,0.02,19.8,20,50.8,0.91,1.2,13.4,1
99467,31,1,0.01,19.8,19.9,50.6,0.76,1.2,13.4,0
99468,31,2,0.02,20.4,20.7,48.4,0.54,1,13.4,-1
99469,31,1,0.08,22.3,22,43.1,0.83,1,13.4,1
99470,31,2,0.04,22.5,22.5,43.3,0.58,1,13.4,1
99471,31,2,0.06,21.9,22.3,44.5,0.76,1.4,13.4,0
99472,31,2,0.03,20.9,21.1,47.3,1.18,1,13.4,0
99473,31,2,0.06,22.5,22.4,43,0.59,1.2,13.4,-2
99474,31,2,0.27,24.7,23.2,37.9,0.8,1,13.4,1
99475,31,2,0.07,23,23,41.3,0.71,1.4,13.4,1
99476,31,2,0.03,21,21.7,46.3,0.54,1,13.4,0
99477,31,1,0.02,20.6,21,47.2,0.92,1,13.4,0
99478,31,1,0.01,20.4,20.6,48.9,0.91,1,13.4,0
99479,31,2,0.02,21,21.2,47,1.01,1.2,13.4,0
99480,31,1,0.02,23,23.1,42,0.83,1,13.4,0
99481,31,2,0.01,23.1,23.1,41.7,0.59,1,13.4,1
99482,31,2,0.14,23.8,24.3,40.3,0.76,1.2,13.4,1
99483,31,2,0.03,21.8,22.5,45.5,1.18,1,13.4,0
99484,31,2,0.05,23.1,23.1,42,0.59,1.2,13.4,0
99485,31,2,0.02,21.8,22.3,45.4,0.54,1,13.4,1
99486,31,1,0.02,21.3,21.7,47.7,0.61,1,13.4,1
99487,31,2,0.01,23.3,23.3,41,0.59,1.2,13.4,0
99488,31,1,0.03,23.6,23.7,40.7,0.81,1,13.4,0
99489,31,2,0.07,23.7,23.9,40,0.71,1,13.4,2
99490,31,2,0.09,23.5,23.7,40.7,0.76,1.2,13.4,1
99491,31,2,0.09,23.9,23.9,39.9,0.59,1,13.4,0
99492,31,2,0.02,22.1,22.7,44.1,1.18,1,13.4,1
99493,31,1,0.01,21.5,21.9,46,0.76,1,13.4,0
99494,31,1,0.01,21.5,21.7,46.2,0.92,1,13.4,0
99495,31,2,0.13,22,21.8,43.5,0.72,1,13.4,0
99496,31,2,0.07,22.6,22.5,41.8,0.78,1.4,13.4,0
99497,31,1,0.09,21.4,21.7,45.1,0.53,1.2,13.4,0
99498,31,2,0.02,22.6,22.7,42.7,0.78,1,13.4,0
99499,31,2,0.04,22.8,23,42.1,0.32,1,13.4,0
99500,31,2,0.02,22.7,23.1,42.6,0.71,1.2,13.4,-1
99501,31,1,0.03,21.8,22.6,44.6,0.62,1,13.4,0
99502,31,1,0.02,22.2,22.4,43.5,0.54,1,13.4,0
99503,31,1,0.01,21.6,22,45.8,0.74,1.2,13.4,1
99504,31,1,0.01,22.3,22.5,43.2,0.62,1,13.4,-1
99505,31,2,0.09,23.1,23.1,41.1,0.78,1.4,13.4,0
99506,31,2,0.12,23,23.1,41.6,0.74,1.4,13.4,1
99507,31,1,0.07,21.7,22.3,44.7,0.67,1,13.4,0
99508,31,1,0.02,21.4,21.7,46.5,0.62,1.4,13.4,0
99509,31,2,0.01,23.3,23.3,41.7,0.78,1.4,13.4,1
99510,31,1,0.02,23.2,23.4,42.1,0.54,1.2,13.4,1
99511,31,2,0.02,23.5,23.5,41.1,0.32,1.2,13.4,2
99512,31,2,0.04,23.6,23.7,40.5,0.73,1,13.4,-1
99513,31,1,0.05,22,22.5,41,0.76,1,13.4,0
99514,31,1,0.04,23.9,24.6,38.1,0.62,1.4,13.4,1
99515,31,1,0.01,23.1,23.5,40.3,0.62,1,13.4,0
99516,31,2,0.11,22.3,22.6,41.2,0.72,1.2,13.4,0
99517,31,1,0.04,22.3,22.6,41.2,0.53,1.2,13.4,1
99518,31,2,0.09,23.9,23.9,37.5,0.78,1.4,13.4,0
99519,31,2,0.12,23.6,23.9,38.4,0.74,1,13.4,0
99520,31,2,0.02,23.7,23.9,38.5,0.73,1.4,13.4,-1
99521,31,2,0.04,23.4,23.7,39,0.37,1,13.4,-1
99522,31,1,0.02,23.5,23.7,39.4,0.54,1,13.4,0
99523,31,2,0.03,23.8,24,38,0.31,1.4,13.4,2
99524,31,1,0.03,22.7,22.9,40.1,0.76,1.4,13.4,1
99525,31,1,0.08,23.4,24,36.7,0.62,1,13.4,0
99526,31,1,0.01,23.1,23.3,39.5,0.62,1.4,13.4,0
99527,31,2,0.12,22.8,22.9,39,0.72,1,13.4,0
99667,33,1,0.17,22.7,23.2,67,0.25,1.19,13.4,1
99668,22,1,0.12,23.1,23.2,62,0.44,1.24,13.4,-1
99669,43,1,0.12,22.8,22.6,63,0.52,1.59,13.4,-1
99670,32,2,0.17,22.7,22.4,60,0.42,1.54,13.4,-1
99671,21,2,0.14,23.1,23.2,61,0.26,1.59,13.4,-1
99672,35,2,0.1,23.8,24.1,61,0.43,1.24,13.4,-1
99673,36,1,0.11,24.4,24.4,60,0.48,1.19,13.4,-1
99674,34,1,0.12,24,23.9,59,0.44,1.59,13.4,-1
99675,40,1,0.1,23.5,23.7,59,0.58,1.04,13.4,-1
99676,27,2,0.1,23.4,23.8,58,0.51,1.39,13.4,1
99677,38,2,0.14,23.2,23.3,58,0.56,1.79,13.4,2
99678,34,1,0.11,23.1,23.5,56,0.38,1.24,13.4,-1
99679,47,2,0.1,22.9,23.3,53,0.58,1.39,13.4,0
99680,27,1,0.1,23,23.2,52,0.45,0.99,13.4,0
99681,25,1,0.1,22.9,23.1,52,0.37,1.09,13.4,0
99682,50,1,0.1,23.2,23.6,56,0.36,1.74,13.4,1
99683,45,2,0.1,24.1,24.4,56,0.33,1.19,13.4,1
99684,40,1,0.1,22.7,22.8,53,0.48,1.19,13.4,-1
99685,30,2,0.12,22.8,23,57,0.38,1.34,13.4,-2
99686,56,1,0.1,23.5,23.7,56,0.36,1.44,13.4,-2
99687,21,1,0.12,24.3,24.3,55,0.26,1.39,13.4,0
99688,33,1,0.11,23.9,23.9,54,0.53,1.04,13.4,-1
99689,30,1,0.11,23.5,23.6,54,0.66,1.39,13.4,-1
99690,22,1,0.13,22.9,23.1,54,0.41,1.19,13.4,-1
99691,24,1,0.15,23.9,24.6,52,0.45,1.59,13.4,1
99692,36,2,0.1,24.3,24.5,54,0.42,1.19,13.4,0
99693,26,2,0.11,24.6,24.9,52,0.38,1.34,13.4,1
99694,38,1,0.1,24.2,24.1,55,0.5,1.59,13.4,1
99695,26,2,0.1,24.4,24.5,54,0.29,1.04,13.4,1
99696,26,2,0.18,22.9,23.3,59,0.38,1.39,13.4,1
99697,40,1,0.13,23.1,23.5,56,0.37,1.19,13.4,0
99698,36,1,0.1,24,24.2,53,0.67,1.29,13.4,-1
99699,25,2,0.1,24.1,24.1,54,0.29,1.34,13.4,-1
99700,42,1,0.14,22.2,22,61,0.44,1.39,13.4,-1
99701,41,1,0.1,22.5,22.8,59,0.54,1.56,13.4,-2
99702,33,1,0.1,23.5,23.6,55,0.5,0.99,13.4,-1
99703,29,1,0.12,23,23,59,0.55,1.24,13.4,-1
99704,35,1,0.14,22.6,22.8,59,0.26,1.14,13.4,-1
99705,59,2,0.1,22.8,22.9,58,0.45,1.26,13.4,-2
99706,27,1,0.1,23.6,23.8,56,0.52,1.34,13.4,-1
99707,37,2,0.1,24.1,24.3,55,0.26,1.34,13.4,2
99708,35,2,0.11,23.6,23.2,57,0.7,1.19,13.4,-2
99709,22,2,0.1,23.2,23.3,57,0.27,1.19,13.4,-1
99710,35,1,0.11,22.9,23,57,0.36,1.24,13.4,-2
99711,33,2,0.1,23.2,23.5,57,0.34,1.29,13.4,-1
99712,49,2,0.12,24.7,24.9,52,0.42,1.19,13.4,0
99713,22,1,0.14,24.2,24.6,53,0.69,1.19,13.4,1
99714,37,1,0.1,23.2,23.5,56,0.51,1.29,13.4,0
99715,28,2,0.1,23.8,24.1,56,0.53,1.26,13.4,0
99716,43,1,0.1,23.6,23.7,55,0.3,1.49,13.4,-1
99717,21,1,0.13,24.1,24.2,53,0.5,1.39,13.4,-1
99718,53,1,0.1,24.5,24.7,52,0.44,1.47,13.4,0
99719,31,1,0.1,24.3,24.3,52,0.4,1.34,13.4,-1
99720,23,2,0.12,25.1,25.4,48,0.39,1.14,13.4,2
99721,45,2,0.14,25.2,25.1,49,0.43,1.49,13.4,0
99722,42,2,0.12,25.1,25.1,50,0.52,1.26,13.4,1
99723,33,2,0.15,23.1,23.1,51,0.66,1.29,13.4,-1
99724,30,2,0.11,23.2,23.3,52,0.81,1.69,13.4,-1
99725,37,2,0.1,24.7,25,49,0.88,1.29,13.4,2
99727,48,2,0.1,24.9,25,49,0.45,1.14,13.4,0
99728,34,2,0.17,25,25,49,0.63,1.04,13.4,-1
99729,41,2,0.12,25.2,25.5,49,0.49,0.99,13.4,2
99730,58,2,0.1,25.4,25.4,48,0.39,1.24,13.4,1
99731,41,2,0.1,25.6,25.7,48,0.38,1.09,13.4,1
99732,42,1,0.14,24,24,53,0.66,1.37,13.4,-2
99733,25,2,0.1,23.7,23.6,52,0.27,1.69,13.4,0
