,Publication (Citation),Data contributor,Year,Season,Koppen climate classification,Climate,City,Country,Building type,Cooling startegy_building level,Cooling startegy_operation mode for MM buildings,Heating strategy_building level,Age,Sex,Thermal sensation,Thermal sensation acceptability,Thermal preference,Air movement acceptability,Air movement preference,Thermal comfort,PMV,PPD,SET,Clo,Met,activity_10,activity_20,activity_30,activity_60,Air temperature (¡C),Air temperature (¡F),Ta_h (¡C),Ta_h (¡F),Ta_m (¡C),Ta_m (¡F),Ta_l (¡C),Ta_l (¡F),Operative temperature (¡C),Operative temperature (¡F),Radiant temperature (¡C),Radiant temperature (¡F),Globe temperature (¡C),Globe temperature (¡F),Tg_h (¡C),Tg_h (¡F),Tg_m (¡C),Tg_m (¡F),Tg_l (¡C),Tg_l (¡F),Relative humidity (%),Humidity preference,Humidity sensation,Air velocity (m/s),Air velocity (fpm),Velocity_h (m/s),Velocity_h (fpm),Velocity_m (m/s),Velocity_m (fpm),Velocity_l (m/s),Velocity_l (fpm),Subject«s height (cm),Subject«s weight (kg),Blind (curtain),Fan,Window,Door,Heater,Outdoor monthly air temperature (¡C),Outdoor monthly air temperature (¡F),Database
74265,"A. Wagner, C. Moosmann, Th. Gropp, E. Gossauer, R. Leonhart: Thermal Comfort and Workspace Occupant Satisfaction - Results of Field Studies in German Low Energy Office Buildings. Journal of Energy & Buildings, Volume 39 (7), 2007",Cornelia Moosmann,2005.0,Summer,Cfb,Temperate oceanic,Karlsruhe,Germany,Office,Naturally Ventilated,,,31.0,Male,0.0,,no change,,,,-0.1,5.0,24.88,0.61,1.2,,,,,22.9,73.2,,,,,,,23.7,74.7,,,,,,,,,,,47.7,no change,0.0,0.04,7.87,,,,,,,,,0.0,,0.0,1.0,,22.5,72.5,Database 2
74266,"A. Wagner, C. Moosmann, Th. Gropp, E. Gossauer, R. Leonhart: Thermal Comfort and Workspace Occupant Satisfaction - Results of Field Studies in German Low Energy Office Buildings. Journal of Energy & Buildings, Volume 39 (7), 2007",Cornelia Moosmann,2005.0,Summer,Cfb,Temperate oceanic,Karlsruhe,Germany,Office,Naturally Ventilated,,,25.0,Female,0.0,,no change,,,,-0.1,5.0,25.03,0.63,1.2,,,,,22.9,73.2,,,,,,,23.7,74.7,,,,,,,,,,,47.7,no change,0.0,0.04,7.87,,,,,,,,,0.0,,0.0,1.0,,22.5,72.5,Database 2
74267,"A. Wagner, C. Moosmann, Th. Gropp, E. Gossauer, R. Leonhart: Thermal Comfort and Workspace Occupant Satisfaction - Results of Field Studies in German Low Energy Office Buildings. Journal of Energy & Buildings, Volume 39 (7), 2007",Cornelia Moosmann,2005.0,Summer,Cfb,Temperate oceanic,Karlsruhe,Germany,Office,Naturally Ventilated,,,25.0,Male,0.0,,no change,,,,0.3,7.0,26.65,0.66,1.4,,,,,22.9,73.2,,,,,,,23.7,74.7,,,,,,,,,,,47.7,no change,0.0,0.04,7.87,,,,,,,,,0.0,,0.0,1.0,,22.5,72.5,Database 2
74268,"A. Wagner, C. Moosmann, Th. Gropp, E. Gossauer, R. Leonhart: Thermal Comfort and Workspace Occupant Satisfaction - Results of Field Studies in German Low Energy Office Buildings. Journal of Energy & Buildings, Volume 39 (7), 2007",Cornelia Moosmann,2005.0,Summer,Cfb,Temperate oceanic,Karlsruhe,Germany,Office,Naturally Ventilated,,,55.0,Male,1.0,,cooler,,,,1.4,45.0,27.06,0.72,2.8,,,,,24.4,75.9,,,,,,,24.9,76.8,,,,,,,,,,,39.3,drier,-1.0,3.1,610.17,,,,,,,,,0.0,,0.0,0.0,,22.5,72.5,Database 2
74269,"A. Wagner, C. Moosmann, Th. Gropp, E. Gossauer, R. Leonhart: Thermal Comfort and Workspace Occupant Satisfaction - Results of Field Studies in German Low Energy Office Buildings. Journal of Energy & Buildings, Volume 39 (7), 2007",Cornelia Moosmann,2005.0,Summer,Cfb,Temperate oceanic,Karlsruhe,Germany,Office,Naturally Ventilated,,,25.0,Female,0.0,,no change,,,,-0.3,7.0,24.05,0.47,1.3,,,,,24.0,75.2,,,,,,,24.0,75.1,,,,,,,,,,,42.2,no change,0.0,0.16,31.49,,,,,,,,,0.0,,0.0,0.0,,22.5,72.5,Database 2
74270,"A. Wagner, C. Moosmann, Th. Gropp, E. Gossauer, R. Leonhart: Thermal Comfort and Workspace Occupant Satisfaction - Results of Field Studies in German Low Energy Office Buildings. Journal of Energy & Buildings, Volume 39 (7), 2007",Cornelia Moosmann,2005.0,Summer,Cfb,Temperate oceanic,Karlsruhe,Germany,Office,Naturally Ventilated,,,25.0,Female,1.0,,cooler,,,,-0.5,10.0,22.38,0.66,1.4,,,,,22.9,73.2,,,,,,,24.5,76.2,,,,,,,,,,,44.3,more humid,3.0,1.18,232.26,,,,,,,,,0.0,,0.0,0.0,,22.5,72.5,Database 2
74271,"A. Wagner, C. Moosmann, Th. Gropp, E. Gossauer, R. Leonhart: Thermal Comfort and Workspace Occupant Satisfaction - Results of Field Studies in German Low Energy Office Buildings. Journal of Energy & Buildings, Volume 39 (7), 2007",Cornelia Moosmann,2005.0,Summer,Cfb,Temperate oceanic,Karlsruhe,Germany,Office,Naturally Ventilated,,,25.0,Female,0.0,,warmer,,,,1.5,53.0,28.37,0.71,2.7,,,,,25.2,77.4,,,,,,,25.0,77.0,,,,,,,,,,,40.0,no change,0.0,1.53,301.15,,,,,,,,,0.0,,0.0,0.0,,22.5,72.5,Database 2
74272,"A. Wagner, C. Moosmann, Th. Gropp, E. Gossauer, R. Leonhart: Thermal Comfort and Workspace Occupant Satisfaction - Results of Field Studies in German Low Energy Office Buildings. Journal of Energy & Buildings, Volume 39 (7), 2007",Cornelia Moosmann,2005.0,Summer,Cfb,Temperate oceanic,Karlsruhe,Germany,Office,Naturally Ventilated,,,25.0,Female,0.0,,no change,,,,-0.3,7.0,22.34,0.71,1.4,,,,,24.8,76.6,,,,,,,26.0,78.9,,,,,,,,,,,32.2,no change,1.0,3.97,781.42,,,,,,,,,0.0,,0.0,1.0,,22.5,72.5,Database 2
74273,"A. Wagner, C. Moosmann, Th. Gropp, E. Gossauer, R. Leonhart: Thermal Comfort and Workspace Occupant Satisfaction - Results of Field Studies in German Low Energy Office Buildings. Journal of Energy & Buildings, Volume 39 (7), 2007",Cornelia Moosmann,2005.0,Summer,Cfb,Temperate oceanic,Karlsruhe,Germany,Office,Naturally Ventilated,,,41.0,Male,0.0,,no change,,,,-0.3,7.0,24.08,0.61,1.0,,,,,25.6,78.1,,,,,,,24.7,76.5,,,,,,,,,,,27.0,more humid,1.0,0.1,19.68,,,,,,,,,0.0,,1.0,1.0,,22.5,72.5,Database 2
74274,"A. Wagner, C. Moosmann, Th. Gropp, E. Gossauer, R. Leonhart: Thermal Comfort and Workspace Occupant Satisfaction - Results of Field Studies in German Low Energy Office Buildings. Journal of Energy & Buildings, Volume 39 (7), 2007",Cornelia Moosmann,2005.0,Summer,Cfb,Temperate oceanic,Karlsruhe,Germany,Office,Naturally Ventilated,,,41.0,Male,1.0,,cooler,,,,-0.2,6.0,22.69,0.61,1.2,,,,,28.3,82.9,,,,,,,24.7,76.4,,,,,,,,,,,31.9,more humid,1.0,1.64,322.8,,,,,,,,,0.0,,0.0,0.0,,22.5,72.5,Database 2
74275,"A. Wagner, C. Moosmann, Th. Gropp, E. Gossauer, R. Leonhart: Thermal Comfort and Workspace Occupant Satisfaction - Results of Field Studies in German Low Energy Office Buildings. Journal of Energy & Buildings, Volume 39 (7), 2007",Cornelia Moosmann,2005.0,Summer,Cfb,Temperate oceanic,Karlsruhe,Germany,Office,Naturally Ventilated,,,31.0,Female,0.0,,no change,,,,0.4,8.0,26.01,0.71,1.2,,,,,29.9,85.8,,,,,,,25.5,77.9,,,,,,,,,,,23.8,no change,0.0,0.04,7.87,,,,,,,,,0.0,,0.0,1.0,,22.5,72.5,Database 2
