,Publication (Citation),Data contributor,Year,Season,Koppen climate classification,Climate,City,Country,Building type,Cooling startegy_building level,Cooling startegy_operation mode for MM buildings,Heating strategy_building level,Age,Sex,Thermal sensation,Thermal sensation acceptability,Thermal preference,Air movement acceptability,Air movement preference,Thermal comfort,PMV,PPD,SET,Clo,Met,activity_10,activity_20,activity_30,activity_60,Air temperature (¡C),Air temperature (¡F),Ta_h (¡C),Ta_h (¡F),Ta_m (¡C),Ta_m (¡F),Ta_l (¡C),Ta_l (¡F),Operative temperature (¡C),Operative temperature (¡F),Radiant temperature (¡C),Radiant temperature (¡F),Globe temperature (¡C),Globe temperature (¡F),Tg_h (¡C),Tg_h (¡F),Tg_m (¡C),Tg_m (¡F),Tg_l (¡C),Tg_l (¡F),Relative humidity (%),Humidity preference,Humidity sensation,Air velocity (m/s),Air velocity (fpm),Velocity_h (m/s),Velocity_h (fpm),Velocity_m (m/s),Velocity_m (fpm),Velocity_l (m/s),Velocity_l (fpm),Subject«s height (cm),Subject«s weight (kg),Blind (curtain),Fan,Window,Door,Heater,Outdoor monthly air temperature (¡C),Outdoor monthly air temperature (¡F),Database
26865,Indoor Climate Survey at Esperg¾rde Gymnasium. Master thesis. Technical University of Denmark. Departmentof Civil Engineering. 2012.,Pedersen and Toftum,2012.0,Winter,Cfb,Temperate oceanic,Elsinore,Denmark,Classroom,Naturally Ventilated,,Mechanical Heating,,,-1.0,1.0,no change,,more,3.0,,,,,,,,,,24.1,75.5,,,,,,,,,,,,,,,,,,,38.5,,,,,,,,,,,,,,,,,,0.8,33.5,Database 2
26866,Indoor Climate Survey at Esperg¾rde Gymnasium. Master thesis. Technical University of Denmark. Departmentof Civil Engineering. 2012.,Pedersen and Toftum,2012.0,Winter,Cfb,Temperate oceanic,Elsinore,Denmark,Classroom,Naturally Ventilated,,Mechanical Heating,,,1.0,1.0,no change,,no change,4.0,,,,,,,,,,24.6,76.2,,,,,,,,,,,,,,,,,,,35.3,,,,,,,,,,,,,,,,,,0.8,33.5,Database 2
26867,Indoor Climate Survey at Esperg¾rde Gymnasium. Master thesis. Technical University of Denmark. Departmentof Civil Engineering. 2012.,Pedersen and Toftum,2012.0,Winter,Cfb,Temperate oceanic,Elsinore,Denmark,Classroom,Naturally Ventilated,,Mechanical Heating,,,-0.6,1.0,no change,,more,4.0,,,,,,,,,,24.8,76.6,,,,,,,,,,,,,,,,,,,35.4,,,,,,,,,,,,,,,,,,0.8,33.5,Database 2
26868,Indoor Climate Survey at Esperg¾rde Gymnasium. Master thesis. Technical University of Denmark. Departmentof Civil Engineering. 2012.,Pedersen and Toftum,2012.0,Winter,Cfb,Temperate oceanic,Elsinore,Denmark,Classroom,Naturally Ventilated,,Mechanical Heating,,,1.0,0.0,cooler,,more,3.0,,,,,,,,,,22.6,72.6,,,,,,,,,,,,,,,,,,,38.7,,,,,,,,,,,,,,,,,,0.8,33.5,Database 2
26869,Indoor Climate Survey at Esperg¾rde Gymnasium. Master thesis. Technical University of Denmark. Departmentof Civil Engineering. 2012.,Pedersen and Toftum,2012.0,Winter,Cfb,Temperate oceanic,Elsinore,Denmark,Classroom,Naturally Ventilated,,Mechanical Heating,,,1.0,1.0,warmer,,more,3.0,,,,,,,,,,22.9,73.3,,,,,,,,,,,,,,,,,,,39.5,,,,,,,,,,,,,,,,,,0.8,33.5,Database 2
26870,Indoor Climate Survey at Esperg¾rde Gymnasium. Master thesis. Technical University of Denmark. Departmentof Civil Engineering. 2012.,Pedersen and Toftum,2012.0,Winter,Cfb,Temperate oceanic,Elsinore,Denmark,Classroom,Naturally Ventilated,,Mechanical Heating,,,-1.0,0.0,warmer,,more,3.0,,,,,,,,,,23.1,73.6,,,,,,,,,,,,,,,,,,,39.8,,,,,,,,,,,,,,,,,,0.8,33.5,Database 2
26871,Indoor Climate Survey at Esperg¾rde Gymnasium. Master thesis. Technical University of Denmark. Departmentof Civil Engineering. 2012.,Pedersen and Toftum,2012.0,Winter,Cfb,Temperate oceanic,Elsinore,Denmark,Classroom,Naturally Ventilated,,Mechanical Heating,,,-1.1,1.0,no change,,no change,4.0,,,,,,,,,,23.3,73.9,,,,,,,,,,,,,,,,,,,40.2,,,,,,,,,,,,,,,,,,0.8,33.5,Database 2
26872,Indoor Climate Survey at Esperg¾rde Gymnasium. Master thesis. Technical University of Denmark. Departmentof Civil Engineering. 2012.,Pedersen and Toftum,2012.0,Winter,Cfb,Temperate oceanic,Elsinore,Denmark,Classroom,Naturally Ventilated,,Mechanical Heating,,,0.0,1.0,warmer,,no change,4.0,,,,,,,,,,23.5,74.3,,,,,,,,,,,,,,,,,,,40.5,,,,,,,,,,,,,,,,,,0.8,33.5,Database 2
26873,Indoor Climate Survey at Esperg¾rde Gymnasium. Master thesis. Technical University of Denmark. Departmentof Civil Engineering. 2012.,Pedersen and Toftum,2012.0,Winter,Cfb,Temperate oceanic,Elsinore,Denmark,Classroom,Naturally Ventilated,,Mechanical Heating,,,1.0,0.0,cooler,,more,3.0,,,,,,,,,,24.3,75.8,,,,,,,,,,,,,,,,,,,41.3,,,,,,,,,,,,,,,,,,0.8,33.5,Database 2
26874,Indoor Climate Survey at Esperg¾rde Gymnasium. Master thesis. Technical University of Denmark. Departmentof Civil Engineering. 2012.,Pedersen and Toftum,2012.0,Winter,Cfb,Temperate oceanic,Elsinore,Denmark,Classroom,Naturally Ventilated,,Mechanical Heating,18.0,Female,0.0,1.0,no change,,more,4.0,,,,,,,,,,24.4,75.9,,,,,,,,,,,,,,,,,,,37.4,,,,,,,,,,,,,,,,,,0.8,33.5,Database 2
26875,Indoor Climate Survey at Esperg¾rde Gymnasium. Master thesis. Technical University of Denmark. Departmentof Civil Engineering. 2012.,Pedersen and Toftum,2012.0,Winter,Cfb,Temperate oceanic,Elsinore,Denmark,Classroom,Naturally Ventilated,,Mechanical Heating,16.0,Female,-0.4,1.0,warmer,,more,4.0,,,,,,,,,,24.4,75.9,,,,,,,,,,,,,,,,,,,37.4,,,,,,,,,,,,,,,,,,0.8,33.5,Database 2
26876,Indoor Climate Survey at Esperg¾rde Gymnasium. Master thesis. Technical University of Denmark. Departmentof Civil Engineering. 2012.,Pedersen and Toftum,2012.0,Winter,Cfb,Temperate oceanic,Elsinore,Denmark,Classroom,Naturally Ventilated,,Mechanical Heating,17.0,Female,0.4,1.0,cooler,,more,4.0,,,,,,,,,,24.4,75.9,,,,,,,,,,,,,,,,,,,37.4,,,,,,,,,,,,,,,,,,0.8,33.5,Database 2
26877,Indoor Climate Survey at Esperg¾rde Gymnasium. Master thesis. Technical University of Denmark. Departmentof Civil Engineering. 2012.,Pedersen and Toftum,2012.0,Winter,Cfb,Temperate oceanic,Elsinore,Denmark,Classroom,Naturally Ventilated,,Mechanical Heating,18.0,Female,-1.0,0.0,warmer,,more,3.0,,,,,,,,,,24.4,75.9,,,,,,,,,,,,,,,,,,,37.4,,,,,,,,,,,,,,,,,,0.8,33.5,Database 2
