,Publication (Citation),Data contributor,Year,Season,Koppen climate classification,Climate,City,Country,Building type,Cooling startegy_building level,Cooling startegy_operation mode for MM buildings,Heating strategy_building level,Age,Sex,Thermal sensation,Thermal sensation acceptability,Thermal preference,Air movement acceptability,Air movement preference,Thermal comfort,PMV,PPD,SET,Clo,Met,activity_10,activity_20,activity_30,activity_60,Air temperature (¡C),Air temperature (¡F),Ta_h (¡C),Ta_h (¡F),Ta_m (¡C),Ta_m (¡F),Ta_l (¡C),Ta_l (¡F),Operative temperature (¡C),Operative temperature (¡F),Radiant temperature (¡C),Radiant temperature (¡F),Globe temperature (¡C),Globe temperature (¡F),Tg_h (¡C),Tg_h (¡F),Tg_m (¡C),Tg_m (¡F),Tg_l (¡C),Tg_l (¡F),Relative humidity (%),Humidity preference,Humidity sensation,Air velocity (m/s),Air velocity (fpm),Velocity_h (m/s),Velocity_h (fpm),Velocity_m (m/s),Velocity_m (fpm),Velocity_l (m/s),Velocity_l (fpm),Subject«s height (cm),Subject«s weight (kg),Blind (curtain),Fan,Window,Door,Heater,Outdoor monthly air temperature (¡C),Outdoor monthly air temperature (¡F),Database
75887,"Akande, O. K., & Adebamowo, M. A. (2010, April). Indoor thermal comfort for residential buildings in hot-dry climate of Nigeria. In Proceedings of Conference: Adapting to Change: New Thinking on Comfort, Cumberland Lodge, Windsor, UK (Vol. 911, p. 133144).",Michael Adebamowo,2009.0,Winter,Aw,Tropical wet savanna,Bauchi,Nigeria,Multifamily housing,Naturally Ventilated,,,53.0,Female,,,,,,,,,,,,,,,,39.0,102.2,,,,,,,,,,,,,,,,,,,81.0,,,,,,,,,,,156.0,71.0,,,,,,38.1,100.6,Database 2
75888,"Akande, O. K., & Adebamowo, M. A. (2010, April). Indoor thermal comfort for residential buildings in hot-dry climate of Nigeria. In Proceedings of Conference: Adapting to Change: New Thinking on Comfort, Cumberland Lodge, Windsor, UK (Vol. 911, p. 133144).",Michael Adebamowo,2009.0,Winter,Aw,Tropical wet savanna,Bauchi,Nigeria,Multifamily housing,Naturally Ventilated,,,53.0,Female,,,,,,,,,,,,,,,,40.0,104.0,,,,,,,,,,,,,,,,,,,94.0,,,,,,,,,,,156.0,71.0,,,,,,38.1,100.6,Database 2
75889,"Akande, O. K., & Adebamowo, M. A. (2010, April). Indoor thermal comfort for residential buildings in hot-dry climate of Nigeria. In Proceedings of Conference: Adapting to Change: New Thinking on Comfort, Cumberland Lodge, Windsor, UK (Vol. 911, p. 133144).",Michael Adebamowo,2009.0,Winter,Aw,Tropical wet savanna,Bauchi,Nigeria,Multifamily housing,Naturally Ventilated,,,23.0,Female,,,,,,,,,,,,,,,,34.0,93.2,,,,,,,,,,,,,,,,,,,68.0,,,,,,,,,,,150.0,80.0,,,,,,38.1,100.6,Database 2
75890,"Akande, O. K., & Adebamowo, M. A. (2010, April). Indoor thermal comfort for residential buildings in hot-dry climate of Nigeria. In Proceedings of Conference: Adapting to Change: New Thinking on Comfort, Cumberland Lodge, Windsor, UK (Vol. 911, p. 133144).",Michael Adebamowo,2009.0,Winter,Aw,Tropical wet savanna,Bauchi,Nigeria,Multifamily housing,Naturally Ventilated,,,23.0,Female,2.0,,cooler,,more,5.0,,,,,,,,,,39.0,102.2,,,,,,,,,,,,,,,,,,,75.0,no change,2.0,0.1,19.6,,,,,,,160.0,45.0,,,,,,38.1,100.6,Database 2
75891,"Akande, O. K., & Adebamowo, M. A. (2010, April). Indoor thermal comfort for residential buildings in hot-dry climate of Nigeria. In Proceedings of Conference: Adapting to Change: New Thinking on Comfort, Cumberland Lodge, Windsor, UK (Vol. 911, p. 133144).",Michael Adebamowo,2009.0,Spring,Aw,Tropical wet savanna,Bauchi,Nigeria,Multifamily housing,Naturally Ventilated,,,23.0,Female,3.0,,cooler,,more,6.0,,,,,,,,,,36.0,96.8,,,,,,,,,,,,,,,,,,,38.0,more humid,3.0,0.0,0.0,,,,,,,162.0,,,,,,,37.6,99.7,Database 2
75892,"Akande, O. K., & Adebamowo, M. A. (2010, April). Indoor thermal comfort for residential buildings in hot-dry climate of Nigeria. In Proceedings of Conference: Adapting to Change: New Thinking on Comfort, Cumberland Lodge, Windsor, UK (Vol. 911, p. 133144).",Michael Adebamowo,2009.0,Spring,Aw,Tropical wet savanna,Bauchi,Nigeria,Multifamily housing,Naturally Ventilated,,,38.0,Male,3.0,,cooler,,more,6.0,,,,,,,,,,33.0,91.4,,,,,,,,,,,,,,,,,,,55.0,more humid,3.0,0.0,0.0,,,,,,,168.0,,,,,,,37.6,99.7,Database 2
75893,"Akande, O. K., & Adebamowo, M. A. (2010, April). Indoor thermal comfort for residential buildings in hot-dry climate of Nigeria. In Proceedings of Conference: Adapting to Change: New Thinking on Comfort, Cumberland Lodge, Windsor, UK (Vol. 911, p. 133144).",Michael Adebamowo,2009.0,Spring,Aw,Tropical wet savanna,Bauchi,Nigeria,Multifamily housing,Naturally Ventilated,,,52.0,Male,3.0,,cooler,,more,6.0,,,,,,,,,,36.0,96.8,,,,,,,,,,,,,,,,,,,34.0,more humid,3.0,0.1,19.6,,,,,,,174.0,,,,,,,37.6,99.7,Database 2
75894,"Akande, O. K., & Adebamowo, M. A. (2010, April). Indoor thermal comfort for residential buildings in hot-dry climate of Nigeria. In Proceedings of Conference: Adapting to Change: New Thinking on Comfort, Cumberland Lodge, Windsor, UK (Vol. 911, p. 133144).",Michael Adebamowo,2009.0,Spring,Aw,Tropical wet savanna,Bauchi,Nigeria,Multifamily housing,Naturally Ventilated,,,23.0,Male,3.0,,cooler,,more,6.0,,,,,,,,,,35.0,95.0,,,,,,,,,,,,,,,,,,,37.0,drier,-3.0,0.0,0.0,,,,,,,160.0,,,,,,,37.6,99.7,Database 2
75895,"Akande, O. K., & Adebamowo, M. A. (2010, April). Indoor thermal comfort for residential buildings in hot-dry climate of Nigeria. In Proceedings of Conference: Adapting to Change: New Thinking on Comfort, Cumberland Lodge, Windsor, UK (Vol. 911, p. 133144).",Michael Adebamowo,2009.0,Spring,Aw,Tropical wet savanna,Bauchi,Nigeria,Multifamily housing,Naturally Ventilated,,,38.0,Male,3.0,,cooler,,more,6.0,,,,,,,,,,34.0,93.2,,,,,,,,,,,,,,,,,,,51.0,drier,-3.0,0.0,0.0,,,,,,,160.0,,,,,,,37.6,99.7,Database 2
75896,"Akande, O. K., & Adebamowo, M. A. (2010, April). Indoor thermal comfort for residential buildings in hot-dry climate of Nigeria. In Proceedings of Conference: Adapting to Change: New Thinking on Comfort, Cumberland Lodge, Windsor, UK (Vol. 911, p. 133144).",Michael Adebamowo,2009.0,Spring,Aw,Tropical wet savanna,Bauchi,Nigeria,Multifamily housing,Naturally Ventilated,,,23.0,Male,3.0,,cooler,,more,6.0,,,,,,,,,,35.0,95.0,,,,,,,,,,,,,,,,,,,62.0,more humid,1.0,0.0,0.0,,,,,,,165.0,,,,,,,37.6,99.7,Database 2
75897,"Akande, O. K., & Adebamowo, M. A. (2010, April). Indoor thermal comfort for residential buildings in hot-dry climate of Nigeria. In Proceedings of Conference: Adapting to Change: New Thinking on Comfort, Cumberland Lodge, Windsor, UK (Vol. 911, p. 133144).",Michael Adebamowo,2009.0,Spring,Aw,Tropical wet savanna,Bauchi,Nigeria,Multifamily housing,Naturally Ventilated,,,23.0,Male,3.0,,cooler,,more,6.0,,,,,,,,,,34.0,93.2,,,,,,,,,,,,,,,,,,,51.0,drier,-3.0,0.0,0.0,,,,,,,160.0,,,,,,,37.6,99.7,Database 2
75898,"Akande, O. K., & Adebamowo, M. A. (2010, April). Indoor thermal comfort for residential buildings in hot-dry climate of Nigeria. In Proceedings of Conference: Adapting to Change: New Thinking on Comfort, Cumberland Lodge, Windsor, UK (Vol. 911, p. 133144).",Michael Adebamowo,2009.0,Spring,Aw,Tropical wet savanna,Bauchi,Nigeria,Multifamily housing,Naturally Ventilated,,,23.0,Male,,,,,more,,,,,,,,,,,36.0,96.8,,,,,,,,,,,,,,,,,,,58.0,more humid,3.0,0.0,0.0,,,,,,,180.0,,,,,,,37.6,99.7,Database 2
75899,"Akande, O. K., & Adebamowo, M. A. (2010, April). Indoor thermal comfort for residential buildings in hot-dry climate of Nigeria. In Proceedings of Conference: Adapting to Change: New Thinking on Comfort, Cumberland Lodge, Windsor, UK (Vol. 911, p. 133144).",Michael Adebamowo,2009.0,Spring,Aw,Tropical wet savanna,Bauchi,Nigeria,Multifamily housing,Naturally Ventilated,,,23.0,Male,3.0,,cooler,,more,6.0,,,,,,,,,,35.0,95.0,,,,,,,,,,,,,,,,,,,57.0,drier,-3.0,0.0,0.0,,,,,,,168.0,,,,,,,37.6,99.7,Database 2
75900,"Akande, O. K., & Adebamowo, M. A. (2010, April). Indoor thermal comfort for residential buildings in hot-dry climate of Nigeria. In Proceedings of Conference: Adapting to Change: New Thinking on Comfort, Cumberland Lodge, Windsor, UK (Vol. 911, p. 133144).",Michael Adebamowo,2009.0,Spring,Aw,Tropical wet savanna,Bauchi,Nigeria,Multifamily housing,Naturally Ventilated,,,23.0,Male,3.0,,cooler,,more,6.0,,,,,,,,,,36.0,96.8,,,,,,,,,,,,,,,,,,,58.0,drier,-3.0,0.0,0.0,,,,,,,160.0,,,,,,,37.6,99.7,Database 2
75901,"Akande, O. K., & Adebamowo, M. A. (2010, April). Indoor thermal comfort for residential buildings in hot-dry climate of Nigeria. In Proceedings of Conference: Adapting to Change: New Thinking on Comfort, Cumberland Lodge, Windsor, UK (Vol. 911, p. 133144).",Michael Adebamowo,2009.0,Spring,Aw,Tropical wet savanna,Bauchi,Nigeria,Multifamily housing,Naturally Ventilated,,,23.0,Male,3.0,,cooler,,more,6.0,,,,,,,,,,35.0,95.0,,,,,,,,,,,,,,,,,,,57.0,more humid,3.0,0.0,0.0,,,,,,,168.0,,,,,,,37.6,99.7,Database 2
75902,"Akande, O. K., & Adebamowo, M. A. (2010, April). Indoor thermal comfort for residential buildings in hot-dry climate of Nigeria. In Proceedings of Conference: Adapting to Change: New Thinking on Comfort, Cumberland Lodge, Windsor, UK (Vol. 911, p. 133144).",Michael Adebamowo,2009.0,Spring,Aw,Tropical wet savanna,Bauchi,Nigeria,Multifamily housing,Naturally Ventilated,,,23.0,Female,3.0,,cooler,,more,6.0,,,,,,,,,,34.0,93.2,,,,,,,,,,,,,,,,,,,62.0,more humid,3.0,0.0,0.0,,,,,,,168.0,,,,,,,37.6,99.7,Database 2
75903,"Akande, O. K., & Adebamowo, M. A. (2010, April). Indoor thermal comfort for residential buildings in hot-dry climate of Nigeria. In Proceedings of Conference: Adapting to Change: New Thinking on Comfort, Cumberland Lodge, Windsor, UK (Vol. 911, p. 133144).",Michael Adebamowo,2009.0,Spring,Aw,Tropical wet savanna,Bauchi,Nigeria,Multifamily housing,Naturally Ventilated,,,38.0,Female,3.0,,cooler,,more,6.0,,,,,,,,,,35.0,95.0,,,,,,,,,,,,,,,,,,,62.0,more humid,3.0,0.0,0.0,,,,,,,180.0,,,,,,,37.6,99.7,Database 2
75904,"Akande, O. K., & Adebamowo, M. A. (2010, April). Indoor thermal comfort for residential buildings in hot-dry climate of Nigeria. In Proceedings of Conference: Adapting to Change: New Thinking on Comfort, Cumberland Lodge, Windsor, UK (Vol. 911, p. 133144).",Michael Adebamowo,2009.0,Spring,Aw,Tropical wet savanna,Bauchi,Nigeria,Multifamily housing,Naturally Ventilated,,,38.0,Male,3.0,,cooler,,more,6.0,,,,,,,,,,36.0,96.8,,,,,,,,,,,,,,,,,,,53.0,more humid,3.0,0.0,0.0,,,,,,,164.0,,,,,,,37.6,99.7,Database 2
75905,"Akande, O. K., & Adebamowo, M. A. (2010, April). Indoor thermal comfort for residential buildings in hot-dry climate of Nigeria. In Proceedings of Conference: Adapting to Change: New Thinking on Comfort, Cumberland Lodge, Windsor, UK (Vol. 911, p. 133144).",Michael Adebamowo,2009.0,Spring,Aw,Tropical wet savanna,Bauchi,Nigeria,Multifamily housing,Naturally Ventilated,,,38.0,Male,3.0,,cooler,,more,6.0,,,,,,,,,,36.0,96.8,,,,,,,,,,,,,,,,,,,48.0,more humid,3.0,0.5,98.0,,,,,,,160.0,,,,,,,37.6,99.7,Database 2
75906,"Akande, O. K., & Adebamowo, M. A. (2010, April). Indoor thermal comfort for residential buildings in hot-dry climate of Nigeria. In Proceedings of Conference: Adapting to Change: New Thinking on Comfort, Cumberland Lodge, Windsor, UK (Vol. 911, p. 133144).",Michael Adebamowo,2009.0,Spring,Aw,Tropical wet savanna,Bauchi,Nigeria,Multifamily housing,Naturally Ventilated,,,52.0,Male,,,,,,,,,,,,,,,,35.0,95.0,,,,,,,,,,,,,,,,,,,57.0,,,0.0,0.0,,,,,,,164.0,,,,,,,37.6,99.7,Database 2
75907,"Akande, O. K., & Adebamowo, M. A. (2010, April). Indoor thermal comfort for residential buildings in hot-dry climate of Nigeria. In Proceedings of Conference: Adapting to Change: New Thinking on Comfort, Cumberland Lodge, Windsor, UK (Vol. 911, p. 133144).",Michael Adebamowo,2009.0,Spring,Aw,Tropical wet savanna,Bauchi,Nigeria,Multifamily housing,Naturally Ventilated,,,38.0,Male,3.0,,cooler,,,5.0,,,,,,,,,,30.0,86.0,,,,,,,,,,,,,,,,,,,85.0,,-3.0,0.1,19.6,,,,,,,150.0,,,,,,,37.6,99.7,Database 2
75908,"Akande, O. K., & Adebamowo, M. A. (2010, April). Indoor thermal comfort for residential buildings in hot-dry climate of Nigeria. In Proceedings of Conference: Adapting to Change: New Thinking on Comfort, Cumberland Lodge, Windsor, UK (Vol. 911, p. 133144).",Michael Adebamowo,2009.0,Spring,Aw,Tropical wet savanna,Bauchi,Nigeria,Multifamily housing,Naturally Ventilated,,,38.0,Male,3.0,,cooler,,more,5.0,,,,,,,,,,30.0,86.0,,,,,,,,,,,,,,,,,,,59.0,no change,-2.0,0.1,19.6,,,,,,,150.0,,,,,,,37.6,99.7,Database 2
75909,"Akande, O. K., & Adebamowo, M. A. (2010, April). Indoor thermal comfort for residential buildings in hot-dry climate of Nigeria. In Proceedings of Conference: Adapting to Change: New Thinking on Comfort, Cumberland Lodge, Windsor, UK (Vol. 911, p. 133144).",Michael Adebamowo,2009.0,Spring,Aw,Tropical wet savanna,Bauchi,Nigeria,Multifamily housing,Naturally Ventilated,,,38.0,Male,3.0,,cooler,,more,6.0,,,,,,,,,,30.0,86.0,,,,,,,,,,,,,,,,,,,59.0,drier,-2.0,0.5,98.0,,,,,,,160.0,,,,,,,37.6,99.7,Database 2
75910,"Akande, O. K., & Adebamowo, M. A. (2010, April). Indoor thermal comfort for residential buildings in hot-dry climate of Nigeria. In Proceedings of Conference: Adapting to Change: New Thinking on Comfort, Cumberland Lodge, Windsor, UK (Vol. 911, p. 133144).",Michael Adebamowo,2009.0,Spring,Aw,Tropical wet savanna,Bauchi,Nigeria,Multifamily housing,Naturally Ventilated,,,52.0,Male,3.0,,cooler,,less,6.0,,,,,,,,,,30.0,86.0,,,,,,,,,,,,,,,,,,,78.0,more humid,-2.0,0.5,98.0,,,,,,,148.0,,,,,,,37.6,99.7,Database 2
75911,"Akande, O. K., & Adebamowo, M. A. (2010, April). Indoor thermal comfort for residential buildings in hot-dry climate of Nigeria. In Proceedings of Conference: Adapting to Change: New Thinking on Comfort, Cumberland Lodge, Windsor, UK (Vol. 911, p. 133144).",Michael Adebamowo,2009.0,Spring,Aw,Tropical wet savanna,Bauchi,Nigeria,Multifamily housing,Naturally Ventilated,,,52.0,Male,3.0,,cooler,,more,5.0,,,,,,,,,,29.0,84.2,,,,,,,,,,,,,,,,,,,78.0,drier,-3.0,0.5,98.0,,,,,,,139.0,,,,,,,37.6,99.7,Database 2
75912,"Akande, O. K., & Adebamowo, M. A. (2010, April). Indoor thermal comfort for residential buildings in hot-dry climate of Nigeria. In Proceedings of Conference: Adapting to Change: New Thinking on Comfort, Cumberland Lodge, Windsor, UK (Vol. 911, p. 133144).",Michael Adebamowo,2009.0,Spring,Aw,Tropical wet savanna,Bauchi,Nigeria,Multifamily housing,Naturally Ventilated,,,52.0,Male,3.0,,cooler,,more,5.0,,,,,,,,,,28.0,82.4,,,,,,,,,,,,,,,,,,,77.0,drier,-3.0,0.5,98.0,,,,,,,150.0,,,,,,,37.6,99.7,Database 2
75913,"Akande, O. K., & Adebamowo, M. A. (2010, April). Indoor thermal comfort for residential buildings in hot-dry climate of Nigeria. In Proceedings of Conference: Adapting to Change: New Thinking on Comfort, Cumberland Lodge, Windsor, UK (Vol. 911, p. 133144).",Michael Adebamowo,2009.0,Spring,Aw,Tropical wet savanna,Bauchi,Nigeria,Multifamily housing,Naturally Ventilated,,,52.0,Male,3.0,,cooler,,,5.0,,,,,,,,,,30.0,86.0,,,,,,,,,,,,,,,,,,,85.0,more humid,-3.0,0.5,98.0,,,,,,,150.0,,,,,,,37.6,99.7,Database 2
75914,"Akande, O. K., & Adebamowo, M. A. (2010, April). Indoor thermal comfort for residential buildings in hot-dry climate of Nigeria. In Proceedings of Conference: Adapting to Change: New Thinking on Comfort, Cumberland Lodge, Windsor, UK (Vol. 911, p. 133144).",Michael Adebamowo,2009.0,Spring,Aw,Tropical wet savanna,Bauchi,Nigeria,Multifamily housing,Naturally Ventilated,,,38.0,Male,3.0,,cooler,,more,5.0,,,,,,,,,,30.0,86.0,,,,,,,,,,,,,,,,,,,85.0,drier,-3.0,0.5,98.0,,,,,,,150.0,,,,,,,37.6,99.7,Database 2
75915,"Akande, O. K., & Adebamowo, M. A. (2010, April). Indoor thermal comfort for residential buildings in hot-dry climate of Nigeria. In Proceedings of Conference: Adapting to Change: New Thinking on Comfort, Cumberland Lodge, Windsor, UK (Vol. 911, p. 133144).",Michael Adebamowo,2009.0,Spring,Aw,Tropical wet savanna,Bauchi,Nigeria,Multifamily housing,Naturally Ventilated,,,38.0,Male,3.0,,cooler,,,5.0,,,,,,,,,,30.0,86.0,,,,,,,,,,,,,,,,,,,85.0,drier,-3.0,0.5,98.0,,,,,,,149.0,,,,,,,37.6,99.7,Database 2
75916,"Akande, O. K., & Adebamowo, M. A. (2010, April). Indoor thermal comfort for residential buildings in hot-dry climate of Nigeria. In Proceedings of Conference: Adapting to Change: New Thinking on Comfort, Cumberland Lodge, Windsor, UK (Vol. 911, p. 133144).",Michael Adebamowo,2009.0,Spring,Aw,Tropical wet savanna,Bauchi,Nigeria,Multifamily housing,Naturally Ventilated,,,38.0,Male,3.0,,,,more,5.0,,,,,,,,,,30.0,86.0,,,,,,,,,,,,,,,,,,,85.0,more humid,-3.0,0.1,19.6,,,,,,,150.0,,,,,,,37.6,99.7,Database 2
75917,"Akande, O. K., & Adebamowo, M. A. (2010, April). Indoor thermal comfort for residential buildings in hot-dry climate of Nigeria. In Proceedings of Conference: Adapting to Change: New Thinking on Comfort, Cumberland Lodge, Windsor, UK (Vol. 911, p. 133144).",Michael Adebamowo,2009.0,Spring,Aw,Tropical wet savanna,Bauchi,Nigeria,Multifamily housing,Naturally Ventilated,,,38.0,Male,3.0,,cooler,,more,6.0,,,,,,,,,,31.0,87.8,,,,,,,,,,,,,,,,,,,85.0,more humid,-3.0,0.5,98.0,,,,,,,150.0,,,,,,,37.6,99.7,Database 2
75918,"Akande, O. K., & Adebamowo, M. A. (2010, April). Indoor thermal comfort for residential buildings in hot-dry climate of Nigeria. In Proceedings of Conference: Adapting to Change: New Thinking on Comfort, Cumberland Lodge, Windsor, UK (Vol. 911, p. 133144).",Michael Adebamowo,2009.0,Spring,Aw,Tropical wet savanna,Bauchi,Nigeria,Multifamily housing,Naturally Ventilated,,,38.0,Male,3.0,,cooler,,more,5.0,,,,,,,,,,30.0,86.0,,,,,,,,,,,,,,,,,,,59.0,more humid,-2.0,0.1,19.6,,,,,,,149.0,,,,,,,37.6,99.7,Database 2
75919,"Akande, O. K., & Adebamowo, M. A. (2010, April). Indoor thermal comfort for residential buildings in hot-dry climate of Nigeria. In Proceedings of Conference: Adapting to Change: New Thinking on Comfort, Cumberland Lodge, Windsor, UK (Vol. 911, p. 133144).",Michael Adebamowo,2009.0,Spring,Aw,Tropical wet savanna,Bauchi,Nigeria,Multifamily housing,Naturally Ventilated,,,52.0,Male,3.0,,cooler,,more,6.0,,,,,,,,,,30.0,86.0,,,,,,,,,,,,,,,,,,,93.0,,-3.0,0.5,98.0,,,,,,,160.0,,,,,,,37.6,99.7,Database 2
75920,"Akande, O. K., & Adebamowo, M. A. (2010, April). Indoor thermal comfort for residential buildings in hot-dry climate of Nigeria. In Proceedings of Conference: Adapting to Change: New Thinking on Comfort, Cumberland Lodge, Windsor, UK (Vol. 911, p. 133144).",Michael Adebamowo,2009.0,Spring,Aw,Tropical wet savanna,Bauchi,Nigeria,Multifamily housing,Naturally Ventilated,,,52.0,Male,3.0,,cooler,,more,6.0,,,,,,,,,,31.0,87.8,,,,,,,,,,,,,,,,,,,93.0,more humid,-2.0,0.1,19.6,,,,,,,150.0,,,,,,,37.6,99.7,Database 2
75921,"Akande, O. K., & Adebamowo, M. A. (2010, April). Indoor thermal comfort for residential buildings in hot-dry climate of Nigeria. In Proceedings of Conference: Adapting to Change: New Thinking on Comfort, Cumberland Lodge, Windsor, UK (Vol. 911, p. 133144).",Michael Adebamowo,2009.0,Spring,Aw,Tropical wet savanna,Bauchi,Nigeria,Multifamily housing,Naturally Ventilated,,,23.0,Male,3.0,,cooler,,more,5.0,,,,,,,,,,30.0,86.0,,,,,,,,,,,,,,,,,,,85.0,more humid,-2.0,0.1,19.6,,,,,,,149.0,,,,,,,37.6,99.7,Database 2
75922,"Akande, O. K., & Adebamowo, M. A. (2010, April). Indoor thermal comfort for residential buildings in hot-dry climate of Nigeria. In Proceedings of Conference: Adapting to Change: New Thinking on Comfort, Cumberland Lodge, Windsor, UK (Vol. 911, p. 133144).",Michael Adebamowo,2009.0,Spring,Aw,Tropical wet savanna,Bauchi,Nigeria,Multifamily housing,Naturally Ventilated,,,38.0,Male,3.0,,cooler,,more,5.0,,,,,,,,,,30.0,86.0,,,,,,,,,,,,,,,,,,,93.0,more humid,-3.0,0.1,19.6,,,,,,,160.0,,,,,,,37.6,99.7,Database 2
75923,"Akande, O. K., & Adebamowo, M. A. (2010, April). Indoor thermal comfort for residential buildings in hot-dry climate of Nigeria. In Proceedings of Conference: Adapting to Change: New Thinking on Comfort, Cumberland Lodge, Windsor, UK (Vol. 911, p. 133144).",Michael Adebamowo,2009.0,Spring,Aw,Tropical wet savanna,Bauchi,Nigeria,Multifamily housing,Naturally Ventilated,,,38.0,Female,3.0,,cooler,,,6.0,,,,,,,,,,31.0,87.8,,,,,,,,,,,,,,,,,,,93.0,drier,-3.0,0.3,58.8,,,,,,,150.0,,,,,,,37.6,99.7,Database 2
75924,"Akande, O. K., & Adebamowo, M. A. (2010, April). Indoor thermal comfort for residential buildings in hot-dry climate of Nigeria. In Proceedings of Conference: Adapting to Change: New Thinking on Comfort, Cumberland Lodge, Windsor, UK (Vol. 911, p. 133144).",Michael Adebamowo,2009.0,Spring,Aw,Tropical wet savanna,Bauchi,Nigeria,Multifamily housing,Naturally Ventilated,,,38.0,Male,3.0,,cooler,,more,,,,,,,,,,,30.0,86.0,,,,,,,,,,,,,,,,,,,93.0,,-2.0,0.1,19.6,,,,,,,150.0,,,,,,,37.6,99.7,Database 2
75925,"Akande, O. K., & Adebamowo, M. A. (2010, April). Indoor thermal comfort for residential buildings in hot-dry climate of Nigeria. In Proceedings of Conference: Adapting to Change: New Thinking on Comfort, Cumberland Lodge, Windsor, UK (Vol. 911, p. 133144).",Michael Adebamowo,2009.0,Spring,Aw,Tropical wet savanna,Bauchi,Nigeria,Multifamily housing,Naturally Ventilated,,,52.0,Male,3.0,,cooler,,no change,,,,,,,,,,,13.0,55.4,,,,,,,,,,,,,,,,,,,93.0,drier,-3.0,0.0,0.0,,,,,,,150.0,,,,,,,37.6,99.7,Database 2
75926,"Akande, O. K., & Adebamowo, M. A. (2010, April). Indoor thermal comfort for residential buildings in hot-dry climate of Nigeria. In Proceedings of Conference: Adapting to Change: New Thinking on Comfort, Cumberland Lodge, Windsor, UK (Vol. 911, p. 133144).",Michael Adebamowo,2009.0,Spring,Aw,Tropical wet savanna,Bauchi,Nigeria,Multifamily housing,Naturally Ventilated,,,52.0,Female,3.0,,cooler,,more,,,,,,,,,,,30.0,86.0,,,,,,,,,,,,,,,,,,,85.0,,-3.0,0.1,19.6,,,,,,,150.0,,,,,,,37.6,99.7,Database 2
75927,"Akande, O. K., & Adebamowo, M. A. (2010, April). Indoor thermal comfort for residential buildings in hot-dry climate of Nigeria. In Proceedings of Conference: Adapting to Change: New Thinking on Comfort, Cumberland Lodge, Windsor, UK (Vol. 911, p. 133144).",Michael Adebamowo,2009.0,Spring,Aw,Tropical wet savanna,Bauchi,Nigeria,Multifamily housing,Naturally Ventilated,,,38.0,Male,3.0,,cooler,,more,,,,,,,,,,,37.0,98.6,,,,,,,,,,,,,,,,,,,69.0,drier,-3.0,0.0,0.0,,,,,,,,,,,,,,37.6,99.7,Database 2
75928,"Akande, O. K., & Adebamowo, M. A. (2010, April). Indoor thermal comfort for residential buildings in hot-dry climate of Nigeria. In Proceedings of Conference: Adapting to Change: New Thinking on Comfort, Cumberland Lodge, Windsor, UK (Vol. 911, p. 133144).",Michael Adebamowo,2009.0,Spring,Aw,Tropical wet savanna,Bauchi,Nigeria,Multifamily housing,Naturally Ventilated,,,23.0,Male,3.0,,cooler,,more,,,,,,,,,,,36.0,96.8,,,,,,,,,,,,,,,,,,,75.0,drier,-3.0,0.0,0.0,,,,,,,,,,,,,,37.6,99.7,Database 2
75929,"Akande, O. K., & Adebamowo, M. A. (2010, April). Indoor thermal comfort for residential buildings in hot-dry climate of Nigeria. In Proceedings of Conference: Adapting to Change: New Thinking on Comfort, Cumberland Lodge, Windsor, UK (Vol. 911, p. 133144).",Michael Adebamowo,2009.0,Spring,Aw,Tropical wet savanna,Bauchi,Nigeria,Multifamily housing,Naturally Ventilated,,,52.0,Male,3.0,,cooler,,more,,,,,,,,,,,36.0,96.8,,,,,,,,,,,,,,,,,,,69.0,drier,-3.0,0.0,0.0,,,,,,,,,,,,,,37.6,99.7,Database 2
75930,"Akande, O. K., & Adebamowo, M. A. (2010, April). Indoor thermal comfort for residential buildings in hot-dry climate of Nigeria. In Proceedings of Conference: Adapting to Change: New Thinking on Comfort, Cumberland Lodge, Windsor, UK (Vol. 911, p. 133144).",Michael Adebamowo,2009.0,Spring,Aw,Tropical wet savanna,Bauchi,Nigeria,Multifamily housing,Naturally Ventilated,,,38.0,Female,3.0,,cooler,,more,,,,,,,,,,,36.0,96.8,,,,,,,,,,,,,,,,,,,69.0,drier,-3.0,0.0,0.0,,,,,,,,,,,,,,37.6,99.7,Database 2
75931,"Akande, O. K., & Adebamowo, M. A. (2010, April). Indoor thermal comfort for residential buildings in hot-dry climate of Nigeria. In Proceedings of Conference: Adapting to Change: New Thinking on Comfort, Cumberland Lodge, Windsor, UK (Vol. 911, p. 133144).",Michael Adebamowo,2009.0,Spring,Aw,Tropical wet savanna,Bauchi,Nigeria,Multifamily housing,Naturally Ventilated,,,38.0,Male,3.0,,cooler,,more,,,,,,,,,,,36.0,96.8,,,,,,,,,,,,,,,,,,,75.0,drier,-3.0,0.0,0.0,,,,,,,,,,,,,,37.6,99.7,Database 2
