,Publication (Citation),Data contributor,Year,Season,Koppen climate classification,Climate,City,Country,Building type,Cooling startegy_building level,Cooling startegy_operation mode for MM buildings,Heating strategy_building level,Age,Sex,Thermal sensation,Thermal sensation acceptability,Thermal preference,Air movement acceptability,Air movement preference,Thermal comfort,PMV,PPD,SET,Clo,Met,activity_10,activity_20,activity_30,activity_60,Air temperature (¡C),Air temperature (¡F),Ta_h (¡C),Ta_h (¡F),Ta_m (¡C),Ta_m (¡F),Ta_l (¡C),Ta_l (¡F),Operative temperature (¡C),Operative temperature (¡F),Radiant temperature (¡C),Radiant temperature (¡F),Globe temperature (¡C),Globe temperature (¡F),Tg_h (¡C),Tg_h (¡F),Tg_m (¡C),Tg_m (¡F),Tg_l (¡C),Tg_l (¡F),Relative humidity (%),Humidity preference,Humidity sensation,Air velocity (m/s),Air velocity (fpm),Velocity_h (m/s),Velocity_h (fpm),Velocity_m (m/s),Velocity_m (fpm),Velocity_l (m/s),Velocity_l (fpm),Subject«s height (cm),Subject«s weight (kg),Blind (curtain),Fan,Window,Door,Heater,Outdoor monthly air temperature (¡C),Outdoor monthly air temperature (¡F),Database
50006,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Summer,Cfb,Temperate oceanic,Malmo,Sweden,Office,Air Conditioned,,Mechanical Heating,,Male,1.0,,cooler,,no change,,0.3,7.0,26.51,0.69,1.2,,,,,23.8,74.8,,,,,,,,,25.0,77.0,24.6,76.3,,,,,,,51.6,more humid,2.0,0.1,19.69,,,,,,,,,,,,,,,,Database 2
50007,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Summer,Cfb,Temperate oceanic,Malmo,Sweden,Office,Air Conditioned,,Mechanical Heating,,Male,1.0,,cooler,,no change,,0.7,15.0,28.2,0.53,1.8,,,,,23.2,73.8,,,,,,,,,25.3,77.5,24.7,76.5,,,,,,,51.3,drier,-1.0,0.0,0.0,,,,,,,,,,,,,,,,Database 2
50008,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Summer,Cfb,Temperate oceanic,Malmo,Sweden,Office,Air Conditioned,,Mechanical Heating,,Male,0.0,,no change,,no change,,0.1,5.0,25.7,0.63,1.2,,,,,22.6,72.7,,,,,,,,,25.1,77.2,24.2,75.6,,,,,,,50.9,more humid,2.0,0.1,19.69,,,,,,,,,,,,,,,,Database 2
50009,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Summer,Cfb,Temperate oceanic,Malmo,Sweden,Office,Air Conditioned,,Mechanical Heating,,Male,-2.0,,cooler,,no change,,0.1,5.0,25.71,0.69,1.2,,,,,23.2,73.8,,,,,,,,,24.8,76.6,24.5,76.1,,,,,,,50.6,no change,0.0,0.0,0.0,,,,,,,,,,,,,,,,Database 2
50010,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Summer,Cfb,Temperate oceanic,Malmo,Sweden,Office,Air Conditioned,,Mechanical Heating,,Male,-1.0,,warmer,,less,,0.1,5.0,25.98,0.68,1.2,,,,,22.2,72.0,,,,,,,,,25.6,78.1,24.0,75.2,,,,,,,53.5,no change,0.0,0.1,19.69,,,,,,,,,,,,,,,,Database 2
50011,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Summer,Cfb,Temperate oceanic,Malmo,Sweden,Office,Air Conditioned,,Mechanical Heating,,Male,1.0,,cooler,,more,,0.2,6.0,25.96,0.63,1.2,,,,,24.7,76.5,,,,,,,,,24.8,76.6,24.7,76.5,,,,,,,47.9,no change,0.0,0.1,19.69,,,,,,,,,,,,,,,,Database 2
50012,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Summer,Cfb,Temperate oceanic,Malmo,Sweden,Office,Air Conditioned,,Mechanical Heating,,Male,1.0,,cooler,,no change,,0.9,20.0,28.84,0.65,1.6,,,,,25.4,77.7,,,,,,,,,25.1,77.2,25.2,77.4,,,,,,,45.8,no change,0.0,0.0,0.0,,,,,,,,,,,,,,,,Database 2
50013,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Summer,Cfb,Temperate oceanic,Malmo,Sweden,Office,Air Conditioned,,Mechanical Heating,,Male,2.0,,cooler,,no change,,0.4,8.0,26.48,0.63,1.2,,,,,25.1,77.2,,,,,,,,,25.4,77.7,25.3,77.5,,,,,,,48.1,more humid,1.0,0.0,0.0,,,,,,,,,,,,,,,,Database 2
50014,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Summer,Cfb,Temperate oceanic,Malmo,Sweden,Office,Air Conditioned,,Mechanical Heating,,Male,1.0,,cooler,,no change,,0.4,9.0,26.79,0.59,1.4,,,,,24.0,75.2,,,,,,,,,25.6,78.1,25.2,77.4,,,,,,,47.9,no change,0.0,0.0,0.0,,,,,,,,,,,,,,,,Database 2
50015,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Summer,Cfb,Temperate oceanic,Malmo,Sweden,Office,Air Conditioned,,Mechanical Heating,,Male,-2.0,,warmer,,no change,,-0.1,5.0,25.3,0.6,1.2,,,,,22.0,71.6,,,,,,,,,25.5,77.9,23.9,75.0,,,,,,,54.4,no change,0.0,0.1,19.69,,,,,,,,,,,,,,,,Database 2
50016,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Summer,Cfb,Temperate oceanic,Malmo,Sweden,Office,Air Conditioned,,Mechanical Heating,,Female,0.0,,no change,,no change,,0.1,5.0,25.84,0.58,1.6,,,,,22.0,71.6,,,,,,,,,22.3,72.1,22.2,72.0,,,,,,,61.5,no change,0.0,0.0,0.0,,,,,,,,,,,,,,18.4,65.1,Database 2
50017,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Summer,Cfb,Temperate oceanic,Malmo,Sweden,Office,Air Conditioned,,Mechanical Heating,,Male,-2.0,,no change,,more,,-0.4,8.0,23.78,0.58,1.2,,,,,22.4,72.3,,,,,,,,,23.4,74.1,23.1,73.6,,,,,,,55.2,no change,0.0,0.0,0.0,,,,,,,,,,,,,,18.4,65.1,Database 2
50018,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Summer,Cfb,Temperate oceanic,Malmo,Sweden,Office,Air Conditioned,,Mechanical Heating,,Male,1.0,,cooler,,no change,,-0.2,6.0,24.52,0.58,1.2,,,,,23.1,73.6,,,,,,,,,24.2,75.6,23.9,75.0,,,,,,,52.8,drier,-1.0,0.0,0.0,,,,,,,,,,,,,,18.4,65.1,Database 2
50019,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Summer,Cfb,Temperate oceanic,Malmo,Sweden,Office,Air Conditioned,,Mechanical Heating,,Male,-2.0,,no change,,no change,,0.4,9.0,26.88,0.51,1.6,,,,,23.7,74.7,,,,,,,,,25.0,77.0,24.7,76.5,,,,,,,51.3,more humid,1.0,0.0,0.0,,,,,,,,,,,,,,18.4,65.1,Database 2
