,Publication (Citation),Data contributor,Year,Season,Koppen climate classification,Climate,City,Country,Building type,Cooling startegy_building level,Cooling startegy_operation mode for MM buildings,Heating strategy_building level,Age,Sex,Thermal sensation,Thermal sensation acceptability,Thermal preference,Air movement acceptability,Air movement preference,Thermal comfort,PMV,PPD,SET,Clo,Met,activity_10,activity_20,activity_30,activity_60,Air temperature (¡C),Air temperature (¡F),Ta_h (¡C),Ta_h (¡F),Ta_m (¡C),Ta_m (¡F),Ta_l (¡C),Ta_l (¡F),Operative temperature (¡C),Operative temperature (¡F),Radiant temperature (¡C),Radiant temperature (¡F),Globe temperature (¡C),Globe temperature (¡F),Tg_h (¡C),Tg_h (¡F),Tg_m (¡C),Tg_m (¡F),Tg_l (¡C),Tg_l (¡F),Relative humidity (%),Humidity preference,Humidity sensation,Air velocity (m/s),Air velocity (fpm),Velocity_h (m/s),Velocity_h (fpm),Velocity_m (m/s),Velocity_m (fpm),Velocity_l (m/s),Velocity_l (fpm),Subject«s height (cm),Subject«s weight (kg),Blind (curtain),Fan,Window,Door,Heater,Outdoor monthly air temperature (¡C),Outdoor monthly air temperature (¡F),Database
27398,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Summer,BWh,Hot desert,Gafsa,Tunisia,Multifamily housing,Naturally Ventilated,,,,,0.0,,,,,5.0,-0.4,8.0,22.69,0.54,1.3,1.2,,1.6,,25.2,77.4,,,25.2,77.4,,,25.1,77.2,,,,,,,24.9,76.8,,,46.0,,,0.66,129.56,,,0.66,129.65,,,,,0.0,,,,1.0,27.0,80.6,Database 2
27399,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Summer,BWh,Hot desert,Gafsa,Tunisia,Multifamily housing,Naturally Ventilated,,,,,0.0,,,,,5.0,0.0,5.0,23.57,0.52,1.6,1.6,,1.6,,24.6,76.3,,,24.6,76.3,,,24.6,76.3,,,,,,,24.6,76.3,,,47.0,,,0.63,124.74,,,0.63,124.83,,,,,1.0,,,,0.0,27.0,80.6,Database 2
27400,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Summer,BWh,Hot desert,Gafsa,Tunisia,Multifamily housing,Naturally Ventilated,,,,,0.0,,,,,5.0,-2.1,79.0,20.53,0.25,1.0,1.0,,1.0,,23.9,75.0,,,23.9,75.0,,,24.1,75.4,,,,,,,24.4,75.9,,,44.0,,,0.23,44.51,,,0.23,44.54,,,,,0.0,,,,0.0,27.0,80.6,Database 2
27401,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Summer,BWh,Hot desert,Gafsa,Tunisia,Multifamily housing,Naturally Ventilated,,,,,0.0,,,,,5.0,-0.5,10.0,21.74,0.27,1.6,1.6,,1.6,,24.2,75.6,,,24.2,75.6,,,24.3,75.8,,,,,,,24.5,76.1,,,44.0,,,0.43,85.27,,,0.43,85.33,,,,,1.0,,,,0.0,27.0,80.6,Database 2
27402,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Summer,BWh,Hot desert,Gafsa,Tunisia,Multifamily housing,Naturally Ventilated,,,,,0.0,,,,,5.0,-1.0,26.0,20.39,0.2,1.6,1.6,,1.6,,23.5,74.3,,,23.5,74.3,,,23.7,74.6,,,,,,,23.9,75.0,,,45.0,,,0.45,89.56,,,0.45,89.63,,,,,1.0,,,,0.0,27.0,80.6,Database 2
27403,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Summer,BWh,Hot desert,Gafsa,Tunisia,Multifamily housing,Naturally Ventilated,,,,,0.0,,,,,5.0,0.5,10.0,25.17,0.42,1.6,1.6,,1.6,,26.3,79.3,,,26.3,79.3,,,26.4,79.5,,,,,,,26.5,79.7,,,46.0,,,0.43,85.59,,,0.43,85.66,,,,,0.0,,,,1.0,27.0,80.6,Database 2
27404,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Summer,BWh,Hot desert,Gafsa,Tunisia,Multifamily housing,Naturally Ventilated,,,,,1.0,,,,,5.0,0.8,20.0,29.23,0.85,1.6,1.6,,1.6,,23.8,74.8,,,23.8,74.8,,,24.2,75.6,,,,,,,24.8,76.6,,,55.0,,,0.28,55.01,,,0.28,55.05,,,,,0.0,,,,0.0,27.0,80.6,Database 2
27405,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Summer,BWh,Hot desert,Gafsa,Tunisia,Multifamily housing,Naturally Ventilated,,,,,2.0,,,,,2.0,-0.6,13.0,23.57,0.15,1.0,1.0,,1.0,,27.8,82.0,,,27.8,82.0,,,27.8,82.0,,,,,,,27.8,82.0,,,47.0,,,0.21,41.22,,,0.21,41.26,,,,,0.0,,,,0.0,27.0,80.6,Database 2
27406,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Summer,BWh,Hot desert,Gafsa,Tunisia,Multifamily housing,Naturally Ventilated,,,,,0.0,,,,,5.0,-2.9,99.0,18.3,0.23,1.0,1.0,,1.0,,23.1,73.6,,,23.1,73.6,,,23.0,73.4,,,,,,,22.9,73.2,,,57.0,,,0.24,46.38,,,0.24,46.42,,,,,0.0,,,,0.0,27.0,80.6,Database 2
27407,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Summer,BWh,Hot desert,Gafsa,Tunisia,Multifamily housing,Naturally Ventilated,,,,,1.0,,,,,5.0,1.1,31.0,28.4,0.4,1.6,1.6,,1.6,,26.9,80.4,,,26.9,80.4,,,27.5,81.5,,,,,,,28.2,82.8,,,43.0,,,0.22,42.67,,,0.22,42.7,,,,,0.0,,,,0.0,27.0,80.6,Database 2
