,Publication (Citation),Data contributor,Year,Season,Koppen climate classification,Climate,City,Country,Building type,Cooling startegy_building level,Cooling startegy_operation mode for MM buildings,Heating strategy_building level,Age,Sex,Thermal sensation,Thermal sensation acceptability,Thermal preference,Air movement acceptability,Air movement preference,Thermal comfort,PMV,PPD,SET,Clo,Met,activity_10,activity_20,activity_30,activity_60,Air temperature (¡C),Air temperature (¡F),Ta_h (¡C),Ta_h (¡F),Ta_m (¡C),Ta_m (¡F),Ta_l (¡C),Ta_l (¡F),Operative temperature (¡C),Operative temperature (¡F),Radiant temperature (¡C),Radiant temperature (¡F),Globe temperature (¡C),Globe temperature (¡F),Tg_h (¡C),Tg_h (¡F),Tg_m (¡C),Tg_m (¡F),Tg_l (¡C),Tg_l (¡F),Relative humidity (%),Humidity preference,Humidity sensation,Air velocity (m/s),Air velocity (fpm),Velocity_h (m/s),Velocity_h (fpm),Velocity_m (m/s),Velocity_m (fpm),Velocity_l (m/s),Velocity_l (fpm),Subject«s height (cm),Subject«s weight (kg),Blind (curtain),Fan,Window,Door,Heater,Outdoor monthly air temperature (¡C),Outdoor monthly air temperature (¡F),Database
8520,"Heidari, Shahin, and Steve Sharples. ""A comparative analysis of short-term and long-term thermal comfort surveys in Iran."" Energy and Buildings 34.6 (2002): 607-614.",Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Iran,Office,Naturally Ventilated,,,38.0,Male,0.0,,warmer,,,,,,,1.97,1.6,,,,,18.6,65.4,,,,,,,,,,,,,,,,,,,68.8,,,0.02,3.94,,,,,,,,,,,,,,5.0,41.0,Database 2
8521,"Heidari, Shahin, and Steve Sharples. ""A comparative analysis of short-term and long-term thermal comfort surveys in Iran."" Energy and Buildings 34.6 (2002): 607-614.",Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Iran,Office,Naturally Ventilated,,,51.0,Male,-1.0,,warmer,,,,,,,2.0,1.2,,,,,18.6,65.4,,,,,,,,,,,,,,,,,,,68.8,,,0.02,3.94,,,,,,,,,,,,,,5.0,41.0,Database 2
8522,"Heidari, Shahin, and Steve Sharples. ""A comparative analysis of short-term and long-term thermal comfort surveys in Iran."" Energy and Buildings 34.6 (2002): 607-614.",Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Iran,Office,Naturally Ventilated,,,35.0,Female,0.0,,warmer,,,,,,,2.19,1.9,,,,,18.6,65.4,,,,,,,,,,,,,,,,,,,68.8,,,0.04,7.87,,,,,,,,,,,,,,5.0,41.0,Database 2
8523,"Heidari, Shahin, and Steve Sharples. ""A comparative analysis of short-term and long-term thermal comfort surveys in Iran."" Energy and Buildings 34.6 (2002): 607-614.",Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Iran,Office,Naturally Ventilated,,,16.0,Female,0.0,,warmer,,,,,,,2.19,1.0,,,,,18.6,65.4,,,,,,,,,,,,,,,,,,,68.8,,,0.04,7.87,,,,,,,,,,,,,,5.0,41.0,Database 2
8524,"Heidari, Shahin, and Steve Sharples. ""A comparative analysis of short-term and long-term thermal comfort surveys in Iran."" Energy and Buildings 34.6 (2002): 607-614.",Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Iran,Office,Naturally Ventilated,,,14.0,Male,-1.0,,warmer,,,,,,,2.03,1.9,,,,,18.6,65.4,,,,,,,,,,,,,,,,,,,68.8,,,0.03,5.91,,,,,,,,,,,,,,5.0,41.0,Database 2
8525,"Heidari, Shahin, and Steve Sharples. ""A comparative analysis of short-term and long-term thermal comfort surveys in Iran."" Energy and Buildings 34.6 (2002): 607-614.",Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Iran,Office,Naturally Ventilated,,,17.0,Male,0.0,,warmer,,,,,,,2.03,2.0,,,,,18.6,65.4,,,,,,,,,,,,,,,,,,,68.8,,,0.03,5.91,,,,,,,,,,,,,,5.0,41.0,Database 2
8526,"Heidari, Shahin, and Steve Sharples. ""A comparative analysis of short-term and long-term thermal comfort surveys in Iran."" Energy and Buildings 34.6 (2002): 607-614.",Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Iran,Office,Naturally Ventilated,,,21.0,Female,0.0,,warmer,,,,,,,1.75,1.6,,,,,18.6,65.4,,,,,,,,,,,,,,,,,,,68.8,,,0.04,7.87,,,,,,,,,,,,,,5.0,41.0,Database 2
8527,"Heidari, Shahin, and Steve Sharples. ""A comparative analysis of short-term and long-term thermal comfort surveys in Iran."" Energy and Buildings 34.6 (2002): 607-614.",Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Iran,Office,Naturally Ventilated,,,29.0,Female,-1.0,,warmer,,,,,,,1.75,1.9,,,,,18.6,65.4,,,,,,,,,,,,,,,,,,,68.8,,,0.02,3.94,,,,,,,,,,,,,,5.0,41.0,Database 2
8528,"Heidari, Shahin, and Steve Sharples. ""A comparative analysis of short-term and long-term thermal comfort surveys in Iran."" Energy and Buildings 34.6 (2002): 607-614.",Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Iran,Office,Naturally Ventilated,,,30.0,Female,0.0,,warmer,,,,,,,1.51,1.2,,,,,18.6,65.4,,,,,,,,,,,,,,,,,,,68.8,,,0.02,3.94,,,,,,,,,,,,,,5.0,41.0,Database 2
8529,"Heidari, Shahin, and Steve Sharples. ""A comparative analysis of short-term and long-term thermal comfort surveys in Iran."" Energy and Buildings 34.6 (2002): 607-614.",Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Iran,Office,Naturally Ventilated,,,45.0,Male,0.0,,warmer,,,,,,,1.97,1.0,,,,,21.2,70.1,,,,,,,,,,,,,,,,,,,70.6,,,0.03,5.91,,,,,,,,,,,,,,5.0,41.0,Database 2
8530,"Heidari, Shahin, and Steve Sharples. ""A comparative analysis of short-term and long-term thermal comfort surveys in Iran."" Energy and Buildings 34.6 (2002): 607-614.",Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Iran,Office,Naturally Ventilated,,,40.0,Female,0.0,,warmer,,,,,,,1.48,2.4,,,,,21.2,70.1,,,,,,,,,,,,,,,,,,,70.6,,,0.03,5.91,,,,,,,,,,,,,,5.0,41.0,Database 2
8531,"Heidari, Shahin, and Steve Sharples. ""A comparative analysis of short-term and long-term thermal comfort surveys in Iran."" Energy and Buildings 34.6 (2002): 607-614.",Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Iran,Office,Naturally Ventilated,,,21.0,Male,0.0,,warmer,,,,,,,1.18,1.6,,,,,21.2,70.1,,,,,,,,,,,,,,,,,,,70.6,,,0.02,3.94,,,,,,,,,,,,,,5.0,41.0,Database 2
8532,"Heidari, Shahin, and Steve Sharples. ""A comparative analysis of short-term and long-term thermal comfort surveys in Iran."" Energy and Buildings 34.6 (2002): 607-614.",Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Iran,Office,Naturally Ventilated,,,20.0,Female,0.0,,warmer,,,,,,,1.48,2.0,,,,,21.2,70.1,,,,,,,,,,,,,,,,,,,70.6,,,0.03,5.91,,,,,,,,,,,,,,5.0,41.0,Database 2
8533,"Heidari, Shahin, and Steve Sharples. ""A comparative analysis of short-term and long-term thermal comfort surveys in Iran."" Energy and Buildings 34.6 (2002): 607-614.",Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Iran,Office,Naturally Ventilated,,,17.0,Female,0.0,,warmer,,,,,,,1.48,1.0,,,,,21.2,70.1,,,,,,,,,,,,,,,,,,,70.6,,,0.01,1.97,,,,,,,,,,,,,,5.0,41.0,Database 2
8534,"Heidari, Shahin, and Steve Sharples. ""A comparative analysis of short-term and long-term thermal comfort surveys in Iran."" Energy and Buildings 34.6 (2002): 607-614.",Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Iran,Office,Naturally Ventilated,,,25.0,Male,0.0,,warmer,,,,,,,1.15,1.9,,,,,20.4,68.7,,,,,,,,,,,,,,,,,,,68.3,,,0.03,5.91,,,,,,,,,,,,,,5.0,41.0,Database 2
8535,"Heidari, Shahin, and Steve Sharples. ""A comparative analysis of short-term and long-term thermal comfort surveys in Iran."" Energy and Buildings 34.6 (2002): 607-614.",Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Iran,Office,Naturally Ventilated,,,42.0,Female,0.0,,warmer,,,,,,,1.75,1.6,,,,,20.4,68.7,,,,,,,,,,,,,,,,,,,68.3,,,0.04,7.87,,,,,,,,,,,,,,5.0,41.0,Database 2
8536,"Heidari, Shahin, and Steve Sharples. ""A comparative analysis of short-term and long-term thermal comfort surveys in Iran."" Energy and Buildings 34.6 (2002): 607-614.",Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Iran,Office,Naturally Ventilated,,,48.0,Male,0.0,,warmer,,,,,,,0.9,1.2,,,,,20.4,68.7,,,,,,,,,,,,,,,,,,,68.3,,,0.04,7.87,,,,,,,,,,,,,,5.0,41.0,Database 2
8537,"Heidari, Shahin, and Steve Sharples. ""A comparative analysis of short-term and long-term thermal comfort surveys in Iran."" Energy and Buildings 34.6 (2002): 607-614.",Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Iran,Office,Naturally Ventilated,,,21.0,Female,0.0,,warmer,,,,,,,1.44,2.0,,,,,20.4,68.7,,,,,,,,,,,,,,,,,,,68.3,,,0.04,7.87,,,,,,,,,,,,,,5.0,41.0,Database 2
8538,"Heidari, Shahin, and Steve Sharples. ""A comparative analysis of short-term and long-term thermal comfort surveys in Iran."" Energy and Buildings 34.6 (2002): 607-614.",Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Iran,Office,Naturally Ventilated,,,16.0,Female,0.0,,warmer,,,,,,,1.41,1.0,,,,,20.4,68.7,,,,,,,,,,,,,,,,,,,68.3,,,0.03,5.91,,,,,,,,,,,,,,5.0,41.0,Database 2
8539,"Heidari, Shahin, and Steve Sharples. ""A comparative analysis of short-term and long-term thermal comfort surveys in Iran."" Energy and Buildings 34.6 (2002): 607-614.",Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Iran,Office,Naturally Ventilated,,,32.0,Male,0.0,,no change,,,,,,,0.9,2.4,,,,,20.2,68.3,,,,,,,,,,,,,,,,,,,62.2,,,0.02,3.94,,,,,,,,,,,,,,5.0,41.0,Database 2
8540,"Heidari, Shahin, and Steve Sharples. ""A comparative analysis of short-term and long-term thermal comfort surveys in Iran."" Energy and Buildings 34.6 (2002): 607-614.",Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Iran,Office,Naturally Ventilated,,,28.0,Female,0.0,,no change,,,,,,,1.75,1.9,,,,,20.2,68.3,,,,,,,,,,,,,,,,,,,62.2,,,0.02,3.94,,,,,,,,,,,,,,5.0,41.0,Database 2
8541,"Heidari, Shahin, and Steve Sharples. ""A comparative analysis of short-term and long-term thermal comfort surveys in Iran."" Energy and Buildings 34.6 (2002): 607-614.",Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Iran,Office,Naturally Ventilated,,,11.0,Male,0.0,,no change,,,,,,,1.73,1.2,,,,,20.2,68.3,,,,,,,,,,,,,,,,,,,62.2,,,0.02,3.94,,,,,,,,,,,,,,5.0,41.0,Database 2
8542,"Heidari, Shahin, and Steve Sharples. ""A comparative analysis of short-term and long-term thermal comfort surveys in Iran."" Energy and Buildings 34.6 (2002): 607-614.",Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Iran,Office,Naturally Ventilated,,,39.0,Male,0.0,,no change,,,,,,,1.67,2.6,,,,,21.8,71.2,,,,,,,,,,,,,,,,,,,66.8,,,0.01,1.97,,,,,,,,,,,,,,5.0,41.0,Database 2
8543,"Heidari, Shahin, and Steve Sharples. ""A comparative analysis of short-term and long-term thermal comfort surveys in Iran."" Energy and Buildings 34.6 (2002): 607-614.",Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Iran,Office,Naturally Ventilated,,,36.0,Male,0.0,,no change,,,,,,,1.15,2.0,,,,,21.8,71.2,,,,,,,,,,,,,,,,,,,66.8,,,0.02,3.94,,,,,,,,,,,,,,5.0,41.0,Database 2
8544,"Heidari, Shahin, and Steve Sharples. ""A comparative analysis of short-term and long-term thermal comfort surveys in Iran."" Energy and Buildings 34.6 (2002): 607-614.",Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Iran,Office,Naturally Ventilated,,,28.0,Female,0.0,,no change,,,,,,,1.41,2.4,,,,,21.8,71.2,,,,,,,,,,,,,,,,,,,66.8,,,0.02,3.94,,,,,,,,,,,,,,5.0,41.0,Database 2
8545,"Heidari, Shahin, and Steve Sharples. ""A comparative analysis of short-term and long-term thermal comfort surveys in Iran."" Energy and Buildings 34.6 (2002): 607-614.",Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Iran,Office,Naturally Ventilated,,,24.0,Female,0.0,,no change,,,,,,,1.44,1.9,,,,,21.8,71.2,,,,,,,,,,,,,,,,,,,66.8,,,0.02,3.94,,,,,,,,,,,,,,5.0,41.0,Database 2
8546,"Heidari, Shahin, and Steve Sharples. ""A comparative analysis of short-term and long-term thermal comfort surveys in Iran."" Energy and Buildings 34.6 (2002): 607-614.",Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Iran,Office,Naturally Ventilated,,,12.0,Female,0.0,,warmer,,,,,,,1.08,1.6,,,,,21.8,71.2,,,,,,,,,,,,,,,,,,,66.8,,,0.03,5.91,,,,,,,,,,,,,,5.0,41.0,Database 2
8547,"Heidari, Shahin, and Steve Sharples. ""A comparative analysis of short-term and long-term thermal comfort surveys in Iran."" Energy and Buildings 34.6 (2002): 607-614.",Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Iran,Office,Naturally Ventilated,,,18.0,Male,0.0,,warmer,,,,,,,1.7,1.9,,,,,21.8,71.2,,,,,,,,,,,,,,,,,,,66.8,,,0.01,1.97,,,,,,,,,,,,,,5.0,41.0,Database 2
8548,"Heidari, Shahin, and Steve Sharples. ""A comparative analysis of short-term and long-term thermal comfort surveys in Iran."" Energy and Buildings 34.6 (2002): 607-614.",Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Iran,Office,Naturally Ventilated,,,17.0,Male,0.0,,warmer,,,,,,,1.67,2.0,,,,,21.8,71.2,,,,,,,,,,,,,,,,,,,66.8,,,0.0,0.0,,,,,,,,,,,,,,5.0,41.0,Database 2
8549,"Heidari, Shahin, and Steve Sharples. ""A comparative analysis of short-term and long-term thermal comfort surveys in Iran."" Energy and Buildings 34.6 (2002): 607-614.",Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Iran,Office,Naturally Ventilated,,,14.0,Female,0.0,,warmer,,,,,,,1.11,1.6,,,,,21.8,71.2,,,,,,,,,,,,,,,,,,,66.8,,,0.0,0.0,,,,,,,,,,,,,,5.0,41.0,Database 2
8550,"Heidari, Shahin, and Steve Sharples. ""A comparative analysis of short-term and long-term thermal comfort surveys in Iran."" Energy and Buildings 34.6 (2002): 607-614.",Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Iran,Office,Naturally Ventilated,,,12.0,Female,0.0,,warmer,,,,,,,1.52,2.4,,,,,21.8,71.2,,,,,,,,,,,,,,,,,,,66.8,,,0.03,5.91,,,,,,,,,,,,,,5.0,41.0,Database 2
8551,"Heidari, Shahin, and Steve Sharples. ""A comparative analysis of short-term and long-term thermal comfort surveys in Iran."" Energy and Buildings 34.6 (2002): 607-614.",Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Iran,Office,Naturally Ventilated,,,65.0,Male,0.0,,warmer,,,,,,,1.15,2.0,,,,,21.9,71.5,,,,,,,,,,,,,,,,,,,58.8,,,0.02,3.94,,,,,,,,,,,,,,5.0,41.0,Database 2
8552,"Heidari, Shahin, and Steve Sharples. ""A comparative analysis of short-term and long-term thermal comfort surveys in Iran."" Energy and Buildings 34.6 (2002): 607-614.",Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Iran,Office,Naturally Ventilated,,,60.0,Female,0.0,,warmer,,,,,,,1.48,1.9,,,,,21.9,71.5,,,,,,,,,,,,,,,,,,,58.8,,,0.02,3.94,,,,,,,,,,,,,,5.0,41.0,Database 2
8553,"Heidari, Shahin, and Steve Sharples. ""A comparative analysis of short-term and long-term thermal comfort surveys in Iran."" Energy and Buildings 34.6 (2002): 607-614.",Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Iran,Office,Naturally Ventilated,,,40.0,Male,0.0,,warmer,,,,,,,1.15,2.4,,,,,21.9,71.5,,,,,,,,,,,,,,,,,,,58.8,,,0.04,7.87,,,,,,,,,,,,,,5.0,41.0,Database 2
8554,"Heidari, Shahin, and Steve Sharples. ""A comparative analysis of short-term and long-term thermal comfort surveys in Iran."" Energy and Buildings 34.6 (2002): 607-614.",Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Iran,Office,Naturally Ventilated,,,35.0,Female,0.0,,warmer,,,,,,,1.44,1.6,,,,,21.9,71.5,,,,,,,,,,,,,,,,,,,58.8,,,0.01,1.97,,,,,,,,,,,,,,5.0,41.0,Database 2
8555,"Heidari, Shahin, and Steve Sharples. ""A comparative analysis of short-term and long-term thermal comfort surveys in Iran."" Energy and Buildings 34.6 (2002): 607-614.",Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Iran,Office,Naturally Ventilated,,,20.0,Male,0.0,,warmer,,,,,,,1.18,2.0,,,,,21.9,71.5,,,,,,,,,,,,,,,,,,,58.8,,,0.01,1.97,,,,,,,,,,,,,,5.0,41.0,Database 2
8556,"Heidari, Shahin, and Steve Sharples. ""A comparative analysis of short-term and long-term thermal comfort surveys in Iran."" Energy and Buildings 34.6 (2002): 607-614.",Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Iran,Office,Naturally Ventilated,,,18.0,Male,0.0,,warmer,,,,,,,1.21,1.6,,,,,21.9,71.5,,,,,,,,,,,,,,,,,,,58.8,,,0.02,3.94,,,,,,,,,,,,,,5.0,41.0,Database 2
8557,"Heidari, Shahin, and Steve Sharples. ""A comparative analysis of short-term and long-term thermal comfort surveys in Iran."" Energy and Buildings 34.6 (2002): 607-614.",Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Iran,Office,Naturally Ventilated,,,14.0,Female,0.0,,warmer,,,,,,,1.51,1.2,,,,,21.9,71.5,,,,,,,,,,,,,,,,,,,58.8,,,0.02,3.94,,,,,,,,,,,,,,5.0,41.0,Database 2
8558,"Heidari, Shahin, and Steve Sharples. ""A comparative analysis of short-term and long-term thermal comfort surveys in Iran."" Energy and Buildings 34.6 (2002): 607-614.",Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Iran,Office,Naturally Ventilated,,,69.0,Male,0.0,,warmer,,,,,,,1.18,1.2,,,,,19.7,67.5,,,,,,,,,,,,,,,,,,,51.5,,,0.06,11.81,,,,,,,,,,,,,,5.0,41.0,Database 2
8559,"Heidari, Shahin, and Steve Sharples. ""A comparative analysis of short-term and long-term thermal comfort surveys in Iran."" Energy and Buildings 34.6 (2002): 607-614.",Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Iran,Office,Naturally Ventilated,,,63.0,Male,0.0,,warmer,,,,,,,1.15,1.9,,,,,19.7,67.5,,,,,,,,,,,,,,,,,,,51.5,,,0.06,11.81,,,,,,,,,,,,,,5.0,41.0,Database 2
8560,"Heidari, Shahin, and Steve Sharples. ""A comparative analysis of short-term and long-term thermal comfort surveys in Iran."" Energy and Buildings 34.6 (2002): 607-614.",Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Iran,Office,Naturally Ventilated,,,21.0,Male,0.0,,warmer,,,,,,,1.73,2.0,,,,,19.7,67.5,,,,,,,,,,,,,,,,,,,51.5,,,0.07,13.78,,,,,,,,,,,,,,5.0,41.0,Database 2
8561,"Heidari, Shahin, and Steve Sharples. ""A comparative analysis of short-term and long-term thermal comfort surveys in Iran."" Energy and Buildings 34.6 (2002): 607-614.",Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Iran,Office,Naturally Ventilated,,,20.0,Male,0.0,,warmer,,,,,,,1.67,1.2,,,,,19.7,67.5,,,,,,,,,,,,,,,,,,,51.5,,,0.09,17.72,,,,,,,,,,,,,,5.0,41.0,Database 2
8562,"Heidari, Shahin, and Steve Sharples. ""A comparative analysis of short-term and long-term thermal comfort surveys in Iran."" Energy and Buildings 34.6 (2002): 607-614.",Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Iran,Office,Naturally Ventilated,,,49.0,Female,0.0,,warmer,,,,,,,1.08,1.0,,,,,21.2,70.2,,,,,,,,,,,,,,,,,,,70.9,,,0.01,1.97,,,,,,,,,,,,,,5.0,41.0,Database 2
8563,"Heidari, Shahin, and Steve Sharples. ""A comparative analysis of short-term and long-term thermal comfort surveys in Iran."" Energy and Buildings 34.6 (2002): 607-614.",Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Iran,Office,Naturally Ventilated,,,52.0,Male,0.0,,warmer,,,,,,,0.9,1.6,,,,,21.2,70.2,,,,,,,,,,,,,,,,,,,70.9,,,0.02,3.94,,,,,,,,,,,,,,5.0,41.0,Database 2
8564,"Heidari, Shahin, and Steve Sharples. ""A comparative analysis of short-term and long-term thermal comfort surveys in Iran."" Energy and Buildings 34.6 (2002): 607-614.",Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Iran,Office,Naturally Ventilated,,,29.0,Female,0.0,,warmer,,,,,,,1.52,1.2,,,,,21.2,70.2,,,,,,,,,,,,,,,,,,,70.9,,,0.02,3.94,,,,,,,,,,,,,,5.0,41.0,Database 2
8565,"Heidari, Shahin, and Steve Sharples. ""A comparative analysis of short-term and long-term thermal comfort surveys in Iran."" Energy and Buildings 34.6 (2002): 607-614.",Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Iran,Office,Naturally Ventilated,,,26.0,Female,0.0,,warmer,,,,,,,1.48,2.0,,,,,21.2,70.2,,,,,,,,,,,,,,,,,,,70.9,,,0.03,5.91,,,,,,,,,,,,,,5.0,41.0,Database 2
8566,"Heidari, Shahin, and Steve Sharples. ""A comparative analysis of short-term and long-term thermal comfort surveys in Iran."" Energy and Buildings 34.6 (2002): 607-614.",Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Iran,Office,Naturally Ventilated,,,20.0,Female,0.0,,warmer,,,,,,,1.41,1.9,,,,,21.2,70.2,,,,,,,,,,,,,,,,,,,70.9,,,0.01,1.97,,,,,,,,,,,,,,5.0,41.0,Database 2
8567,"Heidari, Shahin, and Steve Sharples. ""A comparative analysis of short-term and long-term thermal comfort surveys in Iran."" Energy and Buildings 34.6 (2002): 607-614.",Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Iran,Office,Naturally Ventilated,,,18.0,Female,0.0,,warmer,,,,,,,1.44,1.2,,,,,21.2,70.2,,,,,,,,,,,,,,,,,,,70.9,,,0.01,1.97,,,,,,,,,,,,,,5.0,41.0,Database 2
8568,"Heidari, Shahin, and Steve Sharples. ""A comparative analysis of short-term and long-term thermal comfort surveys in Iran."" Energy and Buildings 34.6 (2002): 607-614.",Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Iran,Office,Naturally Ventilated,,,48.0,Male,-1.0,,warmer,,,,,,,1.7,0.8,,,,,18.9,66.1,,,,,,,,,,,,,,,,,,,62.0,,,0.0,0.0,,,,,,,,,,,,,,5.0,41.0,Database 2
8569,"Heidari, Shahin, and Steve Sharples. ""A comparative analysis of short-term and long-term thermal comfort surveys in Iran."" Energy and Buildings 34.6 (2002): 607-614.",Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Iran,Office,Naturally Ventilated,,,39.0,Female,0.0,,warmer,,,,,,,1.75,2.4,,,,,18.9,66.1,,,,,,,,,,,,,,,,,,,62.0,,,0.0,0.0,,,,,,,,,,,,,,5.0,41.0,Database 2
8570,"Heidari, Shahin, and Steve Sharples. ""A comparative analysis of short-term and long-term thermal comfort surveys in Iran."" Energy and Buildings 34.6 (2002): 607-614.",Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Iran,Office,Naturally Ventilated,,,20.0,Male,-1.0,,warmer,,,,,,,1.67,0.8,,,,,18.9,66.1,,,,,,,,,,,,,,,,,,,62.0,,,0.03,5.91,,,,,,,,,,,,,,5.0,41.0,Database 2
8571,"Heidari, Shahin, and Steve Sharples. ""A comparative analysis of short-term and long-term thermal comfort surveys in Iran."" Energy and Buildings 34.6 (2002): 607-614.",Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Iran,Office,Naturally Ventilated,,,19.0,Male,0.0,,warmer,,,,,,,1.67,1.0,,,,,18.9,66.1,,,,,,,,,,,,,,,,,,,62.0,,,0.02,3.94,,,,,,,,,,,,,,5.0,41.0,Database 2
8572,"Heidari, Shahin, and Steve Sharples. ""A comparative analysis of short-term and long-term thermal comfort surveys in Iran."" Energy and Buildings 34.6 (2002): 607-614.",Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Iran,Office,Naturally Ventilated,,,17.0,Female,0.0,,warmer,,,,,,,1.78,1.9,,,,,18.9,66.1,,,,,,,,,,,,,,,,,,,62.0,,,0.03,5.91,,,,,,,,,,,,,,5.0,41.0,Database 2
8573,"Heidari, Shahin, and Steve Sharples. ""A comparative analysis of short-term and long-term thermal comfort surveys in Iran."" Energy and Buildings 34.6 (2002): 607-614.",Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Iran,Office,Naturally Ventilated,,,15.0,Female,0.0,,warmer,,,,,,,2.19,1.2,,,,,18.9,66.1,,,,,,,,,,,,,,,,,,,62.0,,,0.05,9.84,,,,,,,,,,,,,,5.0,41.0,Database 2
8574,"Heidari, Shahin, and Steve Sharples. ""A comparative analysis of short-term and long-term thermal comfort surveys in Iran."" Energy and Buildings 34.6 (2002): 607-614.",Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Iran,Office,Naturally Ventilated,,,48.0,Male,0.0,,warmer,,,,,,,1.15,1.6,,,,,21.1,69.9,,,,,,,,,,,,,,,,,,,59.3,,,0.03,5.91,,,,,,,,,,,,,,5.0,41.0,Database 2
8575,"Heidari, Shahin, and Steve Sharples. ""A comparative analysis of short-term and long-term thermal comfort surveys in Iran."" Energy and Buildings 34.6 (2002): 607-614.",Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Iran,Office,Naturally Ventilated,,,35.0,Male,0.0,,warmer,,,,,,,1.18,1.0,,,,,21.1,69.9,,,,,,,,,,,,,,,,,,,59.3,,,0.01,1.97,,,,,,,,,,,,,,5.0,41.0,Database 2
