,Publication (Citation),Data contributor,Year,Season,Koppen climate classification,Climate,City,Country,Building type,Cooling startegy_building level,Cooling startegy_operation mode for MM buildings,Heating strategy_building level,Age,Sex,Thermal sensation,Thermal sensation acceptability,Thermal preference,Air movement acceptability,Air movement preference,Thermal comfort,PMV,PPD,SET,Clo,Met,activity_10,activity_20,activity_30,activity_60,Air temperature (¡C),Air temperature (¡F),Ta_h (¡C),Ta_h (¡F),Ta_m (¡C),Ta_m (¡F),Ta_l (¡C),Ta_l (¡F),Operative temperature (¡C),Operative temperature (¡F),Radiant temperature (¡C),Radiant temperature (¡F),Globe temperature (¡C),Globe temperature (¡F),Tg_h (¡C),Tg_h (¡F),Tg_m (¡C),Tg_m (¡F),Tg_l (¡C),Tg_l (¡F),Relative humidity (%),Humidity preference,Humidity sensation,Air velocity (m/s),Air velocity (fpm),Velocity_h (m/s),Velocity_h (fpm),Velocity_m (m/s),Velocity_m (fpm),Velocity_l (m/s),Velocity_l (fpm),Subject«s height (cm),Subject«s weight (kg),Blind (curtain),Fan,Window,Door,Heater,Outdoor monthly air temperature (¡C),Outdoor monthly air temperature (¡F),Database
20914,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Philippines,Office,Air Conditioned,,,,Female,-1.0,1.0,warmer,1.0,no change,6.0,0.0,5.0,25.25,0.78,1.2,,,,,23.0,73.3,,,,,,,,,,,,,22.7,72.9,,,,,51.1,,,0.08,14.83,,,,,,,,,,,,,,25.9,78.6,Database 2
20915,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Philippines,Office,Air Conditioned,,,,Male,-1.0,0.0,warmer,1.0,no change,5.0,-0.6,12.0,22.81,0.5,1.2,,,,,23.1,73.6,,,,,,,,,,,,,22.7,72.9,,,,,50.9,,,0.09,18.21,,,,,,,,,,,,,,25.9,78.6,Database 2
20916,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Philippines,Office,Air Conditioned,,,,Female,-1.0,1.0,no change,1.0,no change,5.0,0.0,5.0,25.41,0.76,1.3,,,,,21.9,71.5,,,,,,,,,,,,,21.9,71.5,,,,,52.1,,,0.09,18.64,,,,,,,,,,,,,,25.9,78.6,Database 2
20917,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Philippines,Office,Air Conditioned,,,,Female,-3.0,0.0,cooler,0.0,less,3.0,-0.6,12.0,23.42,0.78,1.2,,,,,21.7,71.1,,,,,,,,,,,,,21.3,70.4,,,,,53.6,,,0.15,29.77,,,,,,,,,,,,,,25.9,78.6,Database 2
20918,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Philippines,Office,Air Conditioned,,,,Female,-3.0,1.0,cooler,1.0,no change,5.0,0.1,5.0,25.06,0.4,1.5,,,,,22.9,73.2,,,,,,,,,,,,,23.8,74.8,,,,,50.1,,,0.1,19.13,,,,,,,,,,,,,,25.9,78.6,Database 2
20919,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Philippines,Office,Air Conditioned,,,,Male,0.0,1.0,no change,1.0,no change,5.0,-0.4,8.0,23.74,0.5,1.1,,,,,23.8,74.8,,,,,,,,,,,,,23.9,75.0,,,,,48.0,,,0.07,13.35,,,,,,,,,,,,,,25.9,78.6,Database 2
20920,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Philippines,Office,Air Conditioned,,,,Male,-1.0,1.0,no change,1.0,more,4.0,0.2,6.0,26.07,0.56,1.4,,,,,23.8,74.8,,,,,,,,,,,,,23.7,74.6,,,,,49.1,,,0.11,22.58,,,,,,,,,,,,,,25.9,78.6,Database 2
20921,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Philippines,Office,Air Conditioned,,,,Female,-2.0,1.0,no change,1.0,no change,5.0,-1.3,39.0,20.57,0.4,1.3,,,,,22.8,73.1,,,,,,,,,,,,,22.1,71.7,,,,,51.7,,,0.21,41.95,,,,,,,,,,,,,,25.9,78.6,Database 2
20922,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Philippines,Office,Air Conditioned,,,,Female,-1.0,1.0,cooler,1.0,no change,5.0,-2.1,79.0,17.47,0.4,1.3,,,,,23.3,74.0,,,,,,,,,,,,,21.8,71.2,,,,,57.6,,,0.58,113.68,,,,,,,,,,,,,,25.9,78.6,Database 2
20923,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Philippines,Office,Air Conditioned,,,,Female,1.0,0.0,cooler,1.0,more,5.0,0.1,5.0,25.86,0.42,1.6,,,,,23.2,73.8,,,,,,,,,,,,,23.6,74.5,,,,,55.6,,,0.14,26.94,,,,,,,,,,,,,,25.9,78.6,Database 2
20924,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Philippines,Office,Air Conditioned,,,,Female,0.0,1.0,cooler,1.0,no change,4.0,0.2,5.0,25.31,0.39,1.4,,,,,24.2,75.6,,,,,,,,,,,,,24.3,75.7,,,,,52.6,,,0.1,19.19,,,,,,,,,,,,,,25.9,78.6,Database 2
20925,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Philippines,Office,Air Conditioned,,,,Female,1.0,1.0,cooler,1.0,no change,5.0,0.1,5.0,25.68,0.76,1.1,,,,,24.3,75.7,,,,,,,,,,,,,24.0,75.1,,,,,51.7,,,0.1,19.25,,,,,,,,,,,,,,25.9,78.6,Database 2
20926,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Philippines,Office,Air Conditioned,,,,Male,0.0,1.0,no change,1.0,no change,5.0,0.3,7.0,27.07,0.56,1.6,,,,,23.6,74.5,,,,,,,,,,,,,23.1,73.6,,,,,55.3,,,0.13,26.45,,,,,,,,,,,,,,25.9,78.6,Database 2
20927,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Philippines,Office,Air Conditioned,,,,Female,-3.0,1.0,no change,1.0,no change,6.0,-0.3,7.0,24.08,0.55,1.3,,,,,23.2,73.8,,,,,,,,,,,,,22.6,72.7,,,,,55.5,,,0.13,26.45,,,,,,,,,,,,,,25.9,78.6,Database 2
20928,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Philippines,Office,Air Conditioned,,,,Male,-1.0,1.0,no change,1.0,no change,4.0,0.5,10.0,27.32,0.78,1.3,,,,,24.0,75.2,,,,,,,,,,,,,24.5,76.1,,,,,44.2,,,0.1,19.19,,,,,,,,,,,,,,25.9,78.6,Database 2
20929,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Philippines,Office,Air Conditioned,,,,Male,-1.0,1.0,no change,1.0,no change,4.0,-0.2,6.0,24.36,0.56,1.3,,,,,23.7,74.6,,,,,,,,,,,,,22.9,73.3,,,,,44.1,,,0.11,22.08,,,,,,,,,,,,,,25.9,78.6,Database 2
20930,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Philippines,Office,Air Conditioned,,,,Female,-2.0,1.0,no change,1.0,no change,6.0,-0.2,6.0,24.44,0.8,1.2,,,,,23.3,73.9,,,,,,,,,,,,,23.1,73.5,,,,,44.6,,,0.24,46.75,,,,,,,,,,,,,,25.9,78.6,Database 2
20931,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Philippines,Office,Air Conditioned,,,,Male,1.0,1.0,cooler,1.0,no change,5.0,0.0,5.0,25.14,0.5,1.5,,,,,22.6,72.7,,,,,,,,,,,,,23.1,73.6,,,,,46.6,,,0.15,28.85,,,,,,,,,,,,,,25.9,78.6,Database 2
20932,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Philippines,Office,Air Conditioned,,,,Female,-3.0,1.0,warmer,1.0,more,5.0,-0.1,5.0,24.27,0.65,1.5,,,,,23.1,73.6,,,,,,,,,,,,,23.0,73.3,,,,,43.9,,,0.3,59.79,,,,,,,,,,,,,,25.9,78.6,Database 2
20933,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Philippines,Office,Air Conditioned,,,,Female,-2.0,1.0,no change,1.0,no change,5.0,-0.2,6.0,24.72,0.78,1.1,,,,,23.2,73.7,,,,,,,,,,,,,23.0,73.4,,,,,45.4,,,0.11,22.58,,,,,,,,,,,,,,25.9,78.6,Database 2
20934,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Philippines,Office,Air Conditioned,,,,Male,-2.0,1.0,no change,1.0,no change,5.0,-0.8,18.0,22.17,0.5,1.3,,,,,22.8,73.1,,,,,,,,,,,,,22.1,71.7,,,,,47.3,,,0.17,34.2,,,,,,,,,,,,,,25.9,78.6,Database 2
20935,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Philippines,Office,Air Conditioned,,,,Female,0.0,1.0,cooler,1.0,more,5.0,-0.7,14.0,23.09,0.4,1.3,,,,,23.0,73.3,,,,,,,,,,,,,23.4,74.1,,,,,46.0,,,0.14,27.87,,,,,,,,,,,,,,25.9,78.6,Database 2
20936,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Philippines,Office,Air Conditioned,,,,Female,-1.0,1.0,cooler,1.0,more,5.0,-0.2,6.0,24.08,0.46,1.3,,,,,23.4,74.0,,,,,,,,,,,,,23.6,74.5,,,,,45.0,,,0.07,14.33,,,,,,,,,,,,,,25.9,78.6,Database 2
20937,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Philippines,Office,Air Conditioned,,,,Male,-1.0,1.0,no change,1.0,more,5.0,-0.3,7.0,23.85,0.48,1.4,,,,,22.6,72.7,,,,,,,,,,,,,22.3,72.1,,,,,46.9,,,0.13,25.96,,,,,,,,,,,,,,25.9,78.6,Database 2
20938,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Philippines,Office,Air Conditioned,,,,Female,0.0,1.0,warmer,1.0,more,5.0,-1.1,31.0,21.08,0.55,1.2,,,,,22.2,72.0,,,,,,,,,,,,,21.8,71.3,,,,,57.7,,,0.28,56.04,,,,,,,,,,,,,,25.9,78.6,Database 2
20939,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Philippines,Office,Air Conditioned,,,,Female,1.0,1.0,cooler,1.0,no change,5.0,0.0,5.0,25.58,0.67,1.3,,,,,22.4,72.4,,,,,,,,,,,,,23.1,73.5,,,,,51.1,,,0.15,28.85,,,,,,,,,,,,,,25.9,78.6,Database 2
20940,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Philippines,Office,Air Conditioned,,,,Female,0.0,1.0,no change,1.0,no change,5.0,0.3,7.0,27.1,0.78,1.4,,,,,23.3,74.0,,,,,,,,,,,,,23.4,74.1,,,,,49.5,,,0.15,30.33,,,,,,,,,,,,,,25.9,78.6,Database 2
20941,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Philippines,Office,Air Conditioned,,,,Male,-2.0,1.0,no change,1.0,no change,6.0,-0.1,5.0,24.99,0.86,1.1,,,,,23.2,73.7,,,,,,,,,,,,,22.8,73.1,,,,,40.3,,,0.07,13.35,,,,,,,,,,,,,,25.9,78.6,Database 2
20942,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Philippines,Office,Air Conditioned,,,,Female,-2.0,1.0,no change,1.0,more,6.0,-1.5,51.0,20.41,0.4,1.1,,,,,22.8,73.0,,,,,,,,,,,,,21.9,71.4,,,,,41.2,,,0.13,24.98,,,,,,,,,,,,,,25.9,78.6,Database 2
20943,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Philippines,Office,Air Conditioned,,,,Female,0.0,1.0,warmer,1.0,no change,2.0,0.4,8.0,27.27,0.77,1.4,,,,,23.3,73.9,,,,,,,,,,,,,23.6,74.5,,,,,47.3,,,0.11,20.67,,,,,,,,,,,,,,25.9,78.6,Database 2
20944,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Philippines,Office,Air Conditioned,,,,Female,-1.0,1.0,cooler,1.0,more,4.0,-0.1,5.0,24.37,0.41,1.4,,,,,23.3,73.9,,,,,,,,,,,,,23.6,74.5,,,,,47.3,,,0.11,20.67,,,,,,,,,,,,,,25.9,78.6,Database 2
20945,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Philippines,Office,Air Conditioned,,,,Female,0.0,1.0,no change,1.0,no change,5.0,-0.3,7.0,23.48,0.39,1.3,,,,,23.7,74.6,,,,,,,,,,,,,23.3,74.0,,,,,49.0,,,0.06,10.89,,,,,,,,,,,,,,25.9,78.6,Database 2
20946,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Philippines,Office,Air Conditioned,,,,Female,-2.0,1.0,no change,1.0,no change,5.0,0.5,10.0,27.48,0.6,1.5,,,,,23.6,74.6,,,,,,,,,,,,,24.1,75.4,,,,,59.2,,,0.08,14.83,,,,,,,,,,,,,,25.9,78.6,Database 2
20947,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Philippines,Office,Air Conditioned,,,,Female,-1.0,1.0,cooler,1.0,more,5.0,0.2,6.0,25.75,0.42,1.4,,,,,23.9,75.0,,,,,,,,,,,,,24.3,75.7,,,,,58.3,,,0.07,13.78,,,,,,,,,,,,,,25.9,78.6,Database 2
20948,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Philippines,Office,Air Conditioned,,,,Female,-3.0,1.0,no change,1.0,more,5.0,-0.7,17.0,22.28,0.78,1.1,,,,,23.6,74.6,,,,,,,,,,,,,22.0,71.6,,,,,54.6,,,0.21,40.91,,,,,,,,,,,,,,25.9,78.6,Database 2
20949,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Philippines,Office,Air Conditioned,,,,Female,-2.0,1.0,no change,1.0,less,5.0,-0.4,9.0,23.55,0.48,1.4,,,,,22.8,73.1,,,,,,,,,,,,,22.4,72.3,,,,,56.8,,,0.13,26.39,,,,,,,,,,,,,,25.9,78.6,Database 2
20950,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Philippines,Office,Air Conditioned,,,,Male,-1.0,1.0,no change,1.0,no change,4.0,-0.5,10.0,23.21,0.5,1.4,,,,,21.7,71.0,,,,,,,,,,,,,21.3,70.3,,,,,56.3,,,0.13,26.45,,,,,,,,,,,,,,25.9,78.6,Database 2
20951,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Philippines,Office,Air Conditioned,,,,Male,-3.0,0.0,warmer,0.0,less,6.0,-0.6,13.0,22.71,0.56,1.3,,,,,21.9,71.4,,,,,,,,,,,,,22.2,72.0,,,,,59.7,,,0.26,51.61,,,,,,,,,,,,,,25.9,78.6,Database 2
20952,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Philippines,Office,Air Conditioned,,,,Female,-3.0,0.0,warmer,0.0,more,2.0,-0.2,6.0,23.88,0.76,1.4,,,,,22.0,71.5,,,,,,,,,,,,,21.4,70.4,,,,,55.8,,,0.28,55.43,,,,,,,,,,,,,,25.9,78.6,Database 2
20953,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Philippines,Office,Air Conditioned,,,,Female,-2.0,1.0,no change,1.0,no change,6.0,-1.2,36.0,21.64,0.4,1.1,,,,,22.7,72.9,,,,,,,,,,,,,22.7,72.9,,,,,47.9,,,0.14,27.37,,,,,,,,,,,,,,25.9,78.6,Database 2
20954,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Philippines,Office,Air Conditioned,,,,Female,-1.0,1.0,cooler,1.0,no change,5.0,0.2,5.0,25.46,0.4,1.2,,,,,27.1,80.8,,,,,,,,,,,,,26.7,80.1,,,,,39.3,,,0.14,27.87,,,,,,,,,,,,,,25.9,78.6,Database 2
20955,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Philippines,Office,Air Conditioned,,,,Female,-2.0,1.0,cooler,1.0,no change,5.0,-1.4,47.0,20.63,0.4,1.1,,,,,24.5,76.1,,,,,,,,,,,,,24.0,75.2,,,,,45.5,,,0.35,69.51,,,,,,,,,,,,,,25.9,78.6,Database 2
20956,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Philippines,Office,Air Conditioned,,,,Male,-1.0,0.0,cooler,1.0,more,5.0,0.8,20.0,28.61,0.56,1.6,,,,,25.4,77.7,,,,,,,,,,,,,25.9,78.7,,,,,43.5,,,0.1,20.61,,,,,,,,,,,,,,25.9,78.6,Database 2
20957,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Philippines,Office,Air Conditioned,,,,Male,0.0,0.0,no change,1.0,more,4.0,-0.4,8.0,23.6,0.48,1.2,,,,,25.6,78.0,,,,,,,,,,,,,25.0,77.1,,,,,42.3,,,0.22,43.37,,,,,,,,,,,,,,25.9,78.6,Database 2
20958,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Philippines,Office,Air Conditioned,,,,Female,-2.0,1.0,no change,1.0,no change,6.0,-0.2,6.0,24.5,0.48,1.3,,,,,25.2,77.3,,,,,,,,,,,,,24.3,75.7,,,,,42.5,,,0.14,27.81,,,,,,,,,,,,,,25.9,78.6,Database 2
20959,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Philippines,Office,Air Conditioned,,,,Male,-2.0,1.0,no change,1.0,no change,4.0,-0.8,18.0,22.3,0.56,1.1,,,,,23.8,74.8,,,,,,,,,,,,,22.7,72.8,,,,,44.5,,,0.05,8.92,,,,,,,,,,,,,,25.9,78.6,Database 2
20960,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Philippines,Office,Air Conditioned,,,,Male,-1.0,1.0,cooler,1.0,no change,5.0,-1.5,49.0,21.17,0.56,1.0,,,,,22.7,72.9,,,,,,,,,,,,,22.5,72.5,,,,,50.0,,,0.2,38.51,,,,,,,,,,,,,,25.9,78.6,Database 2
20961,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Philippines,Office,Air Conditioned,,,,Male,-1.0,1.0,cooler,1.0,no change,5.0,-0.7,15.0,22.39,0.5,1.4,,,,,22.4,72.2,,,,,,,,,,,,,21.7,71.0,,,,,49.5,,,0.16,31.8,,,,,,,,,,,,,,25.9,78.6,Database 2
20962,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Philippines,Office,Air Conditioned,,,,Female,-2.0,1.0,no change,1.0,no change,5.0,-1.1,31.0,20.96,0.41,1.2,,,,,24.5,76.0,,,,,,,,,,,,,22.2,71.9,,,,,43.2,,,0.13,24.91,,,,,,,,,,,,,,25.9,78.6,Database 2
20963,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Philippines,Office,Air Conditioned,,,,Female,-1.0,1.0,cooler,1.0,no change,5.0,-0.2,6.0,23.79,0.41,1.5,,,,,25.2,77.4,,,,,,,,,,,,,23.2,73.7,,,,,43.5,,,0.12,24.05,,,,,,,,,,,,,,25.9,78.6,Database 2
20964,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Philippines,Office,Air Conditioned,,,,Male,-2.0,1.0,cooler,1.0,no change,4.0,-0.3,7.0,23.63,0.56,1.3,,,,,25.0,77.0,,,,,,,,,,,,,24.0,75.2,,,,,39.8,,,0.23,44.35,,,,,,,,,,,,,,25.9,78.6,Database 2
20965,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Philippines,Office,Air Conditioned,,,,Male,1.0,1.0,cooler,1.0,more,4.0,-0.2,6.0,23.73,0.48,1.5,,,,,24.2,75.6,,,,,,,,,,,,,23.5,74.3,,,,,42.6,,,0.23,44.35,,,,,,,,,,,,,,25.9,78.6,Database 2
