,Publication (Citation),Data contributor,Year,Season,Koppen climate classification,Climate,City,Country,Building type,Cooling startegy_building level,Cooling startegy_operation mode for MM buildings,Heating strategy_building level,Age,Sex,Thermal sensation,Thermal sensation acceptability,Thermal preference,Air movement acceptability,Air movement preference,Thermal comfort,PMV,PPD,SET,Clo,Met,activity_10,activity_20,activity_30,activity_60,Air temperature (¡C),Air temperature (¡F),Ta_h (¡C),Ta_h (¡F),Ta_m (¡C),Ta_m (¡F),Ta_l (¡C),Ta_l (¡F),Operative temperature (¡C),Operative temperature (¡F),Radiant temperature (¡C),Radiant temperature (¡F),Globe temperature (¡C),Globe temperature (¡F),Tg_h (¡C),Tg_h (¡F),Tg_m (¡C),Tg_m (¡F),Tg_l (¡C),Tg_l (¡F),Relative humidity (%),Humidity preference,Humidity sensation,Air velocity (m/s),Air velocity (fpm),Velocity_h (m/s),Velocity_h (fpm),Velocity_m (m/s),Velocity_m (fpm),Velocity_l (m/s),Velocity_l (fpm),Subject«s height (cm),Subject«s weight (kg),Blind (curtain),Fan,Window,Door,Heater,Outdoor monthly air temperature (¡C),Outdoor monthly air temperature (¡F),Database
53443,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Spring,Csb,Warm-summer Mediterranean,Porto,Portugal,Others,Mixed Mode,Unknown,Mechanical Heating,,Female,0.0,,no change,,no change,,0.6,14.0,27.81,0.82,1.2,,,,,24.6,76.3,,,,,,,,,26.0,78.8,25.6,78.0,,,,,,,41.8,no change,0.0,0.05,9.84,,,,,,,,,,,,,,13.2,55.7,Database 2
53444,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Spring,Csb,Warm-summer Mediterranean,Porto,Portugal,Others,Mixed Mode,Unknown,Mechanical Heating,,Male,0.0,,no change,,less,,0.2,6.0,25.89,0.69,1.2,,,,,23.7,74.6,,,,,,,,,24.8,76.6,24.5,76.1,,,,,,,43.7,no change,0.0,0.02,3.94,,,,,,,,,,,,,,13.2,55.7,Database 2
53445,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Spring,Csb,Warm-summer Mediterranean,Porto,Portugal,Others,Mixed Mode,Unknown,Mechanical Heating,,Female,0.0,,no change,,less,,0.8,18.0,28.95,1.03,1.2,,,,,24.3,75.7,,,,,,,,,25.7,78.3,25.1,77.3,,,,,,,44.2,no change,2.0,0.07,13.78,,,,,,,,,,,,,,13.2,55.7,Database 2
53446,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Spring,Csb,Warm-summer Mediterranean,Porto,Portugal,Others,Mixed Mode,Unknown,Mechanical Heating,,Female,0.0,,no change,,less,,0.4,9.0,28.22,0.99,1.3,,,,,21.7,71.0,,,,,,,,,24.7,76.5,23.3,73.9,,,,,,,43.1,no change,0.0,0.14,27.56,,,,,,,,,,,,,,13.2,55.7,Database 2
53447,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Spring,Csb,Warm-summer Mediterranean,Porto,Portugal,Others,Mixed Mode,Unknown,Mechanical Heating,,Male,0.0,,no change,,less,,0.4,8.0,27.34,0.84,1.5,,,,,21.3,70.3,,,,,,,,,23.0,73.4,22.3,72.2,,,,,,,45.2,no change,0.0,0.07,13.78,,,,,,,,,,,,,,13.2,55.7,Database 2
53448,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Spring,Csb,Warm-summer Mediterranean,Porto,Portugal,Others,Mixed Mode,Unknown,Mechanical Heating,,Male,0.0,,no change,,no change,,0.4,9.0,27.21,0.61,1.8,,,,,21.6,70.9,,,,,,,,,22.9,73.2,22.5,72.5,,,,,,,49.2,no change,0.0,0.04,7.87,,,,,,,,,,,,,,13.2,55.7,Database 2
53449,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Spring,Csb,Warm-summer Mediterranean,Porto,Portugal,Others,Mixed Mode,Unknown,Mechanical Heating,,Female,0.0,,no change,,less,,0.4,9.0,27.42,1.0,1.2,,,,,23.2,73.8,,,,,,,,,23.6,74.5,23.5,74.3,,,,,,,47.3,no change,0.0,0.02,3.94,,,,,,,,,,,,,,13.2,55.7,Database 2
53450,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Spring,Csb,Warm-summer Mediterranean,Porto,Portugal,Others,Mixed Mode,Unknown,Mechanical Heating,,Male,0.0,,no change,,no change,,0.8,19.0,28.91,0.53,2.0,,,,,23.1,73.6,,,,,,,,,24.0,75.2,23.8,74.8,,,,,,,46.8,no change,2.0,0.03,5.91,,,,,,,,,,,,,,14.8,58.7,Database 2
53451,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Spring,Csb,Warm-summer Mediterranean,Porto,Portugal,Others,Mixed Mode,Unknown,Mechanical Heating,,Male,0.0,,no change,,no change,,0.4,8.0,26.94,0.83,1.2,,,,,23.6,74.5,,,,,,,,,24.7,76.5,24.4,75.9,,,,,,,46.8,no change,0.0,0.03,5.91,,,,,,,,,,,,,,14.8,58.7,Database 2
53452,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Spring,Csb,Warm-summer Mediterranean,Porto,Portugal,Others,Mixed Mode,Unknown,Mechanical Heating,,Male,0.0,,no change,,no change,,0.1,5.0,25.37,0.6,1.2,,,,,24.0,75.1,,,,,,,,,24.8,76.6,24.6,76.3,,,,,,,46.0,no change,0.0,0.01,1.97,,,,,,,,,,,,,,14.8,58.7,Database 2
53453,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Spring,Csb,Warm-summer Mediterranean,Porto,Portugal,Others,Mixed Mode,Unknown,Mechanical Heating,,Male,-1.0,,no change,,no change,,0.4,8.0,26.5,0.64,1.2,,,,,24.9,76.8,,,,,,,,,25.7,78.3,25.4,77.8,,,,,,,43.4,no change,-1.0,0.04,7.87,,,,,,,,,,,,,,14.8,58.7,Database 2
53454,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Spring,Csb,Warm-summer Mediterranean,Porto,Portugal,Others,Mixed Mode,Unknown,Mechanical Heating,,Male,0.0,,no change,,no change,,1.1,29.0,30.05,0.54,2.0,,,,,24.0,75.1,,,,,,,,,25.8,78.4,25.4,77.7,,,,,,,45.5,no change,2.0,0.02,3.94,,,,,,,,,,,,,,14.8,58.7,Database 2
53455,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Spring,Csb,Warm-summer Mediterranean,Porto,Portugal,Others,Mixed Mode,Unknown,Mechanical Heating,,Female,0.0,,no change,,no change,,0.4,9.0,26.95,0.73,1.2,,,,,24.2,75.6,,,,,,,,,25.6,78.1,25.3,77.5,,,,,,,47.2,no change,0.0,0.02,3.94,,,,,,,,,,,,,,14.8,58.7,Database 2
53456,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Spring,Csb,Warm-summer Mediterranean,Porto,Portugal,Others,Mixed Mode,Unknown,Mechanical Heating,,Male,0.0,,no change,,no change,,0.7,15.0,28.49,0.92,1.3,,,,,24.1,75.4,,,,,,,,,25.4,77.7,25.0,77.0,,,,,,,44.0,no change,0.0,0.04,7.87,,,,,,,,,,,,,,14.8,58.7,Database 2
53457,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Spring,Csb,Warm-summer Mediterranean,Porto,Portugal,Others,Mixed Mode,Unknown,Mechanical Heating,,Male,0.0,,no change,,no change,,0.3,7.0,26.33,0.69,1.2,,,,,24.4,75.9,,,,,,,,,25.6,78.1,25.3,77.5,,,,,,,36.0,no change,0.0,0.02,3.94,,,,,,,,,,,,,,14.8,58.7,Database 2
53458,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Spring,Csb,Warm-summer Mediterranean,Porto,Portugal,Others,Mixed Mode,Unknown,Mechanical Heating,,Male,0.0,,no change,,no change,,0.5,10.0,26.96,0.73,1.2,,,,,24.9,76.7,,,,,,,,,26.0,78.8,25.7,78.2,,,,,,,35.4,no change,0.0,0.02,3.94,,,,,,,,,,,,,,14.8,58.7,Database 2
