City,Country,Age,Sex,Air velocity (m/s),Air temperature (??C),Radiant temperature (??C),Relative humidity (%),Outdoor monthly air temperature (??C),Clo,Met,Thermal sensation
Athens,Greece,31,1,0.1,25.2,26,35.6,14.5,0.76,1.2,1
Athens,Greece,31,2,0.1,25.7,26.6,34.6,14.5,0.85,1.2,1
Athens,Greece,31,2,0.1,26.3,27.2,34.6,14.5,0.85,1.2,1
Athens,Greece,31,2,0.1,26.6,27.6,32.6,14.5,0.78,1.2,1
Athens,Greece,31,2,0.1,26,27.7,34.7,14.5,0.62,1.2,1
Athens,Greece,31,1,0.1,26.6,34,64.2,12.3,0.94,1.2,1
Athens,Greece,31,2,0.1,26.4,29.2,64,12.3,0.94,1.2,1
Athens,Greece,31,2,0.1,26.6,27.8,64.6,12.3,1.08,1.2,1
Athens,Greece,31,2,0.1,26.6,28.4,66.2,12.3,1.07,1.2,0
Athens,Greece,31,2,0.1,26.3,27.9,63.3,12.3,1.17,1.2,-2
Athens,Greece,31,1,0.2,28.4,31.8,60.4,12.3,0.94,1.2,0
Athens,Greece,31,1,0.2,28.2,31.1,60.5,12.3,0.7,1.2,0
Athens,Greece,31,1,0.1,22.2,23.3,45.3,13.2,0.93,1.2,-2
Athens,Greece,31,2,0.2,30.8,24.2,29.4,13.2,0.14,1.4,1
Athens,Greece,31,2,0.1,25,26.2,38.1,13.2,0.94,1.2,1
Athens,Greece,31,1,0.1,25.7,26.2,37.6,13.2,0.82,1.2,1
Athens,Greece,31,2,0.1,25.9,26.5,36.6,13.2,1.01,1.2,-1
Athens,Greece,31,2,0.2,20.8,25.4,47.6,13.2,0.87,1.2,-2
Athens,Greece,31,2,0.1,23.2,24.4,43.3,12.9,0.82,1.2,0
Athens,Greece,31,2,0.1,23.3,24.6,43.3,12.9,0.67,1.2,0
Athens,Greece,31,2,0.1,23.6,25.2,42.3,12.9,0.9,1.2,-1
Athens,Greece,31,2,0.1,24.4,25.7,41,12.9,0.98,1.2,1
Athens,Greece,31,2,0.1,24.3,25.6,40.9,12.9,0.93,1.2,-1
Athens,Greece,31,2,0.1,24.6,25.3,41,12.9,0.79,1.2,0
Athens,Greece,31,2,0.1,21.8,22.9,45.1,16.4,0.57,2,0
Athens,Greece,31,2,0.2,20.6,21.9,35.4,17.1,0.79,1.2,-1
Athens,Greece,31,2,0.2,20.4,22.5,36.5,17.1,1.03,1.2,-1
Athens,Greece,31,2,0.1,21,22,33.8,17.1,0.86,1.2,0
Athens,Greece,31,2,0.1,22.5,23.7,45.7,17.7,0.74,1.2,0
Athens,Greece,31,1,0.1,22.2,24.1,43.7,17.7,0.73,1.2,0
Athens,Greece,31,2,0.1,22.4,24.6,43.9,17.7,0.86,1.2,-1
Athens,Greece,31,2,0.1,23.1,25.1,41.9,17.7,0.8,1.2,-1
Athens,Greece,31,1,0.1,22.7,24.8,43.8,17.7,0.82,1.2,1
Athens,Greece,31,2,0.1,25,25.9,40.4,17.1,0.74,1.2,0
Athens,Greece,31,2,0.1,25.3,26.7,38.9,17.1,1.09,1.2,1
Athens,Greece,31,1,0.1,24.9,26.5,39.9,17.1,0.84,1.2,1
Athens,Greece,31,2,0.1,25.4,27.2,41,17.1,0.81,1.2,1
Athens,Greece,31,2,0.1,24.2,28,40.6,17.1,0.73,1.2,-2
Athens,Greece,31,2,0.1,24,27.9,40.8,17.1,0.69,1.2,0
Athens,Greece,31,2,0.1,25.6,26.5,38.5,17.1,0.88,1.5,1
