City,Country,Age,Sex,Air velocity (m/s),Air temperature (¡C),Radiant temperature (¡C),Relative humidity (%),Outdoor monthly air temperature (¡C),Clo,Met,Thermal sensation
Saidu Sharif,Pakistan,20,1,0.02,25.7,25.8,53.7,13.3,0.52,1.13,1
Saidu Sharif,Pakistan,20,1,0.01,25.4,25.5,54.2,13.3,0.52,1.13,1
Saidu Sharif,Pakistan,20,1,0.07,25,25.1,56.5,13.3,0.52,1.88,1
Saidu Sharif,Pakistan,20,1,0.01,25.1,25.2,58.8,13.3,0.52,1.88,1
Saidu Sharif,Pakistan,20,1,0.14,24.8,24.8,61.4,13.3,0.52,1.13,0
Saidu Sharif,Pakistan,20,1,0.2,25.6,25.6,60.5,13.3,0.52,1.88,0
Saidu Sharif,Pakistan,20,1,0.02,25.1,25.2,61,13.3,0.52,1.88,0
Saidu Sharif,Pakistan,20,1,0.01,24.8,25.2,60.4,13.3,0.52,1.13,0
Saidu Sharif,Pakistan,20,1,0.04,24.3,24.2,59.2,13.3,0.52,1.01,0
Saidu Sharif,Pakistan,20,1,0.06,24.6,24.5,56.9,13.3,0.52,1.88,1
Saidu Sharif,Pakistan,20,1,0.04,24.5,24.5,52.7,13.3,0.52,1.13,1
Saidu Sharif,Pakistan,20,1,0.05,24.7,24.8,50.8,13.3,0.52,1.01,1
Saidu Sharif,Pakistan,20,1,0.25,25.2,25,54.2,13.3,0.52,0.89,1
Saidu Sharif,Pakistan,20,1,0.2,25.4,25.1,52.2,13.3,0.52,1.13,2
Saidu Sharif,Pakistan,20,1,0.22,25.5,25.4,53.1,13.3,0.52,0.89,2
Saidu Sharif,Pakistan,20,1,0.1,26.2,26,52.2,13.3,0.52,1.13,2
Saidu Sharif,Pakistan,20,1,0.1,26.3,26.1,43.7,13.3,0.52,1.13,2
Saidu Sharif,Pakistan,20,1,0.08,26.4,26.1,44.4,13.3,0.52,1.88,2
Saidu Sharif,Pakistan,20,1,0.12,26.6,26.4,47.8,13.3,0.52,1.13,2
Saidu Sharif,Pakistan,20,1,0.04,26.7,26.4,46.8,13.3,0.52,1.13,2
Saidu Sharif,Pakistan,20,1,0.08,26.7,26.5,52.2,13.3,0.52,1.13,1
Saidu Sharif,Pakistan,20,1,0.08,26.6,26.6,54.2,13.3,0.52,1.88,1
Saidu Sharif,Pakistan,20,1,0.02,26.5,26.4,55.1,13.3,0.52,0.89,1
Saidu Sharif,Pakistan,20,1,0.02,26.1,26.2,53.8,13.3,0.52,0.89,1
Saidu Sharif,Pakistan,20,1,0.05,25.1,25,57,13.3,0.52,1.01,1
Saidu Sharif,Pakistan,20,1,0.12,25.4,25.1,57.7,13.3,0.52,1.13,1
Saidu Sharif,Pakistan,20,1,0.35,25.8,25.6,53.7,13.3,0.52,1.13,1
Saidu Sharif,Pakistan,20,1,0.05,25.9,25.4,52.2,13.3,0.37,1.13,2
Saidu Sharif,Pakistan,20,1,0.04,26,25.8,50.3,13.3,0.37,1.88,2
Saidu Sharif,Pakistan,20,1,0.06,26.3,26.2,45.4,13.3,0.37,1.88,2
Saidu Sharif,Pakistan,20,1,0.04,26.7,26.6,45.9,13.3,0.35,1.88,2
Saidu Sharif,Pakistan,20,1,0.06,27.2,27.1,48.2,13.3,0.35,1.88,2
Saidu Sharif,Pakistan,20,1,0.31,28.4,27.9,29.3,13.3,0.35,1.13,2
Saidu Sharif,Pakistan,20,1,0.31,28.6,28.4,34.5,13.3,0.37,1.13,2
Saidu Sharif,Pakistan,20,1,0.03,28.5,28.3,14.1,13.3,0.52,1.88,1
Saidu Sharif,Pakistan,17,2,0.56,31.8,31.9,47.7,13.3,0.96,0.89,1
Saidu Sharif,Pakistan,17,2,0.77,32.3,32.3,46.8,13.3,0.96,0.89,1
Saidu Sharif,Pakistan,17,2,0.56,32.4,32.4,42.8,13.3,0.96,1.01,2
Saidu Sharif,Pakistan,17,2,0.61,32.3,32.3,41.6,13.3,0.96,1.01,1
Saidu Sharif,Pakistan,17,2,0.67,32.6,32.6,43,13.3,0.96,0.89,2
Saidu Sharif,Pakistan,17,2,0.61,32.4,32.5,43.8,13.3,0.96,0.89,2
Saidu Sharif,Pakistan,17,2,0.56,32.1,32.3,48.8,13.3,0.96,1.88,2
Saidu Sharif,Pakistan,17,2,0.19,31.2,31.3,55.3,13.3,0.98,0.77,1
Saidu Sharif,Pakistan,17,2,1.39,31.2,31.5,55.4,13.3,0.98,0.89,1
Saidu Sharif,Pakistan,17,2,0.02,31.5,31.6,55.1,13.3,0.98,0.89,1
Saidu Sharif,Pakistan,17,2,0.02,31.9,31.9,51.3,13.3,0.96,0.89,2
Saidu Sharif,Pakistan,17,2,0.02,32.2,32.2,44.8,13.3,0.96,1.88,2
Saidu Sharif,Pakistan,17,2,0.01,32.4,32.6,45.3,13.3,0.96,0.89,2
Saidu Sharif,Pakistan,17,2,0.02,32.6,33,45.1,13.3,0.98,0.89,2
Saidu Sharif,Pakistan,17,2,0.4,31.9,31.8,55.6,13.3,0.98,1.01,2
Saidu Sharif,Pakistan,17,2,0.44,31.9,31.8,56.3,13.3,0.98,1.88,2
Saidu Sharif,Pakistan,17,2,0.27,32,31.9,58,13.3,0.96,0.89,2
Saidu Sharif,Pakistan,17,2,0.01,31.7,31.5,58.5,13.3,0.98,1.01,2
Saidu Sharif,Pakistan,17,2,0.48,33.1,33.1,53.2,13.3,0.98,0.89,2
Saidu Sharif,Pakistan,17,2,0.24,33.4,33.3,53.1,13.3,0.98,1.88,2
Saidu Sharif,Pakistan,17,2,0.21,33.5,33.5,52.7,13.3,0.98,1.01,2
Saidu Sharif,Pakistan,17,2,0.01,32.8,32.7,55.6,13.3,0.96,1.88,2
Saidu Sharif,Pakistan,17,2,0.01,31.3,31.5,40.1,13.3,0.96,1.01,2
Saidu Sharif,Pakistan,17,2,0.29,30.5,30.5,54.7,13.3,0.96,1.88,1
Saidu Sharif,Pakistan,17,2,0.56,30.4,30.4,53.2,13.3,0.98,0.89,1
Saidu Sharif,Pakistan,17,2,0.44,30.6,30.6,53.7,13.3,0.98,1.01,1
Saidu Sharif,Pakistan,17,2,0.01,30.1,30.2,51.3,13.3,0.96,1.88,1
Saidu Sharif,Pakistan,17,2,0.24,30.4,30.4,51.8,13.3,0.98,1.88,1
Saidu Sharif,Pakistan,17,2,0.36,31,30.9,53.2,13.3,0.96,1.01,1
Saidu Sharif,Pakistan,17,2,0.01,30.9,30.9,50.8,13.3,0.96,0.89,1
Saidu Sharif,Pakistan,17,2,0.01,30.5,30.6,56,13.3,0.96,0.89,1
Saidu Sharif,Pakistan,17,2,0.01,30.8,30.7,47.2,13.3,0.96,1.01,1
Saidu Sharif,Pakistan,17,2,0.67,30.9,31.1,42.7,13.3,0.98,1.88,1
Saidu Sharif,Pakistan,17,2,0.61,28.1,28.1,50.3,13.3,0.98,1.88,0
Saidu Sharif,Pakistan,17,2,0.72,27.7,28.1,53.7,13.3,0.98,1.01,0
Saidu Sharif,Pakistan,17,2,0.02,28.2,28.2,57.4,13.3,0.98,1.88,1
Saidu Sharif,Pakistan,17,2,0.01,28.3,28.3,57.4,13.3,0.98,1.88,1
Saidu Sharif,Pakistan,17,2,0.01,28.4,28.4,53.4,13.3,0.98,1.01,1
Saidu Sharif,Pakistan,17,2,0.01,28.8,28.8,54.3,13.3,0.98,1.88,1
Saidu Sharif,Pakistan,17,2,0.01,28.8,28.8,49.8,13.3,0.98,1.88,1
Saidu Sharif,Pakistan,17,2,0.02,29.2,29.2,51.2,13.3,0.98,0.89,1
Saidu Sharif,Pakistan,17,2,0.14,29.4,29.5,48.8,13.3,0.98,1.01,1
Saidu Sharif,Pakistan,17,2,0.14,29,29.1,49.8,13.3,0.98,1.88,2
Saidu Sharif,Pakistan,17,2,0.52,26.6,25.6,55.6,13.3,0.98,1.01,2
Saidu Sharif,Pakistan,17,2,0.07,25.3,25.3,63.6,13.3,0.98,1.88,1
Saidu Sharif,Pakistan,17,2,0.61,28.3,28.3,53.7,13.3,0.98,0.89,1
Saidu Sharif,Pakistan,17,2,0.67,28.2,28.2,54.7,13.3,0.98,1.88,1
Saidu Sharif,Pakistan,17,2,0.01,25.4,25.3,58.3,13.3,0.98,1.88,1
Saidu Sharif,Pakistan,17,2,0.01,25.4,25.4,59.2,13.3,0.98,1.88,1
Saidu Sharif,Pakistan,17,2,0.01,25.5,25.4,58.4,13.3,0.98,1.01,1
Saidu Sharif,Pakistan,17,2,0.03,26.1,26,62.7,13.3,0.98,1.88,1
Saidu Sharif,Pakistan,17,2,0.01,25.6,25.7,58.8,13.3,0.96,1.01,1
Saidu Sharif,Pakistan,17,2,0.17,25.3,25.2,60.6,13.3,0.98,1.88,1
Saidu Sharif,Pakistan,17,2,0.08,24.9,25.1,64,13.3,0.98,1.88,1
Saidu Sharif,Pakistan,17,2,0.1,25.5,25.6,64.1,13.3,0.98,1.01,1
Saidu Sharif,Pakistan,17,2,0.01,24.6,24.5,58.9,13.3,0.98,1.88,0
Saidu Sharif,Pakistan,17,2,0.03,25,24.8,56.9,13.3,0.96,1.01,1
Saidu Sharif,Pakistan,17,2,0.08,25.1,25.1,59.2,13.3,0.96,1.13,1
Saidu Sharif,Pakistan,17,2,0.14,25.4,25.3,56.9,13.3,0.96,1.88,1
Saidu Sharif,Pakistan,17,2,0.14,25.5,25.4,57.9,13.3,0.96,1.01,1
Saidu Sharif,Pakistan,17,2,0.06,26.2,26,56.9,13.3,0.96,1.01,1
Saidu Sharif,Pakistan,17,2,0.13,26.3,26.1,50.4,13.3,0.96,1.88,1
Saidu Sharif,Pakistan,17,2,0.1,26.4,26.4,50.2,13.3,0.96,1.88,1
Saidu Sharif,Pakistan,17,2,0.08,26.6,26.6,53.2,13.3,0.98,1.88,1
Saidu Sharif,Pakistan,17,2,0.01,26.7,26.6,51.8,13.3,0.98,1.01,1
Saidu Sharif,Pakistan,17,2,0.08,26.8,26.8,56.5,13.3,0.98,1.88,1
Saidu Sharif,Pakistan,17,2,0.11,26.9,26.9,58.3,13.3,0.98,1.88,1
Saidu Sharif,Pakistan,17,2,0.07,25.4,25.4,61.7,13.3,0.98,1.88,1
Saidu Sharif,Pakistan,17,2,0.07,25.6,25.6,57.8,13.3,0.98,1.01,1
Saidu Sharif,Pakistan,17,2,0.06,25.8,25.4,57.4,13.3,0.98,1.01,1
Saidu Sharif,Pakistan,17,2,0.01,25.9,25.8,55.9,13.3,0.98,1.88,1
Saidu Sharif,Pakistan,17,2,0.02,26.3,26.3,51.8,13.3,0.98,1.01,1
Saidu Sharif,Pakistan,17,2,0.04,27.2,27.3,53.4,13.3,0.98,0.89,1
Saidu Sharif,Pakistan,17,2,0.1,27.7,27.8,41.5,13.3,0.98,1.01,1
Saidu Sharif,Pakistan,17,2,0.08,28.1,28.1,44.8,13.3,0.98,0.89,1
Saidu Sharif,Pakistan,17,2,0.01,28.2,28.2,22.3,13.3,0.98,1.88,1
Saidu Sharif,Pakistan,17,2,0.01,28.2,28,25.9,13.3,0.98,0.89,1
Saidu Sharif,Pakistan,17,2,0.04,28,27.9,26.7,13.3,0.98,1.01,1
Saidu Sharif,Pakistan,17,2,0.08,28.2,27.9,29.7,13.3,0.98,1.01,1
Saidu Sharif,Pakistan,17,2,0.14,26.3,26.3,50.3,13.3,0.98,1.01,1
Saidu Sharif,Pakistan,17,2,0.14,26.7,26.3,50.3,13.3,0.98,1.01,1
Saidu Sharif,Pakistan,53,1,0.09,17.8,17.8,51.3,13.3,1.59,1.01,-2
Saidu Sharif,Pakistan,53,1,0.02,18.3,18.5,34,13.3,1.59,1.01,-2
Saidu Sharif,Pakistan,53,1,0.01,18.8,18.9,34.5,13.3,1.59,1.01,-2
Saidu Sharif,Pakistan,53,1,0.03,18.8,18.5,36.2,13.3,1.59,1.01,-2
Saidu Sharif,Pakistan,53,1,0.02,18.3,18.5,37.8,13.3,1.59,1.01,-2
Saidu Sharif,Pakistan,53,1,0.02,18.3,18.5,44.8,13.3,1.59,1.01,-2
Saidu Sharif,Pakistan,53,1,0.01,15.1,15.4,45.8,13.3,1.59,0.89,-2
Saidu Sharif,Pakistan,53,1,0.02,14.6,14.6,48.3,13.3,1.59,0.89,-2
Saidu Sharif,Pakistan,53,1,0.01,14,14.3,48.3,13.3,1.59,0.89,-2
Saidu Sharif,Pakistan,53,1,0.03,14,13.9,47.3,13.3,1.55,0.89,-2
Saidu Sharif,Pakistan,53,1,0.01,13.4,13.5,48.8,13.3,0.76,0.89,-2
Saidu Sharif,Pakistan,53,1,0.06,13.4,13.2,51.3,13.3,0.73,0.77,-2
Saidu Sharif,Pakistan,53,1,0.06,10.4,10.4,49.3,13.3,1.04,0.89,-2
Saidu Sharif,Pakistan,53,1,0.06,10.4,10,51.3,13.3,1.04,0.89,-2
Saidu Sharif,Pakistan,53,1,0.06,10.4,10.4,51.8,13.3,1.59,0.89,-2
Saidu Sharif,Pakistan,53,1,0.03,10.4,10.4,51.8,13.3,1.59,0.89,0
Saidu Sharif,Pakistan,53,1,0.01,11,10.8,50.3,13.3,1.59,0.89,-2
Saidu Sharif,Pakistan,53,1,0.01,11.6,11.2,49.8,13.3,1.59,0.89,-2
Saidu Sharif,Pakistan,53,1,0.01,12.2,12.4,47.8,13.3,1.59,0.89,-2
Saidu Sharif,Pakistan,53,1,0.01,12.8,12.8,47.3,13.3,1.59,0.89,-2
Saidu Sharif,Pakistan,53,1,0.01,12.8,12.8,48.3,13.3,1.55,0.89,-2
Saidu Sharif,Pakistan,53,1,0.01,12.8,12.8,48.8,13.3,1.59,0.89,-2
Saidu Sharif,Pakistan,53,1,0.04,12.8,12.4,49.3,13.3,1.04,0.89,-2
Saidu Sharif,Pakistan,53,1,0.03,12.2,12.4,49.3,13.3,1.04,0.89,-2
Saidu Sharif,Pakistan,53,1,0.01,11,10.8,49.8,13.3,1.04,0.89,-2
Saidu Sharif,Pakistan,53,1,0.04,11,10.8,51.3,13.3,1.04,0.89,-2
Saidu Sharif,Pakistan,53,1,0.01,11,10.8,51.8,13.3,1.59,0.89,-2
Saidu Sharif,Pakistan,53,1,0.01,11,10.8,51.3,13.3,1.59,0.89,-1
Saidu Sharif,Pakistan,53,1,0.01,11,10.8,51.8,13.3,1.59,0.89,-1
Saidu Sharif,Pakistan,53,1,0.03,11.6,11.2,50.8,13.3,1.59,0.89,-1
Saidu Sharif,Pakistan,53,1,0.01,11.6,11.6,50.3,13.3,1.04,0.89,-2
Saidu Sharif,Pakistan,53,1,0.01,11.6,11.6,50.8,13.3,1.04,0.89,-2
Saidu Sharif,Pakistan,53,1,0.01,11.6,11.6,51.3,13.3,1.04,0.89,-2
Saidu Sharif,Pakistan,53,1,0.03,11.6,11.2,51.3,13.3,1.59,0.89,-2
Saidu Sharif,Pakistan,53,1,0.03,11.6,11.2,52.2,13.3,1.04,0.89,-2
Saidu Sharif,Pakistan,53,1,0.01,11,10.8,53.2,13.3,1.04,0.89,-2
Saidu Sharif,Pakistan,53,1,0.01,11,10.8,53.7,13.3,1.59,0.89,-2
Saidu Sharif,Pakistan,53,1,0.05,8.4,8.4,56,13.3,1.04,0.89,-2
Saidu Sharif,Pakistan,53,1,0.05,8.4,8.4,56.5,13.3,1.59,0.89,-2
Saidu Sharif,Pakistan,53,1,0.01,9,9.2,55.1,13.3,1.59,0.65,-2
Saidu Sharif,Pakistan,53,1,0.01,9.7,9.6,54.6,13.3,1.59,0.89,-2
Saidu Sharif,Pakistan,53,1,0.01,10.4,10.4,53.2,13.3,1.59,0.89,-2
Saidu Sharif,Pakistan,53,1,0.01,11,10.8,52.7,13.3,1.04,0.89,-2
Saidu Sharif,Pakistan,53,1,0.01,11.6,11.6,51.3,13.3,1.59,0.89,-2
Saidu Sharif,Pakistan,53,1,0.03,12.2,12,50.3,13.3,1.59,0.89,-2
Saidu Sharif,Pakistan,53,1,0.01,12.2,12,50.3,13.3,1.04,0.89,-2
Saidu Sharif,Pakistan,53,1,0.03,12.2,12,50.8,13.3,1.04,0.89,-2
Saidu Sharif,Pakistan,53,1,0.03,12.2,12,49.8,13.3,1.04,0.89,-2
Saidu Sharif,Pakistan,53,1,0.01,12.2,12.4,51.3,13.3,1.04,0.89,-2
Saidu Sharif,Pakistan,53,1,0.08,11,11.2,61,13.3,1.04,0.89,-2
Saidu Sharif,Pakistan,53,1,0.06,10.4,10.4,59.2,13.3,1.49,0.89,-2
Saidu Sharif,Pakistan,53,1,0.03,16.2,16.4,43.7,13.3,1.04,0.89,-2
Saidu Sharif,Pakistan,53,1,0.06,16.8,16.8,43.7,13.3,1.04,1.01,-2
Saidu Sharif,Pakistan,53,1,0.03,16.2,16.4,43.7,13.3,1.04,1.01,-2
Saidu Sharif,Pakistan,53,1,0.01,16.2,16.4,38.4,13.3,1.59,0.89,-2
Saidu Sharif,Pakistan,53,1,0.1,16.2,16.1,43.7,13.3,1.04,0.89,-2
Saidu Sharif,Pakistan,53,1,0.05,15.7,15.7,40.6,13.3,1.04,0.89,-2
Saidu Sharif,Pakistan,53,1,0.09,16.8,15.6,27,13.3,1.04,0.89,-2
Saidu Sharif,Pakistan,53,1,0.01,13.4,13.5,49.8,13.3,1.04,0.89,-2
Saidu Sharif,Pakistan,53,1,0.03,13.4,13.2,51.8,13.3,1.04,0.89,-2
Saidu Sharif,Pakistan,53,1,0.03,13.4,13.5,53.7,13.3,1.59,0.89,-2
Saidu Sharif,Pakistan,53,1,0.06,13.4,13.2,53.2,13.3,1.59,0.89,-2
Saidu Sharif,Pakistan,53,1,0.43,11.6,11.1,65.2,13.3,1.04,0.89,-2
Saidu Sharif,Pakistan,53,1,0.36,15.1,15.5,62.3,13.3,1.59,1.01,-2
Saidu Sharif,Pakistan,53,1,0.46,15.7,14.4,58.3,13.3,1.59,1.01,-2
Saidu Sharif,Pakistan,53,1,0.46,15.7,15.7,55.6,13.3,1.59,1.01,-2
Saidu Sharif,Pakistan,53,1,0.39,16.2,16.4,56,13.3,1.59,1.01,-2
Saidu Sharif,Pakistan,53,1,0.36,16.8,16.8,55.6,13.3,1.04,1.01,-2
Saidu Sharif,Pakistan,53,1,0.36,16.8,16.3,47.8,13.3,1.04,1.01,-2
Saidu Sharif,Pakistan,53,1,0.31,17.3,17.5,46.8,13.3,1.04,1.01,-2
Saidu Sharif,Pakistan,53,1,0.46,16.8,16.3,45.8,13.3,1.04,1.01,-2
Saidu Sharif,Pakistan,53,1,0.39,16.2,16.1,48.8,13.3,0.94,1.01,-2
Saidu Sharif,Pakistan,53,1,0.34,15.7,15.7,48.8,13.3,1.04,0.89,-2
Saidu Sharif,Pakistan,53,1,0.46,15.7,15.7,49.3,13.3,0.94,0.89,-2
Saidu Sharif,Pakistan,53,1,0.57,15.7,15.3,48.8,13.3,0.94,0.89,-2
Saidu Sharif,Pakistan,53,1,0.36,15.1,15.5,48.3,13.3,0.88,0.77,-2
Saidu Sharif,Pakistan,53,1,0.36,15.1,15.5,47.3,13.3,1.47,0.89,-2
Saidu Sharif,Pakistan,53,1,0.61,14,14.4,40,13.3,1.55,0.77,-2
Saidu Sharif,Pakistan,53,1,0.91,14.6,14.2,42.1,13.3,1.04,0.89,-2
Saidu Sharif,Pakistan,53,1,0.97,15.7,15.7,42.1,13.3,1.59,1.01,-2
Saidu Sharif,Pakistan,53,1,0.8,16.2,16.5,37.8,13.3,1.59,1.01,-2
Saidu Sharif,Pakistan,53,1,0.66,16.2,17,40,13.3,1.59,1.01,-2
Saidu Sharif,Pakistan,53,1,1.16,17.8,17.4,38.4,13.3,1.59,1.01,-2
Saidu Sharif,Pakistan,53,1,1.23,18.3,18.2,36.7,13.3,1.04,1.01,-2
Saidu Sharif,Pakistan,53,1,0.8,18.3,17.3,30.5,13.3,1.04,1.01,-2
Saidu Sharif,Pakistan,53,1,1.16,17.8,17.4,37.3,13.3,1.04,1.01,-2
Saidu Sharif,Pakistan,53,1,1.16,16.8,16.3,39.5,13.3,1.59,0.89,-2
Saidu Sharif,Pakistan,53,1,1.31,16.2,16.1,40.6,13.3,1.04,1.01,-2
Saidu Sharif,Pakistan,53,1,1.16,15.7,15.7,40.6,13.3,1.59,1.01,-2
Saidu Sharif,Pakistan,53,1,1.47,15.7,15.3,40,13.3,1.04,1.01,-2
Saidu Sharif,Pakistan,53,1,0.16,15.7,15.4,38.9,13.3,1.04,1.01,-2
Saidu Sharif,Pakistan,53,1,0.16,15.1,15.4,38.9,13.3,1.14,0.89,-2
Saidu Sharif,Pakistan,53,1,0.16,14,13.9,31.1,13.3,1.14,0.89,-2
Saidu Sharif,Pakistan,53,1,0.16,14,14.3,32.8,13.3,1.59,0.89,-2
Saidu Sharif,Pakistan,53,1,0.16,15.7,16.1,32.8,13.3,1.59,1.01,-2
Saidu Sharif,Pakistan,18,1,0.05,18.3,17.8,34,13.3,1.04,1.01,-2
Saidu Sharif,Pakistan,18,1,0.07,18.8,18.2,34,13.3,1.04,0.77,-2
Saidu Sharif,Pakistan,18,1,0.07,17.8,17.5,26.5,13.3,0.94,1.88,-2
Saidu Sharif,Pakistan,18,1,0.02,18.3,18.2,31.7,13.3,0.78,1.88,-1
Saidu Sharif,Pakistan,18,1,0.05,18.3,18.2,37.3,13.3,1.04,1.88,-2
Saidu Sharif,Pakistan,18,1,0.11,18.8,18.1,42.7,13.3,1.04,0.89,-2
Saidu Sharif,Pakistan,18,1,0.03,15.7,15,43.7,13.3,1.8,1.01,-2
Saidu Sharif,Pakistan,18,1,0.01,14.6,14.6,45.3,13.3,1.8,1.01,-2
Saidu Sharif,Pakistan,18,1,0.02,14.6,14.3,46.3,13.3,1.8,0.65,-2
Saidu Sharif,Pakistan,18,1,0.03,14,13.9,45.8,13.3,1.8,0.77,-2
Saidu Sharif,Pakistan,18,1,0.11,11,10.8,55.6,13.3,1.76,0.77,-2
Saidu Sharif,Pakistan,18,1,0.04,10.4,10.4,48.8,13.3,1.8,0.77,-2
Saidu Sharif,Pakistan,18,1,0.08,10.4,10,50.8,13.3,1.04,1.88,-2
Saidu Sharif,Pakistan,18,1,0.04,10.4,10.4,50.8,13.3,1.04,1.01,-2
Saidu Sharif,Pakistan,18,1,0.03,11,10.8,50.3,13.3,1.04,1.01,-2
Saidu Sharif,Pakistan,18,1,0.01,11,10.8,50.3,13.3,1.59,1.01,-1
Saidu Sharif,Pakistan,18,1,0.02,11.6,11.6,49.8,13.3,1.04,1.01,-1
Saidu Sharif,Pakistan,18,1,0.02,12.8,12.4,48.8,13.3,1.04,1.13,-2
Saidu Sharif,Pakistan,18,1,0.01,12.8,12.8,48.8,13.3,1.04,0.65,-2
Saidu Sharif,Pakistan,18,1,0.02,12.8,12.8,48.8,13.3,0.78,1.01,-2
Saidu Sharif,Pakistan,18,1,0.02,12.8,12.8,48.8,13.3,1.8,1.01,-2
Saidu Sharif,Pakistan,18,1,0.01,12.2,12.4,48.3,13.3,1.8,0.77,-2
Saidu Sharif,Pakistan,18,1,0.01,12.2,12,47.8,13.3,1.8,0.77,-2
Saidu Sharif,Pakistan,18,1,0.06,11,10.8,49.3,13.3,1.92,0.77,-2
Saidu Sharif,Pakistan,18,1,0.06,11,10.8,49.8,13.3,1.89,0.77,-2
Saidu Sharif,Pakistan,18,1,0.06,11,10.8,49.3,13.3,0.94,1.01,-2
Saidu Sharif,Pakistan,18,1,0.06,11,10.8,50.3,13.3,1.01,1.01,-2
Saidu Sharif,Pakistan,18,1,0.06,11,10.8,51.3,13.3,1.04,1.01,-2
Saidu Sharif,Pakistan,18,1,0.06,11,10.8,50.8,13.3,1.04,1.01,-2
Saidu Sharif,Pakistan,18,1,0.06,11,10.8,50.3,13.3,1.04,1.01,-1
Saidu Sharif,Pakistan,18,1,0.03,11,10.8,50.8,13.3,1.04,0.77,-1
Saidu Sharif,Pakistan,18,1,0.03,11,11.2,51.3,13.3,1.04,1.01,-1
Saidu Sharif,Pakistan,18,1,0.05,11.6,10.8,51.3,13.3,1.04,1.01,-2
Saidu Sharif,Pakistan,18,1,0.02,11.6,11.2,50.8,13.3,1.04,1.88,-2
Saidu Sharif,Pakistan,18,1,0.02,11.6,11.2,50.8,13.3,0.94,1.88,-2
Saidu Sharif,Pakistan,18,1,0.01,11,11.2,50.3,13.3,0.94,1.01,-2
Saidu Sharif,Pakistan,18,1,0.01,11,11.2,50.3,13.3,1.76,0.77,-2
Saidu Sharif,Pakistan,18,1,0.03,11,10.8,51.8,13.3,1.76,0.77,-2
Saidu Sharif,Pakistan,18,1,0.03,11,10.4,51.8,13.3,1.04,1.01,-2
Saidu Sharif,Pakistan,18,1,0.06,11,10.8,51.8,13.3,1.76,0.77,-2
Saidu Sharif,Pakistan,18,1,0.08,8.4,8.4,56,13.3,1.01,0.77,-2
Saidu Sharif,Pakistan,18,1,0.08,8.4,8.4,56.5,13.3,0.99,0.77,-2
Saidu Sharif,Pakistan,18,1,0.05,7.7,7.9,56.5,13.3,1.8,1.01,-2
Saidu Sharif,Pakistan,18,1,0.08,8.4,7.9,56,13.3,1.04,1.01,-2
Saidu Sharif,Pakistan,18,1,0.04,8.4,8.4,55.1,13.3,1.04,1.01,-2
Saidu Sharif,Pakistan,18,1,0.06,9,8.4,55.6,13.3,1.04,1.01,-2
Saidu Sharif,Pakistan,18,1,0.05,9.7,9.2,54.6,13.3,1.01,0.77,-1
Saidu Sharif,Pakistan,18,1,0.01,10.4,10.4,54.6,13.3,1.04,1.01,-1
Saidu Sharif,Pakistan,18,1,0.01,11,10.8,53.2,13.3,1.04,1.88,-1
Saidu Sharif,Pakistan,18,1,0.02,11.6,11.6,60.5,13.3,1.76,0.77,-2
Saidu Sharif,Pakistan,18,1,0.03,11,10.8,66.1,13.3,1.01,0.77,-2
Saidu Sharif,Pakistan,18,1,0.11,11,10.8,64,13.3,1.04,0.77,-2
Saidu Sharif,Pakistan,18,1,0.02,9.7,10,55.6,13.3,1.04,1.01,-2
Saidu Sharif,Pakistan,18,1,0.11,11,10.8,51.3,13.3,1.04,1.01,-2
Saidu Sharif,Pakistan,18,1,0.1,11.6,11.6,48.8,13.3,1.04,1.01,-1
Saidu Sharif,Pakistan,18,1,0.01,12.2,12.4,40.6,13.3,1.04,1.01,-1
Saidu Sharif,Pakistan,18,1,0.1,12.8,12.4,38.9,13.3,0.78,0.77,0
Saidu Sharif,Pakistan,18,1,0.08,13.4,13.2,38.4,13.3,0.78,1.01,0
Saidu Sharif,Pakistan,18,1,0.18,15.1,14.5,31.1,13.3,1.04,1.01,-1
Saidu Sharif,Pakistan,18,1,0.1,14.6,14.3,30,13.3,1.04,1.01,-1
Saidu Sharif,Pakistan,18,1,0.07,14,13.9,31.7,13.3,1.04,1.88,-1
Saidu Sharif,Pakistan,18,1,0.18,14,13.4,31.7,13.3,1.04,1.01,-2
Saidu Sharif,Pakistan,18,1,0.06,12.8,12.4,53.2,13.3,1.04,1.01,-2
Saidu Sharif,Pakistan,18,1,0.03,12.2,12.4,57.9,13.3,1.04,1.01,-2
Saidu Sharif,Pakistan,18,1,0.03,12.2,12.4,59.2,13.3,1.04,1.01,-2
Saidu Sharif,Pakistan,18,1,0.03,12.2,12.4,59.2,13.3,1.76,0.77,-2
Saidu Sharif,Pakistan,18,1,0.07,12.2,12,59.7,13.3,1.8,0.77,-2
Saidu Sharif,Pakistan,18,1,0.07,12.2,12.4,59.2,13.3,1.76,0.77,-2
Saidu Sharif,Pakistan,18,1,0.28,12.2,11.5,67.3,13.3,1.8,0.89,-2
Saidu Sharif,Pakistan,18,1,0.23,11.6,11.6,67.3,13.3,1.76,0.77,-2
Saidu Sharif,Pakistan,18,1,0.65,11.6,11.6,66.9,13.3,1.8,1.01,-2
Saidu Sharif,Pakistan,18,1,0.65,10.4,10.4,71.2,13.3,1.8,1.01,-2
Saidu Sharif,Pakistan,18,1,0.65,10.4,9.9,70.8,13.3,1.04,1.01,-2
