City,Country,Age,Sex,Air velocity (m/s),Air temperature (??C),Radiant temperature (??C),Relative humidity (%),Outdoor monthly air temperature (??C),Clo,Met,Thermal sensation
Bangkok,Thailand,32,2,0.13,24.3,25.1,38.3,13.3,0.56,1.1,1
Bangkok,Thailand,26,2,0.13,23.9,24.7,42.9,13.3,0.67,1.1,-1
Bangkok,Thailand,25,2,0.13,24.3,24.6,42.8,13.3,0.45,1.1,-2
Bangkok,Thailand,30,1,0.16,24.5,24.9,43.2,13.3,0.65,1.1,0
Bangkok,Thailand,18,1,0.12,24.4,25.3,45.2,13.3,0.51,1.1,0
Bangkok,Thailand,23,2,0.17,24.7,25.5,58.9,13.3,0.41,1.1,-2
Bangkok,Thailand,24,1,0.12,24.7,25.5,56.9,13.3,0.56,1.1,-1
Bangkok,Thailand,23,1,0.14,24.3,25.4,44.5,13.3,0.65,1.1,-1
Bangkok,Thailand,34,2,0.13,24.1,25,55.8,13.3,0.31,1.1,0
Bangkok,Thailand,31,2,0.13,24,25.2,45.1,13.3,0.55,1.1,0
Bangkok,Thailand,24,2,0.14,24.5,25.5,40.2,13.3,0.63,1.1,0
Bangkok,Thailand,27,1,0.11,24.3,25.2,39.4,13.3,0.65,1.1,-1
Bangkok,Thailand,26,2,0.13,24.1,25.2,39.4,13.3,0.55,1.1,-1
Bangkok,Thailand,35,1,0.11,24,25.2,38.6,13.3,0.56,1.1,-1
Bangkok,Thailand,26,2,0.14,22.8,23.9,39,13.3,0.73,1.1,0
Bangkok,Thailand,31,2,0.12,23.6,24.4,37.7,13.3,0.51,1.1,0
Bangkok,Thailand,30,1,0.11,24,25,36.6,13.3,0.56,1.1,0
Bangkok,Thailand,22,2,0.11,24.1,25.1,36.4,13.3,0.41,1.1,0
Bangkok,Thailand,27,2,0.1,23.6,24.4,36.5,13.3,0.41,1.1,0
Bangkok,Thailand,24,1,0.13,23.7,24.5,36.1,13.3,0.56,1.1,1
Bangkok,Thailand,24,2,0.1,23.5,24.5,35.5,13.3,0.63,1.1,0
Bangkok,Thailand,61,1,0.13,23.5,24.3,35.1,13.3,0.65,1.1,-1
Bangkok,Thailand,19,1,0.13,23.8,24.6,34.6,13.3,0.56,1.1,0
Bangkok,Thailand,60,1,0.14,23.8,24.6,33.6,13.3,0.51,1.1,0
Bangkok,Thailand,20,1,0.13,23.6,24.1,45.7,13.3,0.65,1.1,0
Bangkok,Thailand,27,2,0.11,22.6,23.4,44,13.3,0.46,1.1,0
Bangkok,Thailand,37,2,0.13,22.3,23.4,45.5,13.3,0.56,1.1,-2
Bangkok,Thailand,40,1,0.12,23,23.9,43.5,13.3,0.45,1.1,0
Bangkok,Thailand,26,1,0.15,23.3,24.2,44.9,13.3,0.56,1.1,0
Bangkok,Thailand,21,2,0.13,23.6,24.6,44.8,13.3,0.55,1.1,0
Bangkok,Thailand,32,2,0.13,23.5,24.2,45.6,13.3,0.46,1.1,0
Bangkok,Thailand,33,1,0.11,22.8,23.9,36.1,13.3,0.56,1.1,0
Bangkok,Thailand,27,2,0.13,22.2,23.2,36,13.3,0.99,1.1,-1
Bangkok,Thailand,29,2,0.16,21.6,22.5,36.4,13.3,0.55,1.1,-2
Bangkok,Thailand,30,1,0.11,21.9,22.7,36.8,13.3,0.41,1.1,-2
Bangkok,Thailand,23,1,0.11,22.2,23.4,36.4,13.3,0.56,1.1,-1
Bangkok,Thailand,37,1,0.11,21.6,22.1,68.4,13.3,0.56,1.1,0
Bangkok,Thailand,19,2,0.13,21,22,67.8,13.3,0.29,1.1,-1
Bangkok,Thailand,33,2,0.16,20.8,21.7,67.6,13.3,0.46,1.1,0
Bangkok,Thailand,26,1,0.15,20.6,21.6,67.2,13.3,0.65,1.1,-1
Bangkok,Thailand,32,2,0.11,20.6,21.4,68,13.3,0.34,1.1,0
Bangkok,Thailand,27,1,0.17,20.8,21.4,68.4,13.3,0.58,1.1,-1
Bangkok,Thailand,25,1,0.13,20.9,21.7,68,13.3,0.6,1.1,-2
Bangkok,Thailand,22,2,0.19,20.9,21.7,67.7,13.3,0.55,1.1,-2
Bangkok,Thailand,31,2,0.11,21.1,21.9,67.6,13.3,0.43,1.1,0
Bangkok,Thailand,46,1,0.12,21.5,22.3,66.8,13.3,0.51,1.1,-1
Bangkok,Thailand,29,1,0.11,21.5,22,67.1,13.3,0.56,1.1,-2
Bangkok,Thailand,27,2,0.12,21.6,22.1,66.9,13.3,0.8,1.1,-2
Bangkok,Thailand,22,2,0.1,21.8,22.6,66.2,13.3,0.46,1.1,0
Bangkok,Thailand,24,2,0.17,21.8,22.6,66.4,13.3,0.56,1.1,0
Bangkok,Thailand,29,2,0.12,21.6,22.1,67.4,13.3,0.81,1.1,0
Bangkok,Thailand,25,2,0.12,22.4,22.7,69.8,13.3,0.46,1.1,-1
Bangkok,Thailand,29,2,0.1,22.8,23.6,69.4,13.3,0.75,1.1,-1
Bangkok,Thailand,31,2,0.12,23.1,23.8,69.3,13.3,0.55,1.1,0
Bangkok,Thailand,33,2,0.1,23.1,23.7,69.4,13.3,0.5,1.1,-1
Bangkok,Thailand,30,2,0.11,23.1,23.6,69.7,13.3,0.43,1.1,1
Bangkok,Thailand,29,2,0.12,23.1,23.6,69.4,13.3,0.67,1.1,1
Bangkok,Thailand,31,2,0.15,23,23.4,68.5,13.3,0.55,1.1,0
Bangkok,Thailand,29,2,0.25,22.6,23.1,68,13.3,0.63,1.1,-2
Bangkok,Thailand,25,2,0.12,22.2,23,68.8,13.3,0.79,1.1,-2
Bangkok,Thailand,20,2,0.14,22,23,69.2,13.3,0.56,1.1,-2
Bangkok,Thailand,29,2,0.11,22.5,23,69.1,13.3,0.56,1.1,-1
Bangkok,Thailand,23,2,0.15,22.5,23,71.1,13.3,0.7,1.1,0
Bangkok,Thailand,22,2,0.23,22.3,22.9,71.9,13.3,0.57,1.1,-1
Bangkok,Thailand,35,2,0.11,22.6,23,71.7,13.3,0.56,1.1,1
Bangkok,Thailand,27,2,0.13,23,23.3,72.2,13.3,0.67,1.1,-1
Bangkok,Thailand,52,1,0.12,23.2,23.7,72.8,13.3,0.45,1.1,0
Bangkok,Thailand,35,2,0.1,23.5,24.3,71.9,13.3,0.56,1.1,1
Bangkok,Thailand,27,1,0.1,23.4,24,70.9,13.3,0.58,1.1,-2
Bangkok,Thailand,36,1,0.17,23.1,23.7,70.6,13.3,0.6,1.1,0
Bangkok,Thailand,22,2,0.1,23,23.5,70.4,13.3,0.55,1.1,0
Bangkok,Thailand,27,1,0.12,23.1,24.1,70,13.3,0.65,1.1,-1
Bangkok,Thailand,25,2,0.1,23.3,24.4,69.5,13.3,0.63,1.1,0
Bangkok,Thailand,30,1,0.11,25.4,26,59.6,13.3,0.47,1.1,1
Bangkok,Thailand,33,1,0.16,25.2,25.6,60.1,13.3,0.65,1.1,0
Bangkok,Thailand,32,1,0.13,24.9,25.6,60.7,13.3,0.56,1.1,2
Bangkok,Thailand,45,1,0.12,23.3,24.3,62.5,13.3,0.56,1.1,0
Bangkok,Thailand,37,1,0.12,23.5,24.4,62.7,13.3,0.56,1.1,0
Bangkok,Thailand,26,1,0.12,23.8,24.2,62.1,13.3,0.65,1.1,0
Bangkok,Thailand,27,2,0.12,23.7,24.4,61.9,13.3,0.55,1.1,0
Bangkok,Thailand,42,1,0.11,23.6,24.5,61.9,13.3,0.65,1.1,0
Bangkok,Thailand,35,1,0.1,23.6,24.1,61.8,13.3,0.56,1.1,0
Bangkok,Thailand,22,2,0.14,23.7,24.5,61.9,13.3,0.63,1.1,0
Bangkok,Thailand,34,2,0.12,23.5,23.9,62.4,13.3,0.7,1.1,-1
Bangkok,Thailand,26,2,0.09,24.5,24.9,61.7,13.3,0.27,1.1,0
Bangkok,Thailand,37,1,0.11,25.2,25.7,60.2,13.3,0.56,1.1,0
Bangkok,Thailand,29,2,0.12,25,25.4,60.7,13.3,0.57,1.1,0
Bangkok,Thailand,36,2,0.1,25.8,26.3,59.3,13.3,0.56,1.1,1
Bangkok,Thailand,30,1,0.1,25.9,26.3,58.9,13.3,0.56,1.1,2
Bangkok,Thailand,28,2,0.09,25.2,25.7,59.1,13.3,0.88,1.1,0
Bangkok,Thailand,38,2,0.12,23.7,24.2,62.5,13.3,0.57,1.1,1
Bangkok,Thailand,29,1,0.11,24.2,25.1,61.9,13.3,0.56,1.1,1
Bangkok,Thailand,31,1,0.12,24.9,25.6,60.3,13.3,0.56,1.1,1
Bangkok,Thailand,27,2,0.14,24,24.7,60.7,13.3,0.82,1.1,1
Bangkok,Thailand,35,2,0.11,24.6,25.2,60,13.3,0.58,1.1,2
Bangkok,Thailand,49,1,0.1,25.7,26.5,57.8,13.3,0.65,1.1,1
Bangkok,Thailand,37,1,0.14,25.2,25.9,58.7,13.3,0.65,1.1,1
Bangkok,Thailand,29,2,0.13,24.8,25.2,59.2,13.3,0.72,1.1,-1
Bangkok,Thailand,27,2,0.13,24.3,24.7,59.6,13.3,0.47,1.1,0
Bangkok,Thailand,38,1,0.15,24.1,24.9,60.2,13.3,0.65,1.1,0
Bangkok,Thailand,27,2,0.15,24.4,24.9,60.1,13.3,0.83,1.1,1
Bangkok,Thailand,22,1,0.14,24.4,24.8,59.7,13.3,0.65,1.1,1
Bangkok,Thailand,33,2,0.13,23.9,24.7,60.2,13.3,0.91,1.1,-1
Bangkok,Thailand,23,1,0.16,23.2,23.6,61.1,13.3,0.56,1.1,0
Bangkok,Thailand,30,1,0.12,22.3,23.1,61.7,13.3,0.56,1.1,0
Bangkok,Thailand,34,2,0.16,22,22.8,62.7,13.3,0.81,1.1,-2
Bangkok,Thailand,28,1,0.18,21.5,22.2,63.6,13.3,0.56,1.1,0
Bangkok,Thailand,40,2,0.11,22.8,23.2,62.8,13.3,0.41,1.1,0
Bangkok,Thailand,54,1,0.1,23.8,24.4,61.2,13.3,0.56,1.1,0
Bangkok,Thailand,22,1,0.13,23.6,24.4,60.8,13.3,0.56,1.1,0
Bangkok,Thailand,23,2,0.13,23.4,23.8,60.9,13.3,0.8,1.1,-1
Bangkok,Thailand,24,1,0.12,23.2,24,60.9,13.3,0.56,1.1,-1
Bangkok,Thailand,47,1,0.14,22.8,23.2,61.6,13.3,0.65,1.1,-2
Bangkok,Thailand,23,2,0.16,22.9,23.8,58.7,13.3,0.56,1.1,-1
Bangkok,Thailand,33,1,0.14,22.9,23.4,58.6,13.3,0.56,1.1,-1
Bangkok,Thailand,38,2,0.11,23.1,23.7,58.3,13.3,0.29,1.1,1
Bangkok,Thailand,31,1,0.14,22.8,23.6,59.1,13.3,0.65,1.1,-1
Bangkok,Thailand,31,1,0.13,22.8,23.5,58.9,13.3,0.56,1.1,-1
Bangkok,Thailand,35,1,0.13,22.9,23.4,59.1,13.3,0.56,1.1,0
Bangkok,Thailand,27,2,0.12,23.4,23.9,58.7,13.3,0.29,1.1,-1
Bangkok,Thailand,28,2,0.11,23.7,24.1,58.6,13.3,0.51,1.1,0
Bangkok,Thailand,30,1,0.12,23.5,24,58.7,13.3,0.56,1.1,1
Bangkok,Thailand,25,1,0.13,23.6,24.3,58.8,13.3,0.56,1.1,1
Bangkok,Thailand,38,1,0.14,23.4,24.3,59.2,13.3,0.65,1.1,0
Bangkok,Thailand,35,2,0.14,23.3,23.7,59.9,13.3,0.56,1.1,-1
Bangkok,Thailand,33,2,0.12,23.5,23.9,59.5,13.3,0.47,1.1,2
Bangkok,Thailand,27,2,0.13,23.1,23.8,59.6,13.3,0.46,1.1,0
Bangkok,Thailand,25,1,0.1,23.1,24,59.6,13.3,0.56,1.1,-1
Bangkok,Thailand,41,1,0.12,22.9,23.3,60.1,13.3,0.65,1.1,-1
Bangkok,Thailand,31,1,0.12,22.8,23.5,59.9,13.3,0.56,1.1,0
Bangkok,Thailand,21,1,0.15,22.8,23.6,60,13.3,0.56,1.1,0
Bangkok,Thailand,27,1,0.15,22.5,22.9,60,13.3,0.65,1.1,0
Bangkok,Thailand,30,2,0.11,23.6,24.2,57.7,13.3,0.62,1.1,0
Bangkok,Thailand,26,1,0.13,23.4,24.1,57.9,13.3,0.56,1.1,0
Bangkok,Thailand,26,2,0.15,22.6,23.1,60.9,13.3,0.55,1.1,-1
Bangkok,Thailand,28,1,0.13,22.8,23,61.1,13.3,0.7,1.1,2
Bangkok,Thailand,26,2,0.11,23,23.5,61.3,13.3,0.46,1.1,0
Bangkok,Thailand,26,2,0.19,22.7,23.3,62.9,13.3,0.46,1.1,-1
Bangkok,Thailand,32,1,0.19,22.4,23.3,63.4,13.3,0.56,1.1,0
Bangkok,Thailand,35,2,0.14,22,22.5,64.2,13.3,1,1.1,-2
Bangkok,Thailand,26,1,0.15,23.2,23.5,59.3,13.3,0.7,1.1,0
Bangkok,Thailand,27,2,0.12,22.7,23.2,59,13.3,0.62,1.1,0
Bangkok,Thailand,27,1,0.12,22.2,22.7,59.5,13.3,0.65,1.1,-1
Bangkok,Thailand,29,2,0.13,21.9,22.4,60.2,13.3,0.55,1.1,-2
Bangkok,Thailand,23,2,0.11,22.5,23,59.2,13.3,0.81,1.1,-1
Bangkok,Thailand,34,2,0.11,22.8,23.4,58.8,13.3,0.8,1.1,-2
Bangkok,Thailand,24,1,0.12,23,23.7,58.6,13.3,0.56,1.1,0
Bangkok,Thailand,25,1,0.14,22.8,23.3,58.5,13.3,0.65,1.1,0
Bangkok,Thailand,31,1,0.09,19.7,20.3,56.6,13.3,0.56,1.1,1
Bangkok,Thailand,29,1,0.09,22.2,22.8,58.7,13.3,0.65,1.1,-1
Bangkok,Thailand,30,2,0.1,21.7,22.6,58.7,13.3,1.04,1.1,-1
Bangkok,Thailand,23,2,0.11,22,22.6,58.9,13.3,0.47,1.1,0
Bangkok,Thailand,28,1,0.12,21.6,22.5,59,13.3,0.56,1.1,-1
Bangkok,Thailand,39,2,0.11,22.7,23.1,57.9,13.3,0.46,1.1,0
Bangkok,Thailand,45,2,0.09,23,24,57.5,13.3,0.63,1.1,1
Bangkok,Thailand,59,1,0.12,22.9,23.8,57.6,13.3,0.65,1.1,2
Bangkok,Thailand,33,2,0.1,22,20.6,58.5,13.3,0.5,1.1,1
Bangkok,Thailand,24,2,0.12,22.3,23,59.3,13.3,0.34,1.1,-1
Bangkok,Thailand,26,2,0.11,22.5,23,59.2,13.3,0.57,1.1,0
Bangkok,Thailand,29,2,0.11,22.4,23,59.2,13.3,0.55,1.1,-1
Bangkok,Thailand,26,2,0.11,22.3,22.6,58.7,13.3,0.7,1.1,0
Bangkok,Thailand,20,2,0.12,22.1,22.8,58.6,13.3,0.84,1.1,-1
Bangkok,Thailand,31,1,0.11,21.9,22.5,58.8,13.3,0.56,1.1,0
Bangkok,Thailand,45,2,0.12,21.6,22.3,59.9,13.3,0.8,1.1,-1
Bangkok,Thailand,29,2,0.12,21.9,22.8,59.2,13.3,0.93,1.1,-1
Bangkok,Thailand,26,2,0.12,22.3,23,58.9,13.3,0.55,1.1,-1
Bangkok,Thailand,26,2,0.14,22.3,22.6,59.3,13.3,0.46,1.1,2
Bangkok,Thailand,38,2,0.12,22.2,22.6,59.9,13.3,0.55,1.1,-1
Bangkok,Thailand,31,2,0.14,22.1,22.5,58.6,13.3,0.67,1.1,-1
Bangkok,Thailand,48,1,0.13,21.9,22.6,60.4,13.3,0.56,1.1,0
Bangkok,Thailand,37,2,0.12,22.3,23,60.1,13.3,0.55,1.1,0
Bangkok,Thailand,33,2,0.11,22.5,23,59.6,13.3,0.6,1.1,0
Bangkok,Thailand,41,1,0.11,24.9,25.3,58.7,13.3,0.65,1.1,1
Bangkok,Thailand,48,2,0.1,25,25.5,58.2,13.3,0.47,1.1,0
Bangkok,Thailand,47,2,0.12,24,24.9,58.7,13.3,0.32,1.1,1
Bangkok,Thailand,25,1,0.12,23.9,24.6,59.1,13.3,0.56,1.1,1
Bangkok,Thailand,27,1,0.11,24.1,24.7,58.8,13.3,0.56,1.1,-1
Bangkok,Thailand,27,1,0.11,23.7,24.3,59.1,13.3,0.56,1.1,1
Bangkok,Thailand,30,2,0.11,23.4,23.8,59.6,13.3,0.41,1.1,-1
Bangkok,Thailand,22,1,0.11,24.2,25,58.8,13.3,0.56,1.1,0
Bangkok,Thailand,40,2,0.12,23.7,24.2,59.3,13.3,0.56,1.1,0
Bangkok,Thailand,25,1,0.13,24.3,24.7,58.4,13.3,0.56,1.1,1
Bangkok,Thailand,26,1,0.12,23.9,24.4,58.5,13.3,0.56,1.1,-1
Bangkok,Thailand,40,2,0.13,23.5,24.2,58.7,13.3,0.34,1.1,0
Bangkok,Thailand,35,1,0.13,23.5,24.2,59,13.3,0.56,1.1,-1
Bangkok,Thailand,44,2,0.12,23.4,23.9,58.8,13.3,0.56,1.1,0
Bangkok,Thailand,39,2,0.13,23.4,23.9,59.2,13.3,0.55,1.1,0
Bangkok,Thailand,25,2,0.13,23.1,23.6,59.3,13.3,0.56,1.1,-2
Bangkok,Thailand,34,1,0.14,22.5,23.5,59.1,13.3,0.56,1.1,-1
Bangkok,Thailand,26,1,0.1,22.5,23.9,58.9,13.3,0.56,1.1,1
Bangkok,Thailand,30,2,0.11,23.5,24.1,59.1,13.3,0.5,1.1,2
Bangkok,Thailand,37,1,0.12,23.9,24.3,58.6,13.3,0.56,1.1,0
Bangkok,Thailand,52,2,0.13,23.4,24.4,58.7,13.3,0.8,1.1,0
Bangkok,Thailand,27,1,0.13,23.6,24.4,58.5,13.3,0.56,1.1,0
Bangkok,Thailand,27,2,0.11,23.6,23.8,58.6,13.3,0.47,1.1,-1
Bangkok,Thailand,36,1,0.14,22.6,23.3,59.8,13.3,0.56,1.1,-1
Bangkok,Thailand,26,2,0.16,25.8,26.6,62.2,13.3,0.51,1.1,2
Bangkok,Thailand,30,1,0.19,25.3,26.2,59.3,13.3,0.56,1.1,1
Bangkok,Thailand,53,1,0.12,24.9,25.6,63.3,13.3,0.56,1.1,1
Bangkok,Thailand,32,1,0.12,24.8,25.5,63.3,13.3,0.56,1.1,1
Bangkok,Thailand,32,2,0.1,24.8,25.6,63,13.3,0.63,1.1,0
Bangkok,Thailand,25,2,0.11,24.7,25.8,63.2,13.3,0.5,1.1,1
Bangkok,Thailand,26,1,0.12,25.2,25.9,62.8,13.3,0.65,1.1,0
Bangkok,Thailand,39,2,0.12,25.9,26.4,61.9,13.3,0.71,1.1,0
Bangkok,Thailand,23,2,0.12,26.1,26.6,61.3,13.3,0.55,1.1,1
Bangkok,Thailand,28,1,0.13,26,26.5,61.5,13.3,0.56,1.1,0
Bangkok,Thailand,40,1,0.11,26,26.5,60.7,13.3,0.56,1.1,0
Bangkok,Thailand,23,2,0.11,26.3,26.6,61.1,13.3,0.46,1.1,0
Bangkok,Thailand,31,1,0.16,26.4,27.1,59.8,13.3,0.56,1.1,1
Bangkok,Thailand,20,2,0.12,26.5,27,59.8,13.3,0.55,1.1,0
Bangkok,Thailand,20,2,0.15,26.4,26.9,59.2,13.3,0.55,1.1,0
Bangkok,Thailand,39,1,0.11,26.2,27,59.1,13.3,0.45,1.1,0
Bangkok,Thailand,25,2,0.11,26.4,26.9,58.5,13.3,0.46,1.1,1
Bangkok,Thailand,37,2,0.12,26.3,27.1,58,13.3,0.55,1.1,0
Bangkok,Thailand,33,1,0.15,26.3,27,59,13.3,0.65,1.1,0
Bangkok,Thailand,45,2,0.15,26.2,27,59.1,13.3,0.46,1.1,1
Bangkok,Thailand,25,1,0.18,26.2,26.8,59.9,13.3,0.56,1.1,0
Bangkok,Thailand,27,2,0.11,26.4,27,58.6,13.3,0.4,1.1,1
Bangkok,Thailand,26,2,0.12,26.4,27.2,58.1,13.3,0.63,1.1,1
Bangkok,Thailand,46,2,0.14,25.8,26.6,58.6,13.3,0.34,1.1,-1
Bangkok,Thailand,48,2,0.14,25.9,26.3,58.6,13.3,0.41,1.1,2
Bangkok,Thailand,46,1,0.12,25.9,26.3,58.1,13.3,0.65,1.1,1
Bangkok,Thailand,23,2,0.15,25.8,26.3,58.4,13.3,0.47,1.1,0
Bangkok,Thailand,19,2,0.11,25.6,26.4,58.5,13.3,0.46,1.1,0
Bangkok,Thailand,45,1,0.12,25.7,26.4,58.7,13.3,0.56,1.1,2
Bangkok,Thailand,32,1,0.13,26.1,26.5,58,13.3,0.56,1.1,1
Bangkok,Thailand,30,2,0.12,26,26.5,57.8,13.3,0.46,1.1,1
Bangkok,Thailand,21,2,0.13,25.9,26.7,57.5,13.3,0.58,1.1,0
Bangkok,Thailand,35,1,0.16,25.8,26.2,58.8,13.3,0.65,1.1,2
Bangkok,Thailand,30,2,0.11,25.4,25.9,58.7,13.3,0.46,1.1,1
Bangkok,Thailand,27,2,0.1,25.3,25.9,58.9,13.3,0.46,1.1,1
Bangkok,Thailand,31,2,0.14,25.2,25.9,59.4,13.3,0.44,1.1,1
Bangkok,Thailand,54,1,0.1,25.6,25.8,58.5,13.3,1.1,1.1,-1
Bangkok,Thailand,22,2,0.1,25.7,26.2,58,13.3,0.62,1.1,0
Bangkok,Thailand,34,1,0.13,24.4,25.3,59.6,13.3,0.56,1.1,0
Bangkok,Thailand,31,2,0.13,23.9,24.7,60.8,13.3,0.55,1.1,0
Bangkok,Thailand,34,1,0.12,24.3,24.7,60.9,13.3,0.41,1.1,1
Bangkok,Thailand,31,1,0.12,24.9,25.4,60.2,13.3,0.56,1.1,0
Bangkok,Thailand,31,2,0.11,25.4,25.9,59.2,13.3,0.5,1.1,2
Bangkok,Thailand,51,1,0.1,25.6,26,59.1,13.3,0.45,1.1,-1
Bangkok,Thailand,38,1,0.11,25.7,26.1,58.8,13.3,0.56,1.1,0
Bangkok,Thailand,30,1,0.11,25.8,26.3,58.1,13.3,0.56,1.1,1
Bangkok,Thailand,33,2,0.11,25.7,26.2,58.5,13.3,0.79,1.1,0
Bangkok,Thailand,57,1,0.11,25.8,26.3,58,13.3,0.72,1.1,0
Bangkok,Thailand,36,1,0.11,25.4,26,58.7,13.3,0.56,1.1,0
Bangkok,Thailand,40,2,0.12,24.8,25.3,59.6,13.3,0.8,1.1,0
Bangkok,Thailand,36,2,0.13,24.8,25.5,59.7,13.3,0.59,1.1,2
Bangkok,Thailand,39,2,0.13,24.9,25.3,59.7,13.3,0.56,1.1,-1
Bangkok,Thailand,30,1,0.11,24.9,25.3,59.7,13.3,0.56,1.1,-1
Bangkok,Thailand,31,1,0.12,25,25.5,59.6,13.3,0.56,1.1,0
Bangkok,Thailand,26,2,0.11,25.1,25.5,59.6,13.3,0.47,1.1,1
Bangkok,Thailand,33,2,0.13,25.3,25.7,59.1,13.3,0.26,1.1,0
Bangkok,Thailand,53,1,0.15,24.8,25.7,59.5,13.3,0.56,1.1,0
Bangkok,Thailand,43,1,0.13,24.5,25.2,59.9,13.3,0.51,1.1,0
Bangkok,Thailand,32,2,0.17,24.4,25.1,60.2,13.3,0.34,1.1,0
Bangkok,Thailand,27,2,0.12,24.6,25.1,59.5,13.3,0.34,1.1,1
Bangkok,Thailand,26,2,0.13,24.8,25.3,59.3,13.3,0.31,1.1,0
Bangkok,Thailand,39,1,0.13,24.1,24.6,61,13.3,0.56,1.1,-1
Bangkok,Thailand,30,1,0.18,23.6,24,61.9,13.3,0.45,1.1,0
Bangkok,Thailand,25,2,0.11,24.4,24.8,59.6,13.3,0.46,1.1,-1
Bangkok,Thailand,55,1,0.11,24.5,24.9,59.8,13.3,0.45,1.1,-1
Bangkok,Thailand,48,2,0.12,24.7,25,60.1,13.3,0.41,1.1,2
Bangkok,Thailand,33,2,0.18,23,23.7,60.2,13.3,0.62,1.1,0
Bangkok,Thailand,31,2,0.13,23.7,24,60.3,13.3,0.43,1.1,0
Bangkok,Thailand,49,1,0.12,24.2,24.5,59.1,13.3,0.65,1.1,-1
Bangkok,Thailand,35,1,0.12,24.4,24.8,58.4,13.3,0.56,1.1,0
Bangkok,Thailand,26,2,0.13,24.4,25.1,58.4,13.3,0.41,1.1,0
Bangkok,Thailand,29,2,0.12,24.2,24.7,58.3,13.3,0.59,1.1,0
Bangkok,Thailand,28,2,0.13,24.4,25.1,58,13.3,0.45,1.1,0
Bangkok,Thailand,42,1,0.11,24.5,25.1,58.4,13.3,0.45,1.1,0
Bangkok,Thailand,45,1,0.11,24.3,25.2,58.5,13.3,0.65,1.1,1
Bangkok,Thailand,26,1,0.13,24.5,25.3,58.6,13.3,0.56,1.1,-1
Bangkok,Thailand,42,1,0.13,23.6,24.1,60.9,13.3,0.56,1.1,0
Bangkok,Thailand,37,2,0.12,23.1,24.2,60.6,13.3,0.63,1.1,0
Bangkok,Thailand,28,1,0.13,23,23.8,63.3,13.3,0.56,1.1,0
Bangkok,Thailand,28,2,0.13,23.7,24.4,61.8,13.3,0.41,1.1,1
Bangkok,Thailand,32,1,0.12,23.9,24.6,61.6,13.3,0.56,1.1,0
Bangkok,Thailand,29,1,0.14,23.7,24.5,61.9,13.3,0.65,1.1,0
Bangkok,Thailand,30,2,0.2,23.9,24.6,62.1,13.3,0.6,1.1,-1
Bangkok,Thailand,31,2,0.1,24.1,24.7,61.7,13.3,1.3,1.1,-2
Bangkok,Thailand,24,2,0.12,23.3,24,62.5,13.3,0.34,1.1,1
Bangkok,Thailand,50,2,0.12,23.2,23.7,62.8,13.3,0.46,1.1,-1
Bangkok,Thailand,46,1,0.14,23.1,23.6,62.8,13.3,0.65,1.1,0
Bangkok,Thailand,36,1,0.12,23.3,24,62.7,13.3,0.56,1.1,0
Bangkok,Thailand,31,2,0.11,23.5,24,63,13.3,0.63,1.1,-1
Bangkok,Thailand,26,2,0.14,23.2,23.5,62.9,13.3,0.72,1.1,-1
Bangkok,Thailand,26,1,0.15,23.2,23.9,63.3,13.3,0.56,1.1,0
Bangkok,Thailand,28,2,0.12,23.3,24,63.1,13.3,0.8,1.1,-1
Bangkok,Thailand,22,2,0.12,23.3,24,63.2,13.3,0.45,1.1,0
Bangkok,Thailand,36,1,0.13,23.3,24.1,62.5,13.3,0.65,1.1,1
Bangkok,Thailand,32,2,0.12,23.6,24.3,62.7,13.3,0.67,1.1,-1
Bangkok,Thailand,47,1,0.13,23.7,24.5,62.8,13.3,0.56,1.1,1
Bangkok,Thailand,27,1,0.13,23.9,24.6,62.8,13.3,0.56,1.1,0
Bangkok,Thailand,28,1,0.14,23.7,24.2,62.7,13.3,0.56,1.1,-1
Bangkok,Thailand,31,2,0.11,23.7,24.3,62.9,13.3,0.41,1.1,1
Bangkok,Thailand,36,1,0.12,23.8,24.6,62.4,13.3,0.56,1.1,-1
Bangkok,Thailand,25,2,0.12,23.8,24.5,62.4,13.3,0.46,1.1,1
Bangkok,Thailand,34,1,0.12,23.9,24.4,62.7,13.3,0.56,1.1,-1
Bangkok,Thailand,37,1,0.13,24,24.3,62.7,13.3,0.56,1.1,0
Bangkok,Thailand,29,2,0.13,24.1,24.5,62.3,13.3,0.56,1.1,-2
Bangkok,Thailand,31,1,0.12,24.1,24.5,61.9,13.3,0.92,1.1,-1
Bangkok,Thailand,24,1,0.13,24,24.9,62.2,13.3,0.65,1.1,-1
Bangkok,Thailand,25,2,0.12,24.1,24.9,62.4,13.3,0.54,1.1,0
Bangkok,Thailand,27,2,0.11,23.9,24.5,62.8,13.3,0.5,1.1,-1
Bangkok,Thailand,31,1,0.1,23.7,24.2,63.3,13.3,0.56,1.1,0
Bangkok,Thailand,25,2,0.11,24.3,24.8,63,13.3,0.81,1.1,1
Bangkok,Thailand,28,1,0.1,24.2,24.8,62.9,13.3,0.45,1.1,0
Bangkok,Thailand,32,1,0.13,24.1,24.8,63,13.3,0.56,1.1,0
Bangkok,Thailand,26,2,0.13,23.2,23.9,64.4,13.3,0.46,1.1,-2
Bangkok,Thailand,24,2,0.14,22.8,23.2,65.4,13.3,0.47,1.1,-1
Bangkok,Thailand,24,1,0.12,23.3,23.6,65.4,13.3,0.56,1.1,1
