,Country,PMV,PPD,SET,Clo,Met,Air temperature (¡C),Relative humidity (%),Air velocity (m/s),Publication (Citation),Data contributor,Year,Season,Koppen climate classification,Climate,City,Building type,Cooling startegy_building level,Heating strategy_building level,Thermal sensation,Thermal preference,Air movement preference,Air temperature (¡F),Radiant temperature (¡C),Radiant temperature (¡F),Globe temperature (¡C),Globe temperature (¡F),Humidity preference,Humidity sensation,Air velocity (fpm),Outdoor monthly air temperature (¡C),Outdoor monthly air temperature (¡F),Database
731,Sweden,0,5,25.11,0.69,1.2,23.7,33.7,0.03,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Spring,Cfb,Temperate oceanic,Gothenburg,Classroom,Mixed Mode,Mechanical Heating,0,no change,no change,74.6,23.9,75,23.8,74.8,more humid,1,5.91,11.7,53.1,Database 2
732,Sweden,-0.1,5,24.67,0.66,1.2,23.4,34.7,0.07,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Spring,Cfb,Temperate oceanic,Gothenburg,Classroom,Mixed Mode,Mechanical Heating,-2,warmer,no change,74,23.6,74.5,23.5,74.3,no change,0,13.78,11.7,53.1,Database 2
733,Sweden,-0.1,5,25.01,0.73,1.2,22.4,38.7,0.03,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Spring,Cfb,Temperate oceanic,Gothenburg,Classroom,Mixed Mode,Mechanical Heating,0,no change,no change,72.3,23.8,74.8,23.4,74.1,no change,0,5.91,11.7,53.1,Database 2
734,Sweden,0.5,11,27.65,0.75,1.6,23,35.1,0.05,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Spring,Cfb,Temperate oceanic,Gothenburg,Classroom,Mixed Mode,Mechanical Heating,0,no change,no change,73.4,23.4,74.1,23.3,73.9,drier,-1,9.84,11.7,53.1,Database 2
735,Sweden,0.4,9,27.28,0.97,1.2,23.9,35.3,0.03,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Spring,Cfb,Temperate oceanic,Gothenburg,Classroom,Mixed Mode,Mechanical Heating,1,cooler,no change,74.9,24.1,75.4,24.1,75.3,more humid,1,5.91,11.7,53.1,Database 2
736,Sweden,0.7,15,28.47,0.84,1.6,23.6,34.1,0.04,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Spring,Cfb,Temperate oceanic,Gothenburg,Classroom,Mixed Mode,Mechanical Heating,0,no change,less,74.5,24,75.2,23.9,74.9,more humid,1,7.87,11.7,53.1,Database 2
737,Sweden,0.2,6,26.39,0.92,1.2,23.3,33.7,0.06,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Spring,Cfb,Temperate oceanic,Gothenburg,Classroom,Mixed Mode,Mechanical Heating,0,no change,no change,73.9,23.5,74.3,23.4,74.2,no change,0,11.81,11.7,53.1,Database 2
738,Sweden,0.5,9,27.15,0.68,1.7,22.9,36.8,0.03,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Spring,Cfb,Temperate oceanic,Gothenburg,Classroom,Mixed Mode,Mechanical Heating,0,no change,no change,73.1,22.6,72.7,22.7,72.8,no change,1,5.91,11.7,53.1,Database 2
739,Sweden,0.7,15,28.09,0.61,1.8,23.7,33.3,0.05,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Spring,Cfb,Temperate oceanic,Gothenburg,Classroom,Mixed Mode,Mechanical Heating,1,cooler,less,74.6,24.3,75.7,24.1,75.3,no change,0,9.84,11.7,53.1,Database 2
740,Sweden,0.7,16,28.58,0.67,1.9,22.5,36.2,0.03,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Spring,Cfb,Temperate oceanic,Gothenburg,Classroom,Mixed Mode,Mechanical Heating,1,cooler,less,72.5,23.3,73.9,23.1,73.5,no change,0,5.91,11.7,53.1,Database 2
741,Sweden,0.5,10,27.49,0.89,1.4,23.2,34.2,0.04,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Spring,Cfb,Temperate oceanic,Gothenburg,Classroom,Mixed Mode,Mechanical Heating,0,no change,no change,73.8,23.6,74.5,23.5,74.3,no change,1,7.87,11.7,53.1,Database 2
742,Sweden,0.5,11,27.73,0.93,1.4,23.4,27.1,0.03,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Spring,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0,no change,no change,74.1,23.2,73.8,23.3,73.9,no change,0,5.91,9.4,48.9,Database 2
743,Sweden,0.3,6,26.07,0.71,1.3,24,27.1,0.03,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Spring,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,1,cooler,no change,75.2,24.2,75.6,24.1,75.4,no change,0,5.91,9.4,48.9,Database 2
744,Sweden,0.1,5,25.68,0.73,1.2,23.9,28.1,0.03,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Spring,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0,no change,no change,74.9,24.5,76.1,24.3,75.8,no change,0,5.91,9.4,48.9,Database 2
745,Sweden,0.6,12,27.79,1,1.2,24.6,26.8,0.02,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Spring,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,1,cooler,less,76.2,24.9,76.8,24.9,76.7,more humid,1,3.94,9.4,48.9,Database 2
746,Sweden,0.5,10,27.16,0.87,1.2,24.8,26.6,0.03,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Spring,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,1,cooler,no change,76.6,25.1,77.2,25,77.1,more humid,2,5.91,9.4,48.9,Database 2
747,Sweden,0.5,10,27.29,0.92,1.2,23.9,26.9,0.05,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Spring,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0,no change,no change,75.1,25.3,77.5,24.8,76.7,no change,0,9.84,9.4,48.9,Database 2
748,Sweden,0.2,6,25.86,0.78,1.2,23.9,27,0.03,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Spring,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0,no change,no change,75.1,24.3,75.7,24.2,75.5,more humid,1,5.91,9.4,48.9,Database 2
749,Sweden,0.5,10,27.04,0.68,1.4,23.7,27.9,0.04,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Spring,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0,no change,no change,74.6,25.3,77.5,24.8,76.6,more humid,1,7.87,9.4,48.9,Database 2
750,Sweden,0.8,18,29.22,0.96,1.6,23.6,27.8,0.06,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Spring,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0,no change,no change,74.4,24.3,75.7,24.1,75.3,no change,0,11.81,9.4,48.9,Database 2
751,Sweden,0.2,6,25.54,0.63,1.2,24.8,25.9,0.07,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Spring,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,1,no change,no change,76.6,25.1,77.2,25,76.9,no change,0,13.78,9.4,48.9,Database 2
752,Sweden,0.8,17,28.82,1,1.4,24.4,25.7,0.03,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Spring,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0,no change,no change,75.8,24.9,76.8,24.7,76.5,no change,0,5.91,9.4,48.9,Database 2
753,Sweden,0.1,5,25.26,0.65,1.2,24.3,25,0.04,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Spring,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0,no change,more,75.7,24.7,76.5,24.5,76.2,no change,0,7.87,9.4,48.9,Database 2
754,Sweden,0,5,25.01,0.71,1.3,22.9,25.7,0.03,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Spring,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0,no change,no change,73.3,22.9,73.2,22.9,73.2,more humid,2,5.91,9.4,48.9,Database 2
755,Sweden,-0.1,5,24.9,0.73,1.2,23.4,25.8,0.03,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Spring,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0,no change,no change,74.2,23.4,74.1,23.4,74.2,more humid,1,5.91,9.4,48.9,Database 2
756,Sweden,0.4,8,26.85,0.69,1.6,22.8,31.2,0.04,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Spring,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0,no change,no change,73,23.1,73.6,23,73.4,no change,0,7.87,10.8,51.4,Database 2
757,Sweden,0.1,5,25.74,0.86,1.2,22.7,30.5,0.04,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Spring,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0,no change,no change,72.9,23.6,74.5,23.3,73.9,no change,0,7.87,10.8,51.4,Database 2
758,Sweden,0,5,25.45,0.82,1.2,22.8,30,0.05,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Spring,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0,no change,no change,73,23.5,74.3,23.3,73.9,no change,0,9.84,10.8,51.4,Database 2
759,Sweden,-0.3,7,24.23,0.66,1.2,22.7,29.6,0.04,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Spring,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0,no change,no change,72.8,23.4,74.1,23.2,73.7,no change,0,7.87,10.8,51.4,Database 2
760,Sweden,0.7,15,28.76,0.96,1.6,23.5,26.7,0.03,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Spring,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,1,no change,no change,74.4,23.4,74.1,23.5,74.2,no change,0,5.91,10.8,51.4,Database 2
761,Sweden,0.4,8,26.55,0.66,1.6,23.6,23.1,0.04,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Spring,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0,no change,no change,74.5,23.7,74.7,23.7,74.6,no change,0,7.87,10.8,51.4,Database 2
762,Sweden,0.1,5,25.67,0.81,1.2,23.2,24.8,0.04,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Spring,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0,no change,no change,73.8,24.1,75.4,23.8,74.8,no change,0,7.87,10.8,51.4,Database 2
763,Sweden,0.1,5,25.6,0.85,1.2,23.1,23.8,0.04,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Spring,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0,no change,no change,73.6,23.5,74.3,23.4,74.1,no change,0,7.87,10.8,51.4,Database 2
764,Sweden,0.5,9,26.55,0.53,1.8,23.4,22.7,0.06,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Spring,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0,no change,no change,74.1,23.6,74.5,23.5,74.3,no change,0,11.81,10.8,51.4,Database 2
765,Sweden,-0.2,6,24.35,0.65,1.2,23.1,23.2,0.04,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Spring,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0,no change,less,73.5,23.7,74.7,23.5,74.4,more humid,1,7.87,10.8,51.4,Database 2
766,Sweden,-0.6,13,23.04,0.65,1.2,21.4,33,0.03,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Spring,Cfb,Temperate oceanic,Halmstad,Others,Air Conditioned,Mechanical Heating,0,no change,no change,70.5,22.1,71.8,21.9,71.5,no change,0,5.91,12.6,54.6,Database 2
767,Sweden,-0.1,5,24.74,0.61,1.4,22.4,33.1,0.03,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Spring,Cfb,Temperate oceanic,Halmstad,Others,Air Conditioned,Mechanical Heating,0,no change,less,72.4,23,73.4,22.9,73.1,no change,0,5.91,12.6,54.6,Database 2
768,Sweden,0.1,5,25.65,0.82,1.2,22.8,31.3,0.04,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Spring,Cfb,Temperate oceanic,Halmstad,Others,Air Conditioned,Mechanical Heating,-1,warmer,no change,73.1,23.8,74.8,23.5,74.3,more humid,1,7.87,12.6,54.6,Database 2
769,Sweden,0.2,6,26.26,0.87,1.2,22.9,29.8,0.06,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Spring,Cfb,Temperate oceanic,Halmstad,Others,Air Conditioned,Mechanical Heating,0,no change,no change,73.1,24.4,75.9,23.8,74.9,more humid,1,11.81,12.6,54.6,Database 2
770,Sweden,-0.2,6,24.88,0.81,1.2,21.5,34.4,0.04,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Spring,Cfb,Temperate oceanic,Halmstad,Others,Air Conditioned,Mechanical Heating,0,no change,no change,70.8,23.2,73.8,22.7,72.8,no change,0,7.87,12.6,54.6,Database 2
771,Sweden,-0.3,6,24.32,0.72,1.2,22.5,31.3,0.05,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Spring,Cfb,Temperate oceanic,Halmstad,Others,Air Conditioned,Mechanical Heating,-1,warmer,no change,72.5,22.8,73,22.7,72.9,more humid,1,9.84,12.6,54.6,Database 2
772,Sweden,-0.1,5,24.87,0.73,1.2,23,27.6,0.03,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Spring,Cfb,Temperate oceanic,Halmstad,Others,Air Conditioned,Mechanical Heating,0,no change,no change,73.4,23.5,74.3,23.4,74.1,no change,0,5.91,12.6,54.6,Database 2
773,Sweden,0.3,8,26.72,0.74,1.6,22.4,26.2,0.06,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Spring,Cfb,Temperate oceanic,Halmstad,Others,Air Conditioned,Mechanical Heating,-1,no change,no change,72.3,23.3,73.9,23,73.3,no change,0,11.81,12.6,54.6,Database 2
774,Sweden,0.4,9,26.97,0.75,1.6,23.7,25.1,0.04,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Spring,Cfb,Temperate oceanic,Halmstad,Others,Air Conditioned,Mechanical Heating,0,no change,no change,74.6,22.9,73.2,23.2,73.7,no change,0,7.87,12.6,54.6,Database 2
775,Sweden,-0.2,6,24.37,0.73,1.2,22.5,31.7,0.03,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Spring,Cfb,Temperate oceanic,Malmo,Office,Air Conditioned,Mechanical Heating,0,no change,no change,72.5,22.8,73,22.7,72.9,no change,0,5.91,15.2,59.4,Database 2
776,Sweden,0.5,10,26.92,0.67,1.6,23.9,29,0.08,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Spring,Cfb,Temperate oceanic,Malmo,Office,Air Conditioned,Mechanical Heating,0,no change,no change,75,23.7,74.7,23.8,74.8,no change,0,15.75,15.2,59.4,Database 2
777,Sweden,-0.2,6,24.83,0.67,1.2,23.3,30.6,0.12,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Spring,Cfb,Temperate oceanic,Malmo,Office,Air Conditioned,Mechanical Heating,0,no change,no change,74,23.9,75,23.6,74.5,no change,0,23.62,15.2,59.4,Database 2
778,Sweden,-0.1,5,24.83,0.73,1.2,22.8,30.8,0.04,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Spring,Cfb,Temperate oceanic,Malmo,Office,Air Conditioned,Mechanical Heating,0,no change,no change,73,23.5,74.3,23.3,73.9,no change,0,7.87,15.2,59.4,Database 2
779,Sweden,0.3,7,26.29,0.49,1.7,23.9,28.7,0.13,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Spring,Cfb,Temperate oceanic,Malmo,Office,Air Conditioned,Mechanical Heating,0,no change,no change,75,23.6,74.5,23.7,74.7,no change,0,25.59,15.2,59.4,Database 2
780,Sweden,0,5,24.98,0.67,1.2,23.6,27.5,0.04,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Spring,Cfb,Temperate oceanic,Malmo,Office,Air Conditioned,Mechanical Heating,0,no change,no change,74.4,24.2,75.6,24,75.2,no change,0,7.87,15.2,59.4,Database 2
781,Sweden,0.1,5,25.45,0.72,1.2,23.4,29.8,0.04,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Spring,Cfb,Temperate oceanic,Malmo,Office,Air Conditioned,Mechanical Heating,0,no change,no change,74.1,24.4,75.9,24.1,75.4,no change,0,7.87,15.2,59.4,Database 2
782,Sweden,0.8,19,29.13,0.87,1.6,24.2,29,0.05,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Spring,Cfb,Temperate oceanic,Malmo,Office,Air Conditioned,Mechanical Heating,0,no change,no change,75.6,25,77,24.7,76.5,no change,0,9.84,15.2,59.4,Database 2
783,Sweden,0,5,25.09,0.6,1.2,24.1,27.3,0.06,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Spring,Cfb,Temperate oceanic,Malmo,Office,Air Conditioned,Mechanical Heating,0,no change,no change,75.4,25,77,24.7,76.4,no change,0,11.81,15.2,59.4,Database 2
784,Sweden,0.2,6,25.79,0.71,1.3,23.6,29.4,0.06,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Spring,Cfb,Temperate oceanic,Malmo,Office,Air Conditioned,Mechanical Heating,1,cooler,no change,74.6,23.7,74.7,23.7,74.7,no change,0,11.81,15.2,59.4,Database 2
785,Sweden,-0.1,5,24.61,0.57,1.2,24.3,26.9,0.04,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Spring,Cfb,Temperate oceanic,Malmo,Office,Air Conditioned,Mechanical Heating,0,no change,no change,75.7,24.4,75.9,24.4,75.9,no change,0,7.87,15.2,59.4,Database 2
786,Sweden,0.8,17,28.19,0.62,1.8,24.4,26.7,0.06,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Spring,Cfb,Temperate oceanic,Malmo,Office,Air Conditioned,Mechanical Heating,0,no change,no change,75.9,24.2,75.6,24.3,75.7,no change,0,11.81,15.2,59.4,Database 2
787,Sweden,0,5,24.83,0.58,1.2,24.7,24.9,0.07,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Spring,Cfb,Temperate oceanic,Malmo,Office,Air Conditioned,Mechanical Heating,-1,warmer,no change,76.4,24.5,76.1,24.6,76.2,no change,0,13.78,15.2,59.4,Database 2
788,Sweden,0.3,6,26.26,0.82,1.2,24,26.4,0.08,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Spring,Cfb,Temperate oceanic,Malmo,Office,Air Conditioned,Mechanical Heating,1,cooler,less,75.3,24.5,76.1,24.3,75.7,no change,0,15.75,15.2,59.4,Database 2
789,Sweden,0.5,10,27.08,0.66,1.6,23.9,29.7,0.04,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Spring,Cfb,Temperate oceanic,Malmo,Office,Air Conditioned,Mechanical Heating,0,no change,no change,75,24.1,75.4,24.1,75.3,no change,0,7.87,15.2,59.4,Database 2
790,Sweden,-0.2,6,24.65,0.73,1.2,22.8,27.8,0.2,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Spring,Cfb,Temperate oceanic,Malmo,Office,Air Conditioned,Mechanical Heating,0,no change,no change,73,24.5,76.1,23.6,74.5,more humid,1,39.37,15.2,59.4,Database 2
791,Sweden,0.6,12,27.37,0.67,1.4,24.2,27.4,0.08,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Spring,Cfb,Temperate oceanic,Malmo,Office,Air Conditioned,Mechanical Heating,0,no change,no change,75.5,25.8,78.4,25.1,77.2,more humid,1,15.75,15.2,59.4,Database 2
792,Sweden,-0.3,7,24.21,0.74,1.2,22,47.6,0.03,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Spring,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,-1,no change,no change,71.7,22.1,71.8,22.1,71.7,no change,0,5.91,14.3,57.7,Database 2
793,Sweden,-0.4,9,23.55,0.57,1.2,22.6,47.3,0.03,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Spring,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0,no change,no change,72.7,22.9,73.2,22.8,73.1,no change,0,5.91,14.3,57.7,Database 2
