,Country,PMV,PPD,SET,Clo,Met,Air temperature (¡C),Relative humidity (%),Air velocity (m/s),Publication (Citation),Data contributor,Year,Season,Koppen climate classification,Climate,City,Building type,Cooling startegy_building level,Heating strategy_building level,Thermal sensation,Thermal preference,Air movement preference,Air temperature (¡F),Radiant temperature (¡C),Radiant temperature (¡F),Globe temperature (¡C),Globe temperature (¡F),Humidity preference,Humidity sensation,Air velocity (fpm),Outdoor monthly air temperature (¡C),Outdoor monthly air temperature (¡F),Database
938,Portugal,0.2,6,26.94,1.1,1.3,21.3,50.2,0.03,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Spring,Csa,Hot-summer Mediterranean,Lisbon,Others,Naturally Ventilated,Mechanical Heating,0,no change,no change,70.3,21.7,71.1,21.6,70.8,no change,0,5.91,11.1,52,Database 2
939,Portugal,0.9,22,31.41,1.07,1.9,21.3,51.3,0.04,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Spring,Csa,Hot-summer Mediterranean,Lisbon,Others,Naturally Ventilated,Mechanical Heating,2,cooler,less,70.4,22.1,71.8,21.9,71.3,no change,0,7.87,11.1,52,Database 2
940,Portugal,-0.1,5,25.19,0.96,1.3,20.3,44.3,0.04,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Spring,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0,no change,less,68.6,20.7,69.3,20.6,69.1,no change,0,7.87,11.7,53.1,Database 2
941,Portugal,0.1,5,26.07,1.08,1.2,20.9,44,0.03,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Spring,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,-1,no change,less,69.7,21.9,71.4,21.6,70.8,more humid,2,5.91,11.7,53.1,Database 2
942,Portugal,-0.4,9,23.9,0.9,1.1,21.5,40.7,0.04,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Spring,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0,no change,no change,70.8,22.3,72.1,22.1,71.7,no change,0,7.87,11.7,53.1,Database 2
943,Portugal,0.3,7,27.21,0.9,1.5,21.4,44,0.05,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Spring,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0,no change,no change,70.5,22.5,72.5,22.1,71.8,no change,0,9.84,11.7,53.1,Database 2
944,Portugal,0.6,13,29.4,0.98,1.8,20.3,45,0.05,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Spring,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,1,no change,no change,68.5,21.9,71.4,21.3,70.4,no change,-1,9.84,11.7,53.1,Database 2
945,Portugal,0.5,11,28.46,0.97,1.6,21.4,43.7,0.03,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Spring,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0,no change,no change,70.5,22.4,72.3,22.1,71.8,no change,0,5.91,11.7,53.1,Database 2
946,Portugal,0.6,13,28.77,0.89,1.7,21.8,43.5,0.05,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Spring,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,-2,warmer,no change,71.2,22.8,73,22.4,72.4,no change,0,9.84,11.7,53.1,Database 2
947,Portugal,-0.4,8,23.93,0.61,1.2,22.4,44.1,0.03,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Spring,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0,no change,no change,72.2,23.3,73.9,23,73.4,no change,0,5.91,11.7,53.1,Database 2
948,Portugal,-0.1,5,25.04,0.68,1.2,22.5,35.2,0.08,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Spring,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0,no change,no change,72.5,24.4,75.9,23.7,74.6,no change,0,15.75,11.7,53.1,Database 2
949,Portugal,0.5,10,27.49,0.76,1.5,22.6,34.1,0.07,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Spring,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,-1,warmer,no change,72.7,24.8,76.6,24,75.1,no change,0,13.78,11.7,53.1,Database 2
950,Portugal,0.8,20,30.26,0.82,2.2,20.6,45.5,0.02,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Spring,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0,no change,no change,69,21,69.8,20.9,69.7,no change,0,3.94,11.7,53.1,Database 2
951,Portugal,1,25,31.59,0.96,2,21.4,51.6,0.04,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Spring,Csb,Warm-summer Mediterranean,Porto,Office,Naturally Ventilated,Mechanical Heating,0,no change,less,70.5,22.6,72.7,22.2,72,no change,0,7.87,9.8,49.6,Database 2
952,Portugal,0.4,9,28.02,1.07,1.3,21.8,54,0.02,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Spring,Csb,Warm-summer Mediterranean,Porto,Office,Naturally Ventilated,Mechanical Heating,0,no change,less,71.2,22.7,72.9,22.5,72.4,drier,-1,3.94,9.8,49.6,Database 2
953,Portugal,-0.1,5,24.93,0.77,1.2,21.8,52.3,0.01,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Spring,Csb,Warm-summer Mediterranean,Porto,Office,Naturally Ventilated,Mechanical Heating,0,no change,no change,71.3,22.9,73.2,22.7,72.9,no change,-1,1.97,9.8,49.6,Database 2
954,Portugal,-0.1,5,25.18,0.77,1.2,22.1,51.3,0.04,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Spring,Csb,Warm-summer Mediterranean,Porto,Office,Naturally Ventilated,Mechanical Heating,0,no change,no change,71.9,23.2,73.8,22.8,73.1,no change,2,7.87,9.8,49.6,Database 2
955,Portugal,0.6,13,29.03,0.96,1.5,22.2,52.2,0.02,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Spring,Csb,Warm-summer Mediterranean,Porto,Office,Naturally Ventilated,Mechanical Heating,0,no change,no change,71.9,22.9,73.2,22.7,72.8,no change,0,3.94,9.8,49.6,Database 2
956,Portugal,0.5,11,28.44,1.16,1.3,22,54,0.03,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Spring,Csb,Warm-summer Mediterranean,Porto,Office,Naturally Ventilated,Mechanical Heating,1,cooler,more,71.5,22.9,73.2,22.6,72.8,no change,0,5.91,9.8,49.6,Database 2
957,Portugal,0.6,12,28.6,1.01,1.4,22.3,52.3,0.02,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Spring,Csb,Warm-summer Mediterranean,Porto,Office,Naturally Ventilated,Mechanical Heating,1,cooler,less,72.1,23.2,73.8,22.9,73.3,more humid,1,3.94,9.8,49.6,Database 2
958,Portugal,0.6,14,29.08,1.08,1.4,22.6,52.9,0.03,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Spring,Csb,Warm-summer Mediterranean,Porto,Office,Naturally Ventilated,Mechanical Heating,1,no change,less,72.6,23.1,73.6,23,73.4,drier,-1,5.91,9.8,49.6,Database 2
959,Portugal,0.7,16,29.35,1.03,1.5,23.2,51.1,0.07,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Spring,Csb,Warm-summer Mediterranean,Porto,Office,Naturally Ventilated,Mechanical Heating,0,no change,no change,73.8,22.9,73.2,23,73.4,drier,-2,13.78,9.8,49.6,Database 2
960,Portugal,0.4,8,27.28,1.01,1.2,22.3,51.9,0.05,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Spring,Csb,Warm-summer Mediterranean,Porto,Office,Naturally Ventilated,Mechanical Heating,0,no change,less,72.1,23.6,74.5,23.2,73.7,no change,0,9.84,9.8,49.6,Database 2
961,Portugal,0.7,17,29.52,0.97,1.5,23,51.9,0.04,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Spring,Csb,Warm-summer Mediterranean,Porto,Office,Naturally Ventilated,Mechanical Heating,1,cooler,less,73.3,23.7,74.7,23.4,74.2,no change,0,7.87,9.8,49.6,Database 2
962,Portugal,0,5,25.71,1.11,1.2,20.5,35.2,0.01,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Spring,Csb,Warm-summer Mediterranean,Porto,Office,Naturally Ventilated,Mechanical Heating,0,no change,no change,69,21.5,70.7,21.3,70.4,no change,0,1.97,7.7,45.8,Database 2
963,Portugal,-0.1,5,25.05,0.73,1.4,21.2,33.2,0.03,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Spring,Csb,Warm-summer Mediterranean,Porto,Office,Naturally Ventilated,Mechanical Heating,0,no change,less,70.2,22.4,72.3,22.1,71.7,no change,0,5.91,7.7,45.8,Database 2
964,Portugal,-0.1,5,25.39,0.98,1.2,21,37.1,0.04,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Spring,Csb,Warm-summer Mediterranean,Porto,Office,Naturally Ventilated,Mechanical Heating,0,no change,no change,69.8,22.1,71.8,21.8,71.2,no change,0,7.87,7.7,45.8,Database 2
965,Portugal,-0.2,6,24.85,0.84,1.2,21.5,35,0.02,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Spring,Csb,Warm-summer Mediterranean,Porto,Office,Naturally Ventilated,Mechanical Heating,0,no change,no change,70.7,22.8,73,22.5,72.4,no change,0,3.94,7.7,45.8,Database 2
966,Portugal,0.2,6,26.41,0.94,1.2,22.9,31.3,0.04,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Spring,Csb,Warm-summer Mediterranean,Porto,Office,Naturally Ventilated,Mechanical Heating,-1,warmer,no change,73.2,23.7,74.7,23.4,74.2,no change,0,7.87,7.7,45.8,Database 2
967,Portugal,0.3,7,26.34,0.64,1.5,22.5,33,0.02,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Spring,Csb,Warm-summer Mediterranean,Porto,Office,Naturally Ventilated,Mechanical Heating,-2,no change,no change,72.5,23.8,74.8,23.5,74.4,no change,0,3.94,7.7,45.8,Database 2
968,Portugal,0.6,12,28.56,0.77,1.9,20.7,49.7,0.01,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Spring,Csb,Warm-summer Mediterranean,Porto,Office,Naturally Ventilated,Mechanical Heating,2,cooler,no change,69.3,21.1,70,21,69.8,no change,0,1.97,10.5,50.9,Database 2
969,Portugal,0,5,25.68,1.03,1.2,21,46.2,0.02,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Spring,Csb,Warm-summer Mediterranean,Porto,Office,Naturally Ventilated,Mechanical Heating,0,no change,no change,69.8,21.6,70.9,21.5,70.6,no change,0,3.94,10.5,50.9,Database 2
970,Portugal,0.1,5,26.32,1.14,1.2,21.6,48.1,0.04,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Spring,Csb,Warm-summer Mediterranean,Porto,Office,Naturally Ventilated,Mechanical Heating,0,no change,no change,70.8,20.9,69.6,21.1,69.9,no change,0,7.87,10.5,50.9,Database 2
971,Portugal,0,5,25.55,1.04,1.2,20.9,45.1,0.02,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Spring,Csb,Warm-summer Mediterranean,Porto,Office,Naturally Ventilated,Mechanical Heating,1,cooler,more,69.6,21.4,70.5,21.3,70.3,no change,0,3.94,10.5,50.9,Database 2
972,Portugal,0.3,7,27.56,1.03,1.5,20.3,46.3,0.02,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Spring,Csb,Warm-summer Mediterranean,Porto,Office,Naturally Ventilated,Mechanical Heating,0,no change,no change,68.6,21.6,70.9,21.3,70.3,drier,-1,3.94,10.5,50.9,Database 2
973,Portugal,0.9,23,30.7,0.76,2,22,57.8,0.01,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Spring,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0,no change,no change,71.6,23.1,73.6,22.9,73.3,no change,0,1.97,13.4,56.1,Database 2
974,Portugal,0.5,9,27.83,0.7,1.6,21.4,56.9,0.06,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Spring,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,-1,no change,more,70.6,23.8,74.8,22.9,73.3,no change,1,11.81,13.4,56.1,Database 2
975,Portugal,0.2,6,26.2,0.63,1.4,22.2,55.4,0.03,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Spring,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0,no change,no change,72,23.7,74.7,23.2,73.8,no change,1,5.91,13.4,56.1,Database 2
976,Portugal,-0.1,5,24.83,0.73,1.2,22.1,57,0.03,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Spring,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0,no change,no change,71.8,22.9,73.2,22.7,72.8,no change,0,5.91,13.4,56.1,Database 2
977,Portugal,0.6,13,29.46,0.99,1.5,20.9,61.7,0.08,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Spring,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0,no change,more,69.5,23.5,74.3,22.4,72.4,no change,-1,15.75,13.4,56.1,Database 2
978,Portugal,0.5,10,28.02,0.98,1.3,22.2,55.5,0.03,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Spring,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0,no change,no change,72,23.1,73.6,22.9,73.2,no change,0,5.91,13.4,56.1,Database 2
979,Portugal,-0.3,6,24.6,0.73,1.2,20.7,60.7,0.05,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Spring,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,-1,warmer,more,69.3,23.3,73.9,22.4,72.3,drier,-2,9.84,13.4,56.1,Database 2
980,Portugal,-0.5,10,23.6,0.63,1.2,20.7,60.8,0.06,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Spring,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0,no change,more,69.3,23,73.4,22.2,71.9,no change,0,11.81,13.4,56.1,Database 2
981,Portugal,0.6,12,29.35,1.24,1.3,20.5,62.1,0.06,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Spring,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,-1,warmer,more,68.9,22.9,73.2,22,71.7,no change,0,11.81,13.4,56.1,Database 2
982,Portugal,0.5,11,28.22,1.12,1.2,22.7,54.4,0.04,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Spring,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,1,cooler,no change,72.8,23.5,74.3,23.2,73.8,drier,-1,7.87,13.4,56.1,Database 2
983,Portugal,0.4,8,27.32,0.76,1.4,22.4,56.9,0.05,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Spring,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0,no change,no change,72.3,24.1,75.4,23.5,74.3,no change,0,9.84,13.4,56.1,Database 2
984,Portugal,0.5,9,27.82,0.97,1.3,22.5,56.1,0.02,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Spring,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,1,cooler,no change,72.4,23.9,75,23.5,74.4,no change,2,3.94,13.4,56.1,Database 2
985,Portugal,0,5,25.46,0.67,1.3,22.5,57.1,0.06,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Spring,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,-2,no change,more,72.4,23.3,73.9,23,73.4,no change,0,11.81,13.4,56.1,Database 2
986,Portugal,0.1,5,25.87,0.65,1.3,22.9,57,0.06,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Spring,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0,no change,more,73.1,23.5,74.3,23.2,73.8,no change,0,11.81,13.4,56.1,Database 2
987,Portugal,0,5,25.5,0.66,1.4,21.6,59.3,0.07,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Spring,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0,no change,more,70.8,22.6,72.7,22.2,72,no change,0,13.78,13,55.4,Database 2
988,Portugal,0.2,6,27.38,1.03,1.2,21.3,60.3,0.14,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Spring,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,-1,warmer,more,70.3,23.6,74.5,22.5,72.5,no change,0,27.56,13,55.4,Database 2
989,Portugal,0.2,6,26.03,0.73,1.2,23.2,60.9,0.01,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Spring,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,1,cooler,no change,73.8,23.9,75,23.7,74.7,no change,0,1.97,13,55.4,Database 2
990,Portugal,0.6,13,28.15,0.66,1.6,23.6,53.9,0.02,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Spring,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,2,cooler,no change,74.4,23.9,75,23.8,74.9,no change,0,3.94,13,55.4,Database 2
991,Portugal,0.4,9,27.49,1.04,1.2,22.9,55.2,0.02,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Spring,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0,no change,no change,73.1,22.9,73.2,22.9,73.2,no change,0,3.94,13,55.4,Database 2
992,Portugal,0.5,11,28.28,1.13,1.2,22.7,56.8,0.02,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Spring,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0,no change,no change,72.8,23.3,73.9,23.2,73.7,no change,0,3.94,13,55.4,Database 2
993,Portugal,1,26,30.85,0.73,2.1,22.3,53.9,0.02,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Spring,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,-1,no change,no change,72.1,23.3,73.9,23.1,73.6,no change,0,3.94,13,55.4,Database 2
994,Portugal,0.4,8,27.19,0.67,1.6,22.2,53.7,0.04,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Spring,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0,no change,less,72,22.9,73.2,22.7,72.8,no change,1,7.87,13.5,56.3,Database 2
995,Portugal,0.8,17,29.86,0.97,1.6,22.4,52.5,0.01,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Spring,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0,no change,less,72.4,23.3,73.9,23.1,73.6,more humid,2,1.97,13.5,56.3,Database 2
996,Portugal,0.7,15,29.34,0.91,1.6,21.7,52,0.04,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Spring,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0,no change,no change,71.1,23.8,74.8,23.1,73.6,no change,1,7.87,13.5,56.3,Database 2
997,Portugal,0.2,6,25.97,0.72,1.2,23.3,54.7,0.03,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Spring,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0,no change,no change,73.9,24.2,75.6,23.9,75.1,no change,0,5.91,13.5,56.3,Database 2
998,Portugal,0.9,23,30.74,1.07,1.5,23.4,53.6,0.03,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Spring,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,1,cooler,no change,74,24.6,76.3,24.3,75.7,no change,0,5.91,13.5,56.3,Database 2
999,Portugal,0.4,8,26.84,0.72,1.3,23.8,52.4,0.02,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Spring,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,-1,no change,no change,74.8,24.6,76.3,24.4,75.9,no change,0,3.94,13.5,56.3,Database 2
1000,Portugal,0.7,17,28.89,0.89,1.3,23.9,51.5,0.02,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Spring,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0,no change,no change,75.1,25.2,77.4,24.9,76.8,no change,0,3.94,13.5,56.3,Database 2
