Air velocity (m/s),Air temperature (??C),Radiant temperature (??C),Relative humidity (%),Outdoor monthly air temperature (??C),Clo,Met,PPD,SET,Thermal sensation,Country
1.033333333,24.7,23.43333333,24.36666667,10,0.71,1.2,10.60666667,26.10333333,1,USA
1.033333333,24,23.43333333,25.03333333,10,0.63,1.1,10.60666667,26.10333333,1,USA
1.033333333,19.2,23.43333333,25.5,10,0.88,1.2,10.60666667,26.10333333,0,USA
1.033333333,23.3,23.43333333,24.1,10,0.65,1.2,10.60666667,26.10333333,2,USA
1.033333333,22.6,23.43333333,24.1,10,0.7,1.1,10.60666667,26.10333333,2,USA
1.033333333,23,23.43333333,22.7,10,0.72,1.2,10.60666667,26.10333333,2,USA
1.033333333,22.5,23.43333333,25,10,0.95,1.3,10.60666667,26.10333333,0,USA
1.033333333,24.3,23.43333333,22.76666667,10,0.72,1.2,10.60666667,26.10333333,2,USA
1.033333333,21.9,23.43333333,28.83333333,10,0.58,1.2,10.60666667,26.10333333,0,USA
1.033333333,24,23.43333333,26.56666667,10,0.63,1.2,10.60666667,26.10333333,0,USA
1.033333333,22.9,23.43333333,25.63333333,10,0.63,1.2,10.60666667,26.10333333,0,USA
1.033333333,23.8,23.43333333,25.6,10,0.89,1.3,10.60666667,26.10333333,2,USA
1.033333333,19,23.43333333,25.6,10,0.88,1.2,10.60666667,26.10333333,0,USA
1.033333333,25.6,23.43333333,23.73333333,10,0.72,1.4,10.60666667,26.10333333,2,USA
1.033333333,24.33333333,23.43333333,24,10,0.61,1.2,10.60666667,26.10333333,2,USA
1.033333333,24.6,23.43333333,22.56666667,10,0.63,1.2,10.60666667,26.10333333,2,USA
1.033333333,22.8,23.43333333,22.5,10,0.71,1.3,10.60666667,26.10333333,1,USA
1.033333333,24.8,23.43333333,22.43333333,10,0.71,1.3,10.60666667,26.10333333,0,USA
1.033333333,23,23.43333333,22.2,10,0.63,1.3,10.60666667,26.10333333,1,USA
1.033333333,22.6,23.43333333,20.6,10,0.8,1.2,10.60666667,26.10333333,1,USA
1.033333333,21.4,23.43333333,21.4,10,0.65,1.3,10.60666667,26.10333333,-2,USA
1.033333333,24,23.43333333,21.2,10,0.93,1.2,10.60666667,26.10333333,-1,USA
1.033333333,23.8,23.43333333,20.9,10,0.61,1.2,10.60666667,26.10333333,2,USA
1.033333333,24,23.43333333,21.2,10,0.71,1.3,10.60666667,26.10333333,2,USA
1.033333333,21.6,23.43333333,21.73333333,10,0.71,1.3,10.60666667,26.10333333,-1,USA
1.033333333,20.6,23.43333333,20.7,10,1.03,1.1,10.60666667,26.10333333,-1,USA
1.033333333,19.6,23.43333333,19.9,10,0.65,1.3,10.60666667,26.10333333,-1,USA
1.033333333,20,23.43333333,19.1,10,1.23,1.2,10.60666667,26.10333333,-2,USA
1.033333333,23.8,23.43333333,19.9,10,0.72,1.2,10.60666667,26.10333333,2,USA
1.033333333,19.5,23.43333333,19.1,10,0.74,1.3,10.60666667,26.10333333,0,USA
1.033333333,22.3,23.43333333,22.13333333,10,0.81,1.2,10.60666667,26.10333333,0,USA
1.033333333,24.9,23.43333333,26.93333333,10,0.63,1.2,10.60666667,26.10333333,2,USA
1.033333333,21.1,23.43333333,29.16666667,10,0.63,1.4,10.60666667,26.10333333,-1,USA
1.033333333,23.5,23.43333333,31.26666667,10,1.1,1.2,10.60666667,26.10333333,1,USA
1.033333333,23.43333333,23.43333333,28.3,10,0.94,1.2,10.60666667,26.10333333,1,USA
1.033333333,19.9,23.43333333,27.73333333,10,0.65,1.2,10.60666667,26.10333333,0,USA
1.033333333,21.3,23.43333333,24.93333333,10,0.54,1.2,10.60666667,26.10333333,0,USA
1.033333333,23.9,23.43333333,24.3,10,0.63,1.2,10.60666667,26.10333333,0,USA
1.033333333,21.4,23.43333333,23.5,10,0.8,1.1,10.60666667,26.10333333,0,USA
1.033333333,21.1,23.43333333,23.5,10,1.08,1.2,10.60666667,26.10333333,0,USA
1.033333333,20.8,23.43333333,21.96666667,10,0.76,1.2,10.60666667,26.10333333,-2,USA
1.033333333,25.3,23.43333333,21.56666667,10,0.63,1.3,10.60666667,26.10333333,-1,USA
1.033333333,22.2,23.43333333,21.56666667,10,0.9,1.1,10.60666667,26.10333333,0,USA
1.033333333,24.4,23.43333333,21.5,10,0.63,1.2,10.60666667,26.10333333,1,USA
1.033333333,25,23.43333333,20.7,10,0.72,1.2,10.60666667,26.10333333,0,USA
1.033333333,24.9,23.43333333,20.7,10,0.69,1.2,10.60666667,26.10333333,2,USA
1.033333333,22.6,23.43333333,25.23333333,10,0.81,1.3,10.60666667,26.10333333,0,USA
1.033333333,21,23.43333333,26.83333333,10,0.71,1.3,10.60666667,26.10333333,-1,USA
1.033333333,21.8,23.43333333,24.36666667,10,0.63,1.3,10.60666667,26.10333333,-1,USA
1.033333333,23.9,23.43333333,24.13333333,10,0.73,1.2,10.60666667,26.10333333,0,USA
1.033333333,23.5,23.43333333,24.13333333,10,1.1,1.1,10.60666667,26.10333333,2,USA
1.033333333,22.5,23.43333333,23.06666667,10,0.72,1.2,10.60666667,26.10333333,1,USA
1.033333333,20.8,23.43333333,23.06666667,10,0.65,1.3,10.60666667,26.10333333,0,USA
1.033333333,21.5,23.43333333,22.23333333,10,1.08,1.3,10.60666667,26.10333333,-1,USA
1.033333333,22.6,23.43333333,24.73333333,10,0.76,1.2,10.60666667,26.10333333,0,USA
1.033333333,20.2,23.43333333,31.4,10,0.7,1.2,10.60666667,26.10333333,0,USA
1.033333333,18.7,23.43333333,31.4,10,0.88,1.2,10.60666667,26.10333333,0,USA
1.033333333,21.5,23.43333333,28.96666667,10,0.74,1.3,10.60666667,26.10333333,0,USA
1.033333333,24.3,23.43333333,26.36666667,10,0.63,1.2,10.60666667,26.10333333,-1,USA
1.033333333,25.4,23.43333333,23.7,10,0.63,1.2,10.60666667,26.10333333,1,USA
1.033333333,22.6,23.43333333,23.76666667,10,0.65,1.2,10.60666667,26.10333333,-1,USA
1.033333333,22.1,23.43333333,23.7,10,0.63,1.2,10.60666667,26.10333333,0,USA
1.033333333,25,23.43333333,27,10,0.71,1.3,10.60666667,26.10333333,1,USA
1.033333333,22.3,23.43333333,27,10,0.71,1.3,10.60666667,26.10333333,0,USA
1.033333333,24.9,23.43333333,30.16666667,10,0.63,1.2,10.60666667,26.10333333,0,USA
1.033333333,19,23.43333333,33.4,10,0.88,1.3,10.60666667,26.10333333,-2,USA
1.033333333,25,23.43333333,33.4,10,0.69,1.2,10.60666667,26.10333333,2,USA
1.033333333,23.5,23.43333333,33.4,10,0.56,1.4,10.60666667,26.10333333,0,USA
1.033333333,22.3,23.43333333,34.1,10,1.26,1.3,10.60666667,26.10333333,-1,USA
1.033333333,22.3,23.43333333,34.8,10,0.83,1.2,10.60666667,26.10333333,0,USA
1.033333333,22.5,23.43333333,35.5,10,0.81,1.2,10.60666667,26.10333333,0,USA
1.033333333,21.2,23.43333333,35.5,10,0.54,1.2,10.60666667,26.10333333,-1,USA
1.033333333,25.8,23.43333333,35.5,10,0.63,1.2,10.60666667,26.10333333,0,USA
1.033333333,24.6,23.43333333,35.5,10,0.89,1.1,10.60666667,26.10333333,0,USA
1.033333333,22.7,23.43333333,37.16666667,10,0.74,1.2,10.60666667,26.10333333,0,USA
1.033333333,24.5,23.43333333,36.33333333,10,0.8,1.2,10.60666667,26.10333333,0,USA
1.033333333,23.86666667,23.43333333,39.3,10,1.02,1.3,10.60666667,26.10333333,1,USA
1.033333333,24.1,23.43333333,40.4,10,0.65,1.3,10.60666667,26.10333333,2,USA
1.033333333,23.3,23.43333333,39.23333333,10,0.65,1.2,10.60666667,26.10333333,0,USA
1.033333333,23.5,23.43333333,38.43333333,10,0.81,1.3,10.60666667,26.10333333,0,USA
1.033333333,23.2,23.43333333,37,10,0.71,1.3,10.60666667,26.10333333,0,USA
1.033333333,22.9,23.43333333,38.66666667,10,0.63,1.1,10.60666667,26.10333333,0,USA
1.033333333,23.6,23.43333333,38.66666667,10,0.76,1.3,10.60666667,26.10333333,1,USA
1.033333333,22.2,23.43333333,29.2,10,0.9,1.3,10.60666667,26.10333333,0,USA
1.033333333,23.4,23.43333333,29.2,10,0.74,1.3,10.60666667,26.10333333,1,USA
1.033333333,20,23.43333333,22.8,10,0.88,1.3,10.60666667,26.10333333,0,USA
1.033333333,23.7,23.43333333,22.8,10,0.63,1.3,10.60666667,26.10333333,0,USA
1.033333333,22.2,23.43333333,21.56666667,10,0.81,1.2,10.60666667,26.10333333,0,USA
1.033333333,24.2,23.43333333,20.33333333,10,0.72,1.2,10.60666667,26.10333333,0,USA
1.033333333,22.8,23.43333333,19.1,10,0.63,1.3,10.60666667,26.10333333,0,USA
1.033333333,22.5,23.43333333,19.1,10,0.83,1.2,10.60666667,26.10333333,0,USA
1.033333333,25.1,23.43333333,19.1,10,0.71,1.3,10.60666667,26.10333333,1,USA
1.033333333,24.4,23.43333333,21.56666667,10,0.63,1.3,10.60666667,26.10333333,0,USA
1.033333333,23.9,23.43333333,24.03333333,10,0.76,1.3,10.60666667,26.10333333,1,USA
1.033333333,25.8,23.43333333,22.83333333,10,0.63,1.1,10.60666667,26.10333333,1,USA
1.033333333,25.4,23.43333333,25,10,0.69,1.2,10.60666667,26.10333333,2,USA
1.033333333,25.1,23.43333333,24.9,10,0.63,1.3,10.60666667,26.10333333,0,USA
1.033333333,25.2,23.43333333,25.7,10,0.8,1.2,10.60666667,26.10333333,1,USA
1.033333333,21.9,23.43333333,26.63333333,10,0.9,1.3,10.60666667,26.10333333,0,USA
1.033333333,19.9,23.43333333,27.53333333,10,0.88,1.2,10.60666667,26.10333333,-1,USA
1.033333333,24.1,23.43333333,25.86666667,10,0.63,1.3,10.60666667,26.10333333,0,USA
1.033333333,23.1,23.43333333,23.4,10,0.73,1.3,10.60666667,26.10333333,-1,USA
1.033333333,22.2,23.43333333,23.4,10,0.63,1.3,10.60666667,26.10333333,0,USA
1.033333333,24,23.43333333,22.93333333,10,0.89,1.3,10.60666667,26.10333333,0,USA
1.033333333,24.8,23.43333333,22.46666667,10,0.71,1.4,10.60666667,26.10333333,1,USA
1.033333333,21,23.43333333,22,10,1.03,1.2,10.60666667,26.10333333,0,USA
1.033333333,23.2,23.43333333,22,10,0.76,1.2,10.60666667,26.10333333,-1,USA
1.033333333,21,23.43333333,24.4,10,1.1,1.1,10.60666667,26.10333333,-1,USA
1.033333333,20.2,23.43333333,26.8,10,0.72,1.2,10.60666667,26.10333333,0,USA
1.033333333,20.1,23.43333333,30.83333333,10,0.72,1.2,10.60666667,26.10333333,-1,USA
1.033333333,20.6,23.43333333,30.83333333,10,1.31,1.2,10.60666667,26.10333333,-1,USA
1.033333333,21.5,23.43333333,29.93333333,10,0.71,1.3,10.60666667,26.10333333,1,USA
1.033333333,20,23.43333333,29.03333333,10,0.63,1.3,10.60666667,26.10333333,0,USA
1.033333333,22.1,23.43333333,27.26666667,10,0.81,1.2,10.60666667,26.10333333,0,USA
1.033333333,18.8,23.43333333,27.86666667,10,1.35,1.3,10.60666667,26.10333333,-2,USA
1.033333333,24,23.43333333,27.8,10,0.72,1.2,10.60666667,26.10333333,1,USA
1.033333333,21.6,23.43333333,27.63333333,10,0.72,1.2,10.60666667,26.10333333,-1,USA
1.033333333,20.6,23.43333333,26.06666667,10,0.8,1.2,10.60666667,26.10333333,-1,USA
1.033333333,20.7,23.43333333,25.3,10,0.88,1.4,10.60666667,26.10333333,1,USA
1.033333333,21,23.43333333,23.86666667,10,0.71,1.2,10.60666667,26.10333333,-1,USA
1.033333333,19.3,23.43333333,29.2,10,0.72,1.2,10.60666667,26.10333333,0,USA
1.033333333,21.2,23.43333333,28.83333333,10,0.72,1.2,10.60666667,26.10333333,-1,USA
1.033333333,23,23.43333333,29.5,10,0.61,1.2,10.60666667,26.10333333,2,USA
1.033333333,22.2,23.43333333,29.5,10,0.63,1.3,10.60666667,26.10333333,1,USA
1.033333333,24.5,23.43333333,27.16666667,10,0.8,1.2,10.60666667,26.10333333,1,USA
1.033333333,22.9,23.43333333,26.5,10,0.84,1.2,10.60666667,26.10333333,0,USA
1.033333333,23.5,23.43333333,26.5,10,0.72,1.2,10.60666667,26.10333333,-1,USA
1.033333333,22.7,23.43333333,26.5,10,0.81,1.2,10.60666667,26.10333333,-1,USA
1.033333333,25.1,23.43333333,26.23333333,10,0.72,1.3,10.60666667,26.10333333,1,USA
1.033333333,22.2,23.43333333,25.96666667,10,0.71,1.3,10.60666667,26.10333333,0,USA
1.033333333,23.9,23.43333333,25.7,10,0.81,1.3,10.60666667,26.10333333,0,USA
1.033333333,22.5,23.43333333,25.7,10,0.72,1.3,10.60666667,26.10333333,0,USA
1.033333333,24.8,23.43333333,25.7,10,0.63,1.2,10.60666667,26.10333333,1,USA
1.033333333,23.33333333,23.43333333,31.83333333,10,0.61,1.1,10.60666667,26.10333333,2,USA
1.033333333,24.3,23.43333333,29.36666667,10,0.89,1.2,10.60666667,26.10333333,-1,USA
1.033333333,22,23.43333333,33.13333333,10,0.72,1.3,10.60666667,26.10333333,1,USA
1.033333333,23.4,23.43333333,33.13333333,10,0.63,1.3,10.60666667,26.10333333,1,USA
1.033333333,22.5,23.43333333,30.76666667,10,0.71,1.2,10.60666667,26.10333333,0,USA
1.033333333,20.7,23.43333333,28.63333333,10,0.63,1.3,10.60666667,26.10333333,0,USA
1.033333333,22.5,23.43333333,27.56666667,10,0.71,1.3,10.60666667,26.10333333,-1,USA
1.033333333,23.26666667,23.43333333,26.2,10,0.61,1.4,10.60666667,26.10333333,0,USA
1.033333333,24.4,23.43333333,25.73333333,10,0.63,1.1,10.60666667,26.10333333,0,USA
1.033333333,22.7,23.43333333,26.63333333,10,0.72,1.3,10.60666667,26.10333333,0,USA
1.033333333,21.7,23.43333333,27.03333333,10,0.72,1.2,10.60666667,26.10333333,0,USA
1.033333333,22.86666667,23.43333333,24.73333333,10,0.61,1.2,10.60666667,26.10333333,1,USA
1.033333333,24.6,23.43333333,21.96666667,10,0.89,1.3,10.60666667,26.10333333,0,USA
1.033333333,24.8,23.43333333,17.93333333,10,0.72,1.2,10.60666667,26.10333333,1,USA
1.033333333,23.5,23.43333333,17.46666667,10,0.63,1.1,10.60666667,26.10333333,0,USA
1.033333333,23.9,23.43333333,17,10,1.31,1.1,10.60666667,26.10333333,0,USA
1.033333333,22.5,23.43333333,20.9,10,0.84,1.3,10.60666667,26.10333333,0,USA
1.033333333,24.6,23.43333333,26.46666667,10,0.72,1.3,10.60666667,26.10333333,1,USA
1.033333333,24.2,23.43333333,32.03333333,10,0.81,1.2,10.60666667,26.10333333,0,USA
1.033333333,21.5,23.43333333,31.16666667,10,0.72,1.2,10.60666667,26.10333333,0,USA
1.033333333,19.7,23.43333333,28.63333333,10,0.63,1.3,10.60666667,26.10333333,1,USA
1.033333333,24.1,23.43333333,26.1,10,0.72,1.2,10.60666667,26.10333333,0,USA
1.033333333,24.1,23.43333333,27.3,10,0.89,1.2,10.60666667,26.10333333,0,USA
1.033333333,24.7,23.43333333,24.4,10,0.63,1.3,10.60666667,26.10333333,0,USA
1.033333333,23.6,23.43333333,21.5,10,0.63,1.3,10.60666667,26.10333333,0,USA
1.033333333,24.9,23.43333333,17.26666667,10,0.63,1.2,10.60666667,26.10333333,0,USA
1.033333333,23.6,23.43333333,17.13333333,10,0.72,1.3,10.60666667,26.10333333,0,USA
1.033333333,22.4,23.43333333,17,10,0.72,1.2,10.60666667,26.10333333,0,USA
1.033333333,24.1,23.43333333,17,10,0.72,1.2,10.60666667,26.10333333,1,USA
1.033333333,23.8,23.43333333,17,10,0.63,1.2,10.60666667,26.10333333,-1,USA
1.033333333,23.13333333,23.43333333,25.6,10,0.61,1.2,10.60666667,26.10333333,1,USA
1.033333333,23.9,23.43333333,28.63333333,10,0.73,1.4,10.60666667,26.10333333,1,USA
1.033333333,23.1,23.43333333,25.86666667,10,0.63,1.3,10.60666667,26.10333333,0,USA
1.033333333,20.8,23.43333333,15.9,10,0.81,1.3,10.60666667,26.10333333,-1,USA
1.033333333,23.1,23.43333333,19.3,10,0.71,1.4,10.60666667,26.10333333,1,USA
1.033333333,24.2,23.43333333,20,10,0.89,1.2,10.60666667,26.10333333,0,USA
1.033333333,21.9,23.43333333,20,10,0.71,1.1,10.60666667,26.10333333,0,USA
1.033333333,23.13333333,23.43333333,37.66666667,10,0.61,1.2,10.60666667,26.10333333,1,USA
1.033333333,25.2,23.43333333,37.66666667,10,0.8,1.2,10.60666667,26.10333333,2,USA
1.033333333,19.6,23.43333333,39.5,10,0.63,1.3,10.60666667,26.10333333,0,USA
1.033333333,23.9,23.43333333,37.36666667,10,0.72,1.3,10.60666667,26.10333333,1,USA
1.033333333,19.1,23.43333333,37.36666667,10,0.65,1.2,10.60666667,26.10333333,-1,USA
1.033333333,20.8,23.43333333,31.2,10,0.72,1.2,10.60666667,26.10333333,1,USA
1.033333333,19.8,23.43333333,29,10,0.92,1.2,10.60666667,26.10333333,-2,USA
1.033333333,20.5,23.43333333,29,10,0.8,1.2,10.60666667,26.10333333,-1,USA
1.033333333,21.8,23.43333333,29,10,0.72,1.3,10.60666667,26.10333333,0,USA
1.033333333,23.4,23.43333333,27.26666667,10,0.56,1.2,10.60666667,26.10333333,0,USA
1.033333333,20.2,23.43333333,30.1,10,0.65,1.3,10.60666667,26.10333333,-1,USA
1.033333333,23.5,23.43333333,24.8,10,0.63,1.1,10.60666667,26.10333333,1,USA
1.033333333,22.2,23.43333333,21.03333333,10,0.97,1.3,10.60666667,26.10333333,0,USA
1.033333333,22,23.43333333,21.03333333,10,0.56,1.3,10.60666667,26.10333333,0,USA
1.033333333,22.1,23.43333333,19.86666667,10,0.99,1.3,10.60666667,26.10333333,-1,USA
1.033333333,23,23.43333333,18.93333333,10,0.63,1.2,10.60666667,26.10333333,-1,USA
1.033333333,19.5,23.43333333,18.93333333,10,0.71,1.3,10.60666667,26.10333333,-1,USA
1.033333333,21.7,23.43333333,12.03333333,10,0.65,1.4,10.60666667,26.10333333,0,USA
1.033333333,20.5,23.43333333,12.03333333,10,0.95,1.2,10.60666667,26.10333333,1,USA
1.033333333,22.2,23.43333333,11.36666667,10,0.71,1.2,10.60666667,26.10333333,-1,USA
1.033333333,22,23.43333333,10.7,10,0.8,1.2,10.60666667,26.10333333,-1,USA
1.033333333,24,23.43333333,10.7,10,1.15,1.3,10.60666667,26.10333333,1,USA
1.033333333,22.7,23.43333333,10.7,10,0.84,1.2,10.60666667,26.10333333,0,USA
1.033333333,22.3,23.43333333,16.2,10,0.72,1.3,10.60666667,26.10333333,1,USA
1.033333333,22.1,23.43333333,24.2,10,0.65,1.2,10.60666667,26.10333333,0,USA
1.033333333,23.3,23.43333333,24.66666667,10,0.83,1.2,10.60666667,26.10333333,2,USA
1.033333333,23.4,23.43333333,32.66666667,10,0.61,1.2,10.60666667,26.10333333,2,USA
1.033333333,24.6,23.43333333,31.96666667,10,0.56,1.2,10.60666667,26.10333333,0,USA
1.033333333,23.3,23.43333333,28.3,10,0.97,1.2,10.60666667,26.10333333,0,USA
1.033333333,19.8,23.43333333,27.5,10,0.99,1.2,10.60666667,26.10333333,0,USA
1.033333333,22.86666667,23.43333333,23.4,10,0.61,1.3,10.60666667,26.10333333,2,USA
1.033333333,24.1,23.43333333,18.6,10,0.63,1.2,10.60666667,26.10333333,0,USA
1.033333333,24.7,23.43333333,18.6,10,0.56,1.3,10.60666667,26.10333333,1,USA
1.033333333,23.6,23.43333333,14.6,10,0.92,1.3,10.60666667,26.10333333,0,USA
1.033333333,23.86666667,23.43333333,17.16666667,10,1.16,1.2,10.60666667,26.10333333,1,USA
1.033333333,25.3,23.43333333,16.2,10,0.56,1.2,10.60666667,26.10333333,0,USA
1.033333333,22.7,23.43333333,18.13333333,10,0.99,1.4,10.60666667,26.10333333,1,USA
1.033333333,23.8,23.43333333,12.63333333,10,0.71,1.4,10.60666667,26.10333333,0,USA
1.033333333,23.2,23.43333333,12.63333333,10,0.8,1.2,10.60666667,26.10333333,0,USA
1.033333333,22.8,23.43333333,20.03333333,10,0.65,1.3,10.60666667,26.10333333,1,USA
1.033333333,24.4,23.43333333,24.9,10,1.15,1.3,10.60666667,26.10333333,2,USA
1.033333333,24.4,23.43333333,27.23333333,10,0.72,1.3,10.60666667,26.10333333,-1,USA
1.033333333,23.3,23.43333333,33.06666667,10,0.97,1.3,10.60666667,26.10333333,1,USA
1.033333333,23.5,23.43333333,35.4,10,0.71,1.3,10.60666667,26.10333333,1,USA
1.033333333,24.4,23.43333333,31.13333333,10,0.8,1.2,10.60666667,26.10333333,0,USA
1.033333333,21.7,23.43333333,31.56666667,10,0.95,1.3,10.60666667,26.10333333,1,USA
1.033333333,23.7,23.43333333,24.96666667,10,0.61,1.3,10.60666667,26.10333333,2,USA
1.033333333,25.3,23.43333333,24.53333333,10,0.56,1.2,10.60666667,26.10333333,1,USA
1.033333333,25.1,23.43333333,20.33333333,10,1.08,1.1,10.60666667,26.10333333,1,USA
1.033333333,22.4,23.43333333,17.1,10,0.56,1.4,10.60666667,26.10333333,0,USA
1.033333333,22.5,23.43333333,11.06666667,10,0.65,1.3,10.60666667,26.10333333,-1,USA
1.033333333,25.5,23.43333333,21.63333333,10,0.63,1.1,10.60666667,26.10333333,1,USA
1.033333333,24.2,23.43333333,21.63333333,10,0.83,1.2,10.60666667,26.10333333,2,USA
1.033333333,23.16666667,23.43333333,27.1,10,0.61,1.2,10.60666667,26.10333333,1,USA
1.033333333,24.1,23.43333333,21.63333333,10,0.8,1.2,10.60666667,26.10333333,1,USA
1.033333333,23.4,23.43333333,14.7,10,0.97,1.3,10.60666667,26.10333333,-1,USA
1.033333333,23.2,23.43333333,16.16666667,10,0.63,1.4,10.60666667,26.10333333,1,USA
1.033333333,23.6,23.43333333,10.7,10,0.84,1.3,10.60666667,26.10333333,0,USA
1.033333333,23.8,23.43333333,10.7,10,0.65,1.2,10.60666667,26.10333333,0,USA
1.033333333,22.5,23.43333333,19.06666667,10,0.63,1.3,10.60666667,26.10333333,0,USA
1.033333333,24.1,23.43333333,19.8,10,0.48,1.4,10.60666667,26.10333333,1,USA
1.033333333,19.5,23.43333333,24.73333333,10,0.63,1.4,10.60666667,26.10333333,2,USA
1.033333333,24,23.43333333,27.63333333,10,0.65,1.2,10.60666667,26.10333333,1,USA
1.033333333,22.7,23.43333333,27.63333333,10,0.65,1.2,10.60666667,26.10333333,0,USA
1.033333333,23.1,23.43333333,26.13333333,10,0.71,1.3,10.60666667,26.10333333,-1,USA
1.033333333,24.9,23.43333333,26.13333333,10,0.63,1.3,10.60666667,26.10333333,0,USA
1.033333333,23.5,23.43333333,26.83333333,10,0.92,1.3,10.60666667,26.10333333,0,USA
1.033333333,22.8,23.43333333,23.4,10,0.84,1.2,10.60666667,26.10333333,0,USA
1.033333333,23.7,23.43333333,19.23333333,10,0.8,1.3,10.60666667,26.10333333,0,USA
1.033333333,24.6,23.43333333,19.23333333,10,0.56,1.2,10.60666667,26.10333333,0,USA
1.033333333,22.4,23.43333333,19.33333333,10,0.65,1.2,10.60666667,26.10333333,0,USA
1.033333333,23.1,23.43333333,24.8,10,0.71,1.2,10.60666667,26.10333333,0,USA
1.033333333,22.7,23.43333333,30.26666667,10,0.99,1.3,10.60666667,26.10333333,0,USA
1.033333333,24.2,23.43333333,25.63333333,10,0.56,1.3,10.60666667,26.10333333,0,USA
1.033333333,24.4,23.43333333,25.63333333,10,0.83,1.2,10.60666667,26.10333333,2,USA
1.033333333,22.3,23.43333333,17.3,10,0.71,1.3,10.60666667,26.10333333,0,USA
1.033333333,22.8,23.43333333,13.3,10,0.65,1.2,10.60666667,26.10333333,0,USA
1.033333333,24,23.43333333,12,10,0.88,1.2,10.60666667,26.10333333,1,USA
1.033333333,22.2,23.43333333,10.7,10,0.56,1.3,10.60666667,26.10333333,0,USA
1.033333333,22.8,23.43333333,16.4,10,0.63,1.3,10.60666667,26.10333333,0,USA
1.033333333,24.3,23.43333333,22.1,10,1.24,1.3,10.60666667,26.10333333,1,USA
1.033333333,24.5,23.43333333,22.1,10,0.72,1.2,10.60666667,26.10333333,0,USA
1.033333333,22.3,23.43333333,32.13333333,10,0.84,1.2,10.60666667,26.10333333,0,USA
1.033333333,21.4,23.43333333,26.6,10,1.29,1.2,10.60666667,26.10333333,1,USA
1.033333333,25,23.43333333,27.93333333,10,0.63,1.3,10.60666667,26.10333333,0,USA
1.033333333,23.8,23.43333333,26.6,10,0.71,1.4,10.60666667,26.10333333,1,USA
1.033333333,18.1,23.43333333,23.8,10,0.99,1.2,10.60666667,26.10333333,-1,USA
1.033333333,21.6,23.43333333,23.8,10,0.61,1.2,10.60666667,26.10333333,1,USA
1.033333333,22.3,23.43333333,21.93333333,10,0.92,1.2,10.60666667,26.10333333,-1,USA
1.033333333,22.6,23.43333333,20.06666667,10,0.63,1.3,10.60666667,26.10333333,0,USA
1.033333333,24.1,23.43333333,18.2,10,0.56,1.3,10.60666667,26.10333333,-1,USA
1.033333333,22.2,23.43333333,21.23333333,10,0.65,1.4,10.60666667,26.10333333,-1,USA
1.033333333,22.6,23.43333333,24.56666667,10,0.61,1.2,10.60666667,26.10333333,0,USA
1.033333333,21.16666667,23.43333333,31.5,10,0.61,1.2,10.60666667,26.10333333,-1,USA
1.033333333,21,23.43333333,33.4,10,0.63,1.1,10.60666667,26.10333333,0,USA
1.033333333,19.8,23.43333333,33.03333333,10,1.48,1.2,10.60666667,26.10333333,-2,USA
1.033333333,23.5,23.43333333,27.16666667,10,0.56,1.2,10.60666667,26.10333333,1,USA
1.033333333,21.7,23.43333333,29.13333333,10,0.99,1.2,10.60666667,26.10333333,-1,USA
1.033333333,20.5,23.43333333,27.16666667,10,0.76,1.1,10.60666667,26.10333333,1,USA
1.033333333,22.4,23.43333333,24.73333333,10,0.72,1.2,10.60666667,26.10333333,0,USA
1.033333333,22.3,23.43333333,23.76666667,10,1.07,1.3,10.60666667,26.10333333,-1,USA
1.033333333,23.5,23.43333333,21.1,10,0.63,1.4,10.60666667,26.10333333,1,USA
1.033333333,21.5,23.43333333,22.63333333,10,0.54,1.2,10.60666667,26.10333333,0,USA
1.033333333,22.4,23.43333333,20.86666667,10,0.63,1.3,10.60666667,26.10333333,0,USA
1.033333333,21.5,23.43333333,20.86666667,10,0.88,1.3,10.60666667,26.10333333,2,USA
1.033333333,25,23.43333333,19.1,10,0.63,1.2,10.60666667,26.10333333,1,USA
1.033333333,21.4,23.43333333,28.13333333,10,0.58,1.3,10.60666667,26.10333333,0,USA
1.033333333,25,23.43333333,19.63333333,10,0.56,1.2,10.60666667,26.10333333,-1,USA
1.033333333,25.1,23.43333333,25.9,10,0.84,1.2,10.60666667,26.10333333,2,USA
1.033333333,22.8,23.43333333,25.9,10,0.83,1.3,10.60666667,26.10333333,0,USA
1.033333333,22.96666667,23.43333333,25.9,10,0.61,1.2,10.60666667,26.10333333,1,USA
1.033333333,22.9,23.43333333,28.2,10,0.65,1.2,10.60666667,26.10333333,1,USA
1.033333333,23.7,23.43333333,21.96666667,10,0.97,1.2,10.60666667,26.10333333,0,USA
1.033333333,24.6,23.43333333,15.6,10,0.63,1.2,10.60666667,26.10333333,-1,USA
1.033333333,24.3,23.43333333,15.6,10,0.8,1.2,10.60666667,26.10333333,0,USA
1.033333333,22.9,23.43333333,15.6,10,1.07,1.2,10.60666667,26.10333333,1,USA
1.033333333,22.5,23.43333333,15.6,10,0.83,1.3,10.60666667,26.10333333,0,USA
1.033333333,22.96666667,23.43333333,21.23333333,10,0.61,1.1,10.60666667,26.10333333,0,USA
1.033333333,23.2,23.43333333,21.23333333,10,0.63,1.3,10.60666667,26.10333333,0,USA
1.033333333,24.4,23.43333333,26,10,0.56,1.3,10.60666667,26.10333333,1,USA
