Air velocity (m/s),Air temperature (??C),Radiant temperature (??C),Relative humidity (%),Outdoor monthly air temperature (??C),Clo,Met,PPD,SET,Thermal sensation,Country
0.14,18.83333333,24.9,70,13,2.03,1.3,30.33333333,22.76666667,-2,Tunisia
0.27,19.56666667,24.9,77,13,2.03,1.2,41.66666667,21.28,-2,Tunisia
0.24,19.56666667,24.9,75,13,2.03,1.2,41.66666667,21.28,-2,Tunisia
0.06,18.9,24.9,65,13,2.03,1.1,19,23.66666667,-2,Tunisia
0.21,19.56666667,24.9,74,13,1.25,1,41.66666667,21.28,-2,Tunisia
0.24,18.8,24.9,72,27,0.78,1.1,46,21,-1,Tunisia
0.06,21,24.9,68,27,0.5,1,40,21.82,1,Tunisia
0.07,19,24.9,65,27,0.76,1.1,12,23.7,0,Tunisia
0.13,16.7,24.9,67,27,0.67,2,5,25.48,-1,Tunisia
0.25,16.9,24.1,68,27,0.88,1.1,74,18.88,2,Tunisia
0.24,18.9,24.9,75,27,0.65,1.2,39,21.02,-1,Tunisia
0.23,19,24.9,65,27,0.78,1.8,7,27.5,-1,Tunisia
0.27,19,24.73333333,60,27,0.76,1,62,20.72,-1,Tunisia
0.23,19,24.9,66,27,0.78,2,9,28.05,0,Tunisia
0.34,16.7,24.4,61,27,0.9,1.2,60,19.05,-1,Tunisia
0.06,16.1,24.9,75,27,0.68,1.4,32,20.13,-1,Tunisia
0.28,17.5,24.1,65,27,0.61,1,99,17.37,-1,Tunisia
0.21,17.6,24.1,70,27,0.78,1.1,89,17.35,0,Tunisia
0.15,16.9,24.73333333,65,27,0.68,1.2,67,19.01,-1,Tunisia
0.11,18.9,24.9,70,27,0.68,1,50,21.02,0,Tunisia
0.23,17.5,24.9,64,27,0.656666667,1.4,64.33333333,19.3,-1,Tunisia
0.08,26,24.1,36,27,0.47,1.3,93,32.91,0,Tunisia
0.08,18.7,24.9,65,27,0.68,1.2,27,21.52,0,Tunisia
0.08,19.5,24.9,60,27,0.66,1,44,21.5,0,Tunisia
0.08,19,24.9,65,27,0.68,1.3,12,23.32,0,Tunisia
0.08,19.5,24.9,55,27,0.84,1.3,6,24.98,0,Tunisia
0.08,17,24.9,68,27,0.9,1.1,50,20.01,-1,Tunisia
0.08,18.3,24.9,68,27,1.06,1,22,22.39,0,Tunisia
0.08,19.3,24.9,60,27,0.68,1,51,20.91,0,Tunisia
0.07,21,24.9,60,27,0.68,1,20,22.94,0,Tunisia
0.08,17.8,24.73333333,65,27,0.63,1.1,71,19.37,-1,Tunisia
0.08,17,24.9,70,27,0.9,1.1,50,20.03,-1,Tunisia
0.08,21.1,24.1,71,27,0.47,1,78,19.19,1,Tunisia
0.08,23,24.9,65,27,0.56,1.1,14,22.69,0,Tunisia
0.08,23.8,24.9,70,27,0.78,1,5,24.77,0,Tunisia
0.08,22,24.9,65,27,0.56,1.1,29,21.44,0,Tunisia
0.08,23,24.9,70,27,0.78,1.2,5,25.51,0,Tunisia
0.08,19,24.1,65,27,0.68,1,77,18.92,0,Tunisia
0.08,23.8,24.9,65,27,0.56,1.2,17,21.43,1,Tunisia
0.08,23.5,24.9,70,27,0.56,1.1,26,20.74,1,Tunisia
0.07,24.3,24.9,60,27,0.56,1.2,5,24.61,1,Tunisia
0.19,19.1,24.9,80,27,0.68,1.2,52,19.46,0,Tunisia
0.15,20,24.9,75,27,0.68,1.4,16,21.98,0,Tunisia
0.18,19.3,24.73333333,79,27,0.54,1.2,76,18.17,-1,Tunisia
0.18,19.3,24.1,82,27,0.52,1.1,95,17.11,-1,Tunisia
0.19,18.5,24.9,85,27,0.78,1.1,54,19.48,-1,Tunisia
0.13,21,24.9,70,27,0.72,1.2,23,21.48,0,Tunisia
0.14,20.5,24.9,83,27,0.68,1.2,30,20.92,-1,Tunisia
0.15,20.1,24.9,76,27,1.04,1.2,8,24.3,-1,Tunisia
0.12,21.5,24.9,80,27,0.87,1.1,21,21.68,0,Tunisia
0.12,22,24.9,70,27,0.68,1,42,20.94,0,Tunisia
0.16,20.9,24.9,77,27,0.68,1,37,21.79,0,Tunisia
0.08,23.4,24.9,70,27,0.73,1,9,23.33,0,Tunisia
0.08,23,24.9,72,27,0.63,1.1,14,22.41,0,Tunisia
0.08,24,24.9,71,27,0.67,1.1,5,24.53,1,Tunisia
0.08,24.6,24.9,68,27,0.54,1.2,5,24.57,1,Tunisia
0.08,28,24.9,55,27,0.51,1.2,30,28.85,0,Tunisia
0.09,27.6,24.9,59,27,0.51,1.2,13,27.24,0,Tunisia
0.08,29.2,24.9,52,27,0.51,1.2,34,29.08,1,Tunisia
0.08,29,24.9,51,27,0.53,1.1,26,28.31,1,Tunisia
0.26,28.2,24.9,48,27,0.35,1.1,20,26.73,1,Tunisia
0.04,26.1,24.9,53,27,0.68,1,8,26.3,1,Tunisia
0.04,27.1,24.9,45,27,0.51,1,7,25.91,1,Tunisia
0.08,25.2,24.9,58,27,0.59,1.2,7,26.24,0,Tunisia
0.09,25.1,24.9,55,27,0.37,1.1,7,23.69,0,Tunisia
0.11,24.9,24.9,55,27,0.51,1.2,5,25.22,0,Tunisia
0.12,28.5,24.9,40,27,0.51,1.2,25,28.24,1,Tunisia
0.04,25.9,24.9,54,27,0.73,1,7,26.28,1,Tunisia
0.18,25,24.9,60,27,0.51,1,5,26.1,0,Tunisia
0.03,27.2,24.9,52,27,0.51,1.2,17,27.49,1,Tunisia
0.08,25.5,24.9,56,27,0.63,1,5,25.09,1,Tunisia
0.13,28.5,24.9,40,27,0.47,1,11,26.69,1,Tunisia
0.12,28.3,24.9,40,27,0.51,1.1,21,27.81,1,Tunisia
0.11,27.1,24.9,46,27,0.51,1,7,26.1,1,Tunisia
0.06,28.9,24.9,40,27,0.48,1.1,25,27.45,1,Tunisia
0.11,29.3,24.9,43,27,0.48,1.1,22,27.5,1,Tunisia
0.18,25.5,24.9,63,27,0.56,1,5,25.41,0,Tunisia
0.12,28.9,24.9,46,27,0.51,1.2,27,28.56,1,Tunisia
0.04,27,24.9,50,27,0.37,1.1,7,25.55,1,Tunisia
0.11,27.9,24.9,43,27,0.51,1.2,21,27.93,0,Tunisia
0.13,31.2,24.1,43,27,0.52,1,86,31.36,0,Tunisia
0.17,32,24.1,42,27,0.23,1,90,29.96,1,Tunisia
0.13,29.2,24.9,46,27,0.51,1.2,53,30.34,0,Tunisia
0.15,30.8,24.9,43,27,0.2,1.2,63,29.13,1,Tunisia
0.15,31.5,24.1,42,27,0.51,1,86,31.17,1,Tunisia
0.15,35,24.1,40,27,0.47,1,99,33.06,1,Tunisia
0.15,26.2,24.9,48,27,0.51,1.1,12,27.22,0,Tunisia
0.14,28,24.9,45,27,0.51,1.2,28,28.76,0,Tunisia
0.14,29.5,24.9,43,27,0.47,1.2,54,30.08,1,Tunisia
0.14,30,24.9,42,27,0.41,1.2,56,29.92,1,Tunisia
0.22,34.5,24.9,40,27,0.36,1.1,99,32.45,2,Tunisia
0.21,34.5,24.1,41,27,0.45,1,99,32.58,2,Tunisia
0.21,35,24.1,40,27,0.16,1,99,31.71,2,Tunisia
0.11,27.5,24.9,46,27,0.29,1.2,11,26.35,1,Tunisia
0.12,28,24.9,43,27,0.37,1,7,25.99,2,Tunisia
0.13,29.2,24.9,42,27,0.51,1.2,37,29.14,2,Tunisia
0.14,31.5,24.1,42,27,0.28,2.2,88,33.48,2,Tunisia
0.15,32.3,24.1,40,27,0.47,1.8,95,34.66,2,Tunisia
0.16,32.5,24.1,40,27,0.45,1.2,89,31.69,2,Tunisia
0.2,27.7,24.9,45,27,0.35,1.1,9,25.98,-1,Tunisia
0.21,33.3,24.1,44,27,0.45,1.2,92,31.57,2,Tunisia
0.32,39.2,24.1,40,27,0.51,1.1,99,36.14,2,Tunisia
0.29,31.9,24.73333333,47,27,0.33,1.2,65,28.48,1,Tunisia
0.3,32.3,24.1,45,27,0.47,1.1,81,29.84,2,Tunisia
0.29,31.5,24.9,48,27,0.45,1,56,28.34,0,Tunisia
0.26,35.5,24.1,44,27,0.45,1.2,99,33.2,0,Tunisia
0.21,33,24.1,45,27,0.51,1.2,88,31.6,2,Tunisia
0.28,37.2,24.1,42,27,0.47,1,99,33.9,2,Tunisia
0.23,35.1,24.1,42,27,0.51,1.1,99,32.68,2,Tunisia
0.28,32.5,24.1,45,27,0.45,1,84,29.59,1,Tunisia
0.29,37,24.1,43,27,0.3,1,99,32.72,1,Tunisia
0.2,35.2,24.9,42.33333333,27,0.51,1.2,98.66666667,32.40333333,2,Tunisia
0.3,38.5,24.1,40,27,0.51,1.8,99,36.33,2,Tunisia
0.22,34.3,24.1,42,27,0.51,1,98,31.81,2,Tunisia
0.2,33.5,24.1,42,27,0.41,1,81,29.61,1,Tunisia
0.15,32.1,24.1,53,27,0.27,1.1,84,30.67,1,Tunisia
0.17,32.4,24.9,54,27,0.363333333,1,90.66666667,31.45666667,2,Tunisia
0.16,33.1,24.1,50,27,0.27,1,96,31.32,2,Tunisia
0.15,32.2,24.1,53,27,0.55,1,92,32.38,2,Tunisia
0.17,33.1,24.1,51,27,0.38,1.1,96,32.03,2,Tunisia
0.17,33,24.1,50,27,0.2,1.1,94,30.66,2,Tunisia
0.16,32.9,24.1,51,27,0.46,1,96,32.27,1,Tunisia
0.17,32.9,24.1,52,27,0.2,1.2,95,31.52,2,Tunisia
0.28,38,24.1,45,27,0.49,1.2,99,36.64,2,Tunisia
0.31,39,24.1,43,27,0.42,1.2,99,36.67,2,Tunisia
0.29,38.1,24.9,46,27,0.45,1,99,36.35333333,2,Tunisia
0.29,38,24.1,46,27,0.44,1,99,35.75,2,Tunisia
0.3,38.5,24.1,42,27,0.49,1,99,35.98,2,Tunisia
0.3,38.2,24.1,43,27,0.2,1.1,99,34.58,2,Tunisia
0.29,38,24.1,44,27,0.4,1.1,99,35.3,2,Tunisia
0.28,37.5,24.1,45,27,0.34,1.4,99,36.02,2,Tunisia
0.3,38.1,24.1,44,27,0.36,1.4,99,36.25,2,Tunisia
0.31,38.5,24.1,44,27,0.21,2.2,99,36.71,2,Tunisia
0.31,38.7,24.1,43,27,0.44,2.8,99,39.36,2,Tunisia
0.32,39.1,24.9,41,27,0.336666667,2.6,99,37.44,2,Tunisia
0.16,32.1,24.1,51,27,0.32,1.2,92,32.04,2,Tunisia
0.15,30.5,24.1,55,27,0.69,1,80,32.04,2,Tunisia
0.153333333,31.5,24.9,54,27,0.46,1,83,32.41,2,Tunisia
0.16,31,24.73333333,55,27,0.44,1.1,76,30.9,1,Tunisia
0.22,29.3,24.9,58,27,0.69,1,58,30.27,2,Tunisia
0.15,31.8,24.1,53,27,0.99,1,93,34.29,1,Tunisia
0.18,30,24.73333333,56,27,0.61,1.4,73,32.95,1,Tunisia
0.15,31.8,24.1,53,27,0.32,1.1,91,31.39,2,Tunisia
0.22,30,24.9,57,27,0.4,1,52,28.95,2,Tunisia
0.17,32.8,24.1,46,27,0.56,1.1,96,32.5,2,Tunisia
0.16,31.8,24.9,51,27,0.463333333,1,88,31.77,2,Tunisia
0.18,32.1,24.1,49,27,0.51,1.1,90,32.09,2,Tunisia
0.2,31.5,24.1,50,27,0.56,1.2,83,31.83,2,Tunisia
0.23,29,24.9,51,27,0.74,1,37,28.92,0,Tunisia
0.17,32.8,24.1,47,27,0.64,1,97,32.89,2,Tunisia
0.16,32.5,24.1,50,27,0.59,1.2,94,33.74,2,Tunisia
0.17,32.5,24.1,48,27,0.55,1.1,95,33.02,2,Tunisia
0.12,27.1,24.9,56,27,0.406666667,1,9.333333333,26.56,1,Tunisia
0.12,27,24.9,57,27,0.37,1,5,25.6,0,Tunisia
0.11,26.3,24.9,59,27,0.46,1.2,14,27.48,0,Tunisia
0.12,27,24.9,57,27,0.39,1.1,9,26.6,0,Tunisia
0.11,26.5,24.9,58,27,0.44,1.1,9,26.49,0,Tunisia
0.18,17,24.1,70,27,0.54,1,99,15.47,0,Tunisia
0.16,20,24.73333333,65,27,0.41,1.1,73,19.57,0,Tunisia
0.15,20.5,24.9,60,27,0.84,1.3,6,25.24,1,Tunisia
0.13,21,24.9,60,27,0.49,1.3,16,22.73,1,Tunisia
0.14,22,24.9,56,27,0.566666667,1.7,14.66666667,23.24,0,Tunisia
0.08,24,24.9,50,27,0.386666667,1.6,36,22.31,0,Tunisia
0.08,24.5,24.9,50,27,0.43,1.2,5,24.86,0,Tunisia
0.14,19,24.9,60,27,0.79,1.1,23,22.55,-1,Tunisia
0.12,20.1,24.9,58,27,0.37,1.4,22,21.75,0,Tunisia
0.12,21.5,24.1,54,27,0.3,1,87,19.5,0,Tunisia
0.12,21.5,24.9,56,27,0.43,1.2,28,21.78,0,Tunisia
0.12,21.6,24.9,55,27,0.43,1.3,16,22.57,0,Tunisia
0.19,17.5,24.73333333,70,27,0.71,1.1,67,19.29,-1,Tunisia
0.15,18.3,24.73333333,68,27,0.44,1.2,77,18.95,-1,Tunisia
0.06,22,24.9,49,27,0.62,1.7,29,22.37,0,Tunisia
0.1,22.5,24.9,55,27,0.62,1.1,29,22.37,0,Tunisia
0.23,20.5,24.9,53,27,0.49,1.1,61,20.26,0,Tunisia
0.11,21.5,24.9,51,27,0.94,1,10,24.28,-1,Tunisia
0.15,18.5,24.1,60,27,0.42,1.1,97,17.68,0,Tunisia
0.14,18.8,24.9,58,27,0.99,1.4,5,25.95,0,Tunisia
0.15,17.9,24.9,63,27,0.89,1.1,33,21.35,-1,Tunisia
0.12,18.5,24.9,70,27,1.04,1,24,22.49,0,Tunisia
0.12,21.5,24.9,52,27,0.676666667,1.7,31.33333333,22.39333333,0,Tunisia
0.12,19.2,24.9,54,27,0.73,1.1,28,21.85,0,Tunisia
0.07,22.5,24.9,48,27,0.36,1,56,21.05,0,Tunisia
0.07,23.6,24.9,45,27,1.19,1,10,27.6,0,Tunisia
0.1,22,24.9,50,27,0.76,1,31.33333333,23.5,0,Tunisia
0.11,20.5,24.9,63,27,0.79,1.5,5,26.63,0,Tunisia
0.11,19.2,24.9,65,27,0.62,1.1,30,21.64,0,Tunisia
0.12,18.9,24.9,70,27,1.04,1,20,22.73,0,Tunisia
0.12,21.6,24.9,60,27,0.79,1.2,6,25.14,0,Tunisia
0.12,21,24.9,53,27,0.89,1.2,5,25.37,0,Tunisia
0.07,23.5,24.9,46,27,0.74,1.2,6,26.23,0,Tunisia
0.05,18.2,24.73333333,65,13,0.68,1.1,75,18.59,-1,Tunisia
0.05,18.5,24.9,65,13,0.89,1.3,12,22.9,-1,Tunisia
0.06,18.3,24.9,66,13,1.04,1.1,27,21.35,0,Tunisia
0.05,18.4,24.9,65,13,1.01,1,38,20.96,-1,Tunisia
0.06,18.3,24.9,65,13,0.71,1.1,53,19.57,-1,Tunisia
0.06,17.8,24.73333333,67,13,0.19,1.6,77,17.16,-1,Tunisia
0.07,17.7,24.73333333,70,13,0.59,1.2,69,18.47,-1,Tunisia
0.06,17.5,24.9,70,13,1.02,2.6,26,32.85,-2,Tunisia
0.07,17,24.9,73,13,0.72,1.2,58,18.86,-2,Tunisia
0.07,15.3,24.1,70,13,0.04,1.4,99,11.5,-2,Tunisia
0.06,15.6,24.9,68,13,0.95,1.5,15,22.12,-1,Tunisia
0.06,15.7,24.9,66,13,1.01,1.6,8,24.11,-1,Tunisia
0.06,15.8,24.9,66,13,0.84,1.6,13,22.39,-1,Tunisia
0.06,16.1,24.9,65,13,0.92,1.7,6,24.65,-1,Tunisia
0.05,16.3,24.9,65,13,0.97,1.3,21,21.48,0,Tunisia
0.05,16.8,24.9,63,13,0.86,1.7,6,24.64,0,Tunisia
0.05,17.1,24.9,62,13,0.71,2.8,19,30.43,-1,Tunisia
0.06,16.8,24.9,64,13,0.86,1.7,6,24.41,-1,Tunisia
0.06,16.5,24.9,66,13,0.91,1.5,10,23.26,-1,Tunisia
0.07,16,24.1,70,13,0.13,1.2,99,11.66,-1,Tunisia
0.07,16,24.9,70,13,0.84,1.7,9,23.55,-1,Tunisia
0.07,16.5,24.73333333,69,13,0.96,1,74,18.66,-1,Tunisia
0.07,17.2,24.9,65,13,0.99,1.7,5,26.18,-1,Tunisia
0.07,17.8,24.9,65,13,1.04,1.1,23,21.56,0,Tunisia
0.05,18,24.9,60,13,1.04,2.2,22,21.76333333,0,Tunisia
0.05,18.2,24.9,60,13,1.14,1.1,13,22.86,0,Tunisia
0.06,20.1,24.9,54,13,1.03,1.2,7,24.41,0,Tunisia
0.06,17.2,24.9,60,13,0.94,1.2,30,20.87,0,Tunisia
0.05,19.3,24.9,53,13,0.75,1.1,50,20.04,0,Tunisia
0.05,18.5,24.9,54,13,1.04,1,38,20.98,0,Tunisia
0.05,18.3,24.73333333,55,13,0.79,1,73,19.07,0,Tunisia
0.05,18.1,24.9,57,13,1.16,1.7,7,28.32,0,Tunisia
0.05,17.7,24.9,57,13,0.95,1.2,24,21.39,0,Tunisia
0.07,16,24.73333333,70,13,1.01,1,72,18.78,-1,Tunisia
0.07,17.5,24.9,58,13,0.94,1.2,27,21.11,0,Tunisia
0.08,17,24.9,60,13,1.21,1.6,5,26.79,0,Tunisia
0.08,17.5,24.9,65,13,1.26,1,23,22.07,0,Tunisia
0.08,17.5,24.9,65,13,1.04,1.2,16,22.34,0,Tunisia
1.1,17,24.9,75,13,1.39,1,37,21.06333333,0,Tunisia
2.19,17,24.9,86,13,1.27,1,37,21.06333333,-2,Tunisia
1.91,17,24.9,80,13,1.75,1,37,21.06333333,-2,Tunisia
2.69,17,24.9,80,13,1.23,1.1,37,21.06333333,-1,Tunisia
1.88,17,24.9,87,13,1.28,1.5,37,21.06333333,-1,Tunisia
1.77,17,24.9,85,13,1.06,1.5,37,21.06333333,-1,Tunisia
1.87,16.43333333,24.9,88,13,1.33,1.2,53,19.89333333,-1,Tunisia
2.41,17.1,24.9,81,13,1.67,1,43.33333333,20.43666667,-2,Tunisia
2.35,16.43333333,24.9,80,13,1.16,1,53,19.89333333,-1,Tunisia
1.15,18.6,24.9,75,13,1.29,1,27.33333333,21.04,0,Tunisia
2.62,17.5,24.9,88,13,1.14,2.3,58.66666667,19.76333333,-2,Tunisia
1.93,17.5,24.9,79,13,1.25,1.7,58.66666667,19.76333333,-2,Tunisia
3.39,17.5,24.9,83,13,0.98,1.5,58.66666667,19.76333333,-2,Tunisia
2.74,17.5,24.9,83,13,0.98,1.2,58.66666667,19.76333333,-2,Tunisia
1.84,17.5,24.9,78,13,0.93,1.5,58.66666667,19.76333333,-1,Tunisia
3.75,17.5,24.9,85,13,1.18,1.3,58.66666667,19.76333333,-2,Tunisia
4.2,17.83333333,24.9,88,13,1.75,1.2,65,19.56333333,-1,Tunisia
3.34,16.8,24.9,90,13,1.18,1,53.33333333,19.81666667,-2,Tunisia
3.44,17.83333333,24.9,83,13,1.85,2,65,19.56333333,-1,Tunisia
0.42,19.1,24.9,67,13,0.69,1.4,30,20.37,0,Tunisia
0.3,17.8,24.9,69,13,0.89,1.2,42,20.19,0,Tunisia
0.38,18.9,24.9,68,13,0.78,1.6,10,22.56,0,Tunisia
0.42,19.2,24.73333333,70,13,0.75,1,89,18.39,0,Tunisia
0.44,15.5,24.9,72,13,1.45,1,45,20.71,-1,Tunisia
0.45,16.8,24.9,78,13,1.38,1,53.33333333,19.81666667,-1,Tunisia
0.64,18.8,24.9,71,13,0.92,1.1,61,19.59,-1,Tunisia
0.51,18,24.73333333,70,13,0.78,1.1,81,17.92,-1,Tunisia
0.42,16.1,24.9,72,13,1.02,1.2,54,19.15,-1,Tunisia
0.42,16.1,24.1,72,13,0.74,1,99,14.8,-2,Tunisia
0.5,19,24.73333333,68,13,0.93,1,74,19.15,0,Tunisia
0.33,18,24.9,70,13,0.76,1.5,22,21.1,0,Tunisia
0.33,18,24.9,70,13,0.78,1.7,9,23.03,0,Tunisia
0.49,15.9,24.9,71,13,1.64,1.2,11,23.62,-2,Tunisia
0.33,18,24.9,68,13,0.78,1.6,13,22.14,0,Tunisia
0.5,16,24.9,70,13,0.81,1.6,31,19.78,-1,Tunisia
0.5,16,24.9,70,13,0.86,1.6,25,20.32,0,Tunisia
0.38,18.9,24.9,68,13,0.95,1.7,5,25.07,0,Tunisia
0.32,17.3,24.1,67,13,0.69,1.1,98,16.34,-1,Tunisia
0.29,18.3,24.9,71.5,13,0.82,1.2,43,20.18,0,Tunisia
0.31,17,24.9,70,13,0.73,1.3,58,18.96,0,Tunisia
0.26,18,24.9,70,13,0.92,1.2,35,20.64,0,Tunisia
0.26,18,24.9,68,13,0.87,1.3,24,21.42,-1,Tunisia
0.33,16.6,24.9,71,13,1.64,1.4,5,27.47,-1,Tunisia
0.28,18.1,24.9,71,13,1.2,1.2,12,23.32,0,Tunisia
0.31,17,24.9,73,13,1.47,1.2,10,23.67,0,Tunisia
0.4,16.8,24.1,70,13,0.58,1,99,14.24,0,Tunisia
0.31,18.3,24.9,69,13,0.89,1.2,46,19.89,-1,Tunisia
0.36,17.9,24.9,68,13,0.97,1.2,38,20.37,0,Tunisia
0.45,17.6,24.9,69,13,1.69,1,12,23.65,-2,Tunisia
0.38,17.5,24.9,69,13,1.01,1.2,39,20.24,-1,Tunisia
0.34,17.3,24.9,69,13,1.69,1.3,5,27.37,-1,Tunisia
0.37,17.3,24.9,69,13,1.27,1.2,17,22.56,0,Tunisia
0.31,17.2,24.9,71,13,1.12,1.1,49,20.02,-1,Tunisia
0.42,16.1,24.9,69,13,1.58,1.2,10,23.92,-1,Tunisia
0.29,18.3,24.9,72,13,0.79,1.2,48,19.92,0,Tunisia
0.17,16.3,24.9,68,13,0.84,1.6,12,23.04,0,Tunisia
0.17,16.3,24.9,68,13,0.76,1.3,44,19.94,0,Tunisia
0.13,16.5,24.73333333,68,13,0.53,1.2,89,17.39,0,Tunisia
0.15,17.1,24.73333333,67,13,0.85,1.1,67,19.39,1,Tunisia
0.13,17.5,24.9,67,13,0.81,1.3,24,21.41,0,Tunisia
0.16,16.7,24.73333333,69,13,0.72,1.2,66,18.87,-1,Tunisia
0.17,16.3,24.73333333,69,13,0.72,1.2,73,18.39,-1,Tunisia
0.17,16.3,24.9,68,13,1.19,1.2,21,22.22,2,Tunisia
0.16,17.1,24.9,68,13,0.88,1.2,40,20.53,0,Tunisia
0.17,17.6,24.9,68,13,0.88,1.2,37,20.68,0,Tunisia
0.17,17.6,24.9,68,13,0.91,1.6,7,24.5,0,Tunisia
0.21,17.2,24.9,73,13,0.71,1.2,63,19.15,0,Tunisia
0.16,16.5,24.73333333,65,13,0.66,1.1,89,17.37,0,Tunisia
0.16,16.5,24.9,65,13,0.85,1.3,34,20.53,0,Tunisia
0.21,17,24.73333333,50,13,0.67,1.2,75,18.56,0,Tunisia
0.15,17,24.9,66,13,0.78,1.3,34,20.72,0,Tunisia
0.17,16.4,24.9,68,13,0.53,1.6,40,19.5,0,Tunisia
0.17,16.4,24.9,68,13,0.79,1.2,62,19.07,-1,Tunisia
0.15,17.1,24.9,67,13,0.78,1.6,10,23.44,1,Tunisia
0.16,17.8,24.9,68,13,0.72,1.2,57,19.4,0,Tunisia
0.28,19.3,24.9,70,13,1.96,1.3,12,30.69,0,Tunisia
0.2,18.4,24.9,74,13,1.31,1.1,8.666666667,27.63666667,-1,Tunisia
0.24,22.4,24.9,70,13,0.99,1.1,7,24.36,1,Tunisia
0.1,18.3,24.9,75,13,0.97,1.3,7,24.12,1,Tunisia
0.1,18.3,24.9,75,13,1,1.7,7,28.1,1,Tunisia
0.12,19.3,24.9,69.5,13,1.5,1.2,8.333333333,27.73666667,-1,Tunisia
0.09,18.9,24.9,76,13,1.72,1.3,12,30.61,0,Tunisia
0.13,18.1,24.9,70,13,1.55,1.3,6,28.16,0,Tunisia
0.08,19,24.9,78,13,0.76,1.2,22,21.69,0,Tunisia
0.13,16.6,24.9,66,13,1.02,1.3,14,22.91,-1,Tunisia
0.51,17.9,24.1,76,13,0.52,1.1,99,14.67,1,Tunisia
0.11,17.8,24.9,70,13,1.72,1.6,13,31.81,0,Tunisia
0.11,19.5,24.9,68,13,0.77,1.2,19,22,0,Tunisia
0.11,19.5,24.9,68,13,0.89,1.2,12,23.07,0,Tunisia
0.12,17.5,24.9,71,13,0.87,1.2,19,25.46666667,0,Tunisia
0.21,19.4,24.9,69,13,0.97,1.3,8,24.21,0,Tunisia
0.31,19.3,24.9,69,13,0.67,1.3,36,20.38,1,Tunisia
0.28,17.9,24.9,59,13,0.82,1.6,11,22.82,0,Tunisia
0.28,17.9,24.9,59,13,0.65,1.4,40,19.87,0,Tunisia
0.35,18.7,24.9,65,13,0.87,1.5,10,23,0,Tunisia
0.45,18.9,24.9,69,13,0.71,1.6,14,21.84,0,Tunisia
0.34,18.6,24.9,60,13,0.58,1.4,43,19.66,0,Tunisia
0.46,17.7,24.73333333,69,13,0.73,1.2,78,17.97,-1,Tunisia
0.38,17.6,24.9,73,13,0.81,1.3,40,19.93,-1,Tunisia
0.47,18.2,24.9,62,13,0.77,1.6,16,21.6,0,Tunisia
0.2,18.5,24.1,70,13,0.42,1.1,97,17.08,0,Tunisia
0.82,19.9,24.9,67,13,0.98,1,60,19.87,1,Tunisia
0.82,19.9,24.9,67,13,0.9,1.2,34,20.61,1,Tunisia
0.52,17.6,24.1,72,13,0.75,1.1,98,15.91,-1,Tunisia
0.51,17.4,24.9,72,13,0.67,1.6,40,18.89,0,Tunisia
0.51,17.4,24.9,72,13,0.81,1.6,22,20.48,0,Tunisia
0.16,16.9,24.73333333,73,13,0.84,1.1,73,18.92,0,Tunisia
0.32,17.7,24.9,60,13,0.75,1.6,15,21.89,0,Tunisia
0.24,18.4,24.9,61,13,0.76,1.2,50,20,-1,Tunisia
0.24,18.4,24.9,61,13,0.75,1.2,52,19.92,0,Tunisia
0.45,18.9,24.9,69,13,0.93,1.4,10,23.03,0,Tunisia
0.16,17.1,24.9,71,13,0.73,1.7,9,23.64,0,Tunisia
0.22,17.9,24.9,63,13,1.08,1.1,23,22.12,-1,Tunisia
0.17,19.3,24.9,63,13,1.05,1.1,16,23.17,-2,Tunisia
0.25,18.7,24.9,70,13,0.78,1.3,23,21.5,0,Tunisia
0.14,17.5,24.9,65,13,0.97,1.1,42,20.94,0,Tunisia
0.1,16.6,24.9,61,13,0.74,1.4,21,21.6,1,Tunisia
0.16,19.4,24.9,64,13,0.95,1.2,10,23.92,-1,Tunisia
0.17,18.6,24.9,71,13,0.89,1.4,7,24.54,0,Tunisia
0.27,18.4,24.9,70,13,1.17,1.2,12,23.28,0,Tunisia
0.14,17.5,24.73333333,65,13,0.66,1.1,84,18.52,0,Tunisia
0.47,20.1,24.9,60,13,0.81,1.2,37,20.7,0,Tunisia
0.27,18.5,24.9,64,13,0.72,1.2,56,19.55,0,Tunisia
0.12,18.1,24.9,61,13,0.98,1.1,32,21.41,1,Tunisia
0.29,18.7,24.9,66,13,0.74,1.2,53.66666667,20.09,0,Tunisia
0.16,18.9,24.9,70,13,0.84,1.2,21,22.2,0,Tunisia
0.16,18.9,24.9,70,13,0.92,1.2,15,22.92,0,Tunisia
0.35,17.4,24.9,59,13,1.43,1.1,19,22.59,0,Tunisia
0.15,17.8,24.9,70,13,0.87,1.6,6,24.96,0,Tunisia
0.22,17.9,24.9,65,13,1.08,1.2,18,22.46,0,Tunisia
0.21,24.2,24.9,65,27,0.33,1.8,8,26.02,0,Tunisia
0.21,24.2,24.9,65,27,0.38,1.3,8,23.52,0,Tunisia
0.1,24.1,24.9,68,27,0.38,1.1,13,22.98,1,Tunisia
0.19,21,24.9,59,27,0.5,1.1,61,20.54,0,Tunisia
0.15,23.2,24.9,62,27,0.45,1,49,21.31,0,Tunisia
0.16,21.6,24.73333333,60,27,0.38,1,82,19.95,-1,Tunisia
0.14,24.7,24.9,59,27,0.18,1,61,21.31,1,Tunisia
0.17,24.5,24.9,65,27,0.5,1.1,11,23.63,0,Tunisia
