Air velocity (m/s),Air temperature (??C),Radiant temperature (??C),Relative humidity (%),Outdoor monthly air temperature (??C),Clo,Met,PPD,SET,Thermal sensation,Country
0.15,23.5,23,57.9,13.7,0.47,1.13,18.91,22.63,-2,Australia
0.12,23.5,24.6,57.2,13.7,0.38,1.28,7.07,24.06,-1,Australia
0.12,24.6,25.9,54.4,13.7,0.58,1.17,5.9,26.23,2,Australia
0.11,23.3,24.8,58.4,13.7,0.57,1.06,8.37,24.02,0,Australia
0.07,24,24.4,55.7,13.7,0.47,1.28,5,24.93,0,Australia
0.15,23.8,22.4,47.7,13.7,0.79,1.06,7.84,24.17,0,Australia
0.11,23.5,22.9,50,13.7,0.79,1.06,6.28,24.5,-1,Australia
0.25,25.7,25.4,48.1,13.7,0.58,1.06,6.08,24.26,0,Australia
0.14,24.5,25.4,56.9,13.7,0.47,1.26,5.04,25.64,0,Australia
0.11,22.3,24.2,60.2,13.7,0.44,1.06,25.38,22.25,1,Australia
0.1,23.2,23.8,56.2,13.7,0.53,1.13,8.75,23.65,0,Australia
0.13,23.3,26,49.1,13.7,0.42,1.37,5,25.37,-1,Australia
0.12,23.2,26,49,13.7,0.54,1.35,5.96,26.32,0,Australia
0.15,24.3,25,64,13.7,0.54,1.06,7.63,24.34,0,Australia
0.15,24.8,27.1,68.5,13.7,0.44,1.06,5.15,25.35,2,Australia
0.24,24.1,24.9,41.3,13.7,0.38,1.24,15.82,22.64,-1,Australia
0.17,23.8,24.8,64.3,13.7,0.52,1.28,5.07,25.21,0,Australia
0.12,22.1,21.9,53,13.7,0.5,1.25,15.69,22.62,-1,Australia
0.08,25.9,28,51.3,13.7,0.44,1.2,13.48,27.08,1,Australia
0.2,25.3,29.7,48.9,13.7,0.44,1.06,5.4,25.73,1,Australia
0.93,24.8,29.8,57.8,13.7,0.47,1.06,24.48,22.39,-1,Australia
0.14,21.9,22.4,55.6,13.7,1.01,1.13,5.06,25.85,-1,Australia
0.08,24.9,26.4,50.9,13.7,0.54,1.2,8.2,26.46,1,Australia
0.08,24.9,26.4,50.9,13.7,0.44,1.2,6,25.68,0,Australia
0.13,21.9,24.6,55.6,13.7,0.89,1.13,5.02,26.22,-2,Australia
0.03,26,28.7,44.9,13.7,0.51,1.28,21.44,28.09,2,Australia
0.07,23.3,25.3,46.5,13.7,0.54,1.16,5.62,24.61,1,Australia
0.17,23.3,26,46.5,13.7,0.31,1.19,19.41,22.85,-1,Australia
0.2,23.1,27.3,44.3,13.7,0.38,1.13,17.68,23.27,0,Australia
0.1,22.4,24,58.2,13.7,0.44,1.35,5.93,24.27,0,Australia
0.3,24.5,24.8,50.5,13.7,0.65,1.44,6.79,25.81,0,Australia
0.03,23.3,23.6,55.7,13.7,0.57,1.4,5.74,25.89,0,Australia
0.24,21.9,21.9,56.3,13.7,1.01,1.06,8.6,24.01,0,Australia
0.18,26.4,27.9,69.6,13.7,0.55,1.06,10.93,27.21,1,Australia
0.15,23.5,22.8,46.7,13.7,0.51,1.36,6.4,24.22,0,Australia
0.1,23,23.8,58.8,13.7,0.59,1.35,5.35,25.82,-1,Australia
0.12,23,23.9,58.8,13.7,0.54,1.22,6.67,24.39,-1,Australia
0.12,23.5,24.4,46.1,13.7,0.53,1.06,13.81,23.38,0,Australia
0.1,24.5,23.3,55.6,13.7,0.44,1.29,5.25,24.42,0,Australia
0.12,24.5,23,50.5,13.7,0.38,1.06,28.24,21.9,-1,Australia
0.14,22.3,24.4,67.4,13.7,0.47,1.24,9.48,24.03,0,Australia
0.14,24.1,24.1,65.3,13.7,0.47,1.19,7.02,24.37,-1,Australia
0.07,24.3,25,56.7,13.7,0.47,1.39,7.26,26.27,0,Australia
0.1,24.1,23.7,65.3,13.7,0.54,1.06,8.23,23.67,0,Australia
0.09,21,19,64.9,13.7,0.57,1.35,15.16,21.95,0,Australia
0.13,22.5,21.2,52.1,13.7,0.44,1.35,14.92,22.5,0,Australia
0.11,22.9,22.9,53.2,13.7,0.78,1.09,6.34,24.52,-2,Australia
0.08,22.5,22.9,58.3,13.7,0.46,1.2,13.89,22.69,-1,Australia
0.06,23.9,23.9,56.9,13.7,0.69,1.06,5.23,24.71,1,Australia
0.13,22.5,24.1,66.1,13.7,0.75,1.2,5.06,26.17,0,Australia
0.09,22.5,23.9,66.1,13.7,0.64,1.06,8.43,23.81,0,Australia
0.08,22.3,22.9,67.4,13.7,0.67,1.13,7.15,24.02,-1,Australia
0.06,23.4,23.4,59.2,13.7,0.64,1.07,7.07,23.95,1,Australia
0.06,23.4,23.4,59.2,13.7,0.74,1.06,5.46,24.6,1,Australia
0.06,23.4,23.2,57.1,13.7,0.53,1.06,14.73,22.74,0,Australia
0.06,23.5,23.1,56.6,13.7,0.61,1.06,9.35,23.42,-1,Australia
0.09,24.1,23.5,54.5,13.7,0.67,1.09,5.29,24.63,0,Australia
0.11,23.6,23.6,57.3,13.7,0.64,1.31,5.51,26.06,-1,Australia
0.05,23.3,23.6,57.7,13.7,0.53,1.06,13.4,22.95,2,Australia
0.15,24.5,24.3,37.7,13.7,0.64,1.26,5.1,25.61,0,Australia
0.06,23.4,23.4,59.2,13.7,0.64,1.13,5.58,24.49,0,Australia
0.08,23.7,23.7,56.8,13.7,0.62,1.28,5.46,25.72,-1,Australia
0.08,24,23.6,56.4,13.7,0.69,1.13,5.03,25.24,0,Australia
0.11,22.8,23.2,59.3,13.7,0.45,1.06,28.12,21.9,0,Australia
0.07,24.9,24.9,57.3,13.7,0.67,1.36,14,28.03,0,Australia
0.11,25.4,25.6,55.2,13.7,0.83,1.23,9.556666667,26.81666667,2,Australia
0.09,24.8,24.8,57.8,13.7,0.69,1.2,8.88,26.96,1,Australia
0.07,25.8,25.6,53.7,13.7,0.47,1.13,5.79,25.46,0,Australia
0.08,24.8,24.8,57.8,13.7,0.67,1.06,5.43,25.54,2,Australia
0.06,25.5,26.6,55.3,13.7,0.64,1.17,13.82,27.56,2,Australia
0.25,24.7,24.7,58.4,13.7,0.64,1.06,7.15,24.06,0,Australia
0.09,26,26.8,54.5,13.7,0.64,1.36,23.59,29.19,2,Australia
0.22,23.8,24.9,60.9,13.7,0.79,1.2,5.81,26.25,2,Australia
0.07,25.5,26.1,54.6,13.7,0.69,1.06,9.46,26.69,2,Australia
0.14,24.4,24.6,52.2,13.7,0.73,1.2,6.31,26.67,-1,Australia
0.08,24.4,25.6,53.5,13.7,0.64,1.13,6.28,26.06,2,Australia
0.06,24.7,24.2,55.1,13.7,0.64,1.34,9.82,27.12,0,Australia
0.06,24.6,25.5,53.7,13.7,0.64,1.06,5.34,25.53,0,Australia
0.16,25.4,26.4,53.9,13.7,0.67,1.06,6.14,26.26,1,Australia
0.14,25.4,26.3,51.4,13.7,0.83,1.13,12.9,28.09,1,Australia
0.05,24.8,25.1,53.9,13.7,0.48,1.06,6.04,24.2,1,Australia
0.11,25.6,25.6,51,13.7,0.64,1.2,9.73,27.12,1,Australia
0.05,25.1,25.4,54.9,13.7,0.64,1.06,6.02,25.79,2,Australia
0.21,24.7,25.5,55.1,13.7,0.64,1.13,5,25.28,1,Australia
0.06,25.3,25.5,53.2,13.7,0.5,1.06,5.01,24.8,1,Australia
0.13,26,25.6,51.4,13.7,0.43,1.52,12.67,27.55,1,Australia
0.03,26.2,26.7,35,13.7,0.98,1.24,27.29,29.58,1,Australia
0.11,21.8,22.9,40.6,13.7,0.62,1.06,24.31,22.35,0,Australia
0.06,26.4,26.9,32.1,13.7,0.45,1.13,6.87,25.62,2,Australia
0.09,23.4,23,37.3,13.7,0.65,1.37,5.23,25.42,-1,Australia
0.07,26.4,26.6,32.6,13.7,0.79,1.04,12.79,27.08,1,Australia
0.1,26.4,26.6,33.7,13.7,0.75,1.33,21.47,28.76,2,Australia
0.15,24.4,26,35.2,13.7,0.69,1.06,5.1,25.4,1,Australia
0.06,21.5,21.5,39.5,13.7,0.62,1.13,23.59,21.98,1,Australia
0.09,24.5,25.7,34.8,13.7,0.69,1.11,5.75,25.83,0,Australia
0.09,24.8,25.4,34.7,13.7,0.69,1.2,7.4,26.37,0,Australia
0.11,24.4,26.1,30.7,13.7,0.73,1.22,7.9,26.8,1,Australia
0.09,23.7,25.1,35.9,13.7,0.67,1.13,5,25.18,0,Australia
0.07,24.3,25.8,32.8,13.7,0.69,1.09,5.28,25.59,1,Australia
0.03,22.1,24.2,34.7,13.7,0.27,1.06,65.81,20.49,1,Australia
0.06,23.4,23.9,41,13.7,0.37,1.18,15.75,22.61,-1,Australia
0.09,22.4,22.6,35.2,13.7,0.78,1.06,10.58,23.54,0,Australia
0.15,22,22.2,36.4,13.7,0.79,1.17,9.5,24.01,0,Australia
0.26,23.4,24.8,30.8,13.7,0.79,1.06,9.51,23.98,-1,Australia
0.06,22.7,23.2,30.8,13.7,0.75,1.25,5.01,25.18,0,Australia
0.18,22.7,23.9,29.6,13.7,0.69,1.13,11.94,23.7,0,Australia
0.05,21,21.8,35.4,13.7,0.85,1.32,5.12,25.17,0,Australia
0.07,23.1,24.4,29.1,13.7,0.57,1.06,13.89,23.3,0,Australia
0.08,21.8,21.6,34.2,13.7,0.73,1.13,13.53,23,0,Australia
0.08,21.9,22.9,36.2,13.7,0.85,1.06,8.57,24,0,Australia
0.11,22.8,25.1,34,13.7,0.85,1.13,5.12,26,1,Australia
0.05,22,22.8,35.8,13.7,0.75,1.09,10.25,23.63,0,Australia
0.05,22.5,23.2,34.1,13.7,0.8,1.06,8.12,24.04,0,Australia
0.05,23.4,24.4,32.5,13.7,0.89,1.06,5.04,25.55,0,Australia
0.06,22.5,23.7,34.7,13.7,0.8,1.13,5.45,24.88,0,Australia
0.12,23,23.2,33.7,13.7,0.85,1.06,7.03,24.58,1,Australia
0.12,23.1,23.1,34.4,13.7,0.74,1.06,10.52,23.83,-1,Australia
0.05,22.7,23,36.9,13.7,0.74,1.06,9.68,23.67,-1,Australia
0.06,23.6,24,45.6,13.7,0.56,1.22,5.33,24.56,0,Australia
0.05,21.7,22.5,49.8,13.7,0.73,1.13,9.38,23.65,0,Australia
0.1,21.5,22.7,50.9,13.7,0.91,1.25,5.21,26.17,1,Australia
0.19,23.5,24,44.2,13.7,0.91,1.06,5.21,25.24,-1,Australia
0.07,22.4,22.8,48,13.7,0.73,1.28,5,25.24,1,Australia
0.07,22.1,23,47.6,13.7,0.69,1.09,10.52,23.49,0,Australia
0.11,23.5,23.9,44.2,13.7,0.75,1.29,6.19,26.47,0,Australia
0.06,23,23.9,43.6,13.7,0.85,1.06,5.09,25.13,0,Australia
0.13,23.4,24.5,41.6,13.7,0.79,1.06,5.55,25.17,-1,Australia
0.09,22.8,22.8,45.2,13.7,0.79,1.06,7.32,24.06,0,Australia
0.07,21.5,22.8,46.8,13.7,0.79,1.13,7.49,24.16,0,Australia
0.06,23.3,26.5,43.3,13.7,0.79,1.06,5.93,26.21,1,Australia
0.05,22.7,22.9,42.5,13.7,0.73,1.2,5.36,24.73,0,Australia
0.08,23.9,23.9,38.6,13.7,0.66,1.06,7.06,24.06,2,Australia
0.13,24.6,24.2,37.3,13.7,0.69,1.06,6.11,24.71,1,Australia
0.14,23.2,23.2,40.7,13.7,0.4,1.11,34.46,21.84,1,Australia
0.15,24.5,24.5,37.1,13.7,0.73,1.06,5.66,24.94,0,Australia
0.17,23.3,23.3,40.8,13.7,0.81,1.14,5.79,24.86,0,Australia
0.11,24.4,24.6,36.4,13.7,0.69,1.06,5.48,24.86,0,Australia
0.12,23.3,23.3,40.8,13.7,0.84,1.13,5.07,25.41,0,Australia
0.07,23.6,23.4,37.6,13.7,0.74,1.28,5.67,25.87,-1,Australia
0.06,22.9,24,40.3,13.7,0.79,1.06,5.85,24.64,0,Australia
0.1,22.9,23.5,40.3,13.7,0.79,1.09,5.9,24.69,-1,Australia
0.09,22.2,23.8,43.1,13.7,0.78,1.06,7.47,24.22,-1,Australia
0.06,23,23.2,41,13.7,0.74,1.36,6.11,26.2,1,Australia
0.07,23,23.2,41,13.7,1.14,1.13,7.67,27.16,0,Australia
0.06,22.3,22.1,43.9,13.7,0.4,1.28,18.2,22.05,-1,Australia
0.05,25.6,26.3,34.2,13.7,0.69,1.06,7.45,26.16,2,Australia
0.16,22.8,24.5,42,13.7,0.43,1.11,29.18,22.33,0,Australia
0.06,25.3,25.7,34.9,13.7,0.69,1.06,5.93,25.73,1,Australia
0.07,25.1,26,35.1,13.7,0.83,1.09,10.02,26.96,0,Australia
0.12,23.2,23.4,38.8,13.7,0.74,1.06,8.75,24.11,0,Australia
0.12,23.2,23.4,38.8,13.7,0.61,1.33,5.09,25.08,0,Australia
0.1,22.8,23.6,40.7,13.7,0.73,1.06,8.38,24,0,Australia
0.26,24.9,24.9,34.3,13.7,0.73,1.2,5.08,25.18,0,Australia
0.07,25,24.1,32.7,13.7,0.67,1.13,5.04,25.1,0,Australia
0.06,23.2,22.1,41.3,13.7,0.57,1.11,15.84,22.57,0,Australia
0.05,21.7,22,36.6,13.7,0.45,1.13,41.36,20.98,-1,Australia
0.08,21,22.7,45.5,13.7,0.79,1.24,5.82,24.73,1,Australia
0.05,23,23.2,41.7,13.7,0.45,1.13,20.2,22.3,0,Australia
0.06,22.3,22.7,44.5,13.7,0.74,1.13,7.46,24.02,0,Australia
0.12,22,22,44.8,13.7,0.69,1.06,20.67,22.58,-1,Australia
0.13,22.2,23.8,43.8,13.7,0.79,1.06,9,24.3,1,Australia
0.06,21.7,22.2,45.7,13.7,0.53,1.2,18.28,22.34,-2,Australia
0.03,23.8,24.1,37.3,13.7,0.53,1.18,6.61,24.04,-1,Australia
0.08,23.7,24.3,39.6,13.7,0.47,1.09,13.07,23.12,2,Australia
0.05,24.8,25,36.4,13.7,0.62,1.13,5.1,25.23,0,Australia
0.04,25.1,24.8,38,13.7,0.58,1.28,6.91,25.97,1,Australia
0.06,24.4,24.6,37,13.7,0.34,1.2,9.75,23.2,1,Australia
0.38,23.8,27.8,40.3,13.7,0.9,1.28,9.3,26.89,0,Australia
0.07,24.1,24.8,38.9,13.7,0.62,1.09,5.37,24.66,0,Australia
0.05,25.3,25.6,38.2,13.7,0.79,1.66,29.15,30.34,2,Australia
0.03,23.4,23.4,42.2,13.7,0.79,1.13,5,25.2,1,Australia
0.09,23.7,24.7,38.9,13.7,0.83,1.27,8.88,27.16,0,Australia
0.12,24.4,24.6,39.9,13.7,0.62,1.19,5,25.35,2,Australia
0.27,24,23.4,38.2,13.7,0.64,1.28,6.35,23.93,0,Australia
0.17,23.7,28.1,38.9,13.7,0.69,1.31,10.22,27.48,-1,Australia
0.04,24.5,24.8,40.1,13.7,0.64,1.28,7.26,26.28,1,Australia
0.12,23.3,25,44.6,13.7,0.67,1.1,5.7,24.97,1,Australia
0.14,22.4,23.8,44,13.7,0.42,1.27,15.51,23,2,Australia
0.17,23.8,26.2,42.1,13.7,0.4,1.13,12.65,23.6,0,Australia
0.17,24.6,24.6,40.2,13.7,0.64,1.2,5,25.27,2,Australia
0.13,22.7,23.8,43.2,13.7,0.79,1.09,6.5,24.82,-1,Australia
0.11,24,24.4,41.8,13.7,0.62,1.19,5.05,25.12,0,Australia
0.12,22.6,25.6,43.7,13.7,0.64,1.42,7.06,26.89,0,Australia
0.01,23.8,25.2,42.1,13.7,0.64,1.28,6.68,26.24,0,Australia
0.03,25,26.1,46.1,13.7,0.69,1.11,8.35,26.55,2,Australia
0.13,23,23.4,41.7,13.7,0.79,1.13,5.71,25.04,-1,Australia
0.12,24.3,25,39.2,13.7,0.75,1.31,8.85,27.27,1,Australia
0.12,22.1,23,50.3,13.7,0.67,1.17,9.19,23.91,0,Australia
0.12,22.2,21.3,48.4,13.7,0.4,1.33,20.05,21.88,0,Australia
0.07,21.4,23.1,48,13.7,0.62,1.28,7.23,24.05,0,Australia
0.07,21.4,24.2,48,13.7,0.57,1.06,21.52,22.66,0,Australia
0.1,21.6,21.8,50.4,13.7,0.73,1.06,17.58,22.59,0,Australia
0.13,21.8,22.5,49.2,13.7,0.91,1.06,8.26,24.39,0,Australia
0.09,21.9,22.5,46,13.7,0.4,1.13,38.85,21.11,0,Australia
0.1,19.9,19.5,58.5,13.7,0.67,1.09,42.93,20.47,-2,Australia
0.17,19.4,19.4,51.9,13.7,0.66,1.13,57.52,19.97,-2,Australia
0.04,21.3,22.4,47.9,13.7,0.27,1.13,71.36,19.66,-1,Australia
0.14,22.5,21.8,47.4,13.7,0.27,1.17,63.97,20.02,1,Australia
0.14,21.3,22.9,47.9,13.7,0.64,1.06,28.21,22.38,-2,Australia
0.15,22,22.5,47.5,13.7,0.73,1.06,18.71,22.94,0,Australia
0.11,21.2,22.7,49.2,13.7,0.5,1.13,29.85,21.76,-2,Australia
0.21,21.2,21.5,49.2,13.7,0.65,1.06,49.14,20.79,0,Australia
0.19,24.4,24.9,40.5,13.7,0.83,1.17,5.86,26.19,1,Australia
0.11,21.5,24,47.5,13.7,0.28,1.2,38.36,21.3,0,Australia
0.09,21.5,23.9,47.5,13.7,0.64,1.13,10.41,23.66,0,Australia
0.15,20.4,22.7,41.8,13.7,0.74,1.23,11.31,23.81,-1,Australia
0.08,22.1,22.9,35.9,13.7,0.53,1.06,32.49,21.72,-1,Australia
0.16,21.7,21.7,31.5,13.7,0.53,1.06,60.41,20.5,1,Australia
0.19,22,20.7,33.9,13.7,0.7,1.13,27.97,21.83,0,Australia
0.17,21.8,21.6,32.9,13.7,0.67,1.06,38.77,21.5,0,Australia
0.31,21.6,22.8,35.1,13.7,0.67,1.06,48.28,20.95,1,Australia
0.16,21.9,22.4,35.6,13.7,0.81,1.06,17.15,23.19,-2,Australia
0.15,21.7,22.9,36.6,13.7,0.85,1.06,12.83,23.78,1,Australia
0.16,22.2,22.4,36.1,13.7,0.67,1.06,27.4,22.31,2,Australia
0.15,21.7,22.6,36.6,13.7,0.78,1.06,18.45,23.13,-1,Australia
0.17,22.3,21.8,36.2,13.7,0.39,1.06,76.9,19.66,-1,Australia
0.18,21.6,22.8,40.3,13.7,0.83,1.06,16.02,23.31,-1,Australia
0.14,21.8,22.5,39.3,13.7,0.65,1.06,28.99,22.28,1,Australia
0.14,21.8,22.5,39.3,13.7,0.78,1.13,11.24,23.85,1,Australia
0.14,20.4,23.1,39.1,13.7,0.77,1.13,15.76,23.51,-1,Australia
0.08,22.2,22.2,36.7,13.7,0.79,1.28,5.08,25.05,0,Australia
0.07,22.2,22.2,36.7,13.7,0.67,1.52,5.41,25.69,0,Australia
0.07,22.2,22.2,36.7,13.7,0.73,1.24,6.21,24.3,0,Australia
0.11,22.2,22.2,36.7,13.7,1.09,1.06,5.35,25.31,-1,Australia
0.17,22.2,22.2,36.7,13.7,1.03,1.35,5.99,26.84,0,Australia
0.13,22.2,22.2,36.7,13.7,0.89,1.06,9.83,24.07,0,Australia
0.07,22.5,22.3,35.9,13.7,0.83,1.28,5.03,25.48,2,Australia
0.07,22.5,22.3,35.9,13.7,0.75,1.22,5.7,24.52,1,Australia
0.13,22.8,22.4,34.6,13.7,0.5,1.15,25.41,22.22,0,Australia
0.11,22.8,22.4,34.6,13.7,0.67,1.06,18.04,22.79,0,Australia
0.11,20.6,20.8,38.8,13.7,1.03,1.1,9.48,24.01,0,Australia
0.12,20.6,20.8,38.8,13.7,0.64,1.52,6.47,24.21,0,Australia
0.16,22.5,22.5,35.3,13.7,0.62,1.13,20.65,22.68,0,Australia
0.09,22.5,22.5,35.3,13.7,0.94,1.28,5.81,26.38,0,Australia
0.12,22.5,22.5,35.3,13.7,0.73,1.09,12.76,23.47,0,Australia
0.16,22.5,22.5,35.3,13.7,0.79,1.19,7.26,24.39,0,Australia
0.09,20.4,22.8,39.1,13.7,0.47,1.24,27.22,21.84,0,Australia
0.07,20.4,22.6,39.1,13.7,0.56,1.13,32.88,21.68,-1,Australia
0.08,22.5,21.3,30.4,13.7,0.73,1.17,9.96,23.37,-1,Australia
0.17,22.5,21,30.4,13.7,0.9,1.59,6.99,26.97,0,Australia
0.18,22.5,21,30.4,13.7,0.98,1.2,6.02,24.74,0,Australia
0.17,22.5,21,30.4,13.7,0.89,1.17,8.73,23.99,-2,Australia
0.1,21.8,21.6,36.7,13.7,0.62,1.37,7.1,23.81,0,Australia
0.12,22.1,23.8,37.8,13.7,0.74,1.11,8.51,24.28,-2,Australia
0.08,22.1,23.6,37.8,13.7,0.85,1.13,5.23,25.11,0,Australia
0.08,22.1,23.6,37.8,13.7,0.57,1.47,5.03,25.22,0,Australia
0.17,21.8,21.6,36.7,13.7,0.74,1.06,28.43,22.11,0,Australia
0.1,23,23.2,33.1,13.7,0.84,1.06,6.67,24.48,-1,Australia
0.1,23,23.2,33.1,13.7,0.79,1.06,7.84,24.15,0,Australia
0.08,22.1,22.7,35.9,13.7,1.09,1.23,6.7,26.98,-1,Australia
0.07,22.1,22.7,35.9,13.7,0.78,1.23,5.37,24.82,-1,Australia
0.1,22.1,22.7,35.9,13.7,1.03,1.19,5.31,26.28,0,Australia
0.12,23.5,21.8,32.7,13.7,0.85,0.99,13.67,23.67,2,Australia
0.08,20.4,22.9,39.8,13.7,0.53,1.06,48.56,21.04,-1,Australia
0.16,23.5,23.5,30.9,13.7,0.73,1.06,11.37,23.8,0,Australia
0.16,23.5,23.5,32.7,13.7,0.69,1.06,13.05,23.58,-1,Australia
0.12,23.5,21.8,32.7,13.7,0.79,1.04,12.35,23.47,-2,Australia
0.08,21.7,21.7,40.4,13.7,0.8,1.13,9.35,23.64,0,Australia
0.08,21.7,21.7,40.4,13.7,0.74,1.23,7.27,23.98,0,Australia
0.17,21.7,21.7,40.4,13.7,0.73,1.11,21.2,22.57,0,Australia
0.15,22.2,21.5,38,13.7,0.81,1.17,9.82,23.86,-1,Australia
0.11,22.9,23.5,35.9,13.7,0.81,1.13,5.5,25,0,Australia
0.08,24,24.2,34.6,13.7,0.79,1.13,5.29,25.65,0,Australia
0.12,22.3,24.3,42,13.7,0.61,1.06,15.65,23.34,2,Australia
0.07,21.5,22.6,39.5,13.7,0.73,1.43,5.11,25.65,0,Australia
0.12,22.3,24.3,42,13.7,0.37,1.28,14.68,22.9,0,Australia
0.06,23,26.9,42.3,13.7,0.28,1.06,24.06,22.78,1,Australia
0.08,23,26.8,42.3,13.7,0.79,1.06,5.83,26.24,0,Australia
0.12,22.3,24.3,42,13.7,0.65,1.22,6.05,24.76,0,Australia
0.12,22.3,24.3,42,13.7,0.7,1.22,5.34,25.18,0,Australia
0.17,20.6,21.8,43.5,13.7,0.69,1.19,21.15,22.51,-1,Australia
0.17,20.6,21.8,43.5,13.7,0.79,1.19,14.13,23.28,0,Australia
0.17,20.6,21.8,43.5,13.7,0.69,1.35,10.21,23.58,0,Australia
0.1,24.4,24,35.2,13.7,0.69,1.46,9.67,27.16,2,Australia
0.1,24.4,24,35.2,13.7,0.73,1.22,5.68,25.93,0,Australia
0.05,21,21.5,42.1,13.7,0.5,1.06,56.39,20.32,1,Australia
0.04,21,21.6,42.1,13.7,0.67,1.06,30.13,21.69,1,Australia
0.06,21,21.7,42.1,13.7,0.81,1.06,16.8,22.77,-2,Australia
0.06,21,21.5,42.1,13.7,0.61,1.06,38,21.21,0,Australia
0.04,21,21.6,42.1,13.7,0.67,1.13,20.93,22.26,-1,Australia
0.04,21,21.3,42.1,13.7,0.81,1.06,18.36,22.56,-1,Australia
0.04,21,21.5,42.1,13.7,0.61,1.06,38.35,21.18,-1,Australia
0.04,21,21.6,42.1,13.7,0.67,1.09,25.12,21.99,0,Australia
0.12,22.3,22.7,42.6,13.7,0.67,1.1,14.7,23.2,0,Australia
0.09,22,22,43.5,13.7,0.73,1.06,15.58,22.79,0,Australia
0.08,20.7,22.2,49.9,13.7,0.93,1.06,9.29,23.88,1,Australia
0.09,22,22,43.5,13.7,0.9,1.12,6.02,24.57,0,Australia
0.08,22.2,22.8,47.7,13.7,0.5,1.17,17.63,22.47,0,Australia
0.15,21.4,21.6,47.4,13.7,0.73,1.06,26.99,22.22,0,Australia
0.07,22.5,22.5,42.2,13.7,0.27,1.13,58.85,20.16,1,Australia
0.04,20.6,21.4,50.5,13.7,0.64,1.13,24.6,21.9,0,Australia
0.06,20.7,21.1,49.9,13.7,0.81,1.2,8.93,23.67,0,Australia
0.12,20.7,20.3,49.9,13.7,0.56,1.13,45.48,20.61,0,Australia
0.1,22.3,24.1,46.5,13.7,0.73,1.15,5.45,24.91,0,Australia
0.09,22,22.4,46.8,13.7,0.72,1.06,13.91,23,-2,Australia
0.07,24.7,28,39.7,13.7,0.69,1.28,18.07,28.26,2,Australia
0.17,24.7,27.6,39.7,13.7,0.75,1.59,24.22,29.68,2,Australia
0.29,24.7,28.3,39.7,13.7,0.64,1.17,5.63,25.63,0,Australia
0.09,23,25.2,44.2,13.7,0.75,1.08,5.01,25.31,1,Australia
0.13,23,25.5,44.2,13.7,0.64,1.13,5.72,25.11,0,Australia
0.14,23,25.3,44.2,13.7,0.69,1.13,5.44,25.32,1,Australia
0.15,23,25.6,44.2,13.7,0.58,1.06,11.62,24,0,Australia
0.16,22.5,22.5,44.2,13.7,0.81,1.29,5.06,25.42,0,Australia
0.08,22.5,23.3,42.9,13.7,0.74,1.31,5.23,25.74,0,Australia
0.06,22.5,23.4,42.9,13.7,1.14,1.31,12.14,28.62,0,Australia
0.08,23.5,23.9,43.6,13.7,0.61,1.13,6.46,24.19,-1,Australia
0.08,22.5,23.3,42.9,13.7,0.77,1.04,8.92,23.85,0,Australia
0.05,24.2,23,39.1,13.7,0.4,1.09,21.96,22.07,1,Australia
0.1,23,23,41,13.7,0.75,1.2,5.11,25.07,-1,Australia
0.12,23,23,41,13.7,0.64,1.28,5.56,24.77,0,Australia
0.11,22.8,23.2,45.9,13.7,0.62,1.64,8.27,27.11,0,Australia
0.12,22.7,23.1,47.7,13.7,0.45,1.55,5.01,24.95,1,Australia
0.12,22.7,23.1,47.7,13.7,0.61,1.65,7.72,27.07,1,Australia
0.17,22.2,22.9,49.1,13.7,0.73,1.43,5.11,25.86,1,Australia
0.13,23.6,23.6,46.2,13.7,0.31,1.34,12.15,22.94,1,Australia
0.07,22.9,23.3,46.6,13.7,0.73,1.24,5.02,25.39,-1,Australia
0.07,22.9,23.3,46.6,13.7,0.31,1.24,22.53,21.84,0,Australia
0.07,24.9,26,40,13.7,0.73,1.18,10.18,27,2,Australia
0.07,24.9,26,40,13.7,0.69,1.18,9.17,26.75,0,Australia
0.05,24.9,25.9,40,13.7,0.31,1.3,5,24.5,0,Australia
0.07,22.9,24.2,46,13.7,0.45,1.18,11.52,23.22,1,Australia
0.09,24.2,26.6,42.1,13.7,0.74,1.09,7.59,26.54,0,Australia
0.1,24.2,26.7,42.1,13.7,0.89,1.13,11.96,27.78,0,Australia
0.18,26.2,25.2,38.3,13.7,0.75,1.21,9.74,26.91,2,Australia
0.18,26.2,25.2,38.3,13.7,0.79,1.25,12.21,27.44,0,Australia
0.2,26.2,25.2,38.3,13.7,0.4,1.17,6.68,23.88,2,Australia
0.18,26,29,38.6,13.7,0.69,1.21,9.543333333,26.07666667,2,Australia
0.14,22.6,23.7,46.3,13.7,0.78,1.2,5.11,25.56,0,Australia
0.14,23.8,24.9,44.6,13.7,0.64,1.36,6.57,26.7,0,Australia
0.1,24.2,24.2,43.3,13.7,0.43,1.15,9.55,23.4,1,Australia
0.14,24.7,24.9,40.3,13.7,0.69,1.11,5,25.59,1,Australia
0.13,24.7,24.9,40.3,13.7,0.73,1.06,5,25.49,2,Australia
0.15,24.9,25.1,40,13.7,0.28,1.19,14.04,23.09,0,Australia
0.12,24.5,24.7,43.7,13.7,0.5,1.26,5.01,25.15,0,Australia
0.12,24.5,24.7,43.7,13.7,0.64,1.09,5.27,25.02,1,Australia
0.09,24.5,23.7,46.1,13.7,0.48,1.47,6.51,25.81,0,Australia
