Air velocity (m/s),Air temperature (??C),Radiant temperature (??C),Relative humidity (%),Outdoor monthly air temperature (??C),Clo,Met,PPD,SET,Thermal sensation,Country
0.1,23.9,26.63333333,64.3,23,0.69,1,34,21.76,0,Brazil
0.1,23.9,26.63333333,64,23,0.69,1,34,21.76,-1,Brazil
0.1,23.7,26.63333333,63.9,23,0.61,1,34,21.76,-1,Brazil
0.1,23.7,26.63333333,64.9,23,0.61,1,34,21.76,-1,Brazil
0.2,23.6,26.63333333,63.9,23,0.61,1,34,21.76,-1,Brazil
0.1,23.8,26.63333333,64.4,23,0.61,1,34,21.76,-1,Brazil
0.1,23.9,26.63333333,64,23,0.61,1,34,21.76,-1,Brazil
0.1,23.7,26.63333333,63.9,23,0.58,1,34,21.76,0,Brazil
0.1,23.7,26.63333333,64.9,23,0.58,1,34,21.76,0,Brazil
0.2,23.6,26.63333333,63.9,23,0.58,1,34,21.76,0,Brazil
0.1,23.8,26.63333333,64.4,23,0.58,1,34,21.76,0,Brazil
0.1,23.9,26.63333333,64,23,0.58,1,34,21.76,0,Brazil
0.1,23.6,26.63333333,64.8,23,0.58,1,34,21.76,1,Brazil
0.2,23.7,26.63333333,64.1,23,0.58,1,34,21.76,0,Brazil
0.1,23.7,26.63333333,64.1,23,0.58,1,34,21.76,-1,Brazil
0.1,23.9,26.63333333,64,23,0.58,1,34,21.76,0,Brazil
0.1,24,26.63333333,63.2,23,0.58,1,34,21.76,0,Brazil
0.1,23.9,26.63333333,63.1,23,0.61,1.1,34,21.76,0,Brazil
0.1,24.1,26.63333333,64,23,0.61,1.1,34,21.76,-1,Brazil
0.1,24.1,26.63333333,63.5,23,0.61,1.1,34,21.76,0,Brazil
0.1,24.1,26.63333333,62.2,23,0.61,1.1,34,21.76,0,Brazil
0.1,23.9,26.63333333,62.6,23,0.61,1.1,34,21.76,0,Brazil
0.1,24.1,26.63333333,63.4,23,0.68,1,34,21.76,0,Brazil
0.1,24.2,26.63333333,63.7,23,0.68,1,34,21.76,0,Brazil
0.1,24.1,26.63333333,63,23,0.68,1,34,21.76,0,Brazil
0.1,23.9,26.63333333,62.6,23,0.68,1,34,21.76,0,Brazil
0.1,23.9,26.63333333,62.1,23,0.68,1,34,21.76,0,Brazil
0.1,24.1,26.63333333,63.9,23,0.57,1,34,21.76,0,Brazil
0.1,24.2,26.63333333,63.3,23,0.57,1,34,21.76,0,Brazil
0.1,24,26.63333333,62.1,23,0.57,1,34,21.76,0,Brazil
0.1,23.9,26.63333333,62.6,23,0.57,1,34,21.76,0,Brazil
0.1,23.9,26.63333333,62.1,23,0.57,1,34,21.76,0,Brazil
0.1,24.1,26.63333333,63.9,23,0.59,1.1,34,21.76,0,Brazil
0.1,24.2,26.63333333,63.3,23,0.59,1.1,34,21.76,0,Brazil
0.1,24.1,26.63333333,62.2,23,0.59,1.1,34,21.76,0,Brazil
0.1,24,26.63333333,62.5,23,0.59,1.1,34,21.76,0,Brazil
0.1,23.9,26.63333333,62.7,23,0.59,1.1,34,21.76,0,Brazil
0.1,24.1,26.63333333,64,23,0.58,1,34,21.76,0,Brazil
0.1,24.1,26.63333333,63.5,23,0.58,1,34,21.76,0,Brazil
0.1,24.1,26.63333333,62.2,23,0.58,1,34,21.76,1,Brazil
0.1,24,26.63333333,62.5,23,0.58,1,34,21.76,0,Brazil
0.1,23.9,26.63333333,62.7,23,0.58,1,34,21.76,0,Brazil
0.1,24.1,26.63333333,64,23,0.66,1,34,21.76,0,Brazil
0.1,24.1,26.63333333,63.1,23,0.66,1,34,21.76,0,Brazil
0.1,23.9,26.63333333,62.3,23,0.66,1,34,21.76,-1,Brazil
0.1,23.9,26.63333333,62.7,23,0.66,1,34,21.76,0,Brazil
0.1,23.8,26.63333333,60.8,23,0.66,1,34,21.76,-1,Brazil
0.1,22.7,26.63333333,55.1,23,0.6,1,34,21.76,1,Brazil
0.1,24,26.63333333,64.2,23,0.6,1,34,21.76,0,Brazil
0.1,24.4,26.63333333,65.2,23,0.6,1,34,21.76,0,Brazil
0.1,24.1,26.63333333,62.6,23,0.6,1,34,21.76,0,Brazil
0.1,24.3,26.63333333,62.4,23,0.6,1,34,21.76,-1,Brazil
0.1,22.7,26.63333333,55.1,23,0.61,1,34,21.76,-1,Brazil
0.1,24,26.63333333,64.2,23,0.61,1,34,21.76,0,Brazil
0.1,24.4,26.63333333,65.2,23,0.61,1,34,21.76,-1,Brazil
0.1,22.8,26.63333333,54.2,23,0.57,1,34,21.76,0,Brazil
0.1,24,26.63333333,64.2,23,0.57,1,34,21.76,-1,Brazil
0.1,24,26.63333333,64.2,23,0.57,1,34,21.76,-1,Brazil
0.1,23.9,26.63333333,62.8,23,0.57,1,34,21.76,-1,Brazil
0.1,24.2,26.63333333,63.1,23,0.57,1,34,21.76,-1,Brazil
0.1,24.5,26.63333333,63.1,23,0.57,1,34,21.76,0,Brazil
0.1,22.7,26.63333333,53.5,23,0.61,1,34,21.76,0,Brazil
0.1,24.1,26.63333333,63.9,23,0.61,1,34,21.76,0,Brazil
0.1,24.5,26.63333333,64.7,23,0.61,1,34,21.76,0,Brazil
0.1,24.1,26.63333333,60.6,23,0.61,1,34,21.76,0,Brazil
0.1,24.5,26.63333333,62.9,23,0.61,1,34,21.76,0,Brazil
0.1,22.7,26.63333333,53.5,23,0.58,1,34,21.76,-1,Brazil
0.1,24.4,26.63333333,65.4,23,0.58,1,34,21.76,0,Brazil
0.1,23.9,26.63333333,62.8,23,0.58,1,34,21.76,1,Brazil
0.1,24.2,26.63333333,63.1,23,0.58,1,34,21.76,0,Brazil
0.1,23.9,26.63333333,60.7,23,0.58,1,34,21.76,0,Brazil
0.1,22.7,26.63333333,53.5,23,0.6,1.1,34,21.76,-2,Brazil
0.1,22.8,26.63333333,54.3,23,0.6,1.1,34,21.76,-2,Brazil
0.1,24.4,26.63333333,65.4,23,0.6,1.1,34,21.76,-1,Brazil
0.1,24.1,26.63333333,63.9,23,0.6,1.1,34,21.76,-1,Brazil
0.1,23.9,26.63333333,62,23,0.6,1.1,34,21.76,0,Brazil
0.1,23.9,26.63333333,62,23,0.6,1.1,34,21.76,0,Brazil
0.1,24.1,26.63333333,60.6,23,0.6,1.1,34,21.76,-1,Brazil
0.1,24.1,26.63333333,60.6,23,0.6,1.1,34,21.76,-1,Brazil
0.1,22.8,26.63333333,54.3,23,0.6,1,34,21.76,-1,Brazil
0.1,24.1,26.63333333,63.9,23,0.6,1,34,21.76,0,Brazil
0.1,23.9,26.63333333,62,23,0.6,1,34,21.76,0,Brazil
0.1,24.5,26.63333333,62.9,23,0.6,1,34,21.76,0,Brazil
0.1,24.2,26.63333333,64.3,23,0.83,1,34,21.76,1,Brazil
0.1,24.1,26.63333333,62.6,23,0.83,1,34,21.76,0,Brazil
0.1,24.5,26.63333333,63.1,23,0.83,1,34,21.76,0,Brazil
0.1,24.4,26.63333333,62.8,23,0.83,1,34,21.76,1,Brazil
0.1,24.1,26.63333333,62.6,23,0.61,1,34,21.76,0,Brazil
0.1,24.3,26.63333333,62.4,23,0.61,1,34,21.76,0,Brazil
0.1,24.2,26.63333333,64,23,0.58,1,34,21.76,-1,Brazil
0.1,24.2,26.63333333,62.7,23,0.58,1,34,21.76,-2,Brazil
0.1,24.1,26.63333333,62.9,23,0.58,1,34,21.76,-2,Brazil
0.1,24,26.63333333,62.2,23,0.58,1,34,21.76,-2,Brazil
0.1,24,26.63333333,62.7,23,0.58,1,34,21.76,-2,Brazil
0.1,24.2,26.63333333,63.6,23,0.58,1,34,21.76,1,Brazil
0.1,24.3,26.63333333,62.5,23,0.58,1,34,21.76,1,Brazil
0.1,24.1,26.63333333,62.9,23,0.58,1,34,21.76,0,Brazil
0.1,24,26.63333333,62.1,23,0.58,1,34,21.76,1,Brazil
0.1,24,26.63333333,62.5,23,0.58,1,34,21.76,0,Brazil
0.1,24.2,26.63333333,63.6,23,0.63,1.1,34,21.76,0,Brazil
0.1,24.3,26.63333333,62.5,23,0.63,1.1,34,21.76,0,Brazil
0.1,24.1,26.63333333,62.9,23,0.63,1.1,34,21.76,0,Brazil
0.1,24,26.63333333,62.4,23,0.63,1.1,34,21.76,0,Brazil
0.1,24,26.63333333,62.8,23,0.63,1.1,34,21.76,0,Brazil
0.1,24.2,26.63333333,63.6,23,0.6,1.1,34,21.76,0,Brazil
0.1,24.3,26.63333333,62.5,23,0.6,1.1,34,21.76,-1,Brazil
0.1,24.1,26.63333333,63,23,0.6,1.1,34,21.76,-1,Brazil
0.1,24,26.63333333,62.2,23,0.6,1.1,34,21.76,-1,Brazil
0.1,24,26.63333333,62.7,23,0.6,1.1,34,21.76,-1,Brazil
0.1,24.2,26.63333333,63.6,23,0.58,1,34,21.76,-1,Brazil
0.1,24.1,26.63333333,63,23,0.58,1,34,21.76,0,Brazil
0.1,24,26.63333333,62.6,23,0.58,1,34,21.76,0,Brazil
0.1,24.1,26.63333333,61.8,23,0.83,1,34,21.76,-2,Brazil
0.1,24.2,26.63333333,63.6,23,0.43,1,34,21.76,0,Brazil
0.1,24.3,26.63333333,62.6,23,0.43,1,34,21.76,-1,Brazil
0.1,24,26.63333333,62.8,23,0.68,1,34,21.76,-2,Brazil
0.1,24.2,26.63333333,63.6,23,0.49,1.3,34,21.76,0,Brazil
0.1,24.3,26.63333333,62.6,23,0.49,1.3,34,21.76,0,Brazil
0.1,24.1,26.63333333,63,23,0.49,1.3,34,21.76,0,Brazil
0.1,24,26.63333333,62.4,23,0.49,1.3,34,21.76,0,Brazil
0.1,24.1,26.63333333,62.2,23,0.49,1.3,34,21.76,0,Brazil
0.1,24.2,26.63333333,63.6,23,0.46,1,34,21.76,-1,Brazil
0.1,24.3,26.63333333,62.6,23,0.46,1,34,21.76,0,Brazil
0.1,24.1,26.63333333,63,23,0.46,1,34,21.76,0,Brazil
0.1,24,26.63333333,62.2,23,0.46,1,34,21.76,-2,Brazil
0.1,24,26.63333333,62.8,23,0.46,1,34,21.76,-1,Brazil
0.1,24.3,26.63333333,62.6,23,0.61,1,34,21.76,0,Brazil
0.1,24.1,26.63333333,63,23,0.61,1,34,21.76,0,Brazil
0.1,24,26.63333333,62.4,23,0.61,1,34,21.76,0,Brazil
0.1,23.9,26.63333333,61.8,23,0.61,1,34,21.76,0,Brazil
0.1,23.9,26.63333333,61.8,23,0.61,1,34,21.76,0,Brazil
0.1,22.2,26.63333333,57.4,23,0.58,1,34,21.76,-1,Brazil
0.1,22.2,26.63333333,57.4,23,0.58,1,34,21.76,-1,Brazil
0.1,23.2,26.63333333,61.3,23,0.58,1,34,21.76,-1,Brazil
0.1,23.2,26.63333333,61.3,23,0.58,1,34,21.76,-1,Brazil
0.1,23,26.63333333,59.9,23,0.58,1,34,21.76,-1,Brazil
0.1,23,26.63333333,59.9,23,0.58,1,34,21.76,-1,Brazil
0.2,22.9,26.63333333,58.7,23,0.58,1,34,21.76,-1,Brazil
0.2,22.9,26.63333333,58.7,23,0.58,1,34,21.76,-1,Brazil
0.1,23.3,26.63333333,59.9,23,0.58,1,34,21.76,-1,Brazil
0.1,23.4,26.63333333,59.8,23,0.58,1,34,21.76,-1,Brazil
0.1,22.2,26.63333333,57.4,23,0.6,1,34,21.76,1,Brazil
0.1,23.2,26.63333333,61.3,23,0.6,1,34,21.76,1,Brazil
0.1,23,26.63333333,59.9,23,0.6,1,34,21.76,0,Brazil
0.2,22.9,26.63333333,58.7,23,0.6,1,34,21.76,0,Brazil
0.1,23.3,26.63333333,59.9,23,0.6,1,34,21.76,0,Brazil
0.1,22.2,26.63333333,57.4,23,0.58,1,34,21.76,0,Brazil
0.1,23.2,26.63333333,61.3,23,0.58,1,34,21.76,0,Brazil
0.1,23,26.63333333,59.9,23,0.58,1,34,21.76,0,Brazil
0.2,22.9,26.63333333,58.7,23,0.58,1,34,21.76,0,Brazil
0.1,23.3,26.63333333,59.9,23,0.58,1,34,21.76,0,Brazil
0.1,22.6,26.63333333,61.1,23,0.61,1,34,21.76,0,Brazil
0.1,23.1,26.63333333,59.6,23,0.61,1,34,21.76,0,Brazil
0.1,22.9,26.63333333,59.2,23,0.61,1,34,21.76,0,Brazil
0.1,23.3,26.63333333,59.9,23,0.61,1,34,21.76,0,Brazil
0.1,22.9,26.63333333,57,23,0.61,1,34,21.76,0,Brazil
0.1,23,26.63333333,56.8,23,0.62,1.1,34,21.76,0,Brazil
0.1,23,26.63333333,56.8,23,0.62,1.1,34,21.76,1,Brazil
0.1,23,26.63333333,56.8,23,0.62,1.4,34,21.76,-1,Brazil
0.1,23,26.63333333,56.8,23,0.62,1,34,21.76,0,Brazil
0.1,23,26.63333333,56.8,23,0.62,1,34,21.76,0,Brazil
0.1,23,26.63333333,56.8,23,0.58,1,34,21.76,-1,Brazil
0.1,23,26.63333333,56.8,23,0.58,1,34,21.76,-1,Brazil
0.1,23,26.63333333,56.8,23,0.58,1.4,34,21.76,-1,Brazil
0.1,23,26.63333333,56.8,23,0.58,1,34,21.76,-1,Brazil
0.1,23,26.63333333,56.8,23,0.58,1,34,21.76,-1,Brazil
0.1,23,26.63333333,56.8,23,0.61,1.4,34,21.76,0,Brazil
0.1,23,26.63333333,56.8,23,0.61,1.4,34,21.76,0,Brazil
0.1,23,26.63333333,56.8,23,0.61,1,34,21.76,0,Brazil
0.1,23,26.63333333,56.8,23,0.61,1,34,21.76,0,Brazil
0.1,23,26.63333333,56.8,23,0.61,1,34,21.76,0,Brazil
0.1,23,26.63333333,56.8,23,0.59,1,34,21.76,-1,Brazil
0.1,23,26.63333333,56.8,23,0.59,1,34,21.76,-1,Brazil
0.1,23,26.63333333,56.8,23,0.59,1.1,34,21.76,-1,Brazil
0.1,23,26.63333333,56.8,23,0.59,1,34,21.76,0,Brazil
0.1,23,26.63333333,56.8,23,0.59,1,34,21.76,-1,Brazil
0.1,23,26.63333333,56.8,23,0.66,1,34,21.76,1,Brazil
0.1,23,26.63333333,56.8,23,0.66,1,34,21.76,1,Brazil
0.1,23,26.63333333,56.8,23,0.66,1,34,21.76,1,Brazil
0.1,23,26.63333333,56.8,23,0.66,1,34,21.76,0,Brazil
0.1,23,26.63333333,56.8,23,0.66,1.1,34,21.76,0,Brazil
0.1,23,26.63333333,56.8,23,0.62,1,34,21.76,-1,Brazil
0.1,23,26.63333333,56.8,23,0.62,1,34,21.76,-1,Brazil
0.1,23,26.63333333,56.8,23,0.62,1,34,21.76,0,Brazil
0.1,23,26.63333333,56.8,23,0.62,1,34,21.76,0,Brazil
0.1,23,26.63333333,56.8,23,0.62,1,34,21.76,0,Brazil
0.1,23,26.63333333,56.8,23,0.66,1.1,34,21.76,-1,Brazil
0.1,23,26.63333333,56.8,23,0.66,1.1,34,21.76,-1,Brazil
0.1,23,26.63333333,56.8,23,0.66,1,34,21.76,0,Brazil
0.1,23,26.63333333,56.8,23,0.66,1,34,21.76,0,Brazil
0.1,23,26.63333333,56.8,23,0.66,1,34,21.76,0,Brazil
0.1,23,26.63333333,56.8,23,0.66,1,34,21.76,0,Brazil
0.1,23,26.63333333,56.8,23,0.66,1,34,21.76,0,Brazil
0.1,23,26.63333333,56.8,23,0.66,1,34,21.76,0,Brazil
0.1,23,26.63333333,56.8,23,0.66,1.4,34,21.76,0,Brazil
0.1,23,26.63333333,56.8,23,0.66,1,34,21.76,0,Brazil
0.1,23,26.63333333,56.8,23,0.58,1,34,21.76,-1,Brazil
0.1,23,26.63333333,56.8,23,0.58,1,34,21.76,-1,Brazil
0.1,23,26.63333333,56.8,23,0.58,1,34,21.76,1,Brazil
0.1,23,26.63333333,56.8,23,0.58,1.1,34,21.76,0,Brazil
0.1,23,26.63333333,56.8,23,0.58,1,34,21.76,1,Brazil
0.1,23,26.63333333,56.8,23,0.68,1.1,34,21.76,0,Brazil
0.1,23,26.63333333,56.8,23,0.68,1,34,21.76,0,Brazil
0.1,23,26.63333333,56.8,23,0.68,1,34,21.76,0,Brazil
0.1,23,26.63333333,56.8,23,0.68,1,34,21.76,0,Brazil
0.1,23,26.63333333,56.8,23,0.68,1.1,34,21.76,0,Brazil
0.1,23,26.63333333,56.8,23,0.58,1.4,34,21.76,0,Brazil
0.1,23,26.63333333,56.8,23,0.58,1.1,34,21.76,0,Brazil
0.1,23,26.63333333,56.8,23,0.58,1,34,21.76,0,Brazil
0.1,23,26.63333333,56.8,23,0.6,1,34,21.76,0,Brazil
0.1,23,26.63333333,56.8,23,0.6,1.1,34,21.76,0,Brazil
0.1,23,26.63333333,56.8,23,0.6,1,34,21.76,0,Brazil
0.1,23,26.63333333,56.8,23,0.6,1,34,21.76,0,Brazil
0.1,23,26.63333333,56.8,23,0.6,1.3,34,21.76,0,Brazil
0.1,23,26.63333333,56.8,23,0.6,1,34,21.76,0,Brazil
0.1,23,26.63333333,56.8,23,0.6,1,34,21.76,0,Brazil
0.1,23,26.63333333,56.8,23,0.6,1,34,21.76,0,Brazil
0.1,23,26.63333333,56.8,23,0.6,1.1,34,21.76,0,Brazil
0.1,23,26.63333333,56.8,23,0.6,1.3,34,21.76,0,Brazil
0.3,21.1,26.63333333,65.4,23,0.47,1,34,21.76,0,Brazil
0.3,20.8,26.63333333,64.4,23,0.47,1,34,21.76,-1,Brazil
0.3,20.7,26.63333333,65.2,23,0.47,1,34,21.76,-1,Brazil
0.3,20.7,26.63333333,65.1,23,0.47,1,34,21.76,-1,Brazil
0.3,20.8,26.63333333,65,23,0.47,1,34,21.76,-1,Brazil
0.3,21.1,26.63333333,65.4,23,0.58,1,34,21.76,-1,Brazil
0.3,20.8,26.63333333,64.5,23,0.58,1,34,21.76,0,Brazil
0.3,20.8,26.63333333,65,23,0.58,1,34,21.76,0,Brazil
0.3,20.7,26.63333333,64.8,23,0.58,1,34,21.76,-1,Brazil
0.3,20.7,26.63333333,65.1,23,0.58,1,34,21.76,0,Brazil
0.3,21.1,26.63333333,65.4,23,0.6,1,34,21.76,-1,Brazil
0.3,20.8,26.63333333,64.4,23,0.6,1,34,21.76,-1,Brazil
0.3,20.8,26.63333333,65.2,23,0.6,1,34,21.76,-1,Brazil
0.3,20.7,26.63333333,64.8,23,0.6,1,34,21.76,-1,Brazil
0.3,20.8,26.63333333,64.8,23,0.6,1,34,21.76,-1,Brazil
0.3,21.1,26.63333333,65.4,23,0.58,1,34,21.76,-1,Brazil
0.3,20.8,26.63333333,64.4,23,0.58,1,34,21.76,-2,Brazil
0.3,20.8,26.63333333,65.2,23,0.58,1,34,21.76,-2,Brazil
0.3,20.7,26.63333333,64.9,23,0.58,1,34,21.76,-1,Brazil
0.3,20.7,26.63333333,65.2,23,0.58,1,34,21.76,-1,Brazil
0.3,20.9,26.63333333,64.9,23,0.43,1,34,21.76,-2,Brazil
0.3,20.8,26.63333333,65.1,23,0.43,1,34,21.76,-2,Brazil
0.3,20.7,26.63333333,65.2,23,0.43,1,34,21.76,-2,Brazil
0.3,20.7,26.63333333,65.2,23,0.43,1,34,21.76,-2,Brazil
0.3,20.8,26.63333333,65,23,0.68,1,34,21.76,-2,Brazil
0.3,20.8,26.63333333,65,23,0.51,1,34,21.76,0,Brazil
0.3,20.7,26.63333333,64.9,23,0.51,1,34,21.76,-1,Brazil
0.3,20.7,26.63333333,65.1,23,0.51,1,34,21.76,0,Brazil
0.3,20.8,26.63333333,65,23,0.51,1,34,21.76,0,Brazil
0.3,20.7,26.63333333,65.2,23,0.58,1,34,21.76,-1,Brazil
0.3,20.8,26.63333333,64.8,23,0.58,1,34,21.76,-1,Brazil
0.1,23.7,26.63333333,60.9,23,0.59,1,34,21.76,0,Brazil
0.1,23.6,26.63333333,59.3,23,0.59,1,34,21.76,0,Brazil
0.1,23.3,26.63333333,58.8,23,0.59,1,34,21.76,0,Brazil
0.1,24.1,26.63333333,66.3,23,0.59,1,34,21.76,0,Brazil
0.1,24.2,26.63333333,62.3,23,0.59,1,34,21.76,0,Brazil
0.1,23.7,26.63333333,60.9,23,0.59,1.1,34,21.76,-1,Brazil
0.1,23.5,26.63333333,58.9,23,0.59,1.1,34,21.76,-1,Brazil
0.1,23.3,26.63333333,58.8,23,0.59,1.1,34,21.76,-1,Brazil
0.1,24.1,26.63333333,66.3,23,0.59,1.1,34,21.76,-1,Brazil
0.1,24.2,26.63333333,62.3,23,0.59,1.1,34,21.76,-1,Brazil
0.1,23.7,26.63333333,60.9,23,0.61,1,34,21.76,0,Brazil
0.1,23.5,26.63333333,58.9,23,0.61,1,34,21.76,-1,Brazil
0.1,23.3,26.63333333,58.8,23,0.61,1,34,21.76,0,Brazil
0.1,24.1,26.63333333,66.3,23,0.61,1,34,21.76,0,Brazil
0.1,24.2,26.63333333,62.3,23,0.61,1,34,21.76,0,Brazil
0.1,23.7,26.63333333,60.9,23,0.58,1,34,21.76,0,Brazil
0.1,23.5,26.63333333,58.9,23,0.58,1,34,21.76,0,Brazil
0.1,23.3,26.63333333,58.8,23,0.58,1,34,21.76,0,Brazil
0.1,24.1,26.63333333,66.3,23,0.58,1,34,21.76,0,Brazil
0.1,24.2,26.63333333,62.3,23,0.58,1,34,21.76,0,Brazil
0.1,23.7,26.63333333,60.9,23,0.61,1.4,34,21.76,1,Brazil
0.1,23.5,26.63333333,58.9,23,0.61,1.4,34,21.76,1,Brazil
0.1,23.3,26.63333333,58.8,23,0.61,1.4,34,21.76,1,Brazil
0.1,24.1,26.63333333,66.3,23,0.61,1.4,34,21.76,1,Brazil
0.1,24.2,26.63333333,62.3,23,0.61,1.4,34,21.76,1,Brazil
0.1,23.5,26.63333333,58.9,23,0.66,1,34,21.76,1,Brazil
0.1,23.3,26.63333333,59.5,23,0.66,1,34,21.76,1,Brazil
0.1,24.2,26.63333333,62.5,23,0.66,1,34,21.76,1,Brazil
0.1,24.2,26.63333333,63.2,23,0.66,1,34,21.76,1,Brazil
0.1,24.2,26.63333333,63.1,23,0.66,1,34,21.76,0,Brazil
0.1,23.1,26.63333333,68.7,23,0.58,1,34,21.76,0,Brazil
0.1,23.3,26.63333333,67.9,23,0.58,1,34,21.76,0,Brazil
0.1,23.4,26.63333333,67.5,23,0.58,1,34,21.76,-1,Brazil
0.1,23.4,26.63333333,66.9,23,0.58,1,34,21.76,0,Brazil
0.1,23.7,26.63333333,66,23,0.58,1,34,21.76,0,Brazil
0.1,23.2,26.63333333,68,23,0.83,1,34,21.76,-1,Brazil
0.2,23.3,26.63333333,67.3,23,0.83,1,34,21.76,-1,Brazil
0.1,23.4,26.63333333,66.6,23,0.83,1,34,21.76,-1,Brazil
0.1,23.7,26.63333333,65.7,23,0.83,1,34,21.76,0,Brazil
0.1,24,26.63333333,64.8,23,0.83,1,34,21.76,-1,Brazil
0.1,23.2,26.63333333,68,23,0.96,1,34,21.76,-1,Brazil
0.2,23.3,26.63333333,67.3,23,0.96,1,34,21.76,-1,Brazil
0.1,23.7,26.63333333,66.4,23,0.96,1,34,21.76,-1,Brazil
0.1,23.9,26.63333333,65.3,23,0.96,1,34,21.76,0,Brazil
0.1,24,26.63333333,64.2,23,0.96,1,34,21.76,-1,Brazil
0.2,23.3,26.63333333,67.2,23,0.58,1.1,34,21.76,0,Brazil
0.1,23.4,26.63333333,66.6,23,0.58,1.1,34,21.76,0,Brazil
0.1,23.7,26.63333333,66.4,23,0.58,1.1,34,21.76,0,Brazil
0.1,23.8,26.63333333,65.6,23,0.58,1.1,34,21.76,0,Brazil
0.1,23.9,26.63333333,65.3,23,0.58,1.1,34,21.76,0,Brazil
0.1,24,26.63333333,64.8,23,0.58,1.1,34,21.76,0,Brazil
0.1,24,26.63333333,64.2,23,0.58,1.1,34,21.76,0,Brazil
0.1,24,26.63333333,64,23,0.58,1.1,34,21.76,0,Brazil
0.1,24,26.63333333,64.7,23,0.58,1.1,34,21.76,0,Brazil
0.1,22.6,26.63333333,65.5,23,0.61,1.1,34,21.76,0,Brazil
0.1,22.3,26.63333333,66.8,23,0.61,1,34,21.76,0,Brazil
0.1,22.7,26.63333333,68.7,23,0.61,1.1,34,21.76,1,Brazil
0.1,23.4,26.63333333,65.8,23,0.61,1,34,21.76,1,Brazil
0.1,22.6,26.63333333,65.5,23,0.49,1,34,21.76,-1,Brazil
0.1,22.6,26.63333333,69.8,23,0.74,1.1,34,21.76,-1,Brazil
0.1,23.1,26.63333333,66.6,23,0.74,1.4,34,21.76,-1,Brazil
0.1,22.9,26.63333333,70.9,23,0.74,1.4,34,21.76,-1,Brazil
0.1,23.4,26.63333333,65.8,23,0.74,1.4,34,21.76,-1,Brazil
0.1,22.5,26.63333333,65.6,23,0.82,1.4,34,21.76,0,Brazil
0.1,22.6,26.63333333,69.8,23,0.82,1,34,21.76,0,Brazil
0.1,23.1,26.63333333,66.6,23,0.82,1,34,21.76,0,Brazil
0.1,22.9,26.63333333,70.9,23,0.82,1,34,21.76,0,Brazil
0.1,23.4,26.63333333,65.8,23,0.82,1.2,34,21.76,0,Brazil
0.1,22.5,26.63333333,65.6,23,0.92,1,34,21.76,1,Brazil
0.1,22.6,26.63333333,69.8,23,0.92,1.1,34,21.76,1,Brazil
0.1,22.9,26.63333333,66.6,23,0.92,1,34,21.76,1,Brazil
0.1,22.9,26.63333333,70.9,23,0.92,1,34,21.76,0,Brazil
0.1,23.1,26.63333333,65.7,23,0.92,1,34,21.76,0,Brazil
0.1,22.5,26.63333333,65.6,23,0.66,1,34,21.76,-1,Brazil
0.1,23.1,26.63333333,70.2,23,0.66,1,34,21.76,-1,Brazil
0.1,22.8,26.63333333,66.7,23,0.66,1,34,21.76,-1,Brazil
0.1,23.2,26.63333333,70.6,23,0.66,1,34,21.76,0,Brazil
0.1,23,26.63333333,65.3,23,0.66,1,34,21.76,0,Brazil
0.2,22.8,26.63333333,68.2,23,0.69,1,34,21.76,0,Brazil
0.1,23.2,26.63333333,66.8,23,0.69,1,34,21.76,0,Brazil
0.1,23,26.63333333,67.2,23,0.69,1,34,21.76,0,Brazil
0.2,23.5,26.63333333,67.4,23,0.69,1,34,21.76,0,Brazil
0.2,22.8,26.63333333,65.3,23,0.69,1,34,21.76,0,Brazil
0.2,23,26.63333333,69,23,0.61,1,34,21.76,2,Brazil
0.2,23.3,26.63333333,66.6,23,0.61,1,34,21.76,-2,Brazil
0.1,23,26.63333333,67.2,23,0.61,1,34,21.76,-2,Brazil
0.2,23.6,26.63333333,68.5,23,0.61,1,34,21.76,-2,Brazil
0.2,23,26.63333333,65.8,23,0.61,1,34,21.76,-2,Brazil
0.2,23,26.63333333,69,23,0.61,1.4,34,21.76,1,Brazil
0.1,23,26.63333333,67.2,23,0.61,1.4,34,21.76,1,Brazil
0.2,23.6,26.63333333,68.5,23,0.61,1.4,34,21.76,1,Brazil
0.2,23,26.63333333,65.8,23,0.61,1.4,34,21.76,1,Brazil
0.2,23.3,26.63333333,68.5,23,0.97,1.3,34,21.76,1,Brazil
0.1,23.1,26.63333333,67.4,23,0.97,1.3,34,21.76,1,Brazil
0.1,23.2,26.63333333,69.2,23,0.97,1.3,34,21.76,0,Brazil
0.1,22.8,26.63333333,64.1,23,0.97,1.3,34,21.76,1,Brazil
0.2,23.3,26.63333333,68.5,23,0.66,1,34,21.76,-1,Brazil
0.1,23.2,26.63333333,66.8,23,0.66,1,34,21.76,0,Brazil
0.1,23,26.63333333,67.2,23,0.66,1,34,21.76,0,Brazil
0.2,23.6,26.63333333,68.5,23,0.66,1,34,21.76,0,Brazil
0.2,22.8,26.63333333,65.3,23,0.66,1,34,21.76,0,Brazil
0.2,23.5,26.63333333,67.8,23,0.66,1,34,21.76,1,Brazil
0.2,23,26.63333333,67.7,23,0.66,1,34,21.76,0,Brazil
0.2,23.1,26.63333333,66.4,23,0.66,1,34,21.76,0,Brazil
0.1,22.8,26.63333333,64.1,23,0.66,1,34,21.76,0,Brazil
0.1,23.4,26.63333333,69,23,0.66,1,34,21.76,0,Brazil
